absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,5b5a8b22be43db4bf0fd,0.33,3.16,pairwise_exact,4,2.0,6.0,0.00727255642414093,155,0.775,1,False,0,0.0,1,3.09,3.636278212070465e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.46245570778355954,1,2,2
1.0,True,false_cluster_injection,linear,1.0,1.0,5c6bebadbdb3cf5bc0b8,0.33,1.0,pairwise_exact,4,2.0,6.0,0.005394291132688522,171,0.855,1,False,0,0.0,1,3.21,2.6971455663442613e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.4,1,2,2
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,5d0a1b9bfe54a63a65ea,0.66,3.16,pairwise_exact,10,5.0,45.0,0.012080816552042961,164,0.82,7,False,0,0.0,1,6.115,6.0404082760214805e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.41756389058014953,10,5,8
1.0,True,false_cluster_injection,linear,1.0,1.0,5ee02b96ab8782feedda,0.0,1.0,pairwise_exact,34,32.0,561.0,0.010876817628741264,120,0.6,31,False,0,0.0,1,32.735,5.438408814370632e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.6460567823343849,16,32,32
1.0,True,false_cluster_injection,linear,1.0,1.0,5ff8506c4aa583fa0431,0.66,1.0,pairwise_exact,34,13.0,561.0,0.025783282704651356,190,0.95,31,False,0,0.0,1,14.58,0.00012891641352325679,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.23150684931506849,18,13,32
1.0,True,false_cluster_injection,linear,1.0,1.0,66b57bd406b8d8286162,1.0,1.0,pairwise_exact,18,2.0,153.0,0.01672385260462761,200,1.0,15,False,0,0.0,1,3.985,8.361926302313805e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.025477707006369428,15,2,16
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,6a9510ee1eb495a3a303,0.66,0.316,pairwise_exact,18,7.0,153.0,0.008611224591732025,191,0.955,15,False,0,0.0,1,8.585,4.305612295866013e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.1987792264264176,14,7,16
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,6b932acec08d98218c0d,1.0,3.16,pairwise_exact,10,2.0,45.0,0.015930142253637314,199,0.995,7,False,0,0.0,1,3.76,7.965071126818657e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.10290427409270309,11,2,8
1.0,True,false_cluster_injection,linear,1.0,1.0,6ca073db8043cd5c34c2,0.66,1.0,pairwise_exact,66,23.0,2145.0,0.024651193991303444,194,0.97,63,False,0,0.0,1,24.655,0.00012325596995651722,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.19783096484667165,22,23,64
1.0,True,false_cluster_injection,linear,1.0,1.0,70a3553f37d77b6023c7,1.0,1.0,pairwise_exact,34,2.0,561.0,0.009407082572579384,200,1.0,31,False,0,0.0,1,3.975,4.703541286289692e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.007079646017699115,19,2,32
