absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.0,False,measurement_corruption,superlinear,3.8311868495572874,3.8311868495572874,000471b3f3678afa5c10,0.33,1.0,pairwise_exact,64,512.0,2016.0,0.43227123375982046,37,0.185,63,False,37,0.185,1,63.815,0.0021613561687991024,threshold_connected_components,200,2016,37,0.185,main_surface,0,0.0,0.8092528123477224,21,64,64
1.0,False,measurement_corruption,linear,2.1544346900318834,2.1544346900318834,0029ea7d89c6859b3e11,1.0,1.0,static_baseline,1,1.0,1.0,0.013932915404438972,200,1.0,0,True,0,0.0,1,1.0,6.966457702219487e-05,threshold_connected_components,200,0,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,measurement_corruption,linear,2.6101572156825377,2.6101572156825377,0030215f01c0ab47fdcd,0.0,1.0,pairwise_exact,64,64.0,2016.0,0.3721663961187005,122,0.61,63,False,122,0.61,1,63.39,0.0018608319805935025,threshold_connected_components,200,2016,122,0.61,main_surface,0,0.0,0.43769676433293575,20,64,64
1.0,False,measurement_corruption,linear,3.8311868495572874,3.8311868495572874,0046cf0c425558fcf495,0.0,1.0,pairwise_exact,16,16.0,120.0,0.08769768942147493,127,0.635,15,False,127,0.635,1,15.365,0.0004384884471073747,threshold_connected_components,200,120,127,0.635,main_surface,0,0.0,0.35767056995680135,12,16,16
1.0,False,measurement_corruption,linear,0.12115276586285884,0.12115276586285884,004da550d2b16d68ed5b,0.33,1.0,pairwise_exact,8,8.0,28.0,0.046331681311130524,8,0.04,7,False,8,0.04,1,7.96,0.00023165840655565262,threshold_connected_components,200,28,8,0.04,main_surface,0,0.0,0.9496637066914556,9,8,8
1.0,False,measurement_corruption,linear,0.14677992676220694,0.14677992676220694,006c8c617cc45d8e869d,0.33,1.0,pairwise_exact,64,64.0,2016.0,0.36758260894566774,9,0.045,63,False,9,0.045,1,63.955,0.0018379130447283387,threshold_connected_components,200,2016,9,0.045,main_surface,0,0.0,0.9326242011535564,21,64,64
1.0,False,measurement_corruption,linear,4.64158883361278,4.64158883361278,006fa8e4922deaa9a1ec,0.0,1.0,static_baseline,32,32.0,1.0,0.09830824937671423,0,0.0,31,False,0,0.0,1,32.0,0.0004915412468835712,threshold_connected_components,200,496,0,0.0,main_surface,0,0.0,0.9954876519829653,16,32,32
1.0,False,false_cluster_injection,linear,0.8254041852680184,0.8254041852680184,007bcf692271cec74a47,0.33,1.0,static_baseline,66,64.0,1.0,0.019701022654771805,0,0.0,63,False,0,0.0,1,64.0,9.850511327385902e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9997985259063213,21,64,64
1.0,False,false_cluster_injection,linear,0.1,0.1,008e6d61fd576ad22ae2,0.33,1.0,static_baseline,66,64.0,1.0,0.03776484727859497,0,0.0,63,False,0,0.0,1,64.0,0.00018882423639297486,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9999755865335318,21,64,64
1.0,False,false_cluster_injection,linear,0.2154434690031884,0.2154434690031884,00a2c9f7044263dc28e4,0.66,1.0,static_baseline,18,7.0,1.0,0.012460088357329369,1,0.005,15,False,0,0.0,1,7.005,6.230044178664684e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.9956224417821434,14,7,16
1.0,False,measurement_corruption,superlinear,0.2610157215682537,0.2610157215682537,00c6a72f3cbebdb6f93f,0.66,1.0,pairwise_exact,4,5.196152422706632,6.0,0.027836790308356285,35,0.175,3,False,17,0.085,1,3.02,0.00013918395154178143,threshold_connected_components,200,6,35,0.175,main_surface,0,0.0,0.9087067755455018,6,3,4
1.0,False,false_cluster_injection,superlinear,0.3831186849557288,0.3831186849557288,00dde92eb2bb810a5bb1,0.66,1.0,pairwise_exact,34,46.87216658103186,561.0,0.012945707887411118,86,0.43,31,False,0,0.0,1,13.495,6.472853943705559e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.7392478562575352,18,13,32
1.0,False,false_cluster_injection,linear,3.1622776601683795,3.1622776601683795,0108a9152353eb1658a2,1.0,1.0,pairwise_exact,4,2.0,6.0,0.012231479398906231,195,0.975,1,False,0,0.0,1,3.68,6.115739699453116e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.17411239489546831,3,2,2
1.0,False,false_cluster_injection,linear,6.812920690579611,6.812920690579611,0127ba4b8bb9b91044e1,1.0,1.0,pairwise_exact,10,2.0,45.0,0.02615625225007534,200,1.0,7,False,0,0.0,1,3.985,0.0001307812612503767,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.012879070027274514,11,2,8
1.0,False,false_cluster_injection,linear,10.0,10.0,012ef359b5a317c240d1,0.33,1.0,pairwise_exact,18,16.0,153.0,0.01083811279386282,197,0.985,15,False,0,0.0,1,17.75,5.41905639693141e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.1433370660694289,13,16,16
1.0,False,false_cluster_injection,superlinear,0.5623413251903492,0.5623413251903492,01379e868290b917fa60,0.66,1.0,static_baseline,34,46.87216658103186,1.0,0.012159145437180996,0,0.0,31,False,0,0.0,1,13.0,6.079572718590498e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.9990779785901993,18,13,32
1.0,False,measurement_corruption,superlinear,0.2610157215682537,0.2610157215682537,014344cc163c06b3b6d6,0.66,1.0,pairwise_exact,32,46.87216658103186,496.0,0.10264473222196102,196,0.98,31,False,36,0.18,1,16.065,0.0005132236611098051,threshold_connected_components,200,496,196,0.98,main_surface,0,0.0,0.8247652222077596,18,13,32
1.0,False,false_cluster_injection,linear,2.1544346900318834,2.1544346900318834,014e1fbdf03b699d92f0,1.0,1.0,pairwise_exact,34,2.0,561.0,0.01672263629734516,200,1.0,31,False,0,0.0,1,3.995,8.361318148672581e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.003298594022411219,19,2,32
1.0,False,measurement_corruption,linear,2.6101572156825377,2.6101572156825377,01609974ff11fa897ee7,0.66,1.0,static_baseline,64,23.0,1.0,0.3667218228802085,35,0.175,63,False,1,0.005,1,23.175,0.0018336091144010424,threshold_connected_components,200,2016,35,0.175,main_surface,0,0.0,0.9950900915261791,22,23,64
1.0,False,false_cluster_injection,superlinear,0.3831186849557288,0.3831186849557288,016db72020a68235634d,1.0,1.0,static_baseline,66,2.8284271247461903,1.0,0.018168573267757893,18,0.09,63,False,0,0.0,1,2.09,9.084286633878947e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9365694699109217,23,2,64
1.0,False,false_cluster_injection,superlinear,2.6101572156825377,2.6101572156825377,0178b10ce1c54e7423b7,0.66,1.0,static_baseline,18,18.520259177452136,1.0,0.01986980438232422,8,0.04,15,False,0,0.0,1,7.04,9.934902191162109e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.9802637557163791,14,7,16
1.0,False,false_cluster_injection,superlinear,0.2154434690031884,0.2154434690031884,018272c6bbe82ba99c3e,0.33,1.0,static_baseline,34,181.01933598375618,1.0,0.020053070969879627,0,0.0,31,False,0,0.0,1,32.0,0.00010026535484939813,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.9999628086249749,17,32,32
1.0,False,measurement_corruption,superlinear,0.8254041852680184,0.8254041852680184,01828e1dfcd3453d57b2,0.66,1.0,pairwise_exact,32,46.87216658103186,496.0,0.10303771775215864,200,1.0,31,False,77,0.385,1,20.35,0.0005151885887607932,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.5981300215414506,18,13,32
1.0,False,measurement_corruption,linear,3.8311868495572874,3.8311868495572874,01a6b7f4d1b7bb47c04c,1.0,1.0,pairwise_exact,16,2.0,120.0,0.07798617333173752,200,1.0,15,False,198,0.99,1,14.84,0.0003899308666586876,threshold_connected_components,200,120,200,1.0,main_surface,0,0.0,0.008625477874565102,15,2,16
1.0,False,false_cluster_injection,superlinear,1.46779926762207,1.46779926762207,01a8956d628ca17f10ed,0.66,1.0,pairwise_exact,66,110.30412503619254,2145.0,0.042617594823241234,154,0.77,63,False,0,0.0,1,24.095,0.00021308797411620617,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.4462278872755456,22,23,64
1.0,False,measurement_corruption,superlinear,5.623413251903491,5.623413251903491,01aeb006cc77b4f53f24,0.0,1.0,pairwise_exact,8,22.627416997969522,28.0,0.04186310525983572,88,0.44,7,False,88,0.44,1,7.56,0.0002093155262991786,threshold_connected_components,200,28,88,0.44,main_surface,0,0.0,0.5348087324060906,8,8,8
1.0,False,measurement_corruption,linear,10.0,10.0,01b035a5187e32dee3a8,0.33,1.0,static_baseline,4,4.0,1.0,0.01904314663261175,75,0.375,3,False,75,0.375,1,3.625,9.521573316305876e-05,threshold_connected_components,200,6,75,0.375,main_surface,0,0.0,0.6153846153846154,5,4,4
1.0,False,measurement_corruption,superlinear,3.1622776601683795,3.1622776601683795,01b297ba9c7c18fe6738,1.0,1.0,pairwise_exact,8,2.8284271247461903,28.0,0.03071338590234518,200,1.0,7,False,192,0.96,1,6.62,0.0001535669295117259,threshold_connected_components,200,28,200,1.0,main_surface,0,0.0,0.060051130502043144,11,2,8
1.0,False,false_cluster_injection,superlinear,0.6812920690579614,0.6812920690579614,01b4a24a0c070c3355d3,0.66,1.0,static_baseline,10,11.180339887498949,1.0,0.017268041148781776,3,0.015,7,False,0,0.0,1,5.015,8.634020574390888e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9879594194135342,10,5,8
1.0,False,measurement_corruption,superlinear,3.1622776601683795,3.1622776601683795,01c7ad412a3dffa88e84,0.0,1.0,static_baseline,16,64.0,1.0,0.04603279195725918,2,0.01,15,False,2,0.01,1,15.99,0.0002301639597862959,threshold_connected_components,200,120,2,0.01,main_surface,0,0.0,0.9969213456053195,12,16,16
1.0,False,false_cluster_injection,superlinear,0.46415888336127786,0.46415888336127786,01cc506f977bb8a6190e,1.0,1.0,pairwise_exact,6,2.8284271247461903,15.0,0.022396680898964405,152,0.76,3,False,0,0.0,1,3.045,0.00011198340449482202,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.4482722707716715,7,2,4
1.0,False,measurement_corruption,linear,0.6812920690579614,0.6812920690579614,01d6337313ef676b5608,0.33,1.0,pairwise_exact,16,16.0,120.0,0.08532814309000969,60,0.3,15,False,60,0.3,1,15.7,0.00042664071545004843,threshold_connected_components,200,120,60,0.3,main_surface,0,0.0,0.7579457399627183,13,16,16
1.0,False,measurement_corruption,linear,0.8254041852680184,0.8254041852680184,01e5de2b0b91c0dbc89f,1.0,1.0,static_baseline,32,2.0,1.0,0.12695246655493975,200,1.0,31,False,30,0.15,1,6.775,0.0006347623327746987,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.8289461040822277,19,2,32
1.0,False,false_cluster_injection,superlinear,1.2115276586285884,1.2115276586285884,01f6e09b18b43363af84,0.0,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.009063203819096088,165,0.825,1,False,0,0.0,1,3.195,4.5316019095480444e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.4376330967623934,0,2,2
1.0,False,false_cluster_injection,superlinear,1.0,1.0,0202da4b5c90eea657be,0.33,1.0,static_baseline,10,22.627416997969522,1.0,0.011649485677480698,2,0.01,7,False,0,0.0,1,8.01,5.8247428387403485e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.994506078188917,9,8,8
1.0,False,false_cluster_injection,linear,0.1778279410038923,0.1778279410038923,02035c944ecb0955521d,1.0,1.0,pairwise_exact,66,2.0,2145.0,0.045166727155447006,200,1.0,63,False,0,0.0,1,3.98,0.00022583363577723502,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.010377724971144331,23,2,64
1.0,False,false_cluster_injection,linear,8.254041852680187,8.254041852680187,02064b1dd726f24006dc,0.0,1.0,static_baseline,34,32.0,1.0,0.02765945065766573,3,0.015,31,False,0,0.0,1,32.015,0.00013829725328832866,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.9920038657946393,16,32,32
1.0,False,false_cluster_injection,linear,4.64158883361278,4.64158883361278,0216fa28e3a5deeddd64,0.33,1.0,pairwise_exact,10,8.0,45.0,0.007801164872944355,185,0.925,7,False,0,0.0,1,9.475,3.900582436472177e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.23454263484243384,9,8,8
1.0,False,false_cluster_injection,superlinear,4.64158883361278,4.64158883361278,022faa3632ecda85b31d,0.66,1.0,static_baseline,18,18.520259177452136,1.0,0.02127585932612419,11,0.055,15,False,0,0.0,1,7.055,0.00010637929663062095,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.9654343818573508,14,7,16
1.0,False,measurement_corruption,linear,1.778279410038923,1.778279410038923,023781a2bc810da8c2dc,1.0,1.0,pairwise_exact,8,2.0,28.0,0.0620026383548975,200,1.0,7,False,189,0.945,1,6.605,0.0003100131917744875,threshold_connected_components,200,28,200,1.0,main_surface,0,0.0,0.07436074371797739,11,2,8
1.0,False,false_cluster_injection,linear,2.6101572156825377,2.6101572156825377,024849623a1232d08c61,1.0,1.0,static_baseline,10,2.0,1.0,0.02947330381721258,120,0.6,7,False,0,0.0,1,2.76,0.0001473665190860629,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.605129328922773,11,2,8
1.0,False,false_cluster_injection,superlinear,0.3831186849557288,0.3831186849557288,02596a85dc523e12afba,0.0,1.0,pairwise_exact,10,22.627416997969522,45.0,0.02752202097326517,33,0.165,7,False,0,0.0,1,8.17,0.00013761010486632586,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9130416174348389,8,8,8
1.0,False,measurement_corruption,superlinear,0.5623413251903492,0.5623413251903492,026805e198e4adb61584,0.0,1.0,pairwise_exact,4,8.0,6.0,0.03580911923199892,20,0.1,3,False,20,0.1,1,3.9,0.0001790455961599946,threshold_connected_components,200,6,20,0.1,main_surface,0,0.0,0.9046179855977393,4,4,4
1.0,False,false_cluster_injection,linear,8.254041852680187,8.254041852680187,027adf6e7301d4e5c017,0.33,1.0,pairwise_exact,6,4.0,15.0,0.009278275072574615,199,0.995,3,False,0,0.0,1,5.785,4.639137536287308e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.11444051323486866,5,4,4
1.0,False,false_cluster_injection,superlinear,4.64158883361278,4.64158883361278,0282d16c06e31b8253e6,1.0,1.0,static_baseline,10,2.8284271247461903,1.0,0.01849370263516903,142,0.71,7,False,0,0.0,1,2.915,9.246851317584514e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.5492921797832319,11,2,8
1.0,False,false_cluster_injection,linear,0.12115276586285884,0.12115276586285884,028a32e4274e66c943fb,0.66,1.0,static_baseline,34,13.0,1.0,0.012426522560417652,1,0.005,31,False,0,0.0,1,13.005,6.213261280208826e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.9992836332777923,18,13,32
1.0,False,measurement_corruption,linear,0.2610157215682537,0.2610157215682537,028ac1971df78f1d8824,1.0,1.0,pairwise_exact,32,2.0,496.0,0.22711748629808426,200,1.0,31,False,195,0.975,1,30.26,0.0011355874314904213,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.029970674167847298,19,2,32
1.0,False,false_cluster_injection,superlinear,4.64158883361278,4.64158883361278,02978838b1eaacf80666,1.0,1.0,static_baseline,4,2.8284271247461903,1.0,0.008730299770832062,129,0.645,1,False,0,0.0,1,2.82,4.365149885416031e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.5492921797832319,3,2,2
1.0,False,false_cluster_injection,superlinear,0.8254041852680184,0.8254041852680184,02a64e5f182b4c5f2b66,0.66,1.0,static_baseline,18,18.520259177452136,1.0,0.02074704598635435,0,0.0,15,False,0,0.0,1,7.0,0.00010373522993177175,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.9936734744925438,14,7,16
1.0,False,measurement_corruption,superlinear,2.1544346900318834,2.1544346900318834,02adedfce39984e12633,1.0,1.0,static_baseline,32,2.8284271247461903,1.0,0.11690540239214897,200,1.0,31,False,54,0.27,1,10.075,0.0005845270119607448,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.7241896047231487,19,2,32
1.0,False,false_cluster_injection,superlinear,0.2154434690031884,0.2154434690031884,02b4922f6cdcece1db0f,0.33,1.0,static_baseline,66,512.0,1.0,0.019731872715055943,0,0.0,63,False,0,0.0,1,64.0,9.865936357527971e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9999934252303311,21,64,64
1.0,False,measurement_corruption,linear,0.316227766016838,0.316227766016838,02c2b2aacf577c05d702,0.0,1.0,static_baseline,8,8.0,1.0,0.02605319768190384,2,0.01,7,False,2,0.01,1,7.99,0.0001302659884095192,threshold_connected_components,200,28,2,0.01,main_surface,0,0.0,0.9950832351802833,8,8,8
1.0,False,false_cluster_injection,superlinear,3.1622776601683795,3.1622776601683795,02c4f5b70564cd36eb5d,0.33,1.0,pairwise_exact,34,181.01933598375618,561.0,0.013836017809808254,81,0.405,31,False,0,0.0,1,32.46,6.918008904904126e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.765545355080069,17,32,32
1.0,False,false_cluster_injection,superlinear,0.1778279410038923,0.1778279410038923,02c8728560d27eb7382d,0.0,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.013573951087892056,64,0.32,1,False,0,0.0,1,2.35,6.786975543946028e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.8413153021297399,0,2,2
1.0,False,false_cluster_injection,linear,2.1544346900318834,2.1544346900318834,02d37eb89651b615a8c9,1.0,1.0,static_baseline,3,1.0,1.0,0.014011731371283531,200,1.0,0,True,0,0.0,1,3.0,7.005865685641766e-05,threshold_connected_components,200,3,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,false_cluster_injection,linear,0.8254041852680184,0.8254041852680184,02ddccfa32f9f7f893da,0.66,1.0,pairwise_exact,66,23.0,2145.0,0.023592517711222172,188,0.94,63,False,0,0.0,1,24.525,0.00011796258855611086,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.23005081348366138,22,23,64
1.0,False,false_cluster_injection,superlinear,0.5623413251903492,0.5623413251903492,02df44267e05760bb576,1.0,1.0,static_baseline,66,2.8284271247461903,1.0,0.028174404986202717,31,0.155,63,False,0,0.0,1,2.16,0.00014087202493101358,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9095797328709933,23,2,64
1.0,False,false_cluster_injection,superlinear,0.8254041852680184,0.8254041852680184,02e128d4e9fde99b06e5,1.0,1.0,static_baseline,18,2.8284271247461903,1.0,0.01775600016117096,48,0.24,15,False,0,0.0,1,2.255,8.87800008058548e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.8726671894409702,15,2,16
1.0,False,measurement_corruption,linear,0.316227766016838,0.316227766016838,02f803eb8d1e62cf4030,1.0,1.0,pairwise_exact,32,2.0,496.0,0.23892304208129644,200,1.0,31,False,197,0.985,1,30.275,0.0011946152104064822,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.024868048279375176,19,2,32
1.0,False,false_cluster_injection,linear,2.1544346900318834,2.1544346900318834,02fd029999aca1c4ab0d,0.66,1.0,static_baseline,66,23.0,1.0,0.023552446626126766,1,0.005,63,False,0,0.0,1,23.005,0.00011776223313063383,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9959438638758817,22,23,64
1.0,False,false_cluster_injection,superlinear,6.812920690579611,6.812920690579611,03122ad030064384e0bf,0.0,1.0,static_baseline,10,22.627416997969522,1.0,0.01693699974566698,15,0.075,7,False,0,0.0,1,8.08,8.46849987283349e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9637286970235796,8,8,8
1.0,False,false_cluster_injection,superlinear,0.316227766016838,0.316227766016838,031a4c0a7b6d277500af,0.0,1.0,pairwise_exact,66,512.0,2145.0,0.04060195479542017,12,0.06,63,False,0,0.0,1,64.06,0.00020300977397710084,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9797194791488665,20,64,64
1.0,False,measurement_corruption,linear,0.12115276586285884,0.12115276586285884,031c1c5b9382a6d6dbc3,0.33,1.0,static_baseline,16,16.0,1.0,0.05219582933932543,0,0.0,15,False,0,0.0,1,16.0,0.0002609791466966271,threshold_connected_components,200,120,0,0.0,main_surface,0,0.0,0.9995269708707988,13,16,16
1.0,False,measurement_corruption,linear,0.316227766016838,0.316227766016838,033183a9fd71622710fc,1.0,1.0,static_baseline,8,2.0,1.0,0.04708941373974085,87,0.435,7,False,17,0.085,1,2.425,0.00023544706869870423,threshold_connected_components,200,28,87,0.435,main_surface,11,0.055,0.9267351532033112,11,2,8
1.0,False,measurement_corruption,superlinear,0.12115276586285884,0.12115276586285884,035dd75db2147bb58721,0.33,1.0,static_baseline,64,512.0,1.0,0.20071657933294773,0,0.0,63,False,0,0.0,1,64.0,0.0010035828966647386,threshold_connected_components,200,2016,0,0.0,main_surface,0,0.0,0.9999963027246727,21,64,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,03608b0bd6a939e3f261,1.0,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.008317861706018448,156,0.78,1,False,0,0.0,1,3.04,4.158930853009224e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.4852813742385704,3,2,2
1.0,False,measurement_corruption,linear,0.14677992676220694,0.14677992676220694,0398ea6721112b762b2d,1.0,1.0,pairwise_exact,2,2.0,1.0,0.02739399764686823,11,0.055,1,False,11,0.055,1,1.945,0.00013696998823434114,threshold_connected_components,200,1,11,0.055,main_surface,11,0.055,0.9646038783454775,3,2,2
1.0,False,measurement_corruption,linear,0.3831186849557288,0.3831186849557288,03bae37011520bc750bf,0.33,1.0,static_baseline,16,16.0,1.0,0.07943509612232447,1,0.005,15,False,1,0.005,1,15.995,0.0003971754806116223,threshold_connected_components,200,120,1,0.005,main_surface,0,0.0,0.998505678974026,13,16,16
1.0,False,measurement_corruption,superlinear,0.2154434690031884,0.2154434690031884,03bdfd9611f1725f6653,1.0,1.0,static_baseline,64,2.8284271247461903,1.0,0.37963884975761175,177,0.885,63,False,6,0.03,1,4.01,0.0018981942487880587,threshold_connected_components,200,2016,177,0.885,main_surface,2,0.01,0.9633118960701497,23,2,64
1.0,False,measurement_corruption,superlinear,1.2115276586285884,1.2115276586285884,03c88cb308f60aca20d3,0.33,1.0,pairwise_exact,32,181.01933598375618,496.0,0.09122131858021021,21,0.105,31,False,21,0.105,1,31.895,0.000456106592901051,threshold_connected_components,200,496,21,0.105,main_surface,0,0.0,0.9060116851629152,17,32,32
1.0,False,false_cluster_injection,superlinear,0.1,0.1,03d783b0650e026e2370,0.33,1.0,static_baseline,34,181.01933598375618,1.0,0.020990334451198578,0,0.0,31,False,0,0.0,1,32.0,0.00010495167225599289,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.999982736948868,17,32,32
1.0,False,measurement_corruption,superlinear,1.46779926762207,1.46779926762207,03d9521a638d7184d152,0.33,1.0,pairwise_exact,64,512.0,2016.0,0.21889743022620678,15,0.075,63,False,15,0.075,1,63.925,0.0010944871511310338,threshold_connected_components,200,2016,15,0.075,main_surface,0,0.0,0.917175345752964,21,64,64
1.0,False,false_cluster_injection,superlinear,0.46415888336127786,0.46415888336127786,040b2fc659c07d78506b,0.33,1.0,static_baseline,4,2.8284271247461903,1.0,0.00967936497181654,27,0.135,1,False,0,0.0,1,2.15,4.83968248590827e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.9241695985146688,1,2,2
1.0,False,false_cluster_injection,linear,0.1778279410038923,0.1778279410038923,041a74a90c534dca9d7b,1.0,1.0,static_baseline,3,1.0,1.0,0.008183744736015797,200,1.0,0,True,0,0.0,1,3.0,4.091872368007898e-05,threshold_connected_components,200,3,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,false_cluster_injection,linear,1.778279410038923,1.778279410038923,041a7feed1dd4dc1238b,0.0,1.0,pairwise_exact,4,2.0,6.0,0.00807139277458191,188,0.94,1,False,0,0.0,1,3.42,4.0356963872909545e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.2726713169743841,0,2,2
1.0,False,measurement_corruption,linear,3.1622776601683795,3.1622776601683795,04209a8556022444d328,1.0,1.0,static_baseline,64,2.0,1.0,0.6246259091421962,200,1.0,63,False,89,0.445,1,29.245,0.003123129545710981,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.5584815598877471,23,2,64
1.0,False,false_cluster_injection,superlinear,6.812920690579611,6.812920690579611,04226f5acb3a52646d60,1.0,1.0,pairwise_exact,6,2.8284271247461903,15.0,0.009259157814085484,198,0.99,3,False,0,0.0,1,3.9,4.6295789070427416e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.05245080565839174,7,2,4
1.0,False,measurement_corruption,linear,1.778279410038923,1.778279410038923,042906d436c96963d491,0.0,1.0,static_baseline,2,2.0,1.0,0.027949923649430275,69,0.345,1,False,69,0.345,1,1.655,0.00013974961824715138,threshold_connected_components,200,1,69,0.345,main_surface,69,0.345,0.6922475907015815,0,2,2
1.0,False,false_cluster_injection,linear,0.8254041852680184,0.8254041852680184,042d7cbc4e2f530458da,0.0,1.0,pairwise_exact,18,16.0,153.0,0.01457640528678894,113,0.565,15,False,0,0.0,1,16.685,7.28820264339447e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.6696542307558772,12,16,16
1.0,False,measurement_corruption,superlinear,0.46415888336127786,0.46415888336127786,043ba612e75d9beffd9a,0.0,1.0,pairwise_exact,16,64.0,120.0,0.039317164570093155,18,0.09,15,False,18,0.09,1,15.91,0.0001965858228504658,threshold_connected_components,200,120,18,0.09,main_surface,0,0.0,0.9484124162397113,12,16,16
1.0,False,false_cluster_injection,linear,0.2154434690031884,0.2154434690031884,04419324096ca2f6af35,0.0,1.0,static_baseline,6,4.0,1.0,0.019161855801939964,6,0.03,3,False,0,0.0,1,4.03,9.580927900969981e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.9867136862821532,4,4,4
1.0,False,measurement_corruption,linear,2.1544346900318834,2.1544346900318834,044e3f0aadf09c99ab3a,0.33,1.0,pairwise_exact,2,2.0,1.0,0.015501675195991993,73,0.365,1,False,73,0.365,1,1.635,7.750837597995997e-05,threshold_connected_components,200,1,73,0.365,main_surface,73,0.365,0.6499378418100132,1,2,2
1.0,False,false_cluster_injection,linear,10.0,10.0,0457c06c2819a1f1bc51,0.0,1.0,pairwise_exact,6,4.0,15.0,0.010022389702498913,198,0.99,3,False,0,0.0,1,5.83,5.011194851249456e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.0963855421686747,4,4,4
1.0,False,false_cluster_injection,linear,0.46415888336127786,0.46415888336127786,046abc730b94e665cbc2,0.0,1.0,static_baseline,6,4.0,1.0,0.008694672957062721,17,0.085,3,False,0,0.0,1,4.09,4.3473364785313605e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.9718079200614154,4,4,4
