k2,reproduction_rate,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,avg_transition_cost,yield_condition_met_count
0.25,0.06,46,False,True,False,45,299,0.0,0.0,873.2152351908474,298
0.25,0.06,48,False,True,False,107,299,0.0,0.0,872.4656623591155,298
0.25,0.06,49,False,True,False,79,299,0.0,0.0,871.2268876731605,298
0.25,0.062,2,False,True,False,100,299,0.0,0.0,873.5877812179425,298
0.25,0.062,1,False,True,False,131,299,0.0,0.0,872.211503185735,298
0.25,0.062,3,False,True,False,131,299,0.0,0.0,872.211503185735,298
0.25,0.062,4,False,True,False,209,299,0.0,0.0,872.1528978401632,298
0.25,0.062,5,True,False,False,253,299,1.2657802651584023e+54,2.531563094903893e+52,869.6317400125589,298
0.25,0.062,6,True,False,False,212,299,1.0602478373059742e+54,2.1204978243313966e+52,872.7295888380874,298
0.25,0.062,14,False,True,False,107,299,0.0,0.0,871.3802991714052,298
0.25,0.062,7,False,True,False,120,299,0.0,0.0,880.3155273639364,298
0.25,0.062,8,False,True,False,125,299,0.0,0.0,867.6812878263819,298
0.25,0.062,9,True,False,False,233,299,1.16804285322175e+54,2.3360880703639953e+52,866.7684052718538,298
0.25,0.062,10,False,True,False,162,299,0.0,0.0,874.4209746334483,298
0.25,0.062,11,True,False,False,173,299,8.758500301319742e+53,1.7517018391939285e+52,873.4153678882049,298
0.25,0.062,12,False,True,False,122,299,0.0,0.0,869.5815941396387,298
0.25,0.062,13,False,True,False,156,299,0.0,0.0,876.51943418629,298
0.25,0.062,15,True,False,False,196,299,9.823838270592685e+53,1.9647696505972342e+52,869.2199628065092,298
0.25,0.062,19,True,False,False,204,299,9.9344574738417e+53,1.9868935060849e+52,871.1093318087153,298
0.25,0.062,17,True,False,False,204,299,1.059905253291534e+54,2.1198126529262124e+52,873.5036783097778,298
0.25,0.062,18,False,True,False,121,299,0.0,0.0,870.1977752691623,298
0.25,0.062,16,True,False,False,216,299,1.0876917639689993e+54,2.1753857326317192e+52,867.0396458922854,298
0.25,0.062,24,True,False,False,365,299,1.8437421923688408e+54,3.687488098879861e+52,872.4937173054212,298
0.25,0.062,20,False,True,False,147,299,0.0,0.0,869.0832787037597,298
0.25,0.062,23,True,False,False,284,299,1.4243708527931564e+54,2.848744585495784e+52,870.3311707744629,298
0.25,0.062,21,True,False,False,198,299,9.921676311226533e+53,1.984337284445141e+52,867.6621209380309,298
0.25,0.062,22,True,False,False,214,299,1.0579619368607302e+54,2.115926018693254e+52,872.5976790246283,298
0.25,0.062,29,True,False,False,294,299,1.5076356143894739e+54,3.01527427691381e+52,873.4684464083191,298
0.25,0.062,25,True,False,False,323,299,1.6043955269954824e+54,3.2087942926931054e+52,873.95973286723,298
0.25,0.062,26,True,False,False,277,299,1.4018886657984312e+54,2.8037801660892e+52,874.5932310451418,298
0.25,0.062,27,True,False,False,187,299,9.428660502566407e+53,1.885734014157959e+52,870.4689400330981,298
0.25,0.062,28,True,False,False,224,299,1.1571890082837276e+54,2.3143803600154556e+52,873.7545672635955,298
0.25,0.062,30,True,False,False,214,299,1.0784826947333135e+54,2.15696757725165e+52,870.1654650687325,298
0.25,0.062,31,True,False,False,225,299,1.1495844471097045e+54,2.2991712221318383e+52,871.0657471873951,298
0.25,0.062,36,True,False,False,154,299,7.888117196421456e+53,1.5776250442185078e+52,868.407944564595,298
0.25,0.062,33,True,False,False,299,299,1.535038609997531e+54,3.0700803187783017e+52,873.4878143649876,298
0.25,0.062,32,True,False,False,204,299,1.0209857611615984e+54,2.0419735946269603e+52,873.482043988163,298
0.25,0.062,34,True,False,False,242,299,1.2531473794650764e+54,2.5062972936001957e+52,870.697716824636,298
0.25,0.062,35,True,False,False,238,299,1.2056266884806936e+54,2.4112558223482774e+52,872.4864265409874,298
0.25,0.062,42,True,False,False,277,299,1.3832347211737945e+54,2.766472241107512e+52,870.0782366862654,298
0.25,0.062,37,False,True,False,105,299,0.0,0.0,870.6898967013052,298
0.25,0.062,41,False,True,False,152,299,0.0,0.0,869.5542701827085,298
0.25,0.062,38,False,True,False,163,299,0.0,0.0,871.9922672505731,298
0.25,0.062,39,True,False,False,202,299,1.0264993522539832e+54,2.053000793229532e+52,872.1688216680258,298
0.25,0.062,40,True,False,False,195,299,1.0047871331285134e+54,2.0095763067501817e+52,870.9471875079267,298
0.25,0.062,48,False,True,False,123,299,0.0,0.0,875.284869739546,298
0.25,0.062,43,False,True,False,139,299,0.0,0.0,868.580513313373,298
0.25,0.062,44,False,True,False,136,299,0.0,0.0,875.221886380633,298
0.25,0.062,47,True,False,False,177,299,8.801050185998973e+53,1.7602118235401856e+52,873.8167534742693,298
0.25,0.062,45,True,False,False,219,299,1.1162568031465914e+54,2.2325158645044198e+52,872.6779107480476,298
0.25,0.062,46,True,False,False,203,299,1.0411947776526636e+54,2.0823916709186134e+52,868.6276124830381,298
0.25,0.062,49,True,False,False,239,299,1.2295465370272854e+54,2.4590955632373846e+52,871.6885725347433,298
0.25,0.064,0,True,False,False,388,299,1.9247515694121487e+54,3.8495070201910687e+52,871.8446416632612,298
0.25,0.064,3,True,False,False,268,299,1.3431282082125646e+54,2.686259130171577e+52,880.9326494690657,298
0.25,0.064,1,True,False,False,487,299,2.5131093552993366e+54,5.026223768391743e+52,874.4531345183315,298
0.25,0.064,2,True,False,False,349,299,1.7388507450108867e+54,3.477705003774962e+52,870.6461509656881,298
0.25,0.064,4,True,False,False,561,299,2.8320819240041754e+54,5.664169541211973e+52,873.6218967460931,298
0.25,0.064,8,True,False,False,240,299,1.2255365718431346e+54,2.451075629191424e+52,872.2996497112435,298
0.25,0.064,10,True,False,False,282,299,1.4531624494182587e+54,2.90632783523632e+52,874.290198729065,298
0.25,0.064,7,True,False,False,449,299,2.2739839690722006e+54,4.5479725176794913e+52,872.140481494293,298
0.25,0.064,5,True,False,False,454,299,2.3296210132939012e+54,4.6592467135155926e+52,869.107234778397,298
0.25,0.064,6,True,False,False,394,299,1.998052506434496e+54,3.996109035269896e+52,875.8154111389161,298
0.25,0.064,9,True,False,False,318,299,1.6508973342023258e+54,3.3017980018874045e+52,870.8667874665407,298
0.25,0.064,17,True,False,False,254,299,1.2843516912492992e+54,2.568705979775789e+52,872.543283928312,298
0.25,0.064,11,True,False,False,288,299,1.4368156275470196e+54,2.873634159249311e+52,872.208453833243,298
0.25,0.064,12,True,False,False,301,299,1.4616855344508838e+54,2.923374025117959e+52,870.7121682530609,298
0.25,0.064,13,True,False,False,324,299,1.6513645909882898e+54,3.3027325160392636e+52,868.3723195452479,298
0.25,0.064,14,True,False,False,364,299,1.8834184968992898e+54,3.766840791234141e+52,868.6513235451569,298
0.25,0.064,18,True,False,False,340,299,1.719796736061418e+54,3.43959694123003e+52,876.1719428375353,298
0.25,0.064,16,True,False,False,256,299,1.3086378622329986e+54,2.6172783761246856e+52,875.3795604377907,298
0.25,0.064,15,True,False,False,338,299,1.7204275496497925e+54,3.4408585739836255e+52,873.2440344609038,298
0.25,0.064,20,True,False,False,291,299,1.4748883349407676e+54,2.9497796481357454e+52,870.7376121345686,298
0.25,0.064,21,True,False,False,229,299,1.179482340656497e+54,2.3589670680388723e+52,874.8907877638575,298
0.25,0.064,19,False,True,False,188,299,0.0,0.0,876.6158788823536,298
0.25,0.064,22,False,True,False,225,299,0.0,0.0,877.2192743805751,298
0.25,0.064,23,True,False,False,329,299,1.6616310636553613e+54,3.3232654763075486e+52,872.8072178936936,298
0.25,0.064,29,True,False,False,493,299,2.5326997473466293e+54,5.065404588001606e+52,872.4994257336668,298
0.25,0.064,24,True,False,False,387,299,2.012877771268205e+54,4.025759597226156e+52,869.9741116395272,298
0.25,0.064,25,True,False,False,439,299,2.1602182314253804e+54,4.320440815034879e+52,874.0420566484297,298
0.25,0.064,26,True,False,False,257,299,1.3298505341699032e+54,2.659703755959327e+52,874.7355685023812,298
0.25,0.064,32,True,False,False,390,299,1.9952618990125364e+54,3.9905278170396215e+52,870.6350984838309,298
0.25,0.064,31,True,False,False,327,299,1.6768538887945083e+54,3.3537111601488107e+52,875.5811209836944,298
0.25,0.064,27,True,False,False,312,299,1.621900467114556e+54,3.243804206977464e+52,870.6573075878651,298
0.25,0.064,28,True,False,False,239,299,1.1958719085486234e+54,2.3917462436065455e+52,875.1585432332512,298
0.25,0.064,30,True,False,False,244,299,1.188817238315317e+54,2.3776368853362698e+52,870.586904813755,298
0.25,0.064,35,True,False,False,357,299,1.823836134483653e+54,3.6476759454611163e+52,875.2894892099488,298
0.25,0.064,34,True,False,False,354,299,1.8079316795512866e+54,3.615867002777679e+52,872.5695744326252,298
0.25,0.064,33,True,False,False,283,299,1.3685336542137523e+54,2.7370700742207185e+52,870.881705505727,298
0.25,0.064,36,True,False,False,366,299,1.8308413767107536e+54,3.6616864428821965e+52,873.688644995679,298
0.25,0.064,40,False,True,False,187,299,0.0,0.0,869.9966242556814,298
0.25,0.064,37,True,False,False,270,299,1.4089006083062674e+54,2.8178040615852896e+52,870.6020887094201,298
0.25,0.064,43,True,False,False,364,299,1.8532947359427816e+54,3.7065932103745695e+52,872.8724760368899,298
0.25,0.064,38,True,False,False,288,299,1.4054933616729511e+54,2.8109895647571506e+52,872.8951744723643,298
0.25,0.064,39,True,False,False,297,299,1.4877025847607788e+54,2.9754081738120554e+52,874.5373591907402,298
0.25,0.064,41,True,False,False,260,299,1.3249532707263587e+54,2.649909225539252e+52,873.4322248391625,298
0.25,0.064,42,True,False,False,269,299,1.3480755009819683e+54,2.696153729802906e+52,873.8497180901427,298
0.25,0.064,44,True,False,False,448,299,2.2416719521713216e+54,4.483348414699226e+52,876.0022941690838,298
0.25,0.066,0,True,False,False,383,299,1.9397656716957397e+54,3.8795352530003183e+52,871.1047992177366,298
0.25,0.064,45,True,False,False,358,299,1.8066880517791e+54,3.6133797453759373e+52,868.6250178700254,298
0.25,0.066,2,True,False,False,457,299,2.3077337117720756e+54,4.615472070186778e+52,871.7314732087324,298
0.25,0.064,46,True,False,False,204,299,9.901779255622466e+53,1.9803578597767704e+52,872.6410200600008,298
0.25,0.064,47,True,False,False,269,299,1.3229237364166357e+54,2.64585015050925e+52,872.662430249752,298
0.25,0.066,1,True,False,False,487,299,2.430124900757663e+54,4.860254696336683e+52,870.8193750250075,298
0.25,0.064,48,True,False,False,348,299,1.744052483169635e+54,3.4881084847621855e+52,870.4997961915187,298
0.25,0.064,49,False,True,False,96,299,0.0,0.0,868.1338020813971,298
0.25,0.066,3,True,False,False,401,299,2.0328841318272946e+54,4.065772363535161e+52,874.7394795497104,298
0.25,0.066,4,True,False,False,422,299,2.1167974297860524e+54,4.233599123846144e+52,874.2294784578578,298
0.25,0.066,5,True,False,False,347,299,1.7977541172896813e+54,3.59551186151147e+52,874.47848462567,298
0.25,0.066,6,True,False,False,362,299,1.8317131379278728e+54,3.6634299677326824e+52,868.5530013242402,298
0.25,0.066,9,True,False,False,440,299,2.231001881636972e+54,4.46200825955675e+52,871.7567531292746,298
0.25,0.066,8,True,False,False,366,299,1.8719619246932083e+54,3.7439276254443004e+52,872.1290919605863,298
0.25,0.066,7,True,False,False,429,299,2.1357535670103195e+54,4.2715114347858527e+52,872.5586148357536,298
0.25,0.066,16,True,False,False,390,299,1.9778857719858526e+54,3.955775535107954e+52,872.8853519746164,298
0.25,0.066,10,True,False,False,453,299,2.225666732925145e+54,4.4513379467770946e+52,876.6275539999641,298
0.25,0.066,11,True,False,False,516,299,2.5725883894408104e+54,5.145181953785527e+52,872.7133373315152,298
0.25,0.066,12,True,False,False,562,299,2.9065730464824e+54,5.813151940980006e+52,870.4332374569453,298
0.25,0.066,13,True,False,False,620,299,3.1873240109994956e+54,6.374654423615031e+52,873.7098379406884,298
0.25,0.066,14,True,False,False,658,299,3.267302182855567e+54,6.534610927241728e+52,872.9385099450027,298
0.25,0.066,15,True,False,False,547,299,2.8232167778375256e+54,5.646439235578958e+52,873.0338965026186,298
0.25,0.066,18,True,False,False,385,299,1.957837930889509e+54,3.9156798089282935e+52,874.81181796442,298
0.25,0.066,21,True,False,False,493,299,2.487161004020252e+54,4.974327013443276e+52,868.8493772207327,298
0.25,0.066,22,True,False,False,518,299,2.6426601284529213e+54,5.285325569852997e+52,872.3858826844472,298
0.25,0.066,17,True,False,False,383,299,1.954856097966211e+54,3.909716131967344e+52,868.0245531900708,298
0.25,0.066,20,True,False,False,418,299,2.1409275068690898e+54,4.2818593257194547e+52,872.4902218347833,298
0.25,0.066,19,True,False,False,505,299,2.535531759512955e+54,5.071068617722593e+52,871.2909464324259,298
0.25,0.066,23,True,False,False,586,299,2.9652251094618747e+54,5.930456183609651e+52,874.4415887099216,298
0.25,0.066,28,True,False,False,409,299,2.126189534193782e+54,4.2523833491287747e+52,871.4838471482492,298
0.25,0.066,24,True,False,False,518,299,2.6368227208436968e+54,5.27365074606265e+52,871.8376688662971,298
0.25,0.066,25,True,False,False,249,299,1.2580458503455051e+54,2.5160942439316735e+52,874.3860854350771,298
0.25,0.066,27,True,False,False,521,299,2.6218862753898168e+54,5.243777825467221e+52,871.908916232233,298
0.25,0.066,26,True,False,False,660,299,3.393749947240974e+54,6.787506712856474e+52,873.2336822032505,298
0.25,0.066,33,True,False,False,470,299,2.3137147839168415e+54,4.627434223318561e+52,872.9564541876916,298
0.25,0.066,35,True,False,False,461,299,2.3406089716920716e+54,4.6812226563590095e+52,871.2530596428405,298
0.25,0.066,29,True,False,False,642,299,3.278196449078453e+54,6.55639948563935e+52,871.2455352962256,298
0.25,0.066,30,True,False,False,466,299,2.3873905457283464e+54,4.774785895707458e+52,871.3161105471708,298
0.25,0.066,31,True,False,False,562,299,2.8783209651596864e+54,5.756647713940851e+52,870.3267339421087,298
0.25,0.066,32,True,False,False,464,299,2.3458633787735965e+54,4.691731484337727e+52,874.0550593721811,298
0.25,0.066,34,True,False,False,580,299,2.9201250136175713e+54,5.840255894368799e+52,873.3086368220423,298
0.25,0.066,37,True,False,False,525,299,2.6751268664486646e+54,5.350259111419774e+52,871.5796911825364,298
0.25,0.066,36,True,False,False,319,299,1.6231238170600398e+54,3.2462509082266875e+52,874.1753282585557,298
0.25,0.066,40,True,False,False,633,299,3.196895489868822e+54,6.393797408813402e+52,869.1377054479352,298
0.25,0.066,38,True,False,False,380,299,1.978121450285033e+54,3.956246884635144e+52,875.7142598705341,298
0.25,0.066,39,True,False,False,537,299,2.7105350670409923e+54,5.421075584682023e+52,872.1980108380309,298
0.25,0.066,41,True,False,False,503,299,2.5861151621356766e+54,5.172235528543945e+52,874.5079859391183,298
0.25,0.066,42,True,False,False,358,299,1.80964459763041e+54,3.6192928396026564e+52,873.0847868173901,298
0.25,0.066,44,True,False,False,519,299,2.6180935593087793e+54,5.236192379897053e+52,874.2547024674126,298
0.25,0.066,43,True,False,False,690,299,3.4539940707097515e+54,6.907995074162391e+52,875.191222305992,298
0.25,0.066,45,True,False,False,401,299,2.0467594000274085e+54,4.093522921451997e+52,874.1903268509536,298
0.25,0.066,47,True,False,False,546,299,2.8286579532738517e+54,5.65732158944738e+52,875.3827650620528,298
0.25,0.066,46,True,False,False,480,299,2.453052077506296e+54,4.906109089912573e+52,876.3339663530043,298
0.25,0.066,48,True,False,False,425,299,2.2311351072020546e+54,4.462274706633783e+52,871.8577291180288,298
0.25,0.066,49,True,False,False,429,299,2.2189180843416493e+54,4.4378406305969636e+52,878.2065278021611,298
0.25,0.068,0,True,False,False,696,299,3.470707508777862e+54,6.941421984122047e+52,870.6683988567872,298
0.25,0.068,2,True,False,False,694,299,3.510270043926031e+54,7.020547140782113e+52,869.7789837587458,298
0.25,0.068,1,True,False,False,607,299,3.0479775299602743e+54,6.09596118919048e+52,870.705314864326,298
0.25,0.068,3,True,False,False,748,299,3.7864599526042316e+54,7.572927506612286e+52,872.5511687532622,298
0.25,0.068,7,True,False,False,927,299,4.643904160161291e+54,9.287817640304694e+52,872.7679125009956,298
0.25,0.068,4,True,False,False,652,299,3.236692212297941e+54,6.473390928109102e+52,872.5510603081942,298
0.25,0.068,5,True,False,False,577,299,2.9757834913917475e+54,5.95157296424666e+52,873.0963813842618,298
0.25,0.068,6,True,False,False,749,299,3.751385914009615e+54,7.50277936246587e+52,871.5161348943168,298
0.25,0.068,8,True,False,False,726,299,3.663096996236983e+54,7.326201352938348e+52,868.9091151867386,298
0.25,0.068,9,True,False,False,544,299,2.7921029058279804e+54,5.584211425937999e+52,871.659465535602,298
0.25,0.068,10,True,False,False,595,299,3.0180334741716763e+54,6.036073017488006e+52,872.5747549650293,298
0.25,0.068,14,True,False,False,682,299,3.458745494390903e+54,6.917497936586285e+52,870.3989615838627,298
0.25,0.068,11,True,False,False,712,299,3.5826031356651844e+54,7.165213466923216e+52,872.673728088609,298
0.25,0.068,12,True,False,False,642,299,3.232840633946284e+54,6.465687766013866e+52,868.2144205921832,298
0.25,0.068,13,True,False,False,630,299,3.121708141214071e+54,6.243422558261672e+52,867.2128596537322,298
0.25,0.068,16,True,False,False,574,299,2.956344730737462e+54,5.912695402907711e+52,874.5338991788836,298
0.25,0.068,15,True,False,False,588,299,2.9449518704282606e+54,5.889909661504176e+52,869.3061933782351,298
0.25,0.068,17,True,False,False,841,299,4.321744827590582e+54,8.643498325706811e+52,872.4738249808753,298
0.25,0.068,18,True,False,False,745,299,3.812172771472832e+54,7.624353194923455e+52,869.947414267981,298
0.25,0.068,20,True,False,False,688,299,3.530593541958366e+54,7.061194180834167e+52,870.5066705589805,298
0.25,0.068,21,True,False,False,763,299,3.877813796686868e+54,7.755635382584709e+52,871.3585194996555,298
0.25,0.068,22,True,False,False,346,299,1.7589473730295224e+54,3.517898297019992e+52,877.4174142667498,298
0.25,0.068,19,True,False,False,668,299,3.437665827880297e+54,6.875338557102821e+52,870.9100423528681,298
0.25,0.068,23,True,False,False,800,299,4.0716886340234776e+54,8.143385441436498e+52,871.2513960810376,298
0.25,0.068,24,True,False,False,629,299,3.192845540107865e+54,6.385697497764875e+52,868.8194716400969,298
0.25,0.068,25,True,False,False,424,299,2.152899485244936e+54,4.3058033084866836e+52,875.3955946042121,298
0.25,0.068,26,True,False,False,681,299,3.363988666268522e+54,6.727984093143338e+52,872.4428296412095,298
0.25,0.068,28,True,False,False,872,299,4.356384925975767e+54,8.712778598733391e+52,874.919590107902,298
0.25,0.068,27,True,False,False,725,298,2.4589024702866657e+54,4.917809876847657e+52,866.0155665083474,297
0.25,0.068,31,True,False,False,438,299,2.1468385286288438e+54,4.293681380842199e+52,874.4216234921865,298
0.25,0.068,30,True,False,False,526,299,2.731952173614936e+54,5.463909840961611e+52,873.0830635508104,298
0.25,0.068,29,True,False,False,763,299,3.840093088809091e+54,7.680193885275625e+52,872.5870856584778,298
0.25,0.068,32,True,False,False,579,299,2.912042150370167e+54,5.824090151349805e+52,864.7893340728116,298
0.25,0.068,33,True,False,False,689,299,3.5673328142049244e+54,7.13467279421464e+52,869.7816526798754,298
0.25,0.068,34,True,False,False,524,299,2.645502692150002e+54,5.291010703936276e+52,876.6155683855668,298
0.25,0.068,40,True,False,False,734,299,3.7132988746462674e+54,7.426605201247919e+52,871.3713678304184,298
0.25,0.068,37,True,False,False,538,299,2.7453848400225062e+54,5.490775201638408e+52,871.3808547948485,298
0.25,0.068,35,True,False,False,767,299,3.949119710936912e+54,7.898247351066252e+52,873.9346549164467,298
0.25,0.068,36,True,False,False,579,299,2.9074634356246976e+54,5.814932712928355e+52,869.7794981540058,298
0.25,0.068,38,True,False,False,553,299,2.7476212694496736e+54,5.495248063309086e+52,869.8034774033165,298
0.25,0.068,39,True,False,False,546,299,2.6819036397335662e+54,5.363812669899583e+52,871.6253255208674,298
0.25,0.068,46,True,False,False,605,299,3.117731357096391e+54,6.23546897817514e+52,865.0839881013231,298
0.25,0.068,44,True,False,False,707,299,3.590168885219013e+54,7.180344981096023e+52,872.4050888452323,298
0.25,0.068,41,True,False,False,661,299,3.342842766543918e+54,6.685692252045371e+52,873.4607988823997,298
0.25,0.068,42,True,False,False,746,299,3.733655253182711e+54,7.467318004548495e+52,873.6961027506499,298
0.25,0.068,43,True,False,False,446,299,2.261940675800527e+54,4.5238859042281276e+52,870.7339715119655,298
0.25,0.068,45,True,False,False,761,299,3.92906560830985e+54,7.858139107474837e+52,878.2714277006011,298
0.25,0.068,47,True,False,False,635,299,3.205701373474332e+54,6.411409190351775e+52,878.6352043085438,298
0.25,0.068,48,True,False,False,615,299,3.111097764420198e+54,6.222201787080347e+52,875.8069293739155,298
0.25,0.068,49,True,False,False,610,298,2.0573429895435936e+54,4.114690114738855e+52,867.9704868553002,297
0.25,0.07,0,True,False,False,973,299,4.947512281346763e+54,9.89503448558971e+52,870.774250613534,298
0.25,0.07,1,True,False,False,902,299,4.630545128388738e+54,9.261099550287933e+52,871.7510859444496,298
0.25,0.07,2,True,False,False,595,299,3.0119796637958986e+54,6.023965379804962e+52,872.8319934051545,298
0.25,0.07,3,True,False,False,763,299,3.900283915600413e+54,7.80057565970962e+52,868.5623148474409,298
0.25,0.07,5,True,False,False,826,299,4.18614333210771e+54,8.372295068888458e+52,869.3889526942709,298
0.25,0.07,4,True,False,False,863,299,4.350185491247207e+54,8.700379712429565e+52,871.1410881021545,298
0.25,0.07,6,True,False,False,1066,299,5.0977502157322115e+54,1.0195510657038346e+53,874.1992965807311,298
0.25,0.07,7,True,False,False,890,299,4.544884752508095e+54,9.08977862397138e+52,870.4924583641075,298
0.25,0.07,13,True,False,False,733,299,3.773448196135536e+54,7.546903967442434e+52,873.5687686749224,298
0.25,0.07,8,True,False,False,811,299,4.084571306018978e+54,8.169150810645269e+52,871.7695973583462,298
0.25,0.07,9,True,False,False,797,299,4.072130000634217e+54,8.144268173049358e+52,870.8983304950648,298
0.25,0.07,10,True,False,False,703,299,3.5582659233141644e+54,7.116538991470747e+52,873.5180728779698,298
0.25,0.07,11,True,False,False,907,299,4.6915720537234246e+54,9.383153520602458e+52,872.1137699470933,298
0.25,0.07,12,True,False,False,928,299,4.7133046498132954e+54,9.426618755031007e+52,870.9525641511367,298
0.25,0.07,14,True,False,False,1041,299,5.11063875845026e+54,1.0221287767565227e+53,876.2677377048605,298
0.25,0.07,15,True,False,False,778,299,3.97422556986619e+54,7.94845912160525e+52,876.7604053053126,298
0.25,0.07,19,True,False,False,905,299,4.6064726563183164e+54,9.212954556593371e+52,874.6004336401279,298
0.25,0.07,18,True,False,False,771,299,3.9647929264717234e+54,7.929593814205162e+52,874.3419806572589,298
0.25,0.07,16,True,False,False,848,299,4.344791900431887e+54,8.689592520225565e+52,871.256815722305,298
0.25,0.07,17,True,False,False,839,299,4.270834541934942e+54,8.541677656392037e+52,874.5803921570871,298
0.25,0.07,23,True,False,False,811,299,4.0885064171899166e+54,8.177021041712051e+52,873.0310539096604,298
0.25,0.07,20,True,False,False,661,299,3.310657955713523e+54,6.621322561694588e+52,870.9486049172172,298
0.25,0.07,21,True,False,False,806,299,4.171050503033633e+54,8.342109370267129e+52,867.6802687992408,298
0.25,0.07,22,True,False,False,884,299,4.473661218077262e+54,8.94733141388395e+52,870.7229782847055,298
0.25,0.07,26,True,False,False,506,299,2.5558120652296325e+54,5.111629269828042e+52,872.1058892909896,298
0.25,0.07,24,True,False,False,912,299,4.668519417314212e+54,9.337048198643888e+52,870.5643674550265,298
0.25,0.07,27,True,False,False,967,299,4.925813031860682e+54,9.851635943868656e+52,871.2460077432872,298
0.25,0.07,25,True,False,False,958,299,4.9260394681254504e+54,9.852088817547556e+52,873.4006222517208,298
0.25,0.07,28,True,False,False,715,299,3.615244906402856e+54,7.230497073408054e+52,874.2802461753863,298
0.25,0.07,29,True,False,False,832,298,2.8509633616561826e+54,5.701932443310286e+52,866.4449947354269,297
0.25,0.07,34,True,False,False,891,299,4.4558098091888446e+54,8.911628559620421e+52,876.8269090437644,298
0.25,0.07,31,True,False,False,1165,299,5.065699628629219e+54,1.0131409412650391e+53,869.0923781721207,298
0.25,0.07,30,True,False,False,902,299,4.5680975116958764e+54,9.136204187658659e+52,874.8960359828349,298
0.25,0.07,32,True,False,False,840,299,4.238072599297886e+54,8.476153703019119e+52,867.9442178199081,298
0.25,0.07,38,True,False,False,797,299,4.053843406913481e+54,8.107694948294732e+52,868.9888603306963,298
0.25,0.07,33,True,False,False,1094,299,5.122635975323825e+54,1.0245282224704778e+53,877.5364269287861,298
0.25,0.07,35,True,False,False,798,299,4.0450310844495896e+54,8.090070290489945e+52,874.864093254312,298
0.25,0.07,36,True,False,False,850,299,4.328772090679177e+54,8.657552872836938e+52,874.3064813458609,298
0.25,0.07,37,True,False,False,792,299,4.090157877458436e+54,8.180323965464787e+52,871.8501580933363,298
0.25,0.07,40,True,False,False,1045,299,5.0291605062475104e+54,1.005833109682599e+53,875.441435942035,298
0.25,0.07,39,True,False,False,957,299,4.842658277847688e+54,9.685326272797298e+52,871.4861283355899,298
0.25,0.07,41,True,False,False,790,299,4.0263177610862436e+54,8.052643609019089e+52,873.7061838915166,298
0.25,0.07,43,True,False,False,1023,299,5.072661202977422e+54,1.0145332580585198e+53,870.7475298437575,298
0.25,0.07,42,True,False,False,732,299,3.715800802331377e+54,7.431609070407633e+52,874.6434457226089,298
0.25,0.07,45,True,False,False,873,299,4.376004410499268e+54,8.752017597118206e+52,868.60953648475,298
0.25,0.07,44,True,False,False,994,299,5.044173618498112e+54,1.0088357354085083e+53,876.8087309598673,298
0.25,0.07,48,True,False,False,858,299,4.443912725557323e+54,8.887834366136716e+52,874.5255061034893,298
0.25,0.07,46,True,False,False,800,299,4.1270863771833694e+54,8.254181036457123e+52,874.8278337988806,298
0.25,0.07,47,True,False,False,883,299,4.46502294835439e+54,8.930054853925278e+52,870.3943494679621,298
0.25,0.075,0,True,False,False,1459,299,5.1055906945408346e+54,1.0211191620901044e+53,867.6558298818683,298
0.25,0.07,49,True,False,False,796,299,3.955191942915303e+54,7.910391826492534e+52,873.7531329394322,298
0.25,0.075,1,True,False,False,1765,299,5.118018992939847e+54,1.0236048238376948e+53,873.1821469157037,298
0.25,0.075,2,True,False,False,1569,299,5.097447010559145e+54,1.0194904235340836e+53,870.9497323719488,298
0.25,0.075,3,True,False,False,1561,299,5.113114489320843e+54,1.022623922029576e+53,871.7718750540142,298
0.25,0.075,7,True,False,False,1461,299,5.067738804513458e+54,1.0135487767388942e+53,873.0730929002162,298
0.25,0.075,4,True,False,False,1653,299,5.1052301047877576e+54,1.0210470439679914e+53,872.1192260019856,298
0.25,0.075,5,True,False,False,1615,299,5.118649842000458e+54,1.0237309943761055e+53,874.0690978912367,298
0.25,0.075,6,True,False,False,1518,299,5.104581957059998e+54,1.0209174144238485e+53,868.8398944926959,298
0.25,0.075,9,True,False,False,1556,299,5.114893781217228e+54,1.022979781194316e+53,873.0320783618106,298
0.25,0.075,8,True,False,False,1539,299,5.10451210900061e+54,1.0209034446500843e+53,867.9628930737285,298
0.25,0.075,10,True,False,False,1446,299,5.0550051751902055e+54,1.0110020479094503e+53,874.6117397388718,298
0.25,0.075,11,True,False,False,1334,299,5.0920006462522566e+54,1.0184011503119915e+53,872.544148019932,298
0.25,0.075,13,True,False,False,1347,299,5.0962509594579817e+54,1.0192512134171657e+53,868.2427181560467,298
0.25,0.075,14,True,False,False,1685,299,5.108516995096508e+54,1.0217044228066355e+53,874.8337672662304,298
0.25,0.075,12,True,False,False,1657,299,5.072239907691673e+54,1.0144489979206395e+53,874.5160223583357,298
0.25,0.075,15,True,False,False,1350,299,5.096148861694411e+54,1.019230793735745e+53,878.8073842619422,298
0.25,0.075,16,True,False,False,1446,299,5.0817044715800384e+54,1.0163419132265802e+53,872.7967804796315,298
0.25,0.075,18,True,False,False,1669,299,5.094087889677791e+54,1.0188185985578818e+53,872.179881092863,298
