phi,alpha,reproduction_rate,survived,collapsed,extinct,final_population,final_avg_U_sys,final_avg_L_t
11.285714285714285,2.2714285714285714,0.12,True,False,False,735,10.234129830474696,0.38939676481040364
11.285714285714285,2.2714285714285714,0.125,True,False,False,811,10.31323029028184,0.39291864895744977
11.285714285714285,2.3857142857142857,0.06,False,True,False,34,0.0,0.0
11.285714285714285,2.2714285714285714,0.13,True,False,False,806,10.423925238575247,0.3980398892984563
11.285714285714285,2.2714285714285714,0.135,True,False,False,855,10.55729863766802,0.40315287063539634
11.285714285714285,2.3857142857142857,0.065,False,True,False,101,0.0,0.0
11.285714285714285,2.2714285714285714,0.14,True,False,False,840,10.777980238318397,0.41436670021948246
11.285714285714285,2.3857142857142857,0.07,False,True,False,160,0.0,0.0
11.285714285714285,2.3857142857142857,0.07500000000000001,True,False,False,208,5.946110386413957,0.19394135404116714
11.285714285714285,2.3857142857142857,0.08,True,False,False,302,7.1614826338491,0.249150753028997
11.285714285714285,2.3857142857142857,0.08499999999999999,True,False,False,369,8.334070309393677,0.3028732293093329
11.285714285714285,2.3857142857142857,0.09,True,False,False,452,8.437113147750306,0.30724651774523537
11.285714285714285,2.5,0.04,False,True,True,0,0.0,0.0
11.285714285714285,2.3857142857142857,0.095,True,False,False,515,8.960862547248961,0.3310631972571412
11.285714285714285,2.3857142857142857,0.1,True,False,False,584,9.451961433206383,0.35362304094542574
11.285714285714285,2.5,0.045,False,True,True,0,0.0,0.0
11.285714285714285,2.3857142857142857,0.10500000000000001,True,False,False,614,9.62910848489916,0.36169830300722
11.285714285714285,2.5,0.05,False,True,True,0,0.0,0.0
11.285714285714285,2.3857142857142857,0.11000000000000001,True,False,False,667,10.039988036760858,0.38055005806096076
11.285714285714285,2.5,0.055,False,True,True,0,0.0,0.0
11.285714285714285,2.3857142857142857,0.11499999999999999,True,False,False,713,10.095187097936407,0.38300959745280927
11.285714285714285,2.3857142857142857,0.12,True,False,False,743,10.07830934236709,0.3822291988539012
11.285714285714285,2.3857142857142857,0.125,True,False,False,786,10.659585062667844,0.40899169430484805
11.285714285714285,2.5,0.06,False,True,False,5,0.0,0.0
11.285714285714285,2.3857142857142857,0.13,True,False,False,876,10.388025627050114,0.3963122477397823
11.285714285714285,2.5,0.065,False,True,False,33,0.0,0.0
11.285714285714285,2.3857142857142857,0.135,True,False,False,830,10.292697000679041,0.39185284450001834
11.285714285714285,2.3857142857142857,0.14,True,False,False,846,10.928144364100259,0.42132660765907215
11.285714285714285,2.5,0.07,False,True,False,113,0.0,0.0
11.285714285714285,2.5,0.07500000000000001,True,False,False,331,7.6414668329026,0.2710578136348643
11.285714285714285,2.5,0.08,True,False,False,347,8.040041951317805,0.28931538363784925
11.285714285714285,2.5,0.08499999999999999,True,False,False,371,7.931343526051623,0.28424088511485596
11.285714285714285,2.5,0.09,True,False,False,456,8.681052059928183,0.3184661797044951
12.428571428571427,0.1,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.1,0.04,False,True,True,0,0.0,0.0
11.285714285714285,2.5,0.095,True,False,False,510,9.102266584816693,0.33770484052260585
11.285714285714285,2.5,0.1,True,False,False,613,9.966527070956058,0.3773600515995685
11.285714285714285,2.5,0.10500000000000001,True,False,False,637,9.479940893886134,0.3538405856530091
11.285714285714285,2.5,0.11000000000000001,True,False,False,654,9.041794321907467,0.3344813179228728
12.428571428571427,0.1,0.05,False,True,False,7,0.0,0.0
11.285714285714285,2.5,0.11499999999999999,True,False,False,762,9.683904334294219,0.36388868671831787
11.285714285714285,2.5,0.12,True,False,False,754,10.176431683837802,0.38671149380517245
11.285714285714285,2.5,0.125,True,False,False,836,10.540024552110465,0.40338136339331765
11.285714285714285,2.5,0.13,True,False,False,833,10.40017335277105,0.3968885461041619
12.428571428571427,0.1,0.055,False,True,True,0,0.0,0.0
11.285714285714285,2.5,0.135,True,False,False,868,10.77560360493024,0.41421015182219695
12.428571428571427,0.1,0.06,False,True,False,1,0.0,0.0
11.285714285714285,2.5,0.14,True,False,False,838,10.817035499172253,0.4161935880788299
12.428571428571427,0.1,0.065,False,True,False,94,0.0,0.0
12.428571428571427,0.1,0.07,True,False,False,167,5.964428976639648,0.17768779515170557
12.428571428571427,0.1,0.07500000000000001,True,False,False,198,6.050121136418035,0.18114889830364134
12.428571428571427,0.1,0.08,True,False,False,359,8.725280600221438,0.29189229265278316
12.428571428571427,0.1,0.08499999999999999,True,False,False,395,9.232741803804412,0.31297737036256945
12.428571428571427,0.2142857142857143,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.1,0.09,True,False,False,455,9.240851991492281,0.31312870403906873
12.428571428571427,0.1,0.1,True,False,False,573,10.24124717916814,0.35472472180105424
12.428571428571427,0.1,0.095,True,False,False,516,9.790532914334735,0.33586071556152264
12.428571428571427,0.1,0.10500000000000001,True,False,False,598,10.008781256972737,0.3448563481489567
12.428571428571427,0.2142857142857143,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.1,0.11000000000000001,True,False,False,698,10.630096514058327,0.3706524920833372
12.428571428571427,0.2142857142857143,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.1,0.11499999999999999,True,False,False,684,10.760489584770468,0.37619367838354123
12.428571428571427,0.1,0.12,True,False,False,776,11.54717362145008,0.40906319354663234
12.428571428571427,0.2142857142857143,0.055,False,True,True,0,0.0,0.0
12.428571428571427,0.1,0.125,True,False,False,779,11.314937003989499,0.39925671452833145
12.428571428571427,0.2142857142857143,0.06,False,True,False,28,0.0,0.0
12.428571428571427,0.1,0.13,True,False,False,779,11.371711444970337,0.40167317820047305
12.428571428571427,0.2142857142857143,0.065,False,True,False,85,0.0,0.0
12.428571428571427,0.1,0.135,True,False,False,871,11.606657171157678,0.41133227573040854
12.428571428571427,0.2142857142857143,0.07,False,True,False,150,0.0,0.0
12.428571428571427,0.1,0.14,True,False,False,891,11.590426584044513,0.41064082296331267
12.428571428571427,0.2142857142857143,0.07500000000000001,True,False,False,213,6.1091008346862985,0.18345896706618697
12.428571428571427,0.2142857142857143,0.08,True,False,False,308,7.935953351997928,0.2591315453105052
12.428571428571427,0.32857142857142857,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.2142857142857143,0.08499999999999999,True,False,False,471,9.187113924124102,0.3099942643588734
12.428571428571427,0.2142857142857143,0.09,True,False,False,465,9.46601662212677,0.32245634801881795
12.428571428571427,0.2142857142857143,0.095,True,False,False,475,9.62647483993793,0.32918112284037915
12.428571428571427,0.32857142857142857,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.32857142857142857,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.2142857142857143,0.1,True,False,False,581,10.40914948328258,0.3617399260382057
12.428571428571427,0.2142857142857143,0.10500000000000001,True,False,False,644,10.728188073784192,0.3749591714747453
12.428571428571427,0.2142857142857143,0.11000000000000001,True,False,False,686,11.10963489915949,0.3908580088003816
12.428571428571427,0.32857142857142857,0.055,False,True,True,0,0.0,0.0
12.428571428571427,0.2142857142857143,0.11499999999999999,True,False,False,746,11.090957003015685,0.38989926497993854
12.428571428571427,0.2142857142857143,0.12,True,False,False,746,11.36750850062986,0.4016064637850234
12.428571428571427,0.32857142857142857,0.06,False,True,False,5,0.0,0.0
12.428571428571427,0.2142857142857143,0.125,True,False,False,783,11.192510469482537,0.39411663147341025
12.428571428571427,0.32857142857142857,0.065,False,True,False,87,0.0,0.0
12.428571428571427,0.2142857142857143,0.13,True,False,False,853,11.668519736323573,0.4139635423169022
12.428571428571427,0.2142857142857143,0.135,True,False,False,904,11.828830194815865,0.4206787859338954
12.428571428571427,0.2142857142857143,0.14,True,False,False,853,11.798240785827572,0.41947631583242073
12.428571428571427,0.32857142857142857,0.07,False,True,False,127,0.0,0.0
12.428571428571427,0.32857142857142857,0.07500000000000001,True,False,False,215,6.79538885237677,0.21208423861328676
12.428571428571427,0.32857142857142857,0.08,True,False,False,324,8.391072645806556,0.2781726355508049
12.428571428571427,0.44285714285714284,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.44285714285714284,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.32857142857142857,0.08499999999999999,True,False,False,409,8.708847204530652,0.2909752092042256
12.428571428571427,0.32857142857142857,0.09,True,False,False,484,10.059977668688354,0.3473231321179032
12.428571428571427,0.32857142857142857,0.095,True,False,False,479,9.185622888077331,0.31066216256767354
12.428571428571427,0.32857142857142857,0.1,True,False,False,562,9.878125110262667,0.3385448609974519
12.428571428571427,0.32857142857142857,0.10500000000000001,True,False,False,616,9.60956701008115,0.32800737697229504
12.428571428571427,0.32857142857142857,0.11000000000000001,True,False,False,689,10.85342533514408,0.3800190516655475
12.428571428571427,0.44285714285714284,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.32857142857142857,0.11499999999999999,True,False,False,705,10.927092656036638,0.3831276894339499
12.428571428571427,0.32857142857142857,0.12,True,False,False,774,11.659890415706684,0.41376643431230964
12.428571428571427,0.32857142857142857,0.125,True,False,False,866,11.262247652500596,0.39689795602767514
12.428571428571427,0.44285714285714284,0.055,False,True,False,2,0.0,0.0
12.428571428571427,0.32857142857142857,0.13,True,False,False,799,11.593111320885559,0.41088463394215546
12.428571428571427,0.32857142857142857,0.135,True,False,False,824,11.304470224629497,0.3987202130314797
12.428571428571427,0.44285714285714284,0.06,False,True,False,18,0.0,0.0
12.428571428571427,0.32857142857142857,0.14,True,False,False,875,11.73899543447607,0.4169070486670994
12.428571428571427,0.44285714285714284,0.065,False,True,False,94,0.0,0.0
12.428571428571427,0.44285714285714284,0.07,False,True,False,157,0.0,0.0
12.428571428571427,0.44285714285714284,0.07500000000000001,True,False,False,238,6.831746030095632,0.21344247833507382
12.428571428571427,0.44285714285714284,0.08,True,False,False,282,7.438833482370541,0.2384541248757026
12.428571428571427,0.5571428571428572,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.44285714285714284,0.08499999999999999,True,False,False,388,8.576405673927104,0.2855017456260202
12.428571428571427,0.44285714285714284,0.09,True,False,False,479,9.659818393575382,0.3306622569804632
12.428571428571427,0.5571428571428572,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.44285714285714284,0.095,True,False,False,528,9.648727092609743,0.3299146334048802
12.428571428571427,0.44285714285714284,0.1,True,False,False,577,10.229450057281861,0.3541400268482684
12.428571428571427,0.5571428571428572,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.44285714285714284,0.10500000000000001,True,False,False,638,10.615630731708407,0.37017076516721237
12.428571428571427,0.44285714285714284,0.11000000000000001,True,False,False,648,10.372845021352786,0.3600012061977613
12.428571428571427,0.44285714285714284,0.11499999999999999,True,False,False,701,11.032914543494448,0.38758846379300815
12.428571428571427,0.5571428571428572,0.06,False,True,True,0,0.0,0.0
12.428571428571427,0.44285714285714284,0.12,True,False,False,713,10.923270443687915,0.3828768333897826
12.428571428571427,0.44285714285714284,0.125,True,False,False,800,11.418333601249197,0.40360636295778785
12.428571428571427,0.5571428571428572,0.055,False,True,False,1,0.0,0.0
12.428571428571427,0.44285714285714284,0.13,True,False,False,809,11.114275181735504,0.39079549717449363
12.428571428571427,0.5571428571428572,0.065,False,True,False,71,0.0,0.0
12.428571428571427,0.44285714285714284,0.135,True,False,False,851,11.574372104562334,0.41001093184707826
12.428571428571427,0.44285714285714284,0.14,True,False,False,870,11.622311515774445,0.4120420379955826
12.428571428571427,0.5571428571428572,0.07,False,True,False,145,0.0,0.0
12.428571428571427,0.5571428571428572,0.07500000000000001,True,False,False,278,7.7312918932963886,0.25085398181477336
12.428571428571427,0.5571428571428572,0.08,True,False,False,319,8.271347823521761,0.27304996726254904
12.428571428571427,0.6714285714285714,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.5571428571428572,0.08499999999999999,True,False,False,394,9.19800220045242,0.31159222984372353
12.428571428571427,0.5571428571428572,0.09,True,False,False,422,9.524390553911122,0.3251064244079518
12.428571428571427,0.5571428571428572,0.095,True,False,False,476,9.624713238524402,0.329131344835212
12.428571428571427,0.6714285714285714,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.5571428571428572,0.1,True,False,False,653,10.436704192557764,0.3626923283501716
12.428571428571427,0.5571428571428572,0.10500000000000001,True,False,False,622,10.897659851197364,0.3821309714042446
12.428571428571427,0.5571428571428572,0.11499999999999999,True,False,False,677,10.26621797656335,0.3554153335115023
12.428571428571427,0.5571428571428572,0.11000000000000001,True,False,False,694,10.838930741693122,0.3784790776374325
12.428571428571427,0.5571428571428572,0.12,True,False,False,674,10.714992847177829,0.37425382794782264
12.428571428571427,0.6714285714285714,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.5571428571428572,0.125,True,False,False,770,11.310252275586162,0.3990467368135609
12.428571428571427,0.6714285714285714,0.055,False,True,False,4,0.0,0.0
12.428571428571427,0.5571428571428572,0.13,True,False,False,798,11.278232772816917,0.3976729953454941
12.428571428571427,0.6714285714285714,0.06,False,True,False,45,0.0,0.0
12.428571428571427,0.5571428571428572,0.135,True,False,False,781,11.3601558102958,0.40115556329700625
12.428571428571427,0.5571428571428572,0.14,True,False,False,891,11.840787676766919,0.42116771076358717
12.428571428571427,0.6714285714285714,0.065,False,True,False,56,0.0,0.0
12.428571428571427,0.6714285714285714,0.07,False,True,False,90,0.0,0.0
12.428571428571427,0.6714285714285714,0.07500000000000001,True,False,False,202,6.307598855999667,0.19184995432742985
12.428571428571427,0.6714285714285714,0.08,True,False,False,304,7.941459537028676,0.25934673067476244
12.428571428571427,0.6714285714285714,0.08499999999999999,True,False,False,325,8.05362880668648,0.2639218661775308
12.428571428571427,0.6714285714285714,0.09,True,False,False,480,9.434595518071779,0.32113630618196204
12.428571428571427,0.6714285714285714,0.095,True,False,False,485,9.284324349384692,0.3147892715229273
12.428571428571427,0.6714285714285714,0.1,True,False,False,557,10.214310121616418,0.3534676427612863
12.428571428571427,0.7857142857142857,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.7857142857142857,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.6714285714285714,0.10500000000000001,True,False,False,688,10.691768803914874,0.37327142267355096
12.428571428571427,0.6714285714285714,0.11000000000000001,True,False,False,636,10.316482171121722,0.3575501434786004
12.428571428571427,0.6714285714285714,0.11499999999999999,True,False,False,711,10.68529319744199,0.37188533161481585
12.428571428571427,0.6714285714285714,0.12,True,False,False,766,11.613321831207573,0.4118025348217019
12.428571428571427,0.7857142857142857,0.05,False,True,False,16,0.0,0.0
12.428571428571427,0.6714285714285714,0.125,True,False,False,781,11.129977811539485,0.3914947320072755
12.428571428571427,0.7857142857142857,0.055,False,True,True,0,0.0,0.0
12.428571428571427,0.6714285714285714,0.13,True,False,False,791,11.074824621806297,0.38912974893985663
12.428571428571427,0.6714285714285714,0.135,True,False,False,860,11.63836260332916,0.4127006300011818
12.428571428571427,0.7857142857142857,0.06,False,True,False,20,0.0,0.0
12.428571428571427,0.6714285714285714,0.14,True,False,False,888,11.57190487722069,0.40987234001588585
12.428571428571427,0.7857142857142857,0.065,False,True,False,83,0.0,0.0
12.428571428571427,0.7857142857142857,0.07,False,True,False,130,0.0,0.0
12.428571428571427,0.7857142857142857,0.07500000000000001,True,False,False,204,6.660510684030679,0.2064825231048662
12.428571428571427,0.7857142857142857,0.08,True,False,False,253,7.3970554773950585,0.23695606350049978
12.428571428571427,0.7857142857142857,0.08499999999999999,True,False,False,394,8.580680118868731,0.2856280742675465
12.428571428571427,0.7857142857142857,0.09,True,False,False,449,9.134592959064054,0.30867994932698134
12.428571428571427,0.8999999999999999,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.8999999999999999,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.7857142857142857,0.095,True,False,False,521,9.311992008715531,0.31578463200062973
12.428571428571427,0.7857142857142857,0.1,True,False,False,534,10.07596686620362,0.3477766610833407
12.428571428571427,0.8999999999999999,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.7857142857142857,0.10500000000000001,True,False,False,566,9.718416096011838,0.3327264937543307
12.428571428571427,0.7857142857142857,0.11000000000000001,True,False,False,641,10.571849658068382,0.3683229416708739
12.428571428571427,0.7857142857142857,0.11499999999999999,True,False,False,698,10.58346370620884,0.3687346092190016
12.428571428571427,0.8999999999999999,0.055,False,True,False,8,0.0,0.0
12.428571428571427,0.7857142857142857,0.12,True,False,False,686,11.073901944037791,0.3893016052297507
12.428571428571427,0.8999999999999999,0.06,False,True,False,2,0.0,0.0
12.428571428571427,0.7857142857142857,0.125,True,False,False,760,11.261592870949169,0.39704783666651683
12.428571428571427,0.7857142857142857,0.13,True,False,False,821,10.971319432308633,0.3847329341316804
12.428571428571427,0.7857142857142857,0.135,True,False,False,817,11.394414923982035,0.4025619155540371
12.428571428571427,0.8999999999999999,0.065,False,True,False,32,0.0,0.0
12.428571428571427,0.7857142857142857,0.14,True,False,False,882,11.64127806056829,0.4127838708669042
12.428571428571427,0.8999999999999999,0.07,False,True,False,145,0.0,0.0
12.428571428571427,0.8999999999999999,0.07500000000000001,True,False,False,312,8.023931514474961,0.26279132189031545
12.428571428571427,0.8999999999999999,0.08,True,False,False,374,8.600719923073452,0.286640121849039
12.428571428571427,0.8999999999999999,0.08499999999999999,True,False,False,347,8.881145858494,0.2985041109385381
12.428571428571427,1.0142857142857142,0.04,False,True,True,0,0.0,0.0
12.428571428571427,0.8999999999999999,0.09,True,False,False,395,8.83716038461253,0.29643599385065866
12.428571428571427,0.8999999999999999,0.095,True,False,False,496,9.994423924607919,0.3446445895487937
12.428571428571427,1.0142857142857142,0.045,False,True,True,0,0.0,0.0
12.428571428571427,0.8999999999999999,0.1,True,False,False,557,10.141968570892312,0.35057446294647737
12.428571428571427,0.8999999999999999,0.10500000000000001,True,False,False,564,10.232312653266858,0.3543008040858921
12.428571428571427,1.0142857142857142,0.05,False,True,True,0,0.0,0.0
12.428571428571427,0.8999999999999999,0.11000000000000001,True,False,False,696,10.80778815734379,0.37815305793846027
12.428571428571427,0.8999999999999999,0.11499999999999999,True,False,False,706,10.8355874182281,0.37925884152931166
12.428571428571427,0.8999999999999999,0.12,True,False,False,718,11.13667628673983,0.39188587812567865
12.428571428571427,0.8999999999999999,0.125,True,False,False,824,10.964944725917869,0.3844255403845975
12.428571428571427,1.0142857142857142,0.055,False,True,False,3,0.0,0.0
12.428571428571427,0.8999999999999999,0.13,True,False,False,824,11.321508470365984,0.39943504070299474
12.428571428571427,0.8999999999999999,0.135,True,False,False,815,11.061472560023375,0.3885125623505749
12.428571428571427,0.8999999999999999,0.14,True,False,False,865,11.789437421486166,0.419015280610861
12.428571428571427,1.0142857142857142,0.06,False,True,False,4,0.0,0.0
12.428571428571427,1.0142857142857142,0.065,False,True,False,38,0.0,0.0
12.428571428571427,1.0142857142857142,0.07,False,True,False,109,0.0,0.0
12.428571428571427,1.0142857142857142,0.07500000000000001,True,False,False,259,7.172409546931894,0.22683856517711115
12.428571428571427,1.0142857142857142,0.08,True,False,False,328,7.819233010101689,0.25408647797801515
12.428571428571427,1.0142857142857142,0.08499999999999999,True,False,False,346,8.345408121626162,0.27606548625428184
12.428571428571427,1.0142857142857142,0.09,True,False,False,453,9.245997952634248,0.313328225009072
12.428571428571427,1.0142857142857142,0.095,True,False,False,582,9.921249181488623,0.34117571515781236
12.428571428571427,1.1285714285714286,0.04,False,True,True,0,0.0,0.0
12.428571428571427,1.0142857142857142,0.1,True,False,False,559,9.92897576610085,0.3416267805998839
12.428571428571427,1.0142857142857142,0.10500000000000001,True,False,False,592,10.25491585792128,0.3551460614603565
12.428571428571427,1.1285714285714286,0.045,False,True,True,0,0.0,0.0
12.428571428571427,1.0142857142857142,0.11000000000000001,True,False,False,655,10.576924217488568,0.3685433263723657
12.428571428571427,1.0142857142857142,0.11499999999999999,True,False,False,712,11.061413867678745,0.38873129886468294
12.428571428571427,1.0142857142857142,0.12,True,False,False,798,11.19924093279061,0.3943840140096472
12.428571428571427,1.1285714285714286,0.05,False,True,True,0,0.0,0.0
12.428571428571427,1.0142857142857142,0.125,True,False,False,813,11.384567031564902,0.402142495644821
12.428571428571427,1.1285714285714286,0.055,False,True,False,10,0.0,0.0
12.428571428571427,1.0142857142857142,0.13,True,False,False,796,11.472987569003118,0.40583776145061135
12.428571428571427,1.1285714285714286,0.06,False,True,False,22,0.0,0.0
12.428571428571427,1.1285714285714286,0.065,False,True,False,10,0.0,0.0
12.428571428571427,1.0142857142857142,0.135,True,False,False,862,11.259949834274863,0.3967552706828783
12.428571428571427,1.1285714285714286,0.07,False,True,False,108,0.0,0.0
12.428571428571427,1.0142857142857142,0.14,True,False,False,832,11.11479811899844,0.3907256488560128
12.428571428571427,1.1285714285714286,0.07500000000000001,True,False,False,217,7.143091596534669,0.22659119515006174
12.428571428571427,1.1285714285714286,0.08,True,False,False,301,7.462636751228748,0.2393807312492467
12.428571428571427,1.2428571428571429,0.04,False,True,True,0,0.0,0.0
12.428571428571427,1.1285714285714286,0.08499999999999999,True,False,False,424,8.833969613465927,0.2961763701919132
12.428571428571427,1.2428571428571429,0.045,False,True,True,0,0.0,0.0
12.428571428571427,1.1285714285714286,0.09,True,False,False,441,9.565368241258012,0.3267447553372668
12.428571428571427,1.1285714285714286,0.095,True,False,False,485,9.399055049449853,0.31958715701784046
12.428571428571427,1.1285714285714286,0.1,True,False,False,616,10.362829302470924,0.35962638508077105
12.428571428571427,1.1285714285714286,0.10500000000000001,True,False,False,563,9.887300896500502,0.33982165865706615
12.428571428571427,1.2428571428571429,0.05,False,True,True,0,0.0,0.0
12.428571428571427,1.1285714285714286,0.11000000000000001,True,False,False,643,10.670018074615237,0.37245414786784015
12.428571428571427,1.1285714285714286,0.11499999999999999,True,False,False,713,10.647963547893585,0.3713496774638944
12.428571428571427,1.2428571428571429,0.055,False,True,True,0,0.0,0.0
12.428571428571427,1.1285714285714286,0.12,True,False,False,745,11.029762461575984,0.38734225781810866
12.428571428571427,1.1285714285714286,0.125,True,False,False,781,11.413685072562917,0.40340245615103587
12.428571428571427,1.2428571428571429,0.06,False,True,False,25,0.0,0.0
12.428571428571427,1.1285714285714286,0.13,True,False,False,812,11.304579230007537,0.39877008648654644
12.428571428571427,1.2428571428571429,0.065,False,True,False,117,0.0,0.0
12.428571428571427,1.1285714285714286,0.135,True,False,False,830,11.31926821823049,0.39933568592676
12.428571428571427,1.1285714285714286,0.14,True,False,False,865,11.563194546095286,0.4095401342876818
12.428571428571427,1.2428571428571429,0.07,False,True,False,148,0.0,0.0
12.428571428571427,1.2428571428571429,0.07500000000000001,True,False,False,276,6.683735547404794,0.20635690035827015
12.428571428571427,1.2428571428571429,0.08,True,False,False,271,7.643081733171743,0.24710555594457567
12.428571428571427,1.2428571428571429,0.08499999999999999,True,False,False,400,9.192448659519872,0.3103767403491157
12.428571428571427,1.2428571428571429,0.09,True,False,False,481,9.59356323678525,0.32777742014337014
12.428571428571427,1.3571428571428572,0.04,False,True,True,0,0.0,0.0
12.428571428571427,1.2428571428571429,0.095,True,False,False,580,10.072261117887212,0.34750095428941147
12.428571428571427,1.3571428571428572,0.045,False,True,True,0,0.0,0.0
12.428571428571427,1.2428571428571429,0.1,True,False,False,602,10.43678489947072,0.36283694078800854
12.428571428571427,1.2428571428571429,0.10500000000000001,True,False,False,666,10.396070278493154,0.36094223411846926
12.428571428571427,1.3571428571428572,0.055,False,True,True,0,0.0,0.0
12.428571428571427,1.2428571428571429,0.11000000000000001,True,False,False,713,10.987111633085055,0.38562953798710653
12.428571428571427,1.3571428571428572,0.05,False,True,False,1,0.0,0.0
12.428571428571427,1.2428571428571429,0.11499999999999999,True,False,False,737,11.098981194504196,0.39029175718908626
12.428571428571427,1.2428571428571429,0.12,True,False,False,810,11.339363101441673,0.40026584441058716
12.428571428571427,1.3571428571428572,0.06,False,True,False,4,0.0,0.0
12.428571428571427,1.2428571428571429,0.125,True,False,False,729,11.155689768317208,0.39263873935523536
12.428571428571427,1.2428571428571429,0.13,True,False,False,853,11.242182455873111,0.39602947057111376
12.428571428571427,1.3571428571428572,0.065,False,True,False,120,0.0,0.0
12.428571428571427,1.3571428571428572,0.07,False,True,False,105,0.0,0.0
12.428571428571427,1.2428571428571429,0.135,True,False,False,867,11.331406845577785,0.3997992230423352
12.428571428571427,1.2428571428571429,0.14,True,False,False,884,11.960789014117445,0.42625721275794526
12.428571428571427,1.3571428571428572,0.07500000000000001,True,False,False,204,6.9676275199545925,0.219320672053879
12.428571428571427,1.3571428571428572,0.08,False,True,False,244,0.0,0.0
12.428571428571427,1.3571428571428572,0.08499999999999999,True,False,False,436,9.165211913219563,0.3099937528755088
12.428571428571427,1.4714285714285715,0.04,False,True,True,0,0.0,0.0
12.428571428571427,1.3571428571428572,0.09,True,False,False,460,9.464932855918295,0.3224082967288502
12.428571428571427,1.4714285714285715,0.045,False,True,True,0,0.0,0.0
12.428571428571427,1.3571428571428572,0.095,True,False,False,559,9.920297265541503,0.3412285251897259
12.428571428571427,1.3571428571428572,0.1,True,False,False,603,10.480544149134197,0.3646733543014341
12.428571428571427,1.3571428571428572,0.10500000000000001,True,False,False,633,10.367716302166897,0.3598016395026402
12.428571428571427,1.4714285714285715,0.05,False,True,True,0,0.0,0.0
12.428571428571427,1.4714285714285715,0.055,False,True,True,0,0.0,0.0
12.428571428571427,1.3571428571428572,0.11000000000000001,True,False,False,649,10.721819332117608,0.374632899446255
12.428571428571427,1.3571428571428572,0.11499999999999999,True,False,False,712,11.028423521312883,0.38735941614513003
12.428571428571427,1.3571428571428572,0.12,True,False,False,715,11.015100059932257,0.38678985950560996
12.428571428571427,1.4714285714285715,0.06,False,True,False,20,0.0,0.0
12.428571428571427,1.3571428571428572,0.125,True,False,False,810,11.499747399969285,0.4069844403371857
12.428571428571427,1.3571428571428572,0.13,True,False,False,812,11.672161259584163,0.4141958055032009
12.428571428571427,1.4714285714285715,0.065,False,True,False,85,0.0,0.0
12.428571428571427,1.3571428571428572,0.135,True,False,False,893,11.58557215539484,0.4104568599571527
12.428571428571427,1.3571428571428572,0.14,True,False,False,827,11.360887185065197,0.40104807454321467
12.428571428571427,1.4714285714285715,0.07,False,True,False,149,0.0,0.0
12.428571428571427,1.4714285714285715,0.07500000000000001,True,False,False,227,6.649769354528933,0.20593917364139988
12.428571428571427,1.4714285714285715,0.08,True,False,False,323,8.153584911854677,0.2682290444369291
12.428571428571427,1.4714285714285715,0.08499999999999999,True,False,False,364,8.67932247544126,0.28999315566939965
12.428571428571427,1.5857142857142859,0.04,False,True,True,0,0.0,0.0
12.428571428571427,1.4714285714285715,0.09,True,False,False,499,9.118687995025116,0.3078006032886427
12.428571428571427,1.4714285714285715,0.095,True,False,False,471,9.367831916682913,0.3183637792967843
12.428571428571427,1.5857142857142859,0.045,False,True,True,0,0.0,0.0
12.428571428571427,1.4714285714285715,0.1,True,False,False,602,10.349393540549851,0.3590673573103823
12.428571428571427,1.4714285714285715,0.10500000000000001,True,False,False,630,10.585583878467606,0.36902174214514166
12.428571428571427,1.5857142857142859,0.05,False,True,True,0,0.0,0.0
12.428571428571427,1.4714285714285715,0.11000000000000001,True,False,False,736,10.834107725032544,0.3791374193745226
12.428571428571427,1.4714285714285715,0.11499999999999999,True,False,False,727,10.696919070002963,0.37339970452530175
12.428571428571427,1.5857142857142859,0.055,False,True,False,5,0.0,0.0
12.428571428571427,1.4714285714285715,0.12,True,False,False,787,10.975999419088838,0.3850190687709505
12.428571428571427,1.4714285714285715,0.125,True,False,False,813,11.530835338143138,0.4082805665982505
12.428571428571427,1.4714285714285715,0.13,True,False,False,779,11.04495551021241,0.3878930032783285
12.428571428571427,1.5857142857142859,0.06,False,True,False,30,0.0,0.0
12.428571428571427,1.5857142857142859,0.065,False,True,False,3,0.0,0.0
