wb_repro_floor,wb_repro_threshold,phi,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,total_births,total_deaths
0.2,0.5,25.0,0.069,1.0,9,True,False,False,543,11,38.90357920862181,0.19242765480846685,0.8009123793823412,5619,5276
0.2,0.5,25.0,0.069,1.0,10,True,False,False,518,11,37.69971867397481,0.18640789706171326,0.8117411122142535,5401,5083
0.2,0.5,25.0,0.069,1.0,11,True,False,False,496,11,36.31535857751284,0.17948557317557085,0.8004565019449441,5103,4807
0.2,0.5,25.0,0.069,1.0,13,True,False,False,432,11,31.43512539619648,0.1550825623335547,0.8153528535408254,4705,4473
0.2,0.5,25.0,0.069,1.0,12,True,False,False,662,11,47.4360521949968,0.2350932458200125,0.7944590159662752,6383,5921
0.2,0.5,25.0,0.069,1.0,14,True,False,False,636,11,46.585876540686115,0.23084204622108467,0.8146094096328055,6154,5718
0.3,0.5,1.0,0.06,1.0,0,False,True,False,79,10,0.0,0.0,0.8058153213242102,2128,2249
0.3,0.5,1.0,0.06,1.0,1,False,True,False,36,10,0.0,0.0,0.808518768744827,1551,1715
0.3,0.5,1.0,0.06,1.0,2,False,True,False,133,10,0.0,0.0,0.7893947208421783,2409,2476
0.3,0.5,1.0,0.06,1.0,3,False,True,False,76,10,0.0,0.0,0.8186517181276576,2049,2173
0.3,0.5,1.0,0.06,1.0,4,False,True,False,88,10,0.0,0.0,0.8217509718570456,1683,1795
0.3,0.5,1.0,0.06,1.0,5,False,True,False,101,10,0.0,0.0,0.8155334407500476,1969,2068
0.3,0.5,1.0,0.06,1.0,7,False,True,False,67,10,0.0,0.0,0.7884981595245761,1989,2122
0.3,0.5,1.0,0.06,1.0,6,False,True,False,107,10,0.0,0.0,0.8236581652986574,2074,2167
0.3,0.5,1.0,0.06,1.0,8,False,True,False,125,10,0.0,0.0,0.8062903212594101,2068,2143
0.3,0.5,1.0,0.06,1.0,9,False,True,False,85,10,0.0,0.0,0.8319641600760465,1911,2026
0.3,0.5,1.0,0.06,1.0,11,False,True,False,59,10,0.0,0.0,0.8090738564579913,1463,1604
0.3,0.5,1.0,0.06,1.0,12,False,True,False,88,10,0.0,0.0,0.8359731264711421,2072,2184
0.3,0.5,1.0,0.06,1.0,10,False,True,False,123,10,0.0,0.0,0.8104772938439749,2162,2239
0.3,0.5,1.0,0.06,1.0,13,False,True,False,70,10,0.0,0.0,0.8314866321610394,2113,2243
0.3,0.5,1.0,0.06,1.0,14,False,True,False,112,10,0.0,0.0,0.8172679719124583,2223,2311
0.3,0.5,1.0,0.063,1.0,0,True,False,False,226,10,1.0820375830934075,0.08264116557509697,0.8150151283547926,3485,3459
0.3,0.5,1.0,0.063,1.0,1,False,True,False,140,10,0.0,0.0,0.7981130665935743,2633,2693
0.3,0.5,1.0,0.063,1.0,2,True,False,False,187,10,0.9449340221383882,0.06550192468399724,0.7989070828750242,2463,2476
0.3,0.5,1.0,0.063,1.0,3,False,True,False,158,10,0.0,0.0,0.8040542788768228,2884,2926
0.3,0.5,1.0,0.063,1.0,4,False,True,False,153,10,0.0,0.0,0.8147782089513086,2503,2550
0.3,0.5,1.0,0.063,1.0,5,False,True,False,159,10,0.0,0.0,0.7826587682383169,2621,2662
0.3,0.5,1.0,0.063,1.0,7,False,True,False,187,10,0.0,0.0,0.8096530981687262,2864,2877
0.3,0.5,1.0,0.063,1.0,8,False,True,False,166,10,0.0,0.0,0.8127417433000603,2579,2613
0.3,0.5,1.0,0.063,1.0,6,True,False,False,289,10,1.2508873703464614,0.10374898502699074,0.8204143102963002,3672,3583
0.3,0.5,1.0,0.063,1.0,9,False,True,False,42,10,0.0,0.0,0.7865744231677556,1765,1923
0.3,0.5,1.0,0.063,1.0,10,False,True,False,200,10,0.0,0.0,0.8084237106224871,3264,3264
0.3,0.5,1.0,0.063,1.0,12,False,True,False,153,10,0.0,0.0,0.7893331401272805,2429,2476
0.3,0.5,1.0,0.063,1.0,11,True,False,False,252,10,1.110388145306941,0.08618525383826826,0.8123220896651862,3040,2988
0.3,0.5,1.0,0.063,1.0,13,True,False,False,168,10,0.9190983212738975,0.062272217859445644,0.8075541720224664,2332,2364
0.3,0.5,1.0,0.063,1.0,14,True,False,False,221,10,1.0477147661209403,0.07835048912474898,0.784915783172788,2874,2853
0.3,0.5,1.0,0.066,1.0,0,True,False,False,399,10,1.5788564116589654,0.1447482148191404,0.8046872314043773,4426,4227
0.3,0.5,1.0,0.066,1.0,1,True,False,False,344,10,1.381498856644569,0.12007665516303223,0.8152718823540482,4100,3956
0.3,0.5,1.0,0.066,1.0,2,True,False,False,267,10,1.1603124332285888,0.09242626163026182,0.8010805584382311,3206,3139
0.3,0.5,1.0,0.066,1.0,3,True,False,False,415,10,1.6257127620632499,0.15060570157547834,0.8003868033911139,4394,4179
0.3,0.5,1.0,0.066,1.0,4,True,False,False,335,10,1.397320185870455,0.1220544708871264,0.809721214329113,4201,4066
0.3,0.5,1.0,0.066,1.0,5,True,False,False,359,10,1.4215636306034622,0.12508513045537076,0.8090733164510082,4033,3874
0.3,0.5,1.0,0.066,1.0,7,True,False,False,339,10,1.3700424494624093,0.11864449592272022,0.7979345293518367,3989,3850
0.3,0.5,1.0,0.066,1.0,6,True,False,False,381,10,1.5383517032848562,0.13968474350354687,0.811008915119889,4483,4302
0.3,0.5,1.0,0.066,1.0,9,True,False,False,351,10,1.4046304626127921,0.12296832454263781,0.8059813183947556,4196,4045
0.3,0.5,1.0,0.066,1.0,8,True,False,False,330,10,1.3887738886408578,0.12098610288687524,0.8088722781972292,4747,4617
0.3,0.5,1.0,0.066,1.0,10,True,False,False,268,10,1.1928353820243711,0.09649193763853527,0.8050668322534837,3137,3069
0.3,0.5,1.0,0.066,1.0,12,True,False,False,246,10,1.127722014537564,0.08835215136823946,0.8042499280040122,3699,3653
0.3,0.5,1.0,0.066,1.0,11,True,False,False,449,10,1.670635760566185,0.15622150094092252,0.8115578182369421,4723,4474
0.3,0.5,1.0,0.066,1.0,13,True,False,False,411,10,1.5836781294479105,0.14535097519662293,0.8057320898710785,4478,4267
0.3,0.5,1.0,0.066,1.0,14,True,False,False,291,10,1.2455504598795062,0.10308182070844558,0.8083799692802425,3998,3907
0.3,0.5,1.0,0.069,1.0,0,True,False,False,446,10,1.745235412644993,0.1655471626279848,0.8091025732794979,5640,5394
0.3,0.5,1.0,0.069,1.0,1,True,False,False,471,10,1.7740675476955676,0.16915145193584852,0.7966360956614043,5575,5304
0.3,0.5,1.0,0.069,1.0,2,True,False,False,532,10,1.966055497395359,0.19315176030430628,0.8051028560275514,5794,5462
0.3,0.5,1.0,0.069,1.0,3,True,False,False,591,10,2.1250109855202073,0.21302269878353292,0.8093418642563097,5862,5471
0.3,0.5,1.0,0.069,1.0,4,True,False,False,521,10,1.8967851700548934,0.18449231468218025,0.8145290563301103,5043,4722
0.3,0.5,1.0,0.069,1.0,5,True,False,False,685,10,2.4398712272410448,0.2523832049959526,0.7964108723488462,7474,6989
0.3,0.5,1.0,0.069,1.0,6,True,False,False,671,10,2.3206220774199844,0.237475934288394,0.805958377487731,6677,6206
0.3,0.5,1.0,0.069,1.0,7,True,False,False,703,10,2.4393001168870425,0.25231181078986287,0.8086864050470126,6920,6417
0.3,0.5,1.0,0.069,1.0,8,True,False,False,562,10,2.027083707062233,0.20078086339008977,0.8030022723532975,5538,5176
0.3,0.5,1.0,0.069,1.0,9,True,False,False,488,10,1.8436053975939242,0.177844340537089,0.8066587925220942,5741,5453
0.3,0.5,1.0,0.069,1.0,10,True,False,False,608,10,2.104023270014653,0.21039903602122104,0.7997869891147141,6168,5760
0.3,0.5,1.0,0.069,1.0,11,True,False,False,525,10,1.902241814867733,0.185174446846138,0.7957299951465117,5032,4707
0.3,0.5,1.0,0.069,1.0,12,True,False,False,427,10,1.6505480197413143,0.15371034351145046,0.7988624969781688,4536,4309
0.3,0.5,1.0,0.069,1.0,13,True,False,False,528,10,1.9371112638927523,0.18953345757167778,0.8031874147759426,5319,4991
0.3,0.5,1.0,0.069,1.0,14,True,False,False,412,10,1.5818188154421382,0.1451185434263383,0.7961187086805539,4890,4678
0.3,0.5,5.0,0.06,1.0,0,False,True,False,31,10,0.0,0.0,0.8312650542693628,1455,1624
0.3,0.5,5.0,0.06,1.0,1,False,True,False,75,10,0.0,0.0,0.786901260535952,1618,1743
0.3,0.5,5.0,0.06,1.0,4,False,True,False,47,10,0.0,0.0,0.8218596740159578,1627,1780
0.3,0.5,5.0,0.06,1.0,3,False,True,False,59,10,0.0,0.0,0.8224294693891876,1681,1822
0.3,0.5,5.0,0.06,1.0,2,False,True,False,145,10,0.0,0.0,0.8243832962038938,2470,2525
0.3,0.5,5.0,0.06,1.0,5,False,True,False,50,10,0.0,0.0,0.799405541241102,1410,1560
0.3,0.5,5.0,0.06,1.0,6,False,True,False,37,10,0.0,0.0,0.8492511504245244,1499,1662
0.3,0.5,5.0,0.06,1.0,8,False,True,False,71,10,0.0,0.0,0.7888675504348623,1549,1678
0.3,0.5,5.0,0.06,1.0,7,False,True,False,77,10,0.0,0.0,0.8211999416230686,1631,1754
0.3,0.5,5.0,0.06,1.0,9,False,True,False,154,11,0.0,0.0,0.8031430497261566,2631,2677
0.3,0.5,5.0,0.06,1.0,10,False,True,False,111,10,0.0,0.0,0.8083040334175206,1805,1894
0.3,0.5,5.0,0.06,1.0,11,False,True,False,57,10,0.0,0.0,0.8043138424854579,1566,1709
0.3,0.5,5.0,0.06,1.0,13,False,True,False,101,10,0.0,0.0,0.8298308467565173,1606,1705
0.3,0.5,5.0,0.06,1.0,12,False,True,False,75,10,0.0,0.0,0.8057250803150138,2056,2181
0.3,0.5,5.0,0.06,1.0,14,False,True,False,72,10,0.0,0.0,0.8292664022780158,1697,1825
0.3,0.5,5.0,0.063,1.0,0,True,False,False,262,11,4.338092164561015,0.09793575338381147,0.8099588602555073,3642,3580
0.3,0.5,5.0,0.063,1.0,1,True,False,False,173,11,2.882562852756945,0.06154476908474234,0.8029315028210771,2395,2422
0.3,0.5,5.0,0.063,1.0,2,False,True,False,195,11,0.0,0.0,0.8093532822602659,3278,3283
0.3,0.5,5.0,0.063,1.0,3,False,True,False,153,11,0.0,0.0,0.82461668705718,2640,2687
0.3,0.5,5.0,0.063,1.0,4,False,True,False,158,11,0.0,0.0,0.8090855901776507,3165,3207
0.3,0.5,5.0,0.063,1.0,5,False,True,False,86,10,0.0,0.0,0.8196589228289761,2620,2734
0.3,0.5,5.0,0.063,1.0,7,True,False,False,223,11,3.663744394210377,0.08107578438518873,0.8127238079128359,2918,2895
0.3,0.5,5.0,0.063,1.0,6,True,False,False,200,10,3.2388207895717045,0.07045189097338982,0.7996603937453536,2910,2910
0.3,0.5,5.0,0.063,1.0,8,False,True,False,175,10,0.0,0.0,0.8093670645436513,2929,2954
0.3,0.5,5.0,0.063,1.0,10,False,True,False,71,10,0.0,0.0,0.7976826884801744,1942,2071
0.3,0.5,5.0,0.063,1.0,9,False,True,False,122,11,0.0,0.0,0.8082021888578689,2413,2491
0.3,0.5,5.0,0.063,1.0,11,False,True,False,49,10,0.0,0.0,0.8121836128696426,1630,1781
0.3,0.5,5.0,0.063,1.0,12,False,True,False,187,11,0.0,0.0,0.8086050476500507,3247,3260
0.3,0.5,5.0,0.063,1.0,13,False,True,False,195,11,0.0,0.0,0.827918562129884,3328,3333
0.3,0.5,5.0,0.063,1.0,14,True,False,False,245,11,3.852253423893979,0.08578886648814738,0.7993717569444707,2764,2719
0.3,0.5,5.0,0.066,1.0,0,True,False,False,333,11,4.838215609751685,0.11043978498581393,0.7978772962306813,4590,4457
0.3,0.5,5.0,0.066,1.0,1,True,False,False,322,11,4.874875882560411,0.11135636112690236,0.7887411419689075,3851,3729
0.3,0.5,5.0,0.066,1.0,3,False,True,False,235,11,0.0,0.0,0.801401512494832,3654,3619
0.3,0.5,5.0,0.066,1.0,2,True,False,False,369,11,5.4814102961419,0.1265208681310258,0.793822013783043,4203,4034
0.3,0.5,5.0,0.066,1.0,4,True,False,False,225,10,3.621701462451253,0.08002463168902273,0.7998075411970353,3114,3089
0.3,0.5,5.0,0.066,1.0,5,True,False,False,257,11,5.2723761425794,0.12129251249812942,0.8183853534066637,2685,2628
0.3,0.5,5.0,0.066,1.0,7,True,False,False,187,10,3.052013400288806,0.0657813531222035,0.8020905341840857,2958,2971
0.3,0.5,5.0,0.066,1.0,6,True,False,False,226,11,3.693983305793715,0.08183181438919614,0.8066345240329337,3371,3345
0.3,0.5,5.0,0.066,1.0,8,True,False,False,360,11,5.781082241729744,0.13401323312278302,0.8085186306705504,4622,4462
0.3,0.5,5.0,0.066,1.0,10,True,False,False,341,11,5.316877108055715,0.12240722730546434,0.8118873346052977,4293,4152
0.3,0.5,5.0,0.066,1.0,9,True,False,False,332,11,5.276011298344466,0.1213855047278648,0.8039124637382153,4550,4418
0.3,0.5,5.0,0.066,1.0,11,True,False,False,316,11,715.5414929945298,27.06512457525448,0.8574116832618639,2869,2753
0.3,0.5,5.0,0.066,1.0,13,True,False,False,276,11,25.942695443099808,0.990025331004864,0.8238057610215785,2528,2452
0.3,0.5,5.0,0.066,1.0,12,True,False,False,312,11,4.748761964840087,0.10820327464220322,0.8067325393364037,4636,4524
0.3,0.5,5.0,0.066,1.0,14,True,False,False,298,11,4.505202451373912,0.10211382650760858,0.8030402433907401,4067,3969
0.3,0.5,5.0,0.069,1.0,0,True,False,False,435,11,6.8743541566646105,0.16134709785310358,0.8000728565914365,5039,4804
0.3,0.5,5.0,0.069,1.0,1,True,False,False,484,11,7.305558307461223,0.1721280165693559,0.8077928216569482,5764,5480
0.3,0.5,5.0,0.069,1.0,3,True,False,False,493,11,7.5674064290102505,0.17867471469021076,0.8148330060556731,4848,4555
0.3,0.5,5.0,0.069,1.0,2,True,False,False,559,11,8.183059472095445,0.19406720454028692,0.7900406831846267,4786,4427
0.3,0.5,5.0,0.069,1.0,4,True,False,False,406,11,6.197164969142712,0.14441608791676044,0.8005413374239551,4602,4396
0.3,0.5,5.0,0.069,1.0,5,True,False,False,548,11,8.372234937598536,0.19879694882391113,0.8064760270306544,6134,5786
0.3,0.5,5.0,0.069,1.0,6,True,False,False,663,11,10.14982658504095,0.24324010039114335,0.8089964581434265,6071,5608
0.3,0.5,5.0,0.069,1.0,7,True,False,False,627,11,9.091385559884701,0.21677707383615868,0.8012966097121123,5485,5058
0.3,0.5,5.0,0.069,1.0,8,True,False,False,419,11,6.165875156020081,0.14363378334097382,0.8056796436201695,4349,4130
0.3,0.5,5.0,0.069,1.0,10,True,False,False,636,11,9.544718806560086,0.22811126215767338,0.8081420529458558,5964,5528
0.3,0.5,5.0,0.069,1.0,9,True,False,False,648,11,9.629550469179081,0.23023221405719035,0.8118264075145583,5988,5540
0.3,0.5,5.0,0.069,1.0,11,True,False,False,476,11,7.247196697627556,0.1706688661063701,0.8042717896789974,4842,4566
0.3,0.5,5.0,0.069,1.0,13,True,False,False,526,11,7.845387900691046,0.18562477702742594,0.8085927749402749,5756,5430
0.3,0.5,5.0,0.069,1.0,12,True,False,False,620,11,9.197828552941724,0.2194383499480533,0.8153418149859244,5557,5137
0.3,0.5,5.0,0.069,1.0,14,True,False,False,512,11,7.910901657581005,0.18726274473010998,0.7915461133322447,5237,4925
0.3,0.5,10.0,0.06,1.0,0,False,True,False,68,11,0.0,0.0,0.8054130046918582,1994,2126
0.3,0.5,10.0,0.06,1.0,1,False,True,False,35,11,0.0,0.0,0.7951843161517033,1928,2093
0.3,0.5,10.0,0.06,1.0,2,False,True,False,91,11,0.0,0.0,0.8057374969267093,1948,2057
0.3,0.5,10.0,0.06,1.0,3,False,True,False,138,11,0.0,0.0,0.8156006444252993,2359,2421
0.3,0.5,10.0,0.06,1.0,4,False,True,False,59,11,0.0,0.0,0.798262799660144,1700,1841
0.3,0.5,10.0,0.06,1.0,5,False,True,False,24,11,0.0,0.0,0.8388981600673459,1469,1645
0.3,0.5,10.0,0.06,1.0,6,False,True,False,45,11,0.0,0.0,0.7901493923532855,1744,1899
0.3,0.5,10.0,0.06,1.0,7,False,True,False,81,11,0.0,0.0,0.8176135303071652,2526,2645
0.3,0.5,10.0,0.06,1.0,8,False,True,False,62,11,0.0,0.0,0.8356842822886301,1788,1926
0.3,0.5,10.0,0.06,1.0,9,False,True,False,111,11,0.0,0.0,0.8138957358702733,2219,2308
0.3,0.5,10.0,0.06,1.0,10,False,True,False,64,10,0.0,0.0,0.7748066433432161,1472,1608
0.3,0.5,10.0,0.06,1.0,11,False,True,False,55,10,0.0,0.0,0.7959825411068622,1685,1830
0.3,0.5,10.0,0.06,1.0,12,False,True,False,45,11,0.0,0.0,0.8126776160338093,1823,1978
0.3,0.5,10.0,0.06,1.0,13,False,True,False,114,11,0.0,0.0,0.7995875304649311,2183,2269
0.3,0.5,10.0,0.06,1.0,14,False,True,False,90,11,0.0,0.0,0.8089755404906553,1906,2016
0.3,0.5,10.0,0.063,1.0,0,False,True,False,215,11,0.0,0.0,0.7975214195234799,3467,3452
0.3,0.5,10.0,0.063,1.0,1,True,False,False,252,11,7.393679667984486,0.08716560894340203,0.8011781938203895,3923,3871
0.3,0.5,10.0,0.063,1.0,2,True,False,False,184,11,5.702634983974247,0.06602595205823032,0.808725339037205,2330,2346
0.3,0.5,10.0,0.063,1.0,3,False,True,False,173,11,0.0,0.0,0.7968321144437254,3138,3165
0.3,0.5,10.0,0.063,1.0,4,True,False,False,249,11,7.442099592188894,0.08777090377691074,0.8114834608251398,2542,2493
0.3,0.5,10.0,0.063,1.0,5,False,True,False,83,11,0.0,0.0,0.8296990934031827,1939,2056
0.3,0.5,10.0,0.063,1.0,6,False,True,False,119,11,0.0,0.0,0.8296169869392542,2253,2334
0.3,0.5,10.0,0.063,1.0,7,True,False,False,201,11,6.317810591607057,0.07371622863292415,0.8196655078206069,2802,2801
0.3,0.5,10.0,0.063,1.0,8,False,True,False,217,11,0.0,0.0,0.7921047244368153,3704,3687
0.3,0.5,10.0,0.063,1.0,10,False,True,False,174,11,0.0,0.0,0.7881030964803779,3339,3365
0.3,0.5,10.0,0.063,1.0,11,True,False,False,245,11,7.034198792424898,0.08267175827979809,0.8066521348154373,2806,2761
0.3,0.5,10.0,0.063,1.0,9,True,False,False,257,11,7.982426888323966,0.09452550582263394,0.7955411465669491,3848,3791
0.3,0.5,10.0,0.063,1.0,12,True,False,False,195,11,5.8475011622874575,0.06783691623533776,0.8111223065005515,2926,2931
0.3,0.5,10.0,0.063,1.0,13,True,False,False,221,11,6.853910093199076,0.08041797912867191,0.8271345833829444,3085,3064
0.3,0.5,10.0,0.063,1.0,14,False,True,False,154,11,0.0,0.0,0.8105503872032118,2853,2899
0.3,0.5,10.0,0.066,1.0,0,True,False,False,327,11,10.200135472425647,0.12224895917246344,0.8146257524269211,4313,4186
0.3,0.5,10.0,0.066,1.0,1,True,False,False,404,11,11.845250700153093,0.14281445436634596,0.8060112627230798,4597,4393
0.3,0.5,10.0,0.066,1.0,2,True,False,False,426,11,12.287610733649974,0.14834437299840392,0.8019077008447526,4740,4514
0.3,0.5,10.0,0.066,1.0,3,True,False,False,306,11,9.507476829059765,0.11359007139292909,0.8154503782956215,3537,3431
0.3,0.5,10.0,0.066,1.0,5,True,False,False,262,11,7.880040732734907,0.09324558193396063,0.7997965773853715,2749,2687
0.3,0.5,10.0,0.066,1.0,4,True,False,False,384,11,11.18572242589502,0.13456972769010678,0.8068366652149803,4496,4312
0.3,0.5,10.0,0.066,1.0,6,True,False,False,294,11,8.633227564069049,0.10266112932307211,0.8018868093816354,3661,3567
0.3,0.5,10.0,0.066,1.0,7,True,False,False,426,11,11.778546848406036,0.14198059319403739,0.8090118427913392,4772,4546
0.3,0.5,10.0,0.066,1.0,8,True,False,False,391,11,11.852961075698675,0.14291084153231895,0.8051743645522682,4429,4238
0.3,0.5,10.0,0.066,1.0,10,True,False,False,313,11,9.83348652307357,0.11766550073190488,0.8062799657533768,4816,4703
0.3,0.5,10.0,0.066,1.0,11,True,False,False,341,11,9.957278198370414,0.11921301374499664,0.8093759193768726,4067,3926
0.3,0.5,10.0,0.066,1.0,9,True,False,False,346,11,10.583935937743288,0.12704682779060997,0.8043336055703758,3746,3600
0.3,0.5,10.0,0.066,1.0,12,True,False,False,331,11,10.181696050135715,0.12201844889566926,0.7982027686561702,4373,4242
0.3,0.5,10.0,0.066,1.0,13,True,False,False,282,11,8.355221880307663,0.09918579551606314,0.793878397683857,3412,3330
0.3,0.5,10.0,0.066,1.0,14,True,False,False,393,11,12.04145414661478,0.1452671831174853,0.8093062322189024,5081,4888
0.3,0.5,10.0,0.069,1.0,0,True,False,False,398,11,12.085897523585817,0.14582276737310615,0.8068558548374485,4723,4525
0.3,0.5,10.0,0.069,1.0,1,True,False,False,582,11,17.066116722934115,0.20808021454489856,0.8043915878484406,5685,5303
0.3,0.5,10.0,0.069,1.0,3,True,False,False,438,11,13.37953822634906,0.16199449871385765,0.8124857517446653,4943,4705
0.3,0.5,10.0,0.069,1.0,2,True,False,False,551,11,15.78799689240403,0.19210250851943605,0.8053038976595579,6082,5731
0.3,0.5,10.0,0.069,1.0,4,True,False,False,567,11,16.56950185145077,0.2018720591900125,0.8035000285852444,4628,4261
0.3,0.5,10.0,0.069,1.0,5,True,False,False,549,11,15.784990162399566,0.19206492163288857,0.7985947127206756,5656,5307
0.3,0.5,10.0,0.069,1.0,6,True,False,False,467,11,13.49242192696181,0.16340565177059477,0.8021915252835179,5068,4801
0.3,0.5,10.0,0.069,1.0,9,True,False,False,407,11,12.200709613064891,0.14725802687264047,0.7880869898251246,4528,4321
0.3,0.5,10.0,0.069,1.0,7,True,False,False,446,11,12.485305825122932,0.15081574861815308,0.7977830276120216,4896,4650
0.3,0.5,10.0,0.069,1.0,10,True,False,False,467,11,13.439714848008657,0.1627467634788909,0.8008240715829787,4591,4324
0.3,0.5,10.0,0.069,1.0,8,True,False,False,520,11,15.272472435743277,0.18565796559677478,0.8051869683652061,5506,5186
0.3,0.5,10.0,0.069,1.0,11,True,False,False,590,11,17.000025871070953,0.2072540163070986,0.8057983754959679,5634,5244
0.3,0.5,10.0,0.069,1.0,12,True,False,False,441,11,12.856765288916582,0.15545934288697594,0.798925849141886,4199,3958
0.3,0.5,10.0,0.069,1.0,13,True,False,False,671,11,20.002922261985645,0.24479305964474474,0.8077875963323008,6262,5791
0.3,0.5,10.0,0.069,1.0,14,True,False,False,541,11,15.238404886433077,0.18523208900807014,0.8064657398707771,5409,5068
0.3,0.5,15.0,0.06,1.0,0,False,True,False,144,11,0.0,0.0,0.7929082844260174,2199,2255
0.3,0.5,15.0,0.06,1.0,1,False,True,False,38,10,0.0,0.0,0.7933453740582274,1158,1320
0.3,0.5,15.0,0.06,1.0,2,False,True,False,41,11,0.0,0.0,0.849146246257124,1704,1863
0.3,0.5,15.0,0.06,1.0,3,False,True,False,91,11,0.0,0.0,0.803498543900047,1868,1977
0.3,0.5,15.0,0.06,1.0,5,False,True,False,46,11,0.0,0.0,0.812854717900378,1390,1544
0.3,0.5,15.0,0.06,1.0,4,False,True,False,99,11,0.0,0.0,0.8193624882389795,2027,2128
0.3,0.5,15.0,0.06,1.0,6,False,True,False,83,11,0.0,0.0,0.8069376723572732,2255,2372
0.3,0.5,15.0,0.06,1.0,8,False,True,False,61,11,0.0,0.0,0.8067852710402954,1816,1955
0.3,0.5,15.0,0.06,1.0,7,False,True,False,140,11,0.0,0.0,0.8289918048067454,2739,2799
0.3,0.5,15.0,0.06,1.0,9,False,True,False,156,11,0.0,0.0,0.8308349966731308,2562,2606
0.3,0.5,15.0,0.06,1.0,10,False,True,False,95,11,0.0,0.0,0.8185700725003162,1844,1949
0.3,0.5,15.0,0.06,1.0,11,False,True,False,114,11,0.0,0.0,0.8397285002911777,2310,2396
0.3,0.5,15.0,0.06,1.0,12,False,True,False,114,11,0.0,0.0,0.86129297859931,2253,2339
0.3,0.5,15.0,0.06,1.0,13,False,True,False,107,11,0.0,0.0,0.8210834791273965,2030,2123
0.3,0.5,15.0,0.06,1.0,14,False,True,False,89,11,0.0,0.0,0.8095258258846654,2090,2201
0.3,0.5,15.0,0.063,1.0,0,False,True,False,104,11,0.0,0.0,0.7982708901235711,2174,2270
0.3,0.5,15.0,0.063,1.0,1,False,True,False,160,11,0.0,0.0,0.8010479569677083,2518,2558
0.3,0.5,15.0,0.063,1.0,2,False,True,False,107,11,0.0,0.0,0.7997253312215513,2526,2619
0.3,0.5,15.0,0.063,1.0,3,False,True,False,133,11,0.0,0.0,0.8057955734207493,2412,2479
0.3,0.5,15.0,0.063,1.0,4,True,False,False,217,11,9.45442209219238,0.07528455840030425,0.8132103596737492,2945,2928
0.3,0.5,15.0,0.063,1.0,5,True,False,False,240,11,10.252585511699085,0.08193642309402646,0.7971867779027523,3165,3125
0.3,0.5,15.0,0.063,1.0,6,True,False,False,293,11,13.157353616333546,0.10614465433933537,0.8046195051992366,4332,4239
0.3,0.5,15.0,0.063,1.0,7,True,False,False,193,11,8.551716511338926,0.06776144298022561,0.8048092908313329,2623,2630
0.3,0.5,15.0,0.063,1.0,8,False,True,False,159,11,0.0,0.0,0.8181401298304554,2388,2429
0.3,0.5,15.0,0.063,1.0,9,False,True,False,183,11,0.0,0.0,0.8074594674862811,2941,2958
0.3,0.5,15.0,0.063,1.0,10,True,False,False,238,11,10.160398113728235,0.08116813667912379,0.8158334348858041,3585,3547
0.3,0.5,15.0,0.063,1.0,11,False,True,False,129,11,0.0,0.0,0.8026700519608347,2095,2166
0.3,0.5,15.0,0.063,1.0,12,False,True,False,160,11,0.0,0.0,0.8206701115684962,2728,2768
0.3,0.5,15.0,0.063,1.0,13,False,True,False,137,11,0.0,0.0,0.8237644288331051,2656,2719
0.3,0.5,15.0,0.063,1.0,14,False,True,False,124,11,0.0,0.0,0.7723118831217566,2274,2350
0.3,0.5,15.0,0.066,1.0,0,True,False,False,221,11,10.421636682598901,0.08334528939081992,0.8103073536571099,3729,3708
0.3,0.5,15.0,0.066,1.0,1,True,False,False,280,11,12.607882578505507,0.10156538270023871,0.8060408805122805,4086,4006
0.3,0.5,15.0,0.066,1.0,2,True,False,False,262,11,12.295204448258191,0.09895953464057165,0.8207234357320414,3696,3634
0.3,0.5,15.0,0.066,1.0,3,True,False,False,410,11,18.064864322611278,0.14704366932511168,0.8013633144498448,4654,4444
0.3,0.5,15.0,0.066,1.0,4,True,False,False,315,11,13.698055615365401,0.11065084504271232,0.8076294395815932,3822,3707
0.3,0.5,15.0,0.066,1.0,5,True,False,False,276,11,12.144902826381768,0.09770692641105225,0.8137385445704062,3885,3809
0.3,0.5,15.0,0.066,1.0,6,True,False,False,418,11,18.783083869011136,0.15302928476025518,0.8039856014038179,4947,4729
0.3,0.5,15.0,0.066,1.0,7,True,False,False,236,11,9.895911159698208,0.07896391207521536,0.8127146632077874,2892,2856
0.3,0.5,15.0,0.066,1.0,8,True,False,False,415,11,18.83791586573011,0.15348625255954434,0.8118402474262341,4717,4502
0.3,0.5,15.0,0.066,1.0,9,True,False,False,359,11,16.05619455562485,0.13030348867925565,0.7959601409479993,4311,4152
0.3,0.5,15.0,0.066,1.0,10,True,False,False,254,11,11.24327223147925,0.09019276996645212,0.7965909216971443,3779,3725
0.3,0.5,15.0,0.066,1.0,11,True,False,False,256,11,11.450192094180824,0.09191723259607365,0.8063492545791393,3779,3723
0.3,0.5,15.0,0.066,1.0,12,True,False,False,424,11,19.493133971406646,0.15894681632387067,0.8094242144746573,4764,4540
0.3,0.5,15.0,0.066,1.0,13,True,False,False,356,11,15.080605166221696,0.12217296241603279,0.8076942363219437,4225,4069
