reproduction_rate,alpha,successor_capability,phi,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
0.075,0.9999999999999999,4.0,10.0,True,False,False,1002,11,0.16167578880087197,6.212906841982547,28.663625901695372,0.3530600411590763
0.075,0.9999999999999999,4.0,10.0,True,False,False,1285,11,0.1619148000223182,6.152554191131729,29.245066935891998,0.36032860355868357
0.075,0.9999999999999999,4.0,10.0,True,False,False,1264,11,0.16122502494191157,6.221370643050977,29.28641449045234,0.36084548699677854
0.075,0.9999999999999999,4.0,10.0,True,False,False,1160,11,0.16233074939245018,6.034697703705645,29.367776525710156,0.36186258938501026
0.075,0.9999999999999999,4.0,10.0,True,False,False,1138,11,0.15952910979636215,6.142136449082233,29.32342492295545,0.3613081525163587
0.075,0.9999999999999999,4.0,10.0,True,False,False,1201,11,0.15961409454969153,6.046801956679258,29.28751946396219,0.3608593003448105
0.075,0.9999999999999999,4.0,10.0,True,False,False,1038,11,0.1605291206078158,6.219386294519985,29.39599885720698,0.36221539535092906
0.075,0.9999999999999999,4.0,10.0,True,False,False,1204,11,0.15701815164741645,6.017373122925879,28.99536196582069,0.35720705541747355
0.075,0.9999999999999999,4.0,10.0,True,False,False,1028,11,0.16487048490751932,6.273868943078696,29.269061379207965,0.36062855681594563
0.075,0.9999999999999999,4.0,10.0,True,False,False,1202,11,0.15870941905829247,6.090820418388395,29.108160369949623,0.3586171420354956
0.075,0.9999999999999999,4.0,10.0,True,False,False,1392,11,0.15963432045404402,6.063400456569577,29.230918054050516,0.36015172915316984
0.075,0.9999999999999999,4.0,10.0,True,False,False,1192,11,0.16451653690980675,6.073848796336868,29.008282112074358,0.3573685695039147
0.075,0.9999999999999999,4.0,10.0,True,False,False,1180,11,0.15975840506100478,6.1971383292657825,29.33472987686511,0.36144947499150004
0.075,0.9999999999999999,4.0,10.0,True,False,False,1238,11,0.16118656831965833,6.092431869821795,29.27947961580738,0.36075879457747495
0.075,0.9999999999999999,4.0,10.0,True,False,False,1234,11,0.16198880261713233,6.238031086644284,29.021293494437998,0.35753122399497544
0.075,0.9999999999999999,4.0,10.0,True,False,False,1150,11,0.15967817320434155,6.133547159456263,29.101343344823952,0.3585319227765961
0.075,0.9999999999999999,4.0,10.0,True,False,False,1248,11,0.1603696874803866,6.079321943010332,29.34764980605948,0.36161098637129163
0.075,0.9999999999999999,4.0,10.0,True,False,False,1121,11,0.16325176748995515,6.101582621786233,29.141588762240737,0.35903502861862074
0.075,0.9999999999999999,4.0,10.0,True,False,False,1150,11,0.1631332446044001,6.107913565861145,29.318045818513177,0.3612409085834543
0.075,0.9999999999999999,4.0,10.0,True,False,False,1186,11,0.16277280827595333,6.18342064302338,29.421994531352205,0.3625403657965509
0.075,0.9999999999999999,4.0,10.0,True,False,False,1147,11,0.16121731228133754,6.144015041220589,29.22270148986872,0.3600490144626448
0.075,0.9999999999999999,4.0,10.0,True,False,False,1149,11,0.16011699281511285,6.152927666393741,29.30644468459543,0.36109588349116173
0.075,0.9999999999999999,4.0,10.0,True,False,False,999,11,0.16100037688133081,6.168555153523029,28.51340799803712,0.35118217528755763
0.075,0.9999999999999999,4.0,10.0,True,False,False,1376,11,0.1623702504201783,6.1089977611065835,29.173111947054196,0.35942909814886714
0.075,0.9999999999999999,4.0,10.0,True,False,False,949,11,0.15978375991102228,6.153568945746838,27.59344564624707,0.33968177643604747
0.075,0.9999999999999999,4.0,10.0,True,False,False,1201,11,0.16318261895092617,6.044713988721736,29.212769904838712,0.3599248600520152
0.075,0.9999999999999999,4.0,10.0,True,False,False,1137,11,0.16506602504763085,6.275343103241766,29.178563394668906,0.359497246436279
0.075,0.9999999999999999,4.0,10.0,True,False,False,1065,11,0.1625835013388108,6.098508613223178,29.333577783521896,0.36143507288362076
0.075,0.9999999999999999,4.0,10.0,True,False,False,1158,11,0.16082740453433833,6.157296843404657,29.21453810384275,0.3599469642557054
0.075,0.9999999999999999,4.0,10.0,True,False,False,982,11,0.15895095327852254,5.9586732675653415,28.817727096700576,0.3549864517024792
0.075,0.9999999999999999,4.0,10.0,True,False,False,1170,11,0.1567123148606318,6.0733635125957735,29.27020396014074,0.36064284017655623
0.075,0.9999999999999999,9.0,10.0,True,False,False,1144,9,0.15989845669511626,6.044728552309182,29.395937141638314,0.362214623726764
0.075,0.9999999999999999,9.0,10.0,True,False,False,1319,9,0.16246072499081002,6.1395977564738615,29.29757637062437,0.3609850210543751
0.075,0.9999999999999999,9.0,10.0,True,False,False,1246,9,0.1646346840089286,6.119769922642091,29.245030956408677,0.3603281537810575
0.075,0.9999999999999999,9.0,10.0,True,False,False,1409,9,0.1618750525563656,6.0141470910783115,29.23506210475249,0.36020353370607994
0.075,0.9999999999999999,9.0,10.0,True,False,False,1087,9,0.16168532057019258,6.140895848297636,29.42514939832642,0.3625798045251175
0.075,0.9999999999999999,9.0,10.0,True,False,False,1186,9,0.1609405211896733,6.104653964672397,29.307246668852407,0.36110590895596173
0.075,0.9999999999999999,9.0,10.0,True,False,False,1125,9,0.16283513786184375,6.054369761132157,29.370179210974253,0.361892625263307
0.075,0.9999999999999999,9.0,10.0,True,False,False,1241,9,0.16128017374208867,6.103969929431976,29.371366843567266,0.3619074717732764
0.075,0.9999999999999999,9.0,10.0,True,False,False,1041,9,0.16267169352882188,6.149082375182847,29.16369017086319,0.3593113171785845
0.075,0.9999999999999999,9.0,10.0,True,False,False,1157,9,0.16020227942110618,6.078919579622231,29.435043050785122,0.36270348464900953
0.075,0.9999999999999999,9.0,10.0,True,False,False,1299,9,0.16529200299739885,6.072690822476505,29.057223381106695,0.35798038154130346
0.075,0.9999999999999999,9.0,10.0,True,False,False,1135,9,0.16241989398282394,6.091968587789562,29.548241621342623,0.3641185737163059
0.075,0.9999999999999999,9.0,10.0,True,False,False,1340,9,0.1593427683912425,6.076005781727924,29.7319811607346,0.3664154915316527
0.075,0.9999999999999999,9.0,10.0,True,False,False,1150,9,0.1609604504310268,6.006559167222573,29.48179180955325,0.3632878882315285
0.075,0.9999999999999999,9.0,10.0,True,False,False,1070,9,0.16385426448388954,6.003448203078028,29.24203860833981,0.3602907466601888
0.075,0.9999999999999999,9.0,10.0,True,False,False,1156,9,0.16381359957790495,5.997952246978865,29.18868307925859,0.3596237520961494
0.075,0.9999999999999999,9.0,10.0,True,False,False,1330,9,0.1627938438856627,6.20107747089137,29.26745006893005,0.36060841376223235
0.075,0.9999999999999999,9.0,10.0,True,False,False,1141,9,0.16314364507738277,6.0612395532248,28.988778897129624,0.3571247607571434
0.075,0.9999999999999999,9.0,10.0,True,False,False,1309,9,0.16437698829836403,6.148770786788322,29.329337516609435,0.3613820654159238
0.075,0.9999999999999999,9.0,10.0,True,False,False,1388,9,0.16225537584673996,6.0972916515465165,29.220877642596253,0.3600262143669938
0.075,0.9999999999999999,9.0,10.0,True,False,False,1137,9,0.1589145390690516,5.969310614927071,29.275863040000296,0.36071358400572284
0.075,0.9999999999999999,9.0,10.0,True,False,False,1370,9,0.1618815598717262,6.218970234794413,29.193821737213618,0.35968799003698726
0.075,0.9999999999999999,9.0,10.0,True,False,False,1168,9,0.16259032630153797,6.055634921297179,29.4769290789033,0.36322709955039156
0.075,0.9999999999999999,9.0,10.0,True,False,False,1149,9,0.16066995239939275,6.085665555563514,29.32572332103255,0.36133688461921737
0.075,0.9999999999999999,9.0,10.0,True,False,False,1205,9,0.16360133625505816,6.197768982886534,29.410911761642758,0.36240182058109294
0.075,0.9999999999999999,9.0,10.0,True,False,False,1080,9,0.16251165584310992,6.080256509374467,29.358968975179664,0.36175248678014127
0.075,0.9999999999999999,9.0,10.0,True,False,False,1144,9,0.15923392970447992,6.116195842943741,29.337892775082587,0.36148901428044306
0.075,0.9999999999999999,9.0,10.0,True,False,False,991,9,0.16065242249944114,6.121914700664288,28.459492341800267,0.3505081786601322
0.075,0.9999999999999999,9.0,10.0,True,False,False,1246,9,0.16798474305196914,6.2740953619230515,29.392213935550547,0.3621680800955107
0.075,0.9999999999999999,9.0,10.0,True,False,False,1223,9,0.1611285082629187,6.089642461364279,29.391908508714998,0.36216426206202523
0.075,0.9999999999999999,9.0,10.0,True,False,False,1291,9,0.1613151449137175,6.167686419453096,29.2943161255369,0.360944264957635
0.075,0.9999999999999999,9.0,10.0,True,False,False,1254,9,0.15957191454404776,5.98230847059881,29.15150006648699,0.35915892920036585
0.075,0.9999999999999999,9.0,10.0,True,False,False,1106,9,0.16529612344711053,6.249391428792973,29.64238849814809,0.36529549858677535
0.075,0.9999999999999999,9.0,10.0,True,False,False,1261,9,0.16599286939667943,6.158356027073855,29.411513225615884,0.36240933950095233
0.075,0.9999999999999999,9.0,10.0,True,False,False,1093,9,0.1669802647485036,6.124781350143497,29.176070468783895,0.3594660824646937
0.075,0.9999999999999999,9.0,10.0,True,False,False,1373,9,0.16245782949250306,6.069580036687343,29.402625506105284,0.3622982345536458
0.075,0.9999999999999999,9.0,10.0,True,False,False,1261,9,0.1639600067460961,6.047586262879787,29.385889267940854,0.3620890158202007
0.075,0.9999999999999999,9.0,10.0,True,False,False,1130,9,0.16757372793749326,6.173016188962063,29.559605945206357,0.36426063845425594
0.075,0.9999999999999999,9.0,10.0,True,False,False,1136,9,0.16381921880399808,6.107787679832134,29.495159436834967,0.3634549962114677
0.075,0.9999999999999999,9.0,10.0,True,False,False,862,9,0.1611076103904171,6.1445592641552444,25.56366853435017,0.3143076439851494
0.075,0.9999999999999999,9.0,10.0,True,False,False,1270,9,0.16443152949533832,6.286416283872486,29.353488912842003,0.36168398069325103
0.075,0.9999999999999999,9.0,10.0,True,False,False,1265,9,0.1627368345270303,6.098991294343391,29.260329845186796,0.3605194042780144
0.075,0.9999999999999999,9.0,10.0,True,False,False,1290,9,0.1579455831854031,6.165190522859722,29.14049128315715,0.35902130892662343
0.075,0.9999999999999999,9.0,10.0,True,False,False,1171,9,0.16028066084091477,6.08063009689833,29.293816582111162,0.36093802027196753
0.075,0.9999999999999999,9.0,10.0,True,False,False,1075,9,0.16239073582149838,6.103410878020381,29.180698071532834,0.35952393197779836
0.075,0.9999999999999999,9.0,10.0,True,False,False,1176,9,0.16378305352110445,6.072838945430798,29.26697231034401,0.3606024414043484
0.075,0.9999999999999999,9.0,10.0,True,False,False,1280,9,0.165726914035292,6.104258850446267,29.020173472133543,0.3575172226913113
0.075,0.9999999999999999,9.0,10.0,True,False,False,991,9,0.15810238689567746,5.944723006954904,28.457382071644446,0.35048179834543647
0.075,0.9999999999999999,9.0,10.0,True,False,False,1281,9,0.15980930905511423,6.183096379014132,29.28015363455699,0.36076722046915777
0.075,0.9999999999999999,9.0,10.0,True,False,False,1195,9,0.1608459666038841,6.133311683317428,29.135860581088668,0.3589634209515614
0.075,0.9999999999999999,12.0,10.0,True,False,False,1333,8,0.12809777594044902,5.169003351181708,29.225648880827414,0.36008585950294725
0.075,0.9999999999999999,12.0,10.0,True,False,False,1200,8,0.12857091100277,5.2506368368115615,29.643210555323453,0.36530577508564943
0.075,0.9999999999999999,12.0,10.0,True,False,False,1213,8,0.13138832554886765,5.229711344005557,29.334900812828135,0.3614516119303352
0.075,0.9999999999999999,12.0,10.0,True,False,False,1131,8,0.12781312497047553,5.197194030387871,29.291890687675004,0.36091394482051226
0.075,0.9999999999999999,12.0,10.0,True,False,False,927,8,0.12980202137488933,5.2823970632052015,27.766539433376238,0.34184561234764754
0.075,0.9999999999999999,12.0,10.0,True,False,False,1152,8,0.12772302414166897,5.228585662475679,29.19087392301638,0.35965113963898476
0.075,0.9999999999999999,12.0,10.0,True,False,False,1210,8,0.12748725999849028,5.169895527874946,29.31129442642121,0.3611565097543398
0.075,0.9999999999999999,12.0,10.0,True,False,False,1225,8,0.12926423927511907,5.320091336640482,29.297565865677377,0.36098488976763227
0.075,0.9999999999999999,12.0,10.0,True,False,False,1219,8,0.1349950147428304,5.327307802267505,29.3169261488088,0.3612269116585002
0.075,0.9999999999999999,12.0,10.0,True,False,False,1230,8,0.13025309175342986,5.300978197318275,29.35422407611737,0.3616931709681842
0.075,0.9999999999999999,12.0,10.0,True,False,False,1196,8,0.1290565066842737,5.221982659947205,29.388188364798435,0.36211775672535684
0.075,0.9999999999999999,12.0,10.0,True,False,False,1259,8,0.12937373344255396,5.2170631044355575,29.210735618446552,0.35989942960384336
0.075,0.9999999999999999,12.0,10.0,True,False,False,1298,8,0.12868768558556287,5.282239234954122,29.266153927439017,0.36059221089532284
0.075,0.9999999999999999,12.0,10.0,True,False,False,1027,8,0.1315398901248619,5.308402425654742,29.148367749559252,0.35911977239931125
0.075,0.9999999999999999,12.0,10.0,True,False,False,1269,8,0.12739501372195827,5.196804589979873,29.500251394013855,0.3635186504035624
0.075,0.9999999999999999,12.0,10.0,True,False,False,1269,8,0.1284740944650557,5.212952819568075,29.414771222246923,0.3624500675373191
0.075,0.9999999999999999,12.0,10.0,True,False,False,1306,8,0.12718602403679063,5.325123490310237,29.192737279283524,0.35967443336386534
0.075,0.9999999999999999,12.0,10.0,True,False,False,1095,8,0.12819786167840327,5.180706328628406,29.10166414260093,0.35853593314418497
0.075,0.9999999999999999,12.0,10.0,True,False,False,947,8,0.1280820553214063,5.2379459950127245,27.43869006895248,0.33774718544513854
0.075,0.9999999999999999,12.0,10.0,True,False,False,1315,8,0.13050471853272577,5.192568358649716,29.46334984309177,0.36305734617197427
0.075,0.9999999999999999,12.0,10.0,True,False,False,1206,8,0.1324777627825466,5.250790506311169,29.264931182210052,0.3605769253922947
0.075,0.9999999999999999,12.0,10.0,True,False,False,1224,8,0.13089697850250148,5.302492842760589,29.285752651804863,0.36083721342927905
0.075,0.9999999999999999,12.0,10.0,True,False,False,1265,8,0.1291682172092095,5.258242675856797,29.433947988183377,0.36268979522888817
0.075,0.9999999999999999,12.0,10.0,True,False,False,1356,8,0.1278678816666923,5.256501045578381,29.226161317061763,0.3600922653087747
0.075,0.9999999999999999,12.0,10.0,True,False,False,1358,8,0.13144244470218733,5.2801913967832865,29.24521001269207,0.3603303920760329
0.075,0.9999999999999999,12.0,10.0,True,False,False,1189,8,0.1290727703141446,5.187100040452622,29.45483428609942,0.3629508937082431
0.075,0.9999999999999999,12.0,10.0,True,False,False,1099,8,0.12806364150558258,5.293209825120021,29.10485555017445,0.3585758287194821
0.075,0.9999999999999999,12.0,10.0,True,False,False,1335,8,0.12931434153581348,5.312514391102477,29.256336510572304,0.3604694838420116
0.075,0.9999999999999999,12.0,10.0,True,False,False,1193,8,0.12968187285226013,5.266160589391792,29.203094708197824,0.35980391105160486
0.075,0.9999999999999999,12.0,10.0,True,False,False,1177,8,0.1296182134568617,5.319186471233983,29.171375545867317,0.3594073915311058
0.075,0.9999999999999999,12.0,10.0,True,False,False,1272,8,0.130927070288793,5.225759821611129,29.092768057574023,0.3584247235534039
0.075,0.9999999999999999,12.0,10.0,True,False,False,1212,8,0.13004705317343598,5.282404146615016,29.11039195287707,0.35864503899874534
0.075,0.9999999999999999,12.0,10.0,True,False,False,1258,8,0.13005074042814832,5.2735290618704225,28.97200481402632,0.356915068954647
0.075,0.9999999999999999,12.0,10.0,True,False,False,1345,8,0.1293260444122391,5.32371081829354,29.19051413549286,0.35964664188009626
0.075,0.9999999999999999,12.0,10.0,True,False,False,1317,8,0.1287374858861986,5.296061394892363,29.385363007180977,0.36208243708793975
0.075,0.9999999999999999,12.0,10.0,True,False,False,1137,8,0.13039092797556798,5.209748910422252,29.27765148315091,0.36073594124606434
0.075,0.9999999999999999,12.0,10.0,True,False,False,1025,8,0.12533447113258347,5.267688731705141,29.27719436989985,0.3607302269934434
0.075,0.9999999999999999,12.0,10.0,True,False,False,1161,8,0.12951614720852989,5.224714666691132,29.450813755759906,0.36290063327775035
0.075,0.9999999999999999,12.0,10.0,True,False,False,1048,8,0.12823329793021926,5.174842011456849,29.717437967990595,0.3662336880861646
0.075,0.9999999999999999,12.0,10.0,True,False,False,1244,8,0.13022416697364791,5.39462262257474,29.296735877088445,0.36097451413424814
0.075,0.9999999999999999,12.0,10.0,True,False,False,1080,8,0.1284635762202372,5.222462176115484,29.499627338189562,0.3635108491990836
0.075,0.9999999999999999,12.0,10.0,True,False,False,1019,8,0.12804063569747667,5.3029893387234806,29.44223423439862,0.36279338115403725
0.075,0.9999999999999999,12.0,10.0,True,False,False,1143,8,0.1357909458384493,5.354685746766713,29.35396285399771,0.36168990550842317
0.075,0.9999999999999999,12.0,10.0,True,False,False,1211,8,0.12838368424534427,5.2536585842902515,29.24621986094066,0.3603430162212693
0.075,0.9999999999999999,12.0,10.0,True,False,False,1214,8,0.12795921895516807,5.255055028989482,29.43353258491864,0.36268460229945265
0.075,0.9999999999999999,12.0,10.0,True,False,False,1095,8,0.1330126375890949,5.22001539654325,29.139059048678018,0.3590034048133183
0.075,0.9999999999999999,12.0,10.0,True,False,False,1002,8,0.12738982481863326,5.17407466343756,28.201758482235675,0.34728626190497425
0.075,0.9999999999999999,12.0,10.0,True,False,False,1105,8,0.13234682431382205,5.174108613494356,29.589613799446663,0.36463576504588413
0.075,0.9999999999999999,12.0,10.0,True,False,False,1169,8,0.12961015995324066,5.325792868104552,29.490787379047447,0.36340034140430927
0.075,0.9999999999999999,12.0,10.0,True,False,False,1168,8,0.1297306170229382,5.234035581554685,29.316423287893322,0.3612206255567084
0.075,1.0999999999999999,4.0,10.0,True,False,False,856,11,0.15627304066081044,6.037559313536744,25.053527665732926,0.3079304009574829
0.075,1.0999999999999999,4.0,10.0,True,False,False,1132,11,0.15928823377402845,6.073282900910534,29.25786780307239,0.36048862654305064
0.075,1.0999999999999999,4.0,10.0,True,False,False,1288,11,0.15983697059963012,6.113935422749806,29.573089621305506,0.36442919714476113
0.075,1.0999999999999999,4.0,10.0,True,False,False,979,11,0.16058345044189037,6.022542568643276,28.00471740032297,0.3448230620556427
0.075,1.0999999999999999,4.0,10.0,True,False,False,1238,11,0.15581372898939716,6.047667929167281,29.431456470599546,0.3626586488273401
0.075,1.0999999999999999,4.0,10.0,True,False,False,1051,11,0.16169898399440932,6.039105055116992,29.27718347048134,0.3607300906773231
0.075,1.0999999999999999,4.0,10.0,True,False,False,1136,11,0.16007547852324194,6.016479969436943,29.31384089213257,0.3611883431069021
0.075,1.0999999999999999,4.0,10.0,True,False,False,1221,11,0.15786951182903175,6.042094624125777,29.077992610774523,0.3582400165457441
0.075,1.0999999999999999,4.0,10.0,True,False,False,1110,11,0.15490978129126382,6.0031651125788255,29.18558932284275,0.35958507728188854
0.075,1.0999999999999999,4.0,10.0,True,False,False,1162,11,0.1559258564980165,5.962290241204985,29.140113440526925,0.3590165857072412
0.075,1.0999999999999999,4.0,10.0,True,False,False,1175,11,0.16256559434013668,6.0708077016224715,29.006145996605824,0.3573418659690854
0.075,1.0999999999999999,4.0,10.0,True,False,False,1264,11,0.15649972095178918,6.052759051689012,29.244395415650796,0.36032020887383287
0.075,1.0999999999999999,4.0,10.0,True,False,False,1117,11,0.15968861261153633,6.038375823597779,29.263899707703636,0.36056403099735745
0.075,1.0999999999999999,4.0,10.0,True,False,False,1176,11,0.16045022389484054,6.014035514620347,29.400446417511876,0.3622709941095803
0.075,1.0999999999999999,4.0,10.0,True,False,False,1330,11,0.16040654332818471,6.096821147883151,29.423774948119036,0.36256262260686944
0.075,1.0999999999999999,4.0,10.0,True,False,False,1180,11,0.15556732257216,6.055025605705515,29.598370395316756,0.36474523074181
0.075,1.0999999999999999,4.0,10.0,True,False,False,1296,11,0.15696193879540946,5.981520493645047,29.21770679728229,0.3599865759287548
0.075,1.0999999999999999,4.0,10.0,True,False,False,1053,11,0.15910897359083892,5.9851228873964795,29.213049195059,0.3599283515539456
0.075,1.0999999999999999,4.0,10.0,True,False,False,1192,11,0.15963835023595743,6.047407862882405,29.35395481078361,0.3616898048992092
0.075,1.0999999999999999,4.0,10.0,True,False,False,1280,11,0.15847476291793872,6.10823538773329,29.48867541285266,0.36337393972515686
0.075,1.0999999999999999,4.0,10.0,True,False,False,1337,11,0.16103171111240158,6.048155291982903,29.17383474929535,0.3594381338258736
0.075,1.0999999999999999,4.0,10.0,True,False,False,1167,11,0.16152515834697054,6.017939222968559,29.205137783342103,0.35982945140297495
0.075,1.0999999999999999,4.0,10.0,True,False,False,1122,11,0.1621854449359251,6.093450564150086,112.45494326977848,1.4004524734895287
0.075,1.0999999999999999,4.0,10.0,True,False,False,1211,11,0.16017828052429672,5.964746225664543,29.065629689186387,0.3580854684794184
0.075,1.0999999999999999,4.0,10.0,True,False,False,1450,11,0.1594087192393048,6.063439940193313,29.292578044968074,0.3609225372340885
0.075,1.0999999999999999,4.0,10.0,True,False,False,1172,11,0.15756986690239783,6.0241441313149835,29.03719462541063,0.3577300032262752
0.075,1.0999999999999999,4.0,10.0,True,False,False,1305,11,0.15755281657427087,6.0590691681567,29.353474845807778,0.3616838048126388
0.075,1.0999999999999999,4.0,10.0,True,False,False,1205,11,0.1575574765610203,6.066290340070226,29.37301414109271,0.361928064565186
0.075,1.0999999999999999,4.0,10.0,True,False,False,1230,11,0.1589947970943825,6.011924871970053,29.29864650286848,0.3609983987624215
0.075,1.0999999999999999,4.0,10.0,True,False,False,1388,11,0.15925109081259023,6.0237623900382875,29.212999575513713,0.3599277312370745
0.075,1.0999999999999999,4.0,10.0,True,False,False,1106,11,0.1585559527523309,6.004663004043176,29.533097587850158,0.3639292589955752
0.075,1.0999999999999999,4.0,10.0,True,False,False,1176,11,0.15859066341930764,6.076141392132972,29.436771972323832,0.3627250976756845
0.075,1.0999999999999999,4.0,10.0,True,False,False,1487,11,0.15892435709446118,6.0221975711969185,29.267799636535045,0.3606127836705147
0.075,1.0999999999999999,4.0,10.0,True,False,False,1281,11,0.15755092759467856,6.021016318737192,28.998437808521345,0.35724550634592045
0.075,1.0999999999999999,4.0,10.0,True,False,False,1159,11,0.1575886468733495,6.076908454205765,29.144810981828265,0.35907530938495685
0.075,1.0999999999999999,4.0,10.0,True,False,False,1276,11,0.15803310715867597,6.064391003289116,29.53941853646853,0.364008276716701
0.075,1.0999999999999999,4.0,10.0,True,False,False,1260,11,0.15889677897732143,6.029452341303644,29.294284300506355,0.36094386709868725
0.075,1.0999999999999999,4.0,10.0,True,False,False,1291,11,0.15756135320729456,5.9716199594073665,29.325992069020764,0.3613402441782755
0.075,1.0999999999999999,4.0,10.0,True,False,False,1214,11,0.16500006000402664,6.073957181379422,29.139862923836226,0.3590134539171606
0.075,1.0999999999999999,4.0,10.0,True,False,False,1134,11,0.1600596324037041,6.022635326706464,29.379587257476494,0.3620102347418326
0.075,1.0999999999999999,4.0,10.0,True,False,False,1136,11,0.15725905949208305,6.065680327274683,29.272878899036122,0.36067627944517533
0.075,1.0999999999999999,4.0,10.0,True,False,False,1216,11,0.16424346482748728,6.067880744554027,29.323600274475144,0.361310344515105
0.075,1.0999999999999999,4.0,10.0,True,False,False,1371,11,0.15824115244697615,5.963175633062136,29.30276739338684,0.36104991375106166
0.075,1.0999999999999999,4.0,10.0,True,False,False,1118,11,0.15745984496871937,6.008608254609029,29.437831854842067,0.36273834733967164
0.075,1.0999999999999999,4.0,10.0,True,False,False,1156,11,0.15837409795666796,6.080315424982784,32.04554480435885,0.3953346978557944
0.075,1.0999999999999999,4.0,10.0,True,False,False,1432,11,0.15877185120912907,6.063312860167342,29.14217416546108,0.35904234659917694
0.075,1.0999999999999999,4.0,10.0,True,False,False,1006,11,0.1577270419480065,5.981205008167844,28.877383154469776,0.3557322089715088
0.075,1.0999999999999999,4.0,10.0,True,False,False,1139,11,0.15957029228199077,6.016021323539868,29.302607942525338,0.3610479204956837
0.075,1.0999999999999999,9.0,10.0,True,False,False,1063,9,0.1589566105901911,6.061835515191524,29.31006069906839,0.36114108719237425
0.075,1.0999999999999999,4.0,10.0,True,False,False,1093,11,0.15654981846354057,6.028068585705181,29.25317605659017,0.3604299752579205
0.075,1.0999999999999999,4.0,10.0,True,False,False,1322,11,0.1596128809687897,6.036559150187274,29.301050785525057,0.36102845452671917
0.075,1.0999999999999999,9.0,10.0,True,False,False,1185,9,0.16112505694974202,5.9994898732888835,29.23019187008766,0.3601426511834037
0.075,1.0999999999999999,9.0,10.0,True,False,False,1257,9,0.15927432308162948,6.073176425535223,29.066106300348405,0.35809142647980974
0.075,1.0999999999999999,9.0,10.0,True,False,False,1423,9,0.16226167716357304,6.066754609649266,29.514472727608403,0.3636964305356093
0.075,1.0999999999999999,9.0,10.0,True,False,False,1220,9,0.15981495944804172,6.040675213664394,29.333201872954316,0.3614303736748976
0.075,1.0999999999999999,9.0,10.0,True,False,False,1199,9,0.16072534765502075,6.011986945237611,29.465057178890426,0.363078689596934
0.075,1.0999999999999999,9.0,10.0,True,False,False,1229,9,0.15950760691273608,6.079935267672611,29.460391333064507,0.3630203619924185
0.075,1.0999999999999999,9.0,10.0,True,False,False,1056,9,0.1622419300650724,6.017891956102512,29.301454317780816,0.36103349913435395
0.075,1.0999999999999999,9.0,10.0,True,False,False,1136,9,0.15887042342445182,6.04756094058507,29.366596619103706,0.3618478395188966
0.075,1.0999999999999999,9.0,10.0,True,False,False,1172,9,0.16057972173207227,6.055078049182485,29.12863557000539,0.35887310151042423
0.075,1.0999999999999999,9.0,10.0,True,False,False,1252,9,0.15961892806807915,6.098301520420115,29.365638635429484,0.36183586378606314
0.075,1.0999999999999999,9.0,10.0,True,False,False,1175,9,0.16120881189558656,5.993330630640577,29.286879637882976,0.36085130185823977
0.075,1.0999999999999999,9.0,10.0,True,False,False,1298,9,0.1633572490377129,6.042186339140141,29.55679309895455,0.36422547521148163
0.075,1.0999999999999999,9.0,10.0,True,False,False,1055,9,0.1600769880521985,6.014102786890158,29.138372120881098,0.3589948175866976
0.075,1.0999999999999999,9.0,10.0,True,False,False,1077,9,0.16315890203425892,6.095311109504536,29.291716337966854,0.36091176525377777
0.075,1.0999999999999999,9.0,10.0,True,False,False,1054,9,0.16225892654470353,6.045797008759686,29.352035166624525,0.36166580758560646
0.075,1.0999999999999999,9.0,10.0,True,False,False,1296,9,0.16031378714860958,6.03538825891702,29.15904699766649,0.35925327299153154
0.075,1.0999999999999999,9.0,10.0,True,False,False,1203,9,0.16232948343104767,6.036652837842397,29.338334241827045,0.36149453304081697
0.075,1.0999999999999999,9.0,10.0,True,False,False,1099,9,0.16457958495235553,6.032852379167048,29.297228584972988,0.36098067353805136
0.075,1.0999999999999999,9.0,10.0,True,False,False,1245,9,0.1617978786038658,6.015363158097884,29.33608442977947,0.3614664082547821
0.075,1.0999999999999999,9.0,10.0,True,False,False,995,9,0.16044131747470228,6.032725741599784,29.293569501389406,0.3609349315472813
0.075,1.0999999999999999,9.0,10.0,True,False,False,1072,9,0.1614339148650248,6.066050449230353,29.193552274938867,0.35968462168965254
0.075,1.0999999999999999,9.0,10.0,True,False,False,1077,9,0.16127817996259683,5.974574504040654,29.306831422779187,0.3611007180919227
0.075,1.0999999999999999,9.0,10.0,True,False,False,1366,9,0.15994553181191506,6.088011575260563,29.31841027725424,0.3612454645334838
0.075,1.0999999999999999,9.0,10.0,True,False,False,1231,9,0.16152504300693668,6.02192535831432,29.45975944982076,0.36301246292229605
0.075,1.0999999999999999,9.0,10.0,True,False,False,1216,9,0.15756046675866614,6.054028205428832,29.52619913377747,0.36384302179055444
0.075,1.0999999999999999,9.0,10.0,True,False,False,1050,9,0.16056628996344177,6.007582488228694,29.32257413277984,0.3612975169218604
0.075,1.0999999999999999,9.0,10.0,True,False,False,1076,9,0.15752165625348552,6.052230945243736,29.19515508951983,0.35970465846511906
0.075,1.0999999999999999,9.0,10.0,True,False,False,1296,9,0.16023374122768969,6.083265951349412,29.49601378447783,0.36346567622871356
