phi,shock_magnitude,wb_repro_floor,wb_repro_threshold,shock_step,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,pre_shock_avg_well_being,post_shock_avg_well_being,recovery_avg_well_being_step_150,recovery_avg_well_being_step_200,shock_deaths,total_births_post_shock,total_deaths_post_shock
5.0,0.0,0.0,0.5,100,0.066,1.0,5,True,False,False,331,11,5.042426068127297,0.1155454324362732,0.7982119484039365,0.8519179890350939,0.8593608669760578,0.8123475772140237,0.8197263134054447,0,2749,2743
5.0,0.0,0.0,0.5,100,0.066,1.0,7,True,False,False,434,11,6.638032708664646,0.15543861481757518,0.7919758651451992,0.8341958999700178,0.8381995092022781,0.8089587795913398,0.8053609330938509,0,3543,3516
5.0,0.0,0.0,0.5,100,0.066,1.0,10,True,False,False,414,11,6.6093102921015205,0.15472050011937422,0.8110192331762642,0.7984748089883298,0.7982616242017335,0.8071095738943042,0.7922595886159449,0,3158,2978
5.0,0.0,0.0,0.5,100,0.066,1.0,12,True,False,False,332,11,5.304911604824211,0.1221080670077214,0.814995255014446,0.7862535513379927,0.7892662621627795,0.8180891563051967,0.8090925645694906,0,3151,3100
5.0,0.0,0.0,0.5,100,0.066,1.0,9,True,False,False,367,11,5.859703899975348,0.13597892324367486,0.8171435704107773,0.8399113270416441,0.8420317854075323,0.8048723029713342,0.8060804492337702,0,3471,3523
5.0,0.0,0.0,0.5,100,0.066,1.0,11,True,False,False,319,11,5.442750424595711,0.1255542981248681,0.814633960130168,0.8330102037788704,0.8385774755996217,0.8017093402142643,0.7984524131284149,0,2882,2927
5.0,0.0,0.0,0.5,100,0.066,1.0,13,True,False,False,279,11,4.210680747271913,0.09475022719494215,0.7950545194742336,0.8026914993068817,0.8104604405197562,0.8044810171822641,0.8075175690625652,0,2430,2454
5.0,0.0,0.0,0.5,100,0.066,1.0,14,True,False,False,356,11,5.771624306183302,0.13377676692208104,0.8119031813218583,0.8272913297427595,0.8285923842979913,0.819524517882301,0.8226163004831903,0,2796,2679
5.0,0.0,0.5,0.5,100,0.066,1.0,1,True,False,False,234,11,3.5682043121234237,0.07868710183877159,0.810315995464108,0.7984546079335492,0.7994370805593048,0.8051635086043332,0.807130859117326,0,2062,2108
5.0,0.0,0.5,0.5,100,0.066,1.0,0,True,False,False,305,11,4.522618569956854,0.1025492623680618,0.8106291360410424,0.8283590090038699,0.8391800095646121,0.7910710348226068,0.7831934976221299,0,2489,2491
5.0,0.0,0.5,0.5,100,0.066,1.0,3,True,False,False,388,11,6.05288959479828,0.14080893072028955,0.8082577735785899,0.8520689780447248,0.8515736016334455,0.7987733046974276,0.7840091527915235,0,2924,2839
5.0,0.0,0.5,0.5,100,0.066,1.0,4,True,False,False,253,11,3.943230613399001,0.08806346820193177,0.8020784941991159,0.7960329708011241,0.7942575653065329,0.7939089393647126,0.8148133067727352,0,1823,1795
5.0,0.0,0.5,0.5,100,0.066,1.0,2,True,False,False,438,11,6.769431217792939,0.15872382588723005,0.7932086193149142,0.825150761047934,0.8346470636334494,0.8060165700449813,0.8067919969783931,0,3578,3491
5.0,0.0,0.5,0.5,100,0.066,1.0,5,True,False,False,301,11,4.728583327577504,0.10769877062937214,0.8047788559085965,0.8374723700098003,0.8416704315483508,0.8102239258820768,0.7994480157641953,0,2897,2851
5.0,0.0,0.5,0.5,100,0.066,1.0,8,True,False,False,281,11,4.433092413166989,0.10031093927024708,0.8066650162561434,0.7899880758965347,0.7915968160707129,0.7955500446666736,0.8249881321165464,0,2328,2329
5.0,0.0,0.5,0.5,100,0.066,1.0,7,True,False,False,321,11,4.958644261893519,0.11345072894457639,0.791982770745498,0.8341338626625212,0.8429454353337351,0.785707520060043,0.8186572381245893,0,2542,2500
5.0,0.0,0.5,0.5,100,0.066,1.0,6,True,False,False,355,11,5.537761701691227,0.12792975967689385,0.8174406568751127,0.8465787281056855,0.8488227784332709,0.809097928695317,0.7955160196853688,0,3217,3124
5.0,0.0,0.5,0.5,100,0.066,1.0,9,True,False,False,276,11,4.390015047725358,0.0992339236947598,0.8117710341849671,0.845693759772232,0.852110348521263,0.7769702208244256,0.7983937218273934,0,2793,2802
5.0,0.0,0.5,0.5,100,0.066,1.0,10,True,False,False,264,11,4.393532093773072,0.09932185644121191,0.8186541454505208,0.8129834644756655,0.8151318076361043,0.817670357918679,0.7948251380888454,0,2503,2482
5.0,0.0,0.5,0.5,100,0.066,1.0,11,True,False,False,436,11,6.612834547801941,0.15480861315978628,0.796214471661133,0.8231093274145266,0.8272258792541907,0.7966233257492004,0.8037404901625395,0,2977,2886
5.0,0.0,0.5,0.5,100,0.066,1.0,12,True,False,False,401,11,6.492571502184079,0.1518018096538121,0.8073032391431164,0.8492998396964364,0.853410047887147,0.8027758868022709,0.8274302965438027,0,3301,3286
5.0,0.0,0.5,0.5,100,0.066,1.0,13,True,False,False,255,11,4.132194080161592,0.09278791201981514,0.7989137247126779,0.8077286437035388,0.8086836805740076,0.8247755068457622,0.8021031897495393,0,2692,2702
5.0,0.0,0.5,0.5,100,0.066,1.0,14,True,False,False,274,11,4.167474457791681,0.09366998818813065,0.8128647986968136,0.8317386103338688,0.8372958420210139,0.8226943645529218,0.8062332379207898,0,2547,2614
5.0,0.2,0.0,0.5,100,0.066,1.0,0,True,False,False,180,10,2.7419891106125336,0.058030159901034425,0.797350183283439,0.8039693860188057,0.6097299401188527,0.8150082168262065,0.7901541691707614,8,1374,1405
5.0,0.2,0.0,0.5,100,0.066,1.0,1,True,False,False,276,11,4.3588684902342765,0.09845520088199894,0.7952884723076626,0.8377329994238902,0.6389269543064096,0.7946957468350555,0.8032699273712743,10,2241,2225
5.0,0.2,0.0,0.5,100,0.066,1.0,3,True,False,False,227,11,3.611250350612046,0.07976333400930424,0.8117100219693836,0.793977114292464,0.6023641659653701,0.829205278323648,0.7974125315434111,9,1704,1694
5.0,0.2,0.0,0.5,100,0.066,1.0,2,True,False,False,324,11,5.189415784013736,0.11922045328829425,0.8079674286023251,0.8250620596319693,0.628465920317298,0.7995859698572626,0.8061858988904222,15,2811,2876
5.0,0.2,0.0,0.5,100,0.066,1.0,5,True,False,False,361,11,5.472983472840074,0.1263101814989004,0.8016400469679775,0.8425167843739667,0.6483949948232128,0.8038635002936084,0.8169920644819871,10,2727,2618
5.0,0.2,0.0,0.5,100,0.066,1.0,8,True,False,False,262,11,4.190874771986807,0.09425504033122496,0.8003429793623917,0.83711345037624,0.6385056850646185,0.7874362941814121,0.8218190174903197,11,2062,2081
5.0,0.2,0.0,0.5,100,0.066,1.0,9,True,False,False,234,11,3.92448674481527,0.08759483602059952,0.8150560875364494,0.7983869562259768,0.5967485591683334,0.8207310071764711,0.8153523864532103,9,1933,1934
5.0,0.2,0.0,0.5,100,0.066,1.0,4,True,False,False,387,11,6.27710571517058,0.14641475769291307,0.8137296704173936,0.7956572192360372,0.6078456928772299,0.8316041995141484,0.7998450228076086,12,3332,3238
5.0,0.2,0.0,0.5,100,0.066,1.0,6,True,False,False,338,11,5.226848755569915,0.12015634826939958,0.8178174273923305,0.8135808550672731,0.6161925305797882,0.83962731006603,0.7986439850664541,10,2620,2528
5.0,0.2,0.0,0.5,100,0.066,1.0,7,True,False,False,300,11,5.014228152372802,0.11484043133310473,0.8259477172509001,0.833387622665751,0.6369961465594792,0.7895621855689461,0.8059472850856977,12,2735,2745
5.0,0.2,0.0,0.5,100,0.066,1.0,10,False,True,False,151,11,0.0,0.0,0.8160784892397459,0.8389149471626126,0.6489681612827596,0.8050618239562263,0.8059861127372481,12,1666,1809
5.0,0.2,0.0,0.5,100,0.066,1.0,11,False,True,False,202,11,0.0,0.0,0.8061560057675848,0.8014906520347598,0.5914047091449112,0.8333005264990049,0.8010856530902147,11,2095,2181
5.0,0.2,0.0,0.5,100,0.066,1.0,12,True,False,False,199,10,3.242290811398779,0.0705386482456925,0.7944451344446714,0.8165563795830417,0.6135321207608877,0.8009720021188486,0.8133266875742957,9,1934,1952
5.0,0.2,0.0,0.5,100,0.066,1.0,13,False,True,False,188,10,0.0,0.0,0.8168843163095778,0.7964104504359832,0.5920176115290139,0.7841906124140453,0.8160181312590662,13,1883,2031
5.0,0.2,0.0,0.5,100,0.066,1.0,14,True,False,False,279,11,4.492295588675576,0.10179113058156142,0.7944743705785065,0.7903525273583403,0.5895280507679365,0.8156745618646413,0.8142750422202777,11,2283,2266
5.0,0.2,0.5,0.5,100,0.066,1.0,0,False,True,False,147,10,0.0,0.0,0.8193290118746386,0.8126565457845836,0.6115056067422572,0.7897548373349227,0.8100170640268995,10,1401,1512
5.0,0.2,0.5,0.5,100,0.066,1.0,1,True,False,False,389,11,6.006992847028076,0.13966142529060663,0.8094222671854275,0.8075048474310746,0.6125840102487925,0.8076258836613963,0.798945564252203,9,2635,2482
5.0,0.2,0.5,0.5,100,0.066,1.0,2,False,True,False,192,11,0.0,0.0,0.7994196538114375,0.8349387905296977,0.6397916935976936,0.8142792752876331,0.8083917218345886,11,2095,2172
5.0,0.2,0.5,0.5,100,0.066,1.0,4,False,True,False,178,10,0.0,0.0,0.8048243418264491,0.7922718386901852,0.600174504989165,0.8026992535361052,0.8004333619154144,10,1678,1733
5.0,0.2,0.5,0.5,100,0.066,1.0,3,True,False,False,204,10,3.1611293936373963,0.06850945925606997,0.8077988202097657,0.7958185215222532,0.603153488832163,0.7979560972770261,0.7916863593510622,8,1657,1640
5.0,0.2,0.5,0.5,100,0.066,1.0,5,True,False,False,233,10,3.705844360139333,0.08212836307730151,0.8132078022111277,0.8045101559335408,0.6000918574628433,0.8100574909782619,0.7981575388595441,12,1815,1873
5.0,0.2,0.5,0.5,100,0.066,1.0,6,True,False,False,220,10,3.5271467394498828,0.07766058488026391,0.7953114410858844,0.8130450164135659,0.6118828217669231,0.8345092508068805,0.8059199875438183,10,1748,1773
5.0,0.2,0.5,0.5,100,0.066,1.0,9,True,False,False,192,10,3.06035591765118,0.06598993187115318,0.8029121093098898,0.7976651915569841,0.5967085147033153,0.8060444380369114,0.8053280718138977,9,1515,1550
5.0,0.2,0.5,0.5,100,0.066,1.0,7,True,False,False,192,11,3.1503057218300987,0.06823884697308609,0.8077553078582416,0.8255244823956218,0.6281502907673684,0.8099233720334008,0.806421929503114,10,1877,1945
5.0,0.2,0.5,0.5,100,0.066,1.0,8,True,False,False,413,11,6.383511818496994,0.14907511139744958,0.8060379186714807,0.8435036018028883,0.6469829447819274,0.806770945971356,0.8071874465657386,13,2918,2817
5.0,0.2,0.5,0.5,100,0.066,1.0,12,True,False,False,181,10,2.974809187692435,0.06385110189916668,0.8112093835466168,0.8160585579200882,0.619034088798462,0.8338519676111901,0.8110850641114035,8,1408,1439
5.0,0.2,0.5,0.5,100,0.066,1.0,11,True,False,False,297,11,4.48336216763436,0.10156777807904734,0.8081812535252343,0.81045808903855,0.6103677536015653,0.7976127011774484,0.803311152972257,10,2369,2318
5.0,0.2,0.5,0.5,100,0.066,1.0,10,True,False,False,232,11,3.7605592807211736,0.08349633946645524,0.8186331112505159,0.8372041507851115,0.6397107664385248,0.802764160032624,0.799867622439803,11,2324,2376
5.0,0.2,0.5,0.5,100,0.066,1.0,13,True,False,False,208,10,3.2652428357811116,0.07111249215214718,0.8001714178617781,0.8019876410224758,0.6019867269488097,0.7908162781178858,0.8103208027615831,9,1863,1882
5.0,0.2,0.5,0.5,100,0.066,1.0,14,False,True,False,162,10,0.0,0.0,0.8200208923794496,0.8028847215159766,0.6047864543230953,0.810589713511599,0.8061599325374155,8,1426,1477
5.0,0.4,0.0,0.5,100,0.066,1.0,0,True,False,False,262,11,4.477779806378186,0.10142820850870773,0.813544921008614,0.8398869410422053,0.44168762033459674,0.8229582261167968,0.8070776177543694,17,1971,1904
5.0,0.4,0.0,0.5,100,0.066,1.0,1,False,True,False,136,11,0.0,0.0,0.825514646308959,0.8161915633162387,0.4268426397401825,0.7910155273344767,0.8053897447265317,20,1539,1643
5.0,0.4,0.0,0.5,100,0.066,1.0,2,False,True,False,168,11,0.0,0.0,0.8131300056521477,0.8359218990938975,0.43150473019235375,0.8232300217181227,0.8129929671598434,27,1753,1900
5.0,0.4,0.0,0.5,100,0.066,1.0,3,True,False,False,249,11,3.9624564780554743,0.08854415124374428,0.812640848761025,0.8490566331086117,0.4460716349358126,0.8100225777043938,0.8026431121038705,21,2165,2169
5.0,0.4,0.0,0.5,100,0.066,1.0,5,False,True,False,173,10,0.0,0.0,0.7930080830059512,0.7989445138688014,0.39326459576000683,0.8024929243355926,0.817742372446137,23,1540,1638
5.0,0.4,0.0,0.5,100,0.066,1.0,4,True,False,False,460,11,7.0119942292646344,0.16478835979264791,0.80400675905709,0.8474707492008476,0.44720816779375755,0.7867191586611726,0.7990613793310904,32,3483,3399
5.0,0.4,0.0,0.5,100,0.066,1.0,7,False,True,False,95,10,0.0,0.0,0.8354123884987977,0.8071721370689716,0.4029680676907251,0.8041269327808704,0.8000689257485127,15,1195,1279
5.0,0.4,0.0,0.5,100,0.066,1.0,6,True,False,False,315,11,5.051901034216457,0.11578232455390416,0.8197227000532242,0.8273367078239309,0.43841032700533566,0.8029253635668934,0.7948573292162201,29,2506,2518
5.0,0.4,0.0,0.5,100,0.066,1.0,10,False,True,False,83,10,0.0,0.0,0.785200388666152,0.8149791752709589,0.414973879220574,0.8154523772660603,0.8114939615250618,18,1014,1136
5.0,0.4,0.0,0.5,100,0.066,1.0,11,False,True,False,154,10,0.0,0.0,0.8075635462940592,0.7979213115090029,0.4056368481061987,0.8030074268482248,0.813160854693885,23,1421,1531
5.0,0.4,0.0,0.5,100,0.066,1.0,13,True,False,False,235,11,3.6874644683071565,0.0816688311033104,0.8075965916021831,0.8437272671495898,0.44552375008045264,0.7875643770159727,0.7962247650070569,22,1741,1764
5.0,0.4,0.0,0.5,100,0.066,1.0,8,True,False,False,389,11,6.072854567624925,0.14130809283734597,0.7970584765858753,0.8289964615672836,0.42932619363436353,0.8069940928155499,0.8000771142283841,30,3616,3585
5.0,0.4,0.0,0.5,100,0.066,1.0,9,True,False,False,304,11,4.795196330373033,0.10936422172180844,0.7930784652607736,0.8289958349963329,0.4307689540987131,0.8041380550681994,0.796842575291214,28,2545,2575
5.0,0.4,0.0,0.5,100,0.066,1.0,12,True,False,False,208,10,3.3019704684657065,0.07203075227564058,0.8084714781137295,0.7968514496041265,0.4029299161991883,0.8054061469155686,0.8135860864178275,19,1409,1420
5.0,0.4,0.0,0.5,100,0.066,1.0,14,False,True,False,114,10,0.0,0.0,0.7836713921379205,0.7930540332089224,0.39781946973059124,0.812318464450553,0.802449453512253,21,1377,1506
5.0,0.4,0.5,0.5,100,0.066,1.0,0,False,True,False,124,10,0.0,0.0,0.7937202490768682,0.7963463268618671,0.3927000478632997,0.8163231033885701,0.8107272213071725,20,1027,1136
5.0,0.4,0.5,0.5,100,0.066,1.0,3,False,True,False,102,10,0.0,0.0,0.7987797557039398,0.7903521359975092,0.391174126024587,0.8407039106997507,0.8292355660319458,26,857,1052
5.0,0.4,0.5,0.5,100,0.066,1.0,1,True,False,False,271,11,4.029704456185281,0.09022547774256116,0.8217368526294265,0.8339650773338684,0.43564367318844455,0.8073951605169428,0.8027958216153331,30,2198,2281
5.0,0.4,0.5,0.5,100,0.066,1.0,4,False,True,False,96,10,0.0,0.0,0.8096236165589239,0.8033307528377798,0.4013611494571933,0.8147628124775338,0.7833750326631352,21,843,994
5.0,0.4,0.5,0.5,100,0.066,1.0,2,True,False,False,289,11,4.756585843427365,0.10839888646633726,0.8206375739171081,0.8433057865008216,0.445496937368711,0.8084474471201649,0.8082926768129101,28,2558,2601
5.0,0.4,0.5,0.5,100,0.066,1.0,7,False,True,False,110,10,0.0,0.0,0.8000770680909477,0.8168080826088343,0.418352211486192,0.7952357614537292,0.7738077830888986,17,853,944
5.0,0.4,0.5,0.5,100,0.066,1.0,6,False,True,False,164,10,0.0,0.0,0.7992782679434203,0.7995185832194355,0.40005447108982767,0.8224236271736883,0.8066219537935148,23,1354,1455
5.0,0.4,0.5,0.5,100,0.066,1.0,5,False,True,False,212,11,0.0,0.0,0.8099472087458904,0.8391862804245857,0.4400120599849693,0.7961927167836468,0.7918882246920205,23,1723,1797
5.0,0.4,0.5,0.5,100,0.066,1.0,8,True,False,False,301,11,4.744183278022328,0.10808879891319964,0.8019190861523569,0.831696480431922,0.44681357576439207,0.8114591429855148,0.8039192199554435,29,2300,2326
5.0,0.4,0.5,0.5,100,0.066,1.0,9,False,True,False,149,10,0.0,0.0,0.7817852456209543,0.8234106644236673,0.424576333298297,0.7997496171578403,0.7893868034699132,16,1246,1282
5.0,0.4,0.5,0.5,100,0.066,1.0,10,False,True,False,144,11,0.0,0.0,0.790617570348437,0.8222145302257391,0.4278130137804404,0.8270350432852839,0.8059293051120554,27,1668,1837
5.0,0.4,0.5,0.5,100,0.066,1.0,12,False,True,False,202,11,0.0,0.0,0.8107296664595701,0.8141525208773388,0.41882765725694227,0.8204104725052367,0.8160508716312634,28,1811,1944
5.0,0.4,0.5,0.5,100,0.066,1.0,11,False,True,False,106,10,0.0,0.0,0.8205051163841268,0.7810370681950387,0.38112383446610476,0.8067417120482809,0.828969530772063,25,981,1171
5.0,0.4,0.5,0.5,100,0.066,1.0,13,False,True,False,213,10,0.0,0.0,0.7951468142808509,0.8048367391102931,0.4062769272480231,0.7836377542870648,0.8093599905716207,23,1444,1496
5.0,0.4,0.5,0.5,100,0.066,1.0,14,False,True,False,108,10,0.0,0.0,0.7784879717042845,0.805511674928177,0.4057848295839879,0.8012012693557906,0.810761397150738,22,1250,1403
5.0,0.6,0.0,0.5,100,0.066,1.0,0,True,False,False,275,11,4.47886111046609,0.10145524318652092,0.8041746013395926,0.8411671372474585,0.25836904085946427,0.8105155756418545,0.8005761192651528,40,2434,2460
5.0,0.6,0.0,0.5,100,0.066,1.0,1,False,True,False,170,10,0.0,0.0,0.8178258627562895,0.7953144048916703,0.21989516999404132,0.8270091549879114,0.8093914949356449,35,1098,1180
5.0,0.6,0.0,0.5,100,0.066,1.0,5,False,True,False,84,11,0.0,0.0,0.8146646092554057,0.8541402136943493,0.2605716164025032,0.8010441038712502,0.824982659467123,27,880,999
5.0,0.6,0.0,0.5,100,0.066,1.0,6,True,False,False,282,11,4.641402980379857,0.10551909716949719,0.811284839532924,0.8124053576394558,0.22715671603901488,0.797595871434976,0.806579729290544,43,1777,1821
5.0,0.6,0.0,0.5,100,0.066,1.0,2,True,False,False,253,11,4.028885477596768,0.09020500169754934,0.8006894146652807,0.8279339050443733,0.2443635366626814,0.7892818812864649,0.806430683569455,41,2044,2092
5.0,0.6,0.0,0.5,100,0.066,1.0,3,True,False,False,287,11,4.687798218664854,0.10667906580590478,0.8019317095557096,0.8405813850927066,0.2509861203669868,0.8115922105805968,0.8099362899571533,39,2226,2238
5.0,0.6,0.0,0.5,100,0.066,1.0,4,False,True,False,100,10,0.0,0.0,0.7988936807678877,0.7898547016594736,0.19879454983359332,0.8013113860712351,0.8028590241290734,25,1015,1099
5.0,0.6,0.0,0.5,100,0.066,1.0,9,False,True,False,141,10,0.0,0.0,0.7942339035944017,0.7928888160871659,0.21347766017750364,0.7557221955789203,0.8107827321584584,31,898,990
5.0,0.6,0.0,0.5,100,0.066,1.0,8,False,True,False,74,10,0.0,0.0,0.7892467578146782,0.8017666215269428,0.20758582775926154,0.7922045324695989,0.7974362602005903,25,757,879
5.0,0.6,0.0,0.5,100,0.066,1.0,7,True,False,False,384,11,6.133340710967046,0.14282036083690855,0.8041624524720972,0.8233798275908175,0.23402232030597256,0.8131164546111289,0.8013039456097444,43,2642,2576
5.0,0.6,0.0,0.5,100,0.066,1.0,10,True,False,False,245,11,3.913407621818231,0.08731783706305746,0.8070703541665505,0.8193005121723852,0.22566044265044718,0.8185459628207798,0.7906354823166656,41,1773,1836
5.0,0.6,0.0,0.5,100,0.066,1.0,11,True,False,False,255,11,4.018216831579991,0.0899382653659623,0.805579839152174,0.812329717132086,0.2326845597232938,0.8269337638424593,0.8118241814257209,35,1764,1762
5.0,0.6,0.0,0.5,100,0.066,1.0,12,True,False,False,233,11,3.7978989701937413,0.08442990233212738,0.7998803174977624,0.8288660455784848,0.23755245566178837,0.7804344697044115,0.8058767867610297,42,1942,2021
5.0,0.6,0.0,0.5,100,0.066,1.0,14,False,True,False,143,10,0.0,0.0,0.8170800167516388,0.7897877528597455,0.21409225299684226,0.8061237890478445,0.8258377812725265,31,954,1043
5.0,0.6,0.0,0.5,100,0.066,1.0,13,False,True,False,186,11,0.0,0.0,0.8003327222300989,0.7952703089845059,0.2159190004691346,0.7965196816371977,0.80883134354337,46,2148,2305
5.0,0.6,0.5,0.5,100,0.066,1.0,0,False,True,False,89,10,0.0,0.0,0.7932463877677797,0.7954795302637017,0.20513078064163734,0.7179398059020063,0.7792284400762882,33,555,708
5.0,0.6,0.5,0.5,100,0.066,1.0,1,False,True,False,164,11,0.0,0.0,0.8213415662277157,0.8308088553790305,0.24271282798491606,0.7873279265288378,0.8110773447022462,38,1235,1352
5.0,0.6,0.5,0.5,100,0.066,1.0,2,False,True,False,103,11,0.0,0.0,0.7998361031012882,0.8312596629556447,0.2471689416820804,0.7972422588724764,0.8068344025519048,36,848,1021
5.0,0.6,0.5,0.5,100,0.066,1.0,5,False,True,False,89,11,0.0,0.0,0.8217732438905461,0.8352656667161142,0.2502878443643737,0.7901346274777937,0.8132419934018514,34,510,678
5.0,0.6,0.5,0.5,100,0.066,1.0,6,False,True,False,31,10,0.0,0.0,0.7885909709093696,0.7897317781693214,0.20125604596151545,0.7690386474863972,0.8238789464767476,32,457,661
5.0,0.6,0.5,0.5,100,0.066,1.0,4,False,True,False,125,10,0.0,0.0,0.8128640089935448,0.7857858633431425,0.19676199137843003,0.7653202503316019,0.7591890516802693,35,805,943
5.0,0.6,0.5,0.5,100,0.066,1.0,7,False,True,False,15,10,0.0,0.0,0.7808447519062154,0.807086099200814,0.21432921520671022,0.776047753120229,0.7752482542287064,20,185,321
5.0,0.6,0.5,0.5,100,0.066,1.0,3,True,False,False,218,11,3.5275298742880197,0.0776701639911606,0.8236960148030773,0.828092450518042,0.2356340861961361,0.8202366096451945,0.813161265267201,38,1290,1370
5.0,0.6,0.5,0.5,100,0.066,1.0,8,False,True,False,38,10,0.0,0.0,0.8263418158334817,0.8006457051483807,0.2139528259616496,0.8069704378986581,0.7801032438869319,28,405,574
5.0,0.6,0.5,0.5,100,0.066,1.0,9,False,True,False,42,10,0.0,0.0,0.8432574226366141,0.8023552452894444,0.21482095443489196,0.7742851275755308,0.7809728560885366,39,586,832
5.0,0.6,0.5,0.5,100,0.066,1.0,10,False,True,False,17,11,0.0,0.0,0.8209848989151552,0.8387593801881915,0.2455880828435173,0.7900054556956555,0.8238701378740686,37,485,745
5.0,0.6,0.5,0.5,100,0.066,1.0,12,False,True,False,53,10,0.0,0.0,0.7744500612987676,0.8048562329713176,0.21280919138479437,0.784215484374193,0.8302683832126421,35,346,555
5.0,0.6,0.5,0.5,100,0.066,1.0,11,False,True,False,177,11,0.0,0.0,0.8019831721597666,0.832341317808739,0.24454561811665554,0.7838620528437311,0.7920027757110619,51,1407,1616
5.0,0.6,0.5,0.5,100,0.066,1.0,13,False,True,False,87,11,0.0,0.0,0.785897796208086,0.7985120183385718,0.2098779070239135,0.8015006466226746,0.8011144436623157,44,653,900
5.0,0.6,0.5,0.5,100,0.066,1.0,14,False,True,False,143,11,0.0,0.0,0.7859922752749853,0.8200819879013599,0.23413323102780614,0.7875470878560746,0.814088698175042,29,811,890
10.0,0.0,0.0,0.5,100,0.066,1.0,0,True,False,False,306,11,9.2483727364715,0.11035102534239778,0.8198421685917762,0.8406687786091335,0.8416308254589433,0.8052879729372258,0.810556452353912,0,2635,2648
10.0,0.0,0.0,0.5,100,0.066,1.0,1,True,False,False,358,11,10.098553956382009,0.1209790943112858,0.8066247821988851,0.8236423489646153,0.8308481048153962,0.795191579892299,0.812290829724938,0,2695,2644
10.0,0.0,0.0,0.5,100,0.066,1.0,2,True,False,False,354,11,10.60361757411294,0.1272928668209044,0.8233106395100916,0.8387986373569356,0.8437399301200914,0.7999281864869757,0.8121746444334565,0,3069,3012
10.0,0.0,0.0,0.5,100,0.066,1.0,4,True,False,False,212,11,6.195444599992358,0.07218653804608054,0.7740918170208657,0.8439971581867047,0.8469169220283008,0.815260601426054,0.8143875523873906,0,2197,2256
10.0,0.0,0.0,0.5,100,0.066,1.0,8,True,False,False,305,11,8.919201121049344,0.10623606901949674,0.8136654682504558,0.8600483059322027,0.8574568986785949,0.8193151990311609,0.7811497689712346,0,2225,2210
10.0,0.0,0.0,0.5,100,0.066,1.0,3,True,False,False,352,11,10.419574055575795,0.1249921488457765,0.8155301457054545,0.865616936524213,0.8646752013646883,0.8101701530236426,0.8095412056879229,0,2951,2913
10.0,0.0,0.0,0.5,100,0.066,1.0,6,True,False,False,240,11,7.386914610900639,0.08708103938035525,0.814980378318508,0.8465848600181568,0.849608438915267,0.8141892162857413,0.8086117947581615,0,2098,2160
10.0,0.0,0.0,0.5,100,0.066,1.0,7,True,False,False,260,11,8.067526963042363,0.0955893370850315,0.8167224784096898,0.8658332438274349,0.868188303269972,0.8083013492569822,0.8192850339252771,0,2301,2299
10.0,0.0,0.0,0.5,100,0.066,1.0,5,True,False,False,319,11,9.914184589388745,0.1186743028324629,0.8125031338104239,0.8413531364144132,0.8482462312867799,0.8062967277043699,0.7925919473032931,0,2514,2424
10.0,0.0,0.0,0.5,100,0.066,1.0,9,True,False,False,292,11,8.787065888061582,0.1045842537575656,0.8094333074892928,0.8608434530913631,0.8628227759846668,0.8021608720610403,0.8159976630824979,0,2669,2644
10.0,0.0,0.0,0.5,100,0.066,1.0,10,False,True,False,199,11,0.0,0.0,0.7961528627951991,0.8362492811935135,0.8463398164088949,0.8139637820222658,0.8161268008998064,0,2735,2872
10.0,0.0,0.0,0.5,100,0.066,1.0,12,True,False,False,350,11,10.719335998721082,0.12873945641321768,0.8061827078628436,0.8579008056634113,0.8619545008383785,0.7922891618589842,0.807526447669792,0,3011,2972
10.0,0.0,0.0,0.5,100,0.066,1.0,11,True,False,False,334,11,10.339479630082769,0.12399089288251275,0.8089748726602279,0.845255243715776,0.8490956446057718,0.8106721820163428,0.8100715022507872,0,3090,3101
10.0,0.0,0.0,0.5,100,0.066,1.0,13,True,False,False,229,11,6.77762020611321,0.07946428345015907,0.8206788733260513,0.8368288717027949,0.8454483848961772,0.7914743971330113,0.820035883788184,0,2453,2485
10.0,0.0,0.0,0.5,100,0.066,1.0,14,True,False,False,531,11,15.604529153238047,0.1898089883502434,0.8065923023704757,0.851423657014684,0.8463372183885851,0.7990794819323724,0.7995765198170052,0,3835,3667
10.0,0.0,0.5,0.5,100,0.066,1.0,0,True,False,False,260,11,8.168787810912095,0.09685519342705377,0.8121159029864481,0.8381958503245938,0.8418571419754945,0.8002584683542397,0.8019344581349633,0,2694,2771
10.0,0.0,0.5,0.5,100,0.066,1.0,1,True,False,False,239,11,7.332337194353849,0.08639877011874227,0.7926963787382324,0.8490934705191205,0.8486241394161385,0.8060509904007386,0.8208944940155417,0,2429,2454
10.0,0.0,0.5,0.5,100,0.066,1.0,2,True,False,False,176,11,5.572833957694793,0.06440331651009619,0.8069529179731358,0.8585213406792609,0.8613327560642289,0.8037245928192771,0.7995451100111737,0,1941,1986
10.0,0.0,0.5,0.5,100,0.066,1.0,4,True,False,False,248,11,7.6515691991178745,0.09038947194359966,0.8036600674818475,0.8636949555183187,0.8697334401129752,0.7974895852932526,0.8255899556205829,0,2112,2151
