rr,phi,alpha,seed,successor_cap,termination_reason,steps_run,population_final,ai_generation_final,L_t_final,U_sys_final,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate
0.064,15.0,0.5,2,5.0,extinction,1582,0,194,0.0027978869735635465,0.12589941528167795,102984.7511495292,4.082301914641616e-05,102984.75119035222
0.064,15.0,0.5,2,25.0,extinction,1257,0,302,0.00019699496197693965,0.008875218899224772,600317.9415109934,0.00105287905641954,600317.9425638724
0.064,15.0,0.5,1,5.0,extinction,1730,0,256,0.0001,0.004500068445830007,146039.28894828245,9.293243131883167e-06,146039.28895757569
0.064,15.0,0.5,2,50.0,extinction,768,0,146,0.0001,0.005899840647174579,885362.8409043986,0.1399850428384656,885362.9808894414
0.064,15.0,0.5,1,25.0,extinction,1647,0,523,0.0001,0.004500202553596178,929186.9306629205,2.131243453915317e-05,929186.9306842329
0.064,15.0,0.5,1,10.0,extinction,1730,0,281,0.0008758787001687563,0.03941405171979653,299409.03944861086,9.293156305495078e-06,299409.039457904
0.064,15.0,0.5,0,100.0,extinction,1970,0,114,0.0001,0.004500003540066323,1063704.5492592612,8.430676676262949e-07,1063704.5492601043
0.064,15.0,0.5,3,10.0,extinction,768,0,163,0.0001,0.005899806337531318,176131.3578093328,0.1399842287763292,176131.49779356158
0.064,15.0,0.5,3,5.0,extinction,768,0,149,0.002091462761311108,0.09551325628932769,86231.27350143231,0.13998179830892804,86231.41348323062
0.064,15.0,0.5,2,100.0,extinction,1030,0,67,0.0001,0.0046018900389921125,825140.6374257867,0.010191282420954254,825140.6476170691
0.064,15.0,0.5,2,10.0,extinction,1582,0,216,0.00019110003207923763,0.008599829559858474,212646.10657932764,4.082455402303263e-05,212646.1066201522
0.064,15.0,0.5,4,5.0,extinction,801,0,147,0.0007230771316268194,0.03354439927732279,86343.65229794082,0.10063740972427941,86343.75293535054
0.064,15.0,0.5,4,25.0,extinction,1528,0,361,0.0001,0.004500694845769839,697071.3504279236,7.005577869783135e-05,697071.3504979794
0.064,15.0,0.5,4,10.0,extinction,801,0,162,0.0001,0.005506370410084157,175994.42850153052,0.1006384690099816,175994.52913999953
0.064,15.0,0.5,0,50.0,extinction,2877,0,444,0.0001,0.004499981899722019,2213980.4270144682,9.700859356929402e-11,2213980.4270144682
0.064,15.0,0.5,3,100.0,extinction,1182,0,71,0.002764720913932398,0.12442734110595594,745388.0331853351,0.0022288335255036323,745388.0354141686
0.064,15.0,0.5,3,25.0,extinction,1777,0,397,0.0001,0.0045000490200803045,755997.2917105656,5.808317944859561e-06,755997.2917163739
0.064,15.0,1.0,0,5.0,extinction,1457,0,197,0.0009271176114039725,0.041720483802611584,107325.11526681705,0.00014248880908251276,107325.11540930586
0.064,15.0,1.0,0,100.0,extinction,1182,0,20,0.0022229139939717356,0.10004832501811735,212016.56777606063,0.002228852403721089,212016.57000491302
0.064,15.0,1.0,0,10.0,extinction,1457,0,225,0.0001,0.004501367871150558,224936.58357777965,0.0001424912161505329,224936.58372027086
0.064,15.0,1.0,0,25.0,extinction,3686,0,847,0.0001,0.004499963797649788,1726874.3687417011,2.974172150617572e-14,1726874.3687417011
0.064,15.0,1.0,1,5.0,extinction,1730,0,256,0.0001,0.004500068445830007,146039.28894828245,9.293243131883167e-06,146039.28895757569
0.064,15.0,1.0,1,50.0,extinction,667,0,59,0.0001,0.008343410336362007,458762.07805672905,0.38434258559284706,458762.4623993146
0.064,15.0,1.0,1,25.0,extinction,904,0,210,0.0001,0.004859280285379547,402539.6336777203,0.03592869475937858,402539.6696064151
0.064,15.0,1.0,1,10.0,extinction,1730,0,281,0.0001,0.004500026401875731,299409.0219915982,9.293156305495078e-06,299409.02200089133
0.064,15.0,0.5,4,50.0,extinction,2976,0,387,0.0017698992866546758,0.07964372701373607,1703716.579670442,3.6045489297848844e-11,1703716.579670442
0.064,15.0,0.5,4,100.0,extinction,2777,0,168,0.0005916952846381001,0.0266259484025866,1733212.2176742584,2.636943964381726e-10,1733212.2176742586
0.064,15.0,0.5,3,50.0,extinction,3768,0,543,0.0001,0.003473531151794928,2450460.0697773616,1.0111295571179854e-14,2450460.0697773616
0.064,15.0,0.5,1,100.0,max_steps,5000,20,260,1.2494462565432725,93.7083590500122,2204019.4233278516,9.74065907705284e-20,2204019.4233278516
0.064,15.0,1.0,2,25.0,extinction,927,0,282,0.0001,0.0047854506830398635,631015.3347157585,0.028546506320158253,631015.3632622648
0.064,15.0,1.0,2,5.0,extinction,1582,0,194,0.002040397416331975,0.09181398438027884,102984.73410681375,4.082301914641616e-05,102984.73414763677
0.064,15.0,1.0,3,5.0,extinction,768,0,149,0.0006160812172914757,0.029122769932205396,86231.24030618914,0.13998179830892804,86231.38028798744
0.064,15.0,1.0,3,10.0,extinction,768,0,163,0.0001,0.005899806337531318,176131.32627962192,0.1399842287763292,176131.46626385069
0.064,15.0,1.0,1,100.0,extinction,2372,0,47,0.0009000000000000001,0.04049190177100161,493405.6708219967,1.5132554217063873e-08,493405.67082201183
0.064,15.0,1.0,4,10.0,extinction,801,0,162,0.0001,0.005506370410084157,175991.95347064064,0.1006384690099816,175992.05410910965
0.064,15.0,1.0,2,10.0,extinction,1582,0,216,0.0001,0.0045003663150148514,212646.00886065586,4.082455402303263e-05,212646.0089014804
0.064,15.0,1.0,4,5.0,extinction,801,0,147,0.0001,0.005506312451934517,86343.6382788974,0.10063740972427941,86343.73891630712
0.064,15.0,1.0,2,100.0,extinction,1388,0,25,0.0009000000000000001,0.04049474195712917,305862.086046685,0.00028403374531035054,305862.08633071877
0.064,15.0,1.0,3,25.0,extinction,1573,0,501,0.0001,0.0045003974424463935,998212.1639417675,4.466910451232285e-05,998212.1639864367
0.064,15.0,1.0,4,25.0,extinction,1381,0,312,0.0001,0.00450299761246866,650080.4027757187,0.0003046861067389622,650080.4030804049
0.064,15.0,1.0,3,100.0,extinction,1731,0,39,0.0009000000000000001,0.04049199360951693,407769.05934137123,9.19898408687329e-06,407769.0593505702
0.064,15.0,1.0,0,50.0,extinction,4690,0,351,0.0017675100219660738,0.07952985181327855,1686300.1556606865,1.2972054743321262e-18,1686300.1556606865
0.064,15.0,1.0,4,100.0,extinction,1150,0,29,0.0009000000000000001,0.04052259118995763,287876.88086046564,0.0030689570281569305,287876.88392942265
0.064,15.0,2.0,0,5.0,extinction,1457,0,197,0.00014120059990727082,0.006355264006060434,107325.09758420715,0.00014248880908251276,107325.09772669595
0.064,15.0,1.0,3,50.0,extinction,2325,0,170,0.0001,0.004499991856000372,928020.5574370858,2.4216796145293238e-08,928020.55743711
0.064,15.0,1.0,4,50.0,extinction,1569,0,133,0.0016833063258990236,0.07574618553832986,738831.2061504993,4.649071344816033e-05,738831.20619699
0.064,15.0,2.0,0,25.0,extinction,1468,0,380,0.0001,0.004501219043803634,840775.5925717265,0.00012764848406014855,840775.592699375
0.064,15.0,2.0,0,10.0,extinction,1457,0,225,0.0001,0.004501367871150558,224936.58357777965,0.0001424912161505329,224936.58372027086
0.064,15.0,2.0,1,25.0,extinction,896,0,234,0.0001,0.004889190225781417,435077.1511781101,0.03892097881590495,435077.19009908894
0.064,15.0,2.0,0,100.0,extinction,1457,0,1,0.0009000000000000001,0.04049332626497061,4154.080697274147,0.00014246452945487488,4154.080839738676
0.064,15.0,2.0,2,50.0,extinction,1034,0,41,0.0001,0.004597895689223733,263221.94413678703,0.00979168016144078,263221.9539284672
0.064,15.0,2.0,2,25.0,extinction,960,0,319,0.0001,0.004705204407669785,685171.8168540424,0.02052272242476944,685171.8373767647
0.064,15.0,1.0,2,50.0,extinction,4709,0,423,0.0009395464123692031,0.0422783313837868,2231852.2314317776,1.0728132602928865e-18,2231852.2314317776
0.064,15.0,2.0,0,50.0,extinction,2399,0,93,0.0001,0.004499961044730727,493719.09791463224,1.1554091644422034e-08,493719.09791464376
0.064,15.0,2.0,1,5.0,extinction,1730,0,256,0.0001,0.004500068445830007,146039.28894828245,9.293243131883167e-06,146039.28895757569
0.064,15.0,2.0,1,10.0,extinction,1730,0,281,0.0001,0.004500026401875731,299409.0219915982,9.293156305495078e-06,299409.02200089133
0.064,15.0,2.0,2,5.0,extinction,1582,0,194,0.0010851354766314787,0.04882921379492841,102984.71261442846,4.082301914641616e-05,102984.71265525148
0.064,15.0,2.0,1,50.0,extinction,1936,0,86,0.0001,0.0044999275121450355,524209.98488056683,1.1844449780737695e-06,524209.9848817513
0.064,15.0,2.0,2,10.0,extinction,1582,0,216,0.0001,0.0045003663150148514,212645.82044145124,4.082455402303263e-05,212645.8204822758
0.064,15.0,2.0,1,100.0,extinction,1730,0,1,0.0009000000000000001,0.040491994534030205,4951.421729795117,9.291435413950986e-06,4951.421739086552
0.064,15.0,2.0,3,10.0,extinction,768,0,163,0.0001,0.005899806337531318,176131.26409006945,0.1399842287763292,176131.40407429822
0.064,15.0,2.0,3,5.0,extinction,768,0,149,0.0001,0.005899703902513446,86231.22869465612,0.13998179830892804,86231.36867645443
0.064,15.0,2.0,3,100.0,extinction,768,0,1,0.0009000000000000001,0.041891475176074076,3178.6211899782575,0.13995735563980158,3178.761147333897
0.064,15.0,2.0,4,5.0,extinction,801,0,147,0.0001,0.005506312451934517,86343.6382788974,0.10063740972427941,86343.73891630712
0.064,15.0,2.0,4,10.0,extinction,801,0,162,0.0001,0.005506370410084157,175988.50572593106,0.1006384690099816,175988.60636440007
0.064,15.0,2.0,2,100.0,extinction,1582,0,1,0.0009000000000000001,0.04049230978738677,3931.8956689190773,4.08167710712515e-05,3931.8957097358484
0.064,15.0,2.0,4,100.0,extinction,801,0,1,0.0009000000000000001,0.04149808826605432,3171.549671926053,0.10061866463782598,3171.650290590691
0.064,15.0,2.0,4,25.0,extinction,936,0,267,0.0001,0.004760868102283288,581160.1994474509,0.02608947143942849,581160.2255369223
0.064,15.0,2.0,3,50.0,extinction,3057,0,116,0.0001,0.0044999753757262425,675050.3028839884,1.6035389419966064e-11,675050.3028839884
0.066,5.0,0.5,0,5.0,extinction,1433,0,138,0.0009000000000000001,0.013499111619012226,40513.30750394666,0.00018110791202044846,40513.30768505457
0.066,5.0,0.5,0,10.0,extinction,1433,0,183,0.0014120645099186663,0.021180079203368764,87332.89751552095,0.00018112104557254375,87332.89769664199
0.064,15.0,2.0,4,50.0,extinction,1834,0,87,0.0001,0.004499970854828087,584307.8221570943,3.2847129184000915e-06,584307.8221603789
0.066,5.0,0.5,1,50.0,extinction,1623,0,138,0.0009000000000000001,0.023545167715357248,273153.65205834253,4.7252420729050585e-05,273153.6521055949
0.066,5.0,0.5,0,25.0,extinction,1737,0,215,0.0025020006394029944,0.03752889021664761,223211.73747077692,8.664731164519709e-06,223211.73747944165
0.066,5.0,0.5,1,100.0,extinction,1251,0,56,0.0008876205999020567,0.01332529084008675,197454.90748172632,0.0011179793297136436,197454.90859970564
0.066,5.0,0.5,2,25.0,extinction,1136,0,158,0.0001,0.0015353061958628081,139355.32982384713,0.003530841660088765,139355.3333546888
0.066,5.0,0.5,1,5.0,extinction,2773,0,216,0.0009000000000000001,0.013497300542636067,63618.39067530898,2.7440458656034063e-10,63618.39067530926
0.066,5.0,0.5,1,10.0,extinction,2773,0,284,0.0022398490915264773,0.03359681714548924,138903.29368911084,2.744519582986018e-10,138903.2936891111
0.066,5.0,0.5,1,25.0,extinction,3214,0,317,0.001907558255912373,0.028610674093470883,295010.2260304948,3.335789001572538e-12,295010.2260304948
0.066,5.0,0.5,2,100.0,extinction,1679,0,53,0.001910183740828354,0.028650211112646876,175678.65617294767,1.547458197508693e-05,175678.65618842226
0.064,15.0,2.0,3,25.0,max_steps,5000,72,1028,5.538537097978441,415.38984766018854,1849835.39338566,9.740660337801762e-20,1849835.39338566
0.066,5.0,0.5,3,25.0,extinction,880,0,174,0.00019699496197693965,0.0034116363202047577,162288.65305904587,0.045673961731789905,162288.6987330076
0.066,5.0,0.5,2,10.0,extinction,2829,0,308,0.0028034611428398534,0.08291290704731986,154124.71630120385,3.0910757559392254e-10,154124.71630120417
0.066,5.0,0.5,2,5.0,extinction,2829,0,253,0.0009000000000000001,0.026615658627675575,71212.02697716997,3.090841648073538e-10,71212.02697717027
0.066,5.0,0.5,4,25.0,extinction,924,0,148,0.001907558255912373,0.028904806047389816,139509.92748769044,0.029413195395228704,139509.95690088582
0.066,5.0,0.5,0,50.0,max_steps,5000,31,611,0.2727916442987639,10.911627579872532,1426528.6904007536,1.5585018300058888e-19,1426528.6904007536
0.066,5.0,0.5,0,100.0,max_steps,5000,108,242,3.8766815357594493,155.06704457294865,999356.6282511291,1.5585051054287406e-19,999356.6282511291
0.066,5.0,0.5,2,50.0,max_steps,5000,134,698,19.102694277682694,477.56686764165875,1608127.9904371358,9.740660551014642e-20,1608127.9904371358
0.066,5.0,0.5,4,5.0,extinction,2243,0,177,0.0009000000000000001,0.013497301089625416,52098.00998858609,5.4973339513950076e-08,52098.00998864106
0.066,5.0,0.5,4,10.0,extinction,2243,0,242,0.0027744902382707878,0.04161554749360032,115922.57587248429,5.498194728421088e-08,115922.57587253927
0.066,5.0,1.0,0,10.0,extinction,1433,0,183,0.0014120645099186663,0.021180079203368764,87332.89751552095,0.00018112104557254375,87332.89769664199
0.066,5.0,0.5,3,5.0,max_steps,5000,44,355,0.09744745000845459,3.8978520944458466,96408.7344383305,1.5584889302803403e-19,96408.7344383305
0.066,5.0,1.0,0,5.0,extinction,1433,0,138,0.0009000000000000001,0.013499111619012226,40513.30750394666,0.00018110791202044846,40513.30768505457
0.066,5.0,1.0,0,25.0,extinction,1622,0,235,0.0001,0.0015002714365760072,216075.95278270703,2.7365731408672285e-05,216075.95281007275
0.066,5.0,0.5,4,50.0,extinction,2764,0,305,0.0009000000000000001,0.013497300542894485,700669.6068929285,3.0024644194508495e-10,700669.6068929288
0.066,5.0,0.5,3,10.0,max_steps,5000,44,442,0.572274986295808,22.89094045916674,213255.9199374443,1.5585032685120446e-19,213255.9199374443
0.066,5.0,0.5,3,100.0,extinction,3660,0,146,0.0025985645674913528,0.03897576869938406,470958.5720125628,3.857057202564497e-14,470958.5720125628
0.066,5.0,1.0,1,25.0,extinction,1022,0,153,0.001907558255912373,0.02872106508028267,147217.44533896993,0.011039098684514205,147217.45637806863
0.066,5.0,1.0,1,100.0,extinction,910,0,15,0.0009000000000000001,0.013835597086151856,79367.0366762808,0.03382965462598354,79367.07050593542
0.066,5.0,1.0,0,50.0,extinction,2163,0,140,0.0009000000000000001,0.013497301763346192,362357.9243148426,1.2234541706420817e-07,362357.92431496497
0.066,5.0,0.5,3,50.0,extinction,4804,0,719,0.002798872389699905,0.041981105146114195,1661420.388830603,4.148936606131778e-19,1661420.388830603
0.066,5.0,1.0,1,10.0,extinction,2773,0,284,0.0007625900576520439,0.011438537901898343,138902.92904082095,2.744519582986018e-10,138902.9290408212
0.066,5.0,1.0,1,50.0,extinction,1433,0,115,0.0001,0.001501808642571043,317873.64136330393,0.00018114379602394986,317873.64154444775
0.066,5.0,1.0,1,5.0,extinction,2773,0,216,0.0009000000000000001,0.013497300542636067,63618.39067530898,2.7440458656034063e-10,63618.39067530926
0.066,5.0,1.0,3,25.0,extinction,830,0,139,0.0001,0.002253036188424557,120273.15128265631,0.07530409818117967,120273.22658675449
0.066,5.0,0.5,4,100.0,max_steps,5000,43,260,0.36219564462517423,14.48777244644175,1116371.7715857022,1.5585015471392035e-19,1116371.7715857022
0.066,5.0,1.0,2,50.0,extinction,1546,0,134,0.0009000000000000001,0.029216152332347534,392196.0015945379,0.00012663155416264087,392196.0017211695
0.066,5.0,1.0,2,100.0,extinction,2768,0,31,0.0009000000000000001,0.013497300542776756,129566.44361144459,2.88473610563898e-10,129566.44361144488
0.066,5.0,1.0,2,5.0,extinction,2829,0,253,0.0009000000000000001,0.026615658627675575,71212.02697716997,3.090841648073538e-10,71212.02697717027
0.066,5.0,1.0,2,10.0,extinction,2829,0,308,0.0022108508216049406,0.06538634185718208,154124.70753792123,3.0910757559392254e-10,154124.70753792155
0.066,5.0,1.0,2,25.0,extinction,2996,0,348,0.0009000000000000001,0.013497300540187083,312667.27750643616,2.9506294414895264e-11,312667.2775064362
0.066,5.0,1.0,0,100.0,extinction,4307,0,74,0.0009000000000000001,0.01349730053989202,320607.4330402377,5.97467125100938e-17,320607.4330402377
0.066,5.0,1.0,3,100.0,extinction,2356,0,51,0.0009000000000000001,0.013497300717474191,198295.26754128412,1.7758216879597415e-08,198295.26754130187
0.066,5.0,1.0,4,5.0,extinction,2243,0,177,0.0009000000000000001,0.013497301089625416,52098.00998858609,5.4973339513950076e-08,52098.00998864106
0.066,5.0,1.0,4,10.0,extinction,2243,0,242,0.0018565539564192502,0.027847100986972538,115922.56898826105,5.498194728421088e-08,115922.56898831602
0.066,5.0,2.0,0,10.0,extinction,1433,0,183,0.0014120645099186663,0.021180079203368764,87332.89751552095,0.00018112104557254375,87332.89769664199
0.066,5.0,2.0,0,5.0,extinction,1433,0,138,0.0009000000000000001,0.013499111619012226,40513.30750394666,0.00018110791202044846,40513.30768505457
0.066,5.0,1.0,4,50.0,extinction,1651,0,147,0.0009000000000000001,0.01349750526704788,472568.07101027906,2.047271558588743e-05,472568.0710307518
0.066,5.0,2.0,0,100.0,extinction,1433,0,1,0.0009000000000000001,0.013499111619012226,2132.2435478074553,0.00018110791202044846,2132.2437289153672
0.066,5.0,1.0,3,10.0,max_steps,5000,44,442,0.572274986295808,22.89094045916674,213255.9199374443,1.5585032685120446e-19,213255.9199374443
0.066,5.0,1.0,3,5.0,max_steps,5000,44,355,0.09744745000845459,3.8978520944458466,96408.7344383305,1.5584889302803403e-19,96408.7344383305
0.066,5.0,1.0,3,50.0,extinction,4179,0,245,0.0009000000000000001,0.013497300539892024,573871.6226398598,2.1488739968597077e-16,573871.6226398598
0.066,5.0,2.0,1,25.0,extinction,1279,0,321,0.0009000000000000001,0.013505748481936116,300516.54397808656,0.0008447942044095568,300516.54482288077
0.066,5.0,2.0,1,5.0,extinction,2773,0,216,0.0009000000000000001,0.013497300542636067,63618.39067530898,2.7440458656034063e-10,63618.39067530926
0.066,5.0,2.0,2,25.0,extinction,880,0,113,0.0004644830843314123,0.0074237119144855675,95932.94220721684,0.0456726784147363,95932.98787989526
0.066,5.0,2.0,0,50.0,extinction,2604,0,105,0.0009000000000000001,0.013497300554763326,304411.2912397862,1.487130362263268e-09,304411.2912397877
0.066,5.0,1.0,4,25.0,max_steps,5000,90,1063,7.772935075506115,194.32317766867553,1103126.4569547882,9.740660544929747e-20,1103126.4569547882
0.066,5.0,2.0,1,10.0,extinction,2773,0,284,0.0001,0.0014999589629192955,138902.24477063766,2.744519582986018e-10,138902.24477063792
0.066,5.0,2.0,1,50.0,extinction,1649,0,71,0.0009000000000000001,0.013497509402810769,219435.78489781832,2.0886291874708996e-05,219435.78491870462
0.066,5.0,2.0,2,50.0,extinction,2184,0,44,0.0009000000000000001,0.013497301531604698,119729.45705080502,9.917126763889916e-08,119729.4570509042
0.066,5.0,2.0,1,100.0,extinction,2773,0,1,0.0009000000000000001,0.013497300542636067,3102.689338090685,2.7440458656034063e-10,3102.689338090959
0.066,5.0,1.0,4,100.0,max_steps,5000,34,50,0.01168305015414078,0.4672866398824048,192267.06444089298,1.5583893392833476e-19,192267.06444089298
0.066,5.0,2.0,2,5.0,extinction,2829,0,253,0.0009000000000000001,0.026615658627675575,71212.02697716997,3.090841648073538e-10,71212.02697717027
0.066,5.0,2.0,2,10.0,extinction,2829,0,308,0.001374957378619923,0.04066463115535616,154124.69517706588,3.0910757559392254e-10,154124.6951770662
0.066,5.0,2.0,0,25.0,max_steps,5000,103,698,3.382072036329977,135.2827308539244,657773.43023008,1.5585055500019866e-19,657773.43023008
0.066,5.0,2.0,3,25.0,extinction,2421,0,402,0.0001,0.0014999924871981225,372242.32067983143,9.272409230620476e-09,372242.3206798407
0.066,5.0,2.0,2,100.0,extinction,2829,0,1,0.0009000000000000001,0.026615658627675575,3427.8205520974075,3.090841648073538e-10,3427.8205520977167
0.066,5.0,2.0,4,5.0,extinction,2243,0,177,0.0009000000000000001,0.013497301089625416,52098.00998858609,5.4973339513950076e-08,52098.00998864106
0.066,5.0,2.0,4,10.0,extinction,2243,0,242,0.0008312972125120583,0.01246891743203966,115922.56129916926,5.498194728421088e-08,115922.56129922424
0.066,5.0,2.0,3,5.0,max_steps,5000,44,355,0.09744745000845459,3.8978520944458466,96408.7344383305,1.5584889302803403e-19,96408.7344383305
0.066,10.0,0.5,0,5.0,extinction,1433,0,215,0.0015239491037114547,0.04571488497648928,92405.99873693439,0.00018112274043873732,92405.99891805713
0.066,10.0,0.5,0,10.0,extinction,1433,0,250,0.0001,0.0030018054377251536,192210.26139789965,0.00018114377131530992,192210.26157904344
0.066,5.0,2.0,4,50.0,extinction,2796,0,96,0.0009000000000000001,0.013497300542072257,260007.7299933558,2.1802366470322525e-10,260007.729993356
0.066,5.0,2.0,3,10.0,max_steps,5000,44,442,0.572274986295808,22.89094045916674,213255.9199374443,1.5585032685120446e-19,213255.9199374443
0.066,5.0,2.0,4,100.0,extinction,2243,0,1,0.0009000000000000001,0.013497301089625416,2679.732775485837,5.4973339513950076e-08,2679.7327755408105
0.066,10.0,0.5,0,25.0,extinction,2288,0,289,0.0001,0.0029999826091861893,436719.5869165173,3.505935203722087e-08,436719.58691655233
0.066,5.0,2.0,3,50.0,max_steps,5000,26,152,0.00885234384294249,0.3540669488420506,379336.8868674085,1.558389306052803e-19,379336.8868674085
0.066,5.0,2.0,4,25.0,extinction,3873,0,721,0.0012022374648040784,0.01803086237624697,680272.5547580707,4.583253696280429e-15,680272.5547580707
0.066,10.0,0.5,0,100.0,extinction,1843,0,109,0.0001,0.003000014830132313,885326.8465773268,3.0020277266442704e-06,885326.8465803288
0.066,5.0,2.0,3,100.0,max_steps,5000,44,1,0.014407209400635024,0.5762447659933084,4823.368939679383,1.5583893465184756e-19,4823.368939679383
0.066,10.0,0.5,1,25.0,extinction,2088,0,363,0.0026781331280327256,0.08034098511270084,508966.1896902584,2.590473414657347e-07,508966.18969051744
0.066,10.0,0.5,1,5.0,extinction,2773,0,333,0.0001,0.0029999777954952886,149415.12039055568,2.744574358143816e-10,149415.12039055594
0.066,10.0,0.5,1,10.0,extinction,2773,0,390,0.00019110003207923763,0.0057329475456233975,314620.5977978865,2.7445691009328234e-10,314620.5977978868
0.066,10.0,0.5,2,5.0,extinction,2829,0,366,0.001757091520703467,0.10393416822822356,168053.34542168948,3.0911210571399025e-10,168053.3454216898
0.066,10.0,0.5,0,50.0,extinction,3855,0,687,0.0001,0.002999983583710647,2870363.275894502,5.487942414892978e-15,2870363.275894502
0.066,10.0,0.5,2,10.0,extinction,2829,0,432,0.0028034611428398534,0.16582581409154867,357508.79490744986,3.0910757559392254e-10,357508.79490745015
0.066,10.0,0.5,3,25.0,extinction,1410,0,389,0.0001,0.003002272827561805,611506.2493765439,0.00022798747279475926,611506.2496045313
0.066,10.0,0.5,1,50.0,extinction,4548,0,837,0.0002699234977076735,0.008097622928104287,3650920.157670334,5.367187465021984e-18,3650920.157670334
0.066,10.0,0.5,2,25.0,extinction,4607,0,660,0.00019699496197693965,0.005909793405773718,1034338.2503681502,2.9751806661289186e-18,1034338.2503681502
0.066,10.0,0.5,1,100.0,max_steps,5000,108,305,11.394115884794541,569.7052123006157,2537049.421764446,9.740660581165203e-20,2537049.421764446
0.066,10.0,0.5,4,5.0,extinction,2243,0,287,0.00026400274189249877,0.007920003051154484,124126.49109988584,5.498378048801119e-08,124126.49109994082
0.066,10.0,0.5,3,5.0,max_steps,5000,44,542,0.3892540467350554,31.140215841380435,238130.29697807782,1.558501884921939e-19,238130.29697807782
0.066,10.0,0.5,4,10.0,extinction,2243,0,340,0.0001,0.002999991029831158,261774.9896833455,5.498415969804106e-08,261774.9896834005
0.066,10.0,0.5,4,25.0,extinction,1958,0,251,0.0001,0.004205511054584291,321879.1718702711,1.3325220122745481e-06,321879.17187160364
0.066,10.0,0.5,3,50.0,extinction,3685,0,449,0.0001,0.0029999923944550497,1500169.653516681,3.004079629543283e-14,1500169.653516681
0.066,10.0,0.5,4,50.0,extinction,1282,0,199,0.0027242534730027228,0.08173055834803271,901568.2190721972,0.0008199381013320572,901568.2198921354
0.066,10.0,0.5,2,100.0,extinction,4782,0,287,0.0009000000000000001,0.02699460107978404,2354524.3060786715,5.1691034602580615e-19,2354524.3060786715
0.066,10.0,0.5,2,50.0,max_steps,5000,45,742,6.0858885055226075,304.2941020855799,2758802.575964735,9.740660185449283e-20,2758802.575964735
0.066,10.0,1.0,0,5.0,extinction,1433,0,215,0.0015239491037114547,0.04571488497648928,92405.99873693439,0.00018112274043873732,92405.99891805713
0.066,10.0,1.0,0,10.0,extinction,1433,0,249,0.002512241691760263,0.07536461137947585,192210.29757930263,0.0001811334363891232,192210.29776043605
0.066,10.0,0.5,3,10.0,max_steps,5000,44,649,0.49065426637536835,39.2522278235212,514599.70144333347,1.5585027789978278e-19,514599.70144333347
0.066,10.0,0.5,3,100.0,max_steps,5000,4,247,0.05307639688486871,4.246088216997778,1663146.940477704,1.5584986470367334e-19,1663146.940477704
0.066,10.0,1.0,1,25.0,extinction,2378,0,579,0.001907558255912373,0.057221348329403135,896032.2492526728,1.4252808208818662e-08,896032.249252687
0.066,10.0,1.0,0,100.0,extinction,2029,0,43,0.0009000000000000001,0.026994605752208745,277188.7316435009,4.672424704503998e-07,277188.73164396815
0.066,10.0,1.0,0,25.0,extinction,2623,0,574,0.0001,0.002999986970715278,856550.6445678947,1.230036648412952e-09,856550.644567896
0.066,10.0,1.0,1,100.0,extinction,1836,0,46,0.0009000000000000001,0.026994633270501896,306329.1993614168,3.219071785469773e-06,306329.19936463586
0.066,10.0,1.0,1,10.0,extinction,2773,0,390,0.0001,0.002999972049060983,314619.22901764,2.7445691009328234e-10,314619.2290176403
0.066,10.0,1.0,1,5.0,extinction,2773,0,333,0.0001,0.0029999777954952886,149415.12039055568,2.744574358143816e-10,149415.12039055594
0.066,10.0,1.0,2,5.0,extinction,2829,0,366,0.00037281834790133667,0.022052673089055445,168053.30448094188,3.0911210571399025e-10,168053.3044809422
0.066,10.0,0.5,4,100.0,max_steps,5000,29,252,0.3288258610889535,26.305992212387086,1808868.4839271202,1.5585027423529404e-19,1808868.4839271202
0.066,10.0,1.0,1,50.0,extinction,3911,0,339,0.0006263094637042496,0.018788804898326343,1695354.3658744078,3.1346996852130937e-15,1695354.3658744078
0.066,10.0,1.0,2,10.0,extinction,2829,0,432,0.0022108508216049406,0.1307726837112731,357508.76278171607,3.0910757559392254e-10,357508.76278171636
0.066,10.0,1.0,2,100.0,extinction,2520,0,73,0.0009000000000000001,0.02699460111423144,603082.1914816115,3.444739661315136e-09,603082.191481615
0.066,10.0,1.0,2,25.0,extinction,3668,0,742,0.0001,0.0029999671676012025,1102715.9445356792,3.560720216399759e-14,1102715.9445356792
0.066,10.0,1.0,0,50.0,max_steps,5000,83,464,10.122930314274184,506.1459954197909,2073596.7727717923,9.74066051806361e-20,2073596.7727717923
0.066,10.0,1.0,4,100.0,extinction,672,0,16,0.0009000000000000001,0.03064986240132499,125900.90486448295,0.3655261321540948,125901.2703906151
0.066,10.0,1.0,2,50.0,max_steps,5000,94,523,4.282407524278852,342.5922057314816,2663142.5743078277,1.558505482534644e-19,2663142.5743078277
0.066,10.0,1.0,4,5.0,extinction,2243,0,287,0.0001,0.002999970339750701,124126.48863986948,5.498378048801119e-08,124126.48863992446
0.066,10.0,1.0,4,10.0,extinction,2243,0,340,0.0001,0.002999991029831158,261774.26383446905,5.498415969804106e-08,261774.26383452403
0.066,10.0,2.0,0,5.0,extinction,1433,0,215,0.0015239491037114547,0.04571488497648928,92405.99873693439,0.00018112274043873732,92405.99891805713
