dependency_rate,capture_strength,rotation_interval,defense_active,defense_mode,seed,survived,collapsed,extinct,final_population,final_ai_generation,avg_validator_dependency,max_validator_dependency,yield_condition_met_count,yield_condition_blocked_count,capture_rate,final_avg_U_sys,final_avg_L_t
0.2,1.0,20,True,rotation_only,533839836,True,False,False,526,32,0.9,1.0,289,258,0.8927335640138409,89858354.77092591,1797168.8978870832
0.2,1.0,20,True,monitoring_only,1882855935,True,False,False,525,213,0.18000000000000002,0.4,275,63,0.2290909090909091,2.0601151387061836e+39,4.1202344200496746e+37
0.2,1.0,20,True,rotation_only,1667767117,True,False,False,477,25,0.9,1.0,232,208,0.896551724137931,3263870.847428846,65277.477329426925
0.2,1.0,20,True,rotation_only,298677331,True,False,False,520,35,0.9,1.0,292,258,0.8835616438356164,192980437.2279881,3859612.624341684
0.2,1.0,20,True,rotation_only,2142068031,True,False,False,508,35,0.9,1.0,295,261,0.8847457627118644,197741735.05769697,3954838.6733169397
0.2,1.0,20,True,rotation_only,514203108,True,False,False,494,33,0.9,1.0,297,265,0.8922558922558923,86051206.51801124,1721025.855529125
0.2,1.0,20,True,rotation_only,2136603245,True,False,False,498,33,0.9,1.0,299,267,0.8929765886287625,88480951.16885756,1769620.798149025
0.2,1.0,20,True,monitoring_only,1042404389,True,False,False,481,176,0.18000000000000002,0.4,250,75,0.3,6.4204929207257086e+32,1.2840998767200621e+31
0.2,1.0,20,True,monitoring_only,867025894,True,False,False,496,194,0.18000000000000002,0.4,279,86,0.30824372759856633,1.3231305985680657e+36,2.6462638607296105e+34
0.2,1.0,20,True,monitoring_only,28890518,True,False,False,470,214,0.18000000000000002,0.4,280,67,0.2392857142857143,3.379402864619624e+39,6.758812527842341e+37
0.2,1.0,20,True,monitoring_only,2067210950,True,False,False,497,211,0.18000000000000002,0.4,278,68,0.2446043165467626,9.502074435919135e+38,1.900416798483439e+37
0.2,1.0,20,True,monitoring_only,1160719032,True,False,False,534,195,0.18000000000000002,0.4,276,82,0.2971014492753623,1.5864878609746958e+36,3.172978913590957e+34
0.2,1.0,20,True,monitoring_only,426619122,True,False,False,465,204,0.18000000000000002,0.4,286,83,0.2902097902097902,5.936991366322822e+37,1.1873994690988645e+36
0.2,1.0,20,True,monitoring_only,1609281469,True,False,False,542,174,0.18000000000000002,0.4,247,74,0.29959514170040485,3.525047641739171e+32,7.050102366365057e+30
0.2,1.0,20,True,monitoring_only,922836035,True,False,False,594,211,0.18000000000000002,0.4,291,81,0.27835051546391754,1.530074419418945e+39,3.0601519148707323e+37
0.2,1.0,20,True,monitoring_only,1686830769,True,False,False,480,200,0.18000000000000002,0.4,284,85,0.2992957746478873,1.209503281665076e+37,2.419008997728393e+35
0.2,1.0,20,True,monitoring_only,1896762407,True,False,False,488,173,0.18000000000000002,0.4,233,61,0.26180257510729615,1.77275252105443e+32,3.54550860824745e+30
0.2,1.0,20,True,monitoring_only,331123375,True,False,False,492,209,0.18000000000000002,0.4,273,65,0.23809523809523808,4.8169084668856524e+38,9.633826624670462e+36
0.2,1.0,20,True,monitoring_only,2077215923,True,False,False,547,202,0.18000000000000002,0.4,275,74,0.2690909090909091,2.461014056905483e+37,4.9220330656229306e+35
0.2,1.0,20,True,monitoring_only,1946719427,True,False,False,506,187,0.18000000000000002,0.4,261,75,0.28735632183908044,8.112322007717182e+34,1.622466032806477e+33
0.2,1.0,20,True,monitoring_only,412773602,True,False,False,483,180,0.18000000000000002,0.4,267,88,0.3295880149812734,3.0210800152902287e+33,6.0421661091903435e+31
0.2,1.0,20,True,monitoring_only,112394856,True,False,False,536,204,0.18000000000000002,0.4,277,74,0.26714801444043323,5.86222941510521e+37,1.1724470629667482e+36
0.2,1.0,20,True,monitoring_only,766852337,True,False,False,503,188,0.18000000000000002,0.4,269,82,0.3048327137546468,7.751273504348892e+34,1.5502562601067183e+33
0.2,1.0,20,True,monitoring_only,55901826,True,False,False,441,195,0.18000000000000002,0.4,268,74,0.27611940298507465,1.1117540787652426e+36,2.22351039494094e+34
0.2,1.0,20,True,monitoring_only,1952085875,True,False,False,573,212,0.18000000000000002,0.4,285,74,0.2596491228070175,1.388774605847674e+39,2.777552003485459e+37
0.2,1.0,20,True,monitoring_only,463450719,True,False,False,417,200,0.18000000000000002,0.4,288,89,0.3090277777777778,8.686883044185105e+36,1.7373783582511793e+35
0.2,1.0,20,True,monitoring_only,1624328557,True,False,False,499,183,0.18000000000000002,0.4,284,102,0.3591549295774648,1.2088745073599042e+34,2.4177514483039135e+32
0.2,1.0,20,True,monitoring_only,1844824761,True,False,False,509,203,0.18000000000000002,0.4,274,72,0.26277372262773724,3.8644839578978677e+37,7.728975694027004e+35
0.2,1.0,20,True,monitoring_only,839476542,True,False,False,508,205,0.18000000000000002,0.4,284,80,0.28169014084507044,9.356238370704648e+37,1.871249555809108e+36
0.2,1.0,20,True,monitoring_only,921685532,True,False,False,484,208,0.18000000000000002,0.4,283,76,0.26855123674911663,2.7926446682797514e+38,5.585294959615998e+36
0.2,1.0,20,True,monitoring_only,1671485868,True,False,False,486,195,0.18000000000000002,0.4,275,81,0.29454545454545455,1.6006044802402592e+36,3.2012121814678386e+34
0.2,1.0,20,True,monitoring_only,172779745,True,False,False,455,186,0.18000000000000002,0.4,263,78,0.2965779467680608,3.560403492000956e+34,7.120814154346705e+32
0.2,1.0,20,True,monitoring_only,598328594,True,False,False,461,198,0.18000000000000002,0.4,281,84,0.298932384341637,7.630376382516063e+36,1.5260768119421258e+35
0.2,1.0,20,True,monitoring_only,1456201302,True,False,False,476,200,0.18000000000000002,0.4,277,78,0.2815884476534296,9.066722459312584e+36,1.8133463159500716e+35
0.2,1.0,20,True,monitoring_only,2125665393,True,False,False,493,215,0.18000000000000002,0.4,277,63,0.22743682310469315,5.354209348226957e+39,1.070842946234282e+38
0.2,1.0,20,True,monitoring_only,1013022456,True,False,False,493,214,0.18000000000000002,0.4,274,61,0.22262773722627738,2.818652529276555e+39,5.637310732894162e+37
0.2,1.0,20,True,monitoring_only,1737518538,True,False,False,512,201,0.18000000000000002,0.4,278,78,0.2805755395683453,2.0858437263204073e+37,4.171691650016646e+35
0.2,1.0,20,True,monitoring_only,1575249461,True,False,False,496,202,0.18000000000000002,0.4,286,85,0.2972027972027972,2.4344654806468913e+37,4.868935857642397e+35
0.2,1.0,20,True,monitoring_only,559820886,True,False,False,592,198,0.18000000000000002,0.4,282,85,0.30141843971631205,4.921003864359654e+36,9.842017622606986e+34
0.2,1.0,20,True,monitoring_only,1026580789,True,False,False,598,189,0.18000000000000002,0.4,267,79,0.2958801498127341,1.8094045860122967e+35,3.618812810626666e+33
0.2,1.0,20,True,monitoring_only,672771226,True,False,False,469,176,0.18000000000000002,0.4,270,95,0.35185185185185186,7.569328912647485e+32,1.5138673056717052e+31
0.2,1.0,20,True,monitoring_only,744796622,True,False,False,489,197,0.18000000000000002,0.4,271,75,0.2767527675276753,3.269128561481424e+36,6.538263697465569e+34
0.2,1.0,20,True,monitoring_only,1682997552,True,False,False,556,182,0.18000000000000002,0.4,255,74,0.2901960784313726,1.139218567800003e+34,2.2784394256027916e+32
0.2,1.0,20,True,monitoring_only,1365895792,True,False,False,583,203,0.18000000000000002,0.4,284,82,0.2887323943661972,4.60780941921181e+37,9.215628096816783e+35
0.2,1.0,20,True,monitoring_only,1857418904,True,False,False,458,205,0.18000000000000002,0.4,275,71,0.2581818181818182,7.949149904706776e+37,1.589831581189803e+36
0.2,1.0,20,True,monitoring_only,1800530923,True,False,False,520,201,0.18000000000000002,0.4,286,86,0.3006993006993007,2.13800047520475e+37,4.276005249949843e+35
0.2,1.0,20,True,monitoring_only,473044631,True,False,False,455,206,0.18000000000000002,0.4,285,80,0.2807017543859649,1.327782749380349e+38,2.6555681718877706e+36
0.2,1.0,20,True,monitoring_only,109046986,True,False,False,527,198,0.18000000000000002,0.4,278,81,0.29136690647482016,4.639135674814473e+36,9.278280685134226e+34
0.2,1.0,20,True,monitoring_only,285461738,True,False,False,521,209,0.18000000000000002,0.4,281,73,0.2597864768683274,5.181584485988951e+38,1.0363179390842706e+37
0.2,1.0,20,True,monitoring_only,107748561,True,False,False,528,197,0.18000000000000002,0.4,271,75,0.2767527675276753,3.9419737637542064e+36,7.883955452844097e+34
0.2,1.0,20,True,monitoring_only,1155004719,True,False,False,500,201,0.18000000000000002,0.4,275,75,0.2727272727272727,1.854952901836825e+37,3.7099095341607606e+35
0.2,1.0,20,True,monitoring_only,578426584,True,False,False,467,206,0.18000000000000002,0.4,281,76,0.2704626334519573,1.2345117727333612e+38,2.4690260288673067e+36
0.2,1.0,20,True,monitoring_only,1204017219,True,False,False,514,186,0.18000000000000002,0.4,270,85,0.3148148148148148,3.8126319893964926e+34,7.625271648098587e+32
0.2,1.0,20,True,monitoring_only,374670129,True,False,False,528,213,0.18000000000000002,0.4,281,69,0.24555160142348753,2.3502511158103855e+39,4.700506958379942e+37
0.2,1.0,20,True,both,290148739,True,False,False,502,200,0.18000000000000002,0.4,269,70,0.26022304832713755,9.770326574577061e+36,1.9540672799382078e+35
0.2,1.0,20,True,monitoring_only,1981709490,True,False,False,524,180,0.18000000000000002,0.4,262,83,0.31679389312977096,3.223166978074778e+33,6.446340435571293e+31
0.2,1.0,20,True,monitoring_only,908136964,True,False,False,451,197,0.18000000000000002,0.4,280,84,0.3,3.293520093048506e+36,6.587046821973745e+34
0.2,1.0,20,True,both,927757161,True,False,False,508,200,0.18000000000000002,0.4,282,83,0.29432624113475175,1.2286258613225016e+37,2.45725419316903e+35
0.2,1.0,20,True,both,299918365,True,False,False,555,190,0.18000000000000002,0.4,277,88,0.3176895306859206,3.756702907123861e+35,7.513413369703176e+33
0.2,1.0,20,True,both,511324054,True,False,False,498,202,0.18000000000000002,0.4,275,74,0.2690909090909091,3.259691661197784e+37,6.519389882657961e+35
0.2,1.0,20,True,both,608515959,True,False,False,484,197,0.18000000000000002,0.4,275,79,0.2872727272727273,2.90463811344651e+36,5.809282073153603e+34
0.2,1.0,20,True,both,211682568,True,False,False,553,216,0.18000000000000002,0.4,285,70,0.24561403508771928,9.466459690512857e+39,1.8932938439687993e+38
0.2,1.0,20,True,both,240177113,True,False,False,480,201,0.18000000000000002,0.4,278,78,0.2805755395683453,1.4177603055441387e+37,2.8355234623865476e+35
0.2,1.0,20,True,both,1023647736,True,False,False,475,208,0.18000000000000002,0.4,291,84,0.28865979381443296,3.7232049312945245e+38,7.446417355059276e+36
0.2,1.0,20,True,both,1512750749,True,False,False,489,199,0.18000000000000002,0.4,266,68,0.2556390977443609,7.453779369449065e+36,1.4907573737938668e+35
0.2,1.0,20,True,both,1483121882,True,False,False,529,201,0.18000000000000002,0.4,275,75,0.2727272727272727,2.122734089773817e+37,4.2454724475090414e+35
0.2,1.0,20,True,both,2055901329,True,False,False,564,179,0.18000000000000002,0.4,265,87,0.3283018867924528,2.3496602242533648e+33,4.69932517288292e+31
0.2,1.0,20,True,both,566126042,True,False,False,472,213,0.18000000000000002,0.4,291,79,0.27147766323024053,3.315698717036784e+39,6.631404107147453e+37
0.2,1.0,20,True,both,1035859138,True,False,False,484,201,0.18000000000000002,0.4,284,84,0.29577464788732394,1.504014089276981e+37,3.0080312039791183e+35
0.2,1.0,20,True,both,2077724255,True,False,False,476,205,0.18000000000000002,0.4,274,70,0.25547445255474455,8.961263251921798e+37,1.7922544541528404e+36
0.2,1.0,20,True,both,1948967197,True,False,False,559,193,0.18000000000000002,0.4,276,84,0.30434782608695654,8.096002197413618e+35,1.6192020674931308e+34
0.2,1.0,20,True,both,1265435829,True,False,False,509,209,0.18000000000000002,0.4,286,78,0.2727272727272727,4.516909528237413e+38,9.033828145158354e+36
0.2,1.0,20,True,both,740299831,True,False,False,469,194,0.18000000000000002,0.4,281,88,0.31316725978647686,1.1223365108342279e+36,2.244675280451876e+34
0.2,1.0,20,True,both,51513207,True,False,False,483,218,0.18000000000000002,0.4,283,66,0.2332155477031802,1.7806568274866074e+40,3.561317238793079e+38
0.2,1.0,20,True,both,1289174197,True,False,False,501,199,0.18000000000000002,0.4,282,84,0.2978723404255319,1.0681283441258e+37,2.1362588365003235e+35
0.2,1.0,20,True,both,1142045770,True,False,False,496,188,0.18000000000000002,0.4,274,87,0.3175182481751825,1.101211424311882e+35,2.2024250633542813e+33
0.2,1.0,20,True,both,2133474795,True,False,False,487,204,0.18000000000000002,0.4,283,80,0.2826855123674912,6.248087765758805e+37,1.2496188120715334e+36
0.2,1.0,20,True,both,1757602643,True,False,False,552,192,0.18000000000000002,0.4,278,87,0.3129496402877698,4.4583683012589375e+35,8.916745568650298e+33
0.2,1.0,20,True,both,1101783334,True,False,False,424,203,0.18000000000000002,0.4,276,74,0.26811594202898553,2.758927495755798e+37,5.517860543864833e+35
0.2,1.0,20,True,both,11284501,True,False,False,511,207,0.18000000000000002,0.4,284,78,0.2746478873239437,2.017946195451121e+38,4.0358964508628755e+36
0.2,1.0,20,True,both,846102960,True,False,False,545,201,0.18000000000000002,0.4,269,69,0.25650557620817843,2.349183086280902e+37,4.6983708978032006e+35
0.2,1.0,20,True,both,1029951952,True,False,False,538,207,0.18000000000000002,0.4,279,73,0.2616487455197133,1.8368734356682122e+38,3.6737505625909154e+36
0.2,1.0,20,True,both,275208193,True,False,False,547,182,0.18000000000000002,0.4,256,75,0.29296875,7.889520905240983e+33,1.577905766877599e+32
0.2,1.0,20,True,both,562378414,True,False,False,540,223,0.18000000000000002,0.4,284,62,0.21830985915492956,1.1705764770962232e+41,2.3411553079357962e+39
0.2,1.0,20,True,both,1734877433,True,False,False,547,208,0.18000000000000002,0.4,279,72,0.25806451612903225,2.7831190119944435e+38,5.566243622970294e+36
0.2,1.0,20,True,both,1319680787,True,False,False,496,204,0.18000000000000002,0.4,293,90,0.30716723549488056,5.0492431955764145e+37,1.0098496545296691e+36
0.2,1.0,20,True,both,1063601064,True,False,False,505,208,0.18000000000000002,0.4,285,78,0.2736842105263158,2.860576081858323e+38,5.721157915794066e+36
0.2,1.0,20,True,both,321802755,True,False,False,477,187,0.18000000000000002,0.4,266,80,0.3007518796992481,6.5296387841785825e+34,1.3059290708681334e+33
0.2,1.0,20,True,both,1386862956,True,False,False,450,197,0.18000000000000002,0.4,283,87,0.30742049469964666,3.2963676187915086e+36,6.592741871038677e+34
0.2,1.0,20,True,both,1682735830,True,False,False,462,157,0.18000000000000002,0.4,237,81,0.34177215189873417,2.643127793135306e+29,5.286260905996668e+27
0.2,1.0,20,True,both,635188496,True,False,False,503,203,0.18000000000000002,0.4,267,65,0.24344569288389514,4.255086713057114e+37,8.510181982073149e+35
0.2,1.0,20,True,both,1686328264,True,False,False,505,209,0.18000000000000002,0.4,279,71,0.25448028673835127,5.3994759269195134e+38,1.0798962724917644e+37
0.2,1.0,20,True,both,154423420,True,False,False,505,187,0.18000000000000002,0.4,274,88,0.32116788321167883,7.620797422391631e+34,1.5241610174502384e+33
0.2,1.0,20,True,both,1031942184,True,False,False,537,193,0.18000000000000002,0.4,266,74,0.2781954887218045,6.436498476497599e+35,1.287300990778693e+34
0.2,1.0,20,True,both,266680784,True,False,False,565,188,0.18000000000000002,0.4,276,89,0.322463768115942,9.421848302986752e+34,1.8843715551513857e+33
0.2,1.0,20,True,both,652347126,True,False,False,564,188,0.18000000000000002,0.4,262,75,0.2862595419847328,1.080658528133928e+35,2.1613192282344242e+33
0.2,1.0,20,True,both,1614139930,True,False,False,454,196,0.18000000000000002,0.4,279,84,0.3010752688172043,1.9036153666557872e+36,3.8072345639183107e+34
0.2,1.0,20,True,both,196521912,True,False,False,519,205,0.18000000000000002,0.4,281,77,0.27402135231316727,7.988584922196708e+37,1.5977185922565768e+36
0.2,1.0,20,True,both,981444449,True,False,False,483,169,0.18000000000000002,0.4,245,77,0.3142857142857143,4.891672769714958e+31,9.783355386594515e+29
0.2,1.0,20,True,both,205070377,True,False,False,488,199,0.18000000000000002,0.4,276,78,0.2826086956521739,6.900045529508526e+36,1.3800104947689158e+35
0.2,1.0,20,True,both,1025676928,True,False,False,448,211,0.18000000000000002,0.4,283,73,0.2579505300353357,8.096995436530505e+38,1.6194007167681696e+37
0.2,1.0,20,True,both,544978020,True,False,False,467,204,0.18000000000000002,0.4,284,81,0.2852112676056338,4.644126464291425e+37,9.288262274667231e+35
0.2,1.0,20,True,both,1364018639,True,False,False,493,215,0.18000000000000002,0.4,283,69,0.24381625441696114,6.134193139502457e+39,1.2268398620573283e+38
0.2,1.0,20,True,both,249990265,True,False,False,501,195,0.18000000000000002,0.4,275,81,0.29454545454545455,1.9504241005607333e+36,3.9008521247020505e+34
0.2,1.0,20,True,both,1662655454,True,False,False,454,196,0.18000000000000002,0.4,275,80,0.2909090909090909,1.8867228529478187e+36,3.7734495066520643e+34
0.2,1.0,20,True,both,912121055,True,False,False,498,202,0.18000000000000002,0.4,282,81,0.2872340425531915,3.078711046414972e+37,6.1574282861651516e+35
0.2,1.0,50,True,rotation_only,304166422,True,False,False,477,16,0.9,1.0,299,284,0.9498327759197325,84932.55634980863,1698.647573417314
0.2,1.0,50,True,rotation_only,1227841382,True,False,False,575,15,0.9,1.0,267,253,0.947565543071161,67491.79144949316,1349.8319235486028
0.2,1.0,50,True,rotation_only,1034365798,True,False,False,481,13,0.9,1.0,288,276,0.9583333333333334,25335.958698789633,506.71442149926713
0.2,1.0,50,True,rotation_only,1079231126,True,False,False,521,14,0.9,1.0,299,286,0.9565217391304348,40060.14608531342,801.1984649789158
0.2,1.0,50,True,rotation_only,1962276348,True,False,False,535,12,0.9,1.0,277,266,0.9602888086642599,19350.808088482885,387.0112884223121
0.2,1.0,50,True,rotation_only,1649242559,True,False,False,502,15,0.9,1.0,299,285,0.9531772575250836,58741.25309812643,1174.8209819861352
0.2,1.0,50,True,rotation_only,284135086,True,False,False,449,13,0.9,1.0,299,287,0.959866220735786,24180.83250747056,483.611874225668
0.2,1.0,50,True,rotation_only,758118739,True,False,False,532,15,0.9,1.0,299,285,0.9531772575250836,63120.664370832616,1262.4092952077692
0.2,1.0,50,True,rotation_only,1644896171,True,False,False,498,17,0.9,1.0,299,283,0.9464882943143813,135216.7159424505,2704.3317775812934
0.2,1.0,50,True,rotation_only,50984751,True,False,False,445,16,0.9,1.0,289,274,0.9480968858131488,80981.41368693532,1619.6246420769605
0.2,1.0,50,True,rotation_only,1631667065,True,False,False,504,15,0.9,1.0,280,266,0.95,59115.24286807647,1182.3007836192867
0.2,1.0,50,True,rotation_only,1392329427,True,False,False,477,13,0.9,1.0,298,286,0.959731543624161,25476.332299415866,509.52189588522134
0.2,1.0,50,True,rotation_only,913611315,True,False,False,565,13,0.9,1.0,280,268,0.9571428571428572,30505.053242186346,610.096415708739
0.2,1.0,50,True,rotation_only,157128463,True,False,False,494,15,0.9,1.0,299,285,0.9531772575250836,56943.836798175456,1138.8726190039868
0.2,1.0,50,True,rotation_only,1872975950,True,False,False,549,13,0.9,1.0,299,287,0.959866220735786,40667.36607816031,813.34287683103
0.2,1.0,50,True,rotation_only,305405241,True,False,False,574,14,0.9,1.0,286,273,0.9545454545454546,43696.31444295263,873.9219047084977
0.2,1.0,50,True,rotation_only,669932205,True,False,False,494,16,0.9,1.0,299,284,0.9498327759197325,87695.81817118151,1753.9128658455484
0.2,1.0,50,True,rotation_only,1693805099,True,False,False,524,12,0.9,1.0,299,288,0.9632107023411371,18116.73592574644,362.32982054654246
0.2,1.0,50,True,rotation_only,116162699,True,False,False,480,11,0.9,1.0,299,289,0.9665551839464883,11252.346798222547,225.0419001343007
0.2,1.0,50,True,rotation_only,290575860,True,False,False,478,12,0.9,1.0,198,187,0.9444444444444444,16168.767605466739,323.37041531092416
0.2,1.0,50,True,rotation_only,271985222,True,False,False,543,14,0.9,1.0,298,285,0.9563758389261745,43585.850643340076,871.7126267664738
0.2,1.0,50,True,rotation_only,541761912,True,False,False,497,16,0.9,1.0,276,261,0.9456521739130435,89622.47172643404,1792.445975569069
0.2,1.0,50,True,rotation_only,417124591,True,False,False,518,14,0.9,1.0,287,274,0.9547038327526133,41796.924887087436,835.9340759909719
0.2,1.0,50,True,rotation_only,454162535,True,False,False,459,15,0.9,1.0,282,268,0.950354609929078,53359.16386376587,1067.1790887045624
0.2,1.0,50,True,rotation_only,1541495785,True,False,False,575,16,0.9,1.0,299,284,0.9498327759197325,102553.82861714445,2051.0733712977553
0.2,1.0,50,True,rotation_only,415984711,True,False,False,505,15,0.9,1.0,289,275,0.9515570934256056,58495.819275808884,1169.912299306974
0.2,1.0,50,True,rotation_only,23539965,True,False,False,541,11,0.9,1.0,297,287,0.9663299663299664,17945.412527233893,358.90334884956275
0.2,1.0,50,True,rotation_only,353881254,True,False,False,522,18,0.9,1.0,299,282,0.9431438127090301,207792.60320840677,4155.850982681367
0.2,1.0,50,True,rotation_only,1662248882,True,False,False,487,15,0.9,1.0,292,278,0.952054794520548,59270.732438476756,1185.4105790363276
0.2,1.0,50,True,rotation_only,2115013148,True,False,False,496,13,0.9,1.0,299,287,0.959866220735786,26640.825428838423,532.8117818589387
0.2,1.0,50,True,rotation_only,1056996096,True,False,False,494,10,0.9,1.0,299,290,0.9698996655518395,8072.789528535257,161.45069057344773
0.2,1.0,50,True,rotation_only,1561865999,True,False,False,495,13,0.9,1.0,299,287,0.959866220735786,26043.448914730438,520.864239939546
0.2,1.0,50,True,rotation_only,1851468404,True,False,False,508,15,0.9,1.0,299,285,0.9531772575250836,58724.24174789041,1174.4807531442852
0.2,1.0,50,True,rotation_only,624854671,True,False,False,497,11,0.9,1.0,285,275,0.9649122807017544,11576.943447391823,231.5338395071157
0.2,1.0,50,True,rotation_only,1743653645,True,False,False,527,16,0.9,1.0,291,276,0.9484536082474226,93294.60648130701,1865.8887439222794
0.2,1.0,50,True,rotation_only,39170411,True,False,False,540,13,0.9,1.0,298,286,0.959731543624161,28077.138278353937,561.5380680873349
0.2,1.0,50,True,rotation_only,1847499204,True,False,False,552,12,0.9,1.0,288,277,0.9618055555555556,18866.96299764701,377.334377291264
0.2,1.0,50,True,rotation_only,58486494,True,False,False,479,15,0.9,1.0,256,242,0.9453125,54219.90065927074,1084.3938421239757
0.2,1.0,50,True,rotation_only,1192796910,True,False,False,517,15,0.9,1.0,298,284,0.9530201342281879,60962.53948598351,1219.246752925556
0.2,1.0,50,True,rotation_only,2075568922,True,False,False,500,15,0.9,1.0,299,285,0.9531772575250836,59390.823545375875,1187.8124030653519
0.2,1.0,50,True,rotation_only,1998676688,True,False,False,479,15,0.9,1.0,269,255,0.9479553903345725,57234.711501714,1144.690119440534
0.2,1.0,50,True,rotation_only,1480266497,True,False,False,509,13,0.9,1.0,297,285,0.9595959595959596,26301.89315614428,526.0331295146188
0.2,1.0,50,True,rotation_only,741896122,True,False,False,508,16,0.9,1.0,299,284,0.9498327759197325,88934.52109378479,1778.686948815707
0.2,1.0,50,True,rotation_only,1802512930,True,False,False,519,12,0.9,1.0,299,288,0.9632107023411371,17823.85704921539,356.4722370761896
0.2,1.0,50,True,rotation_only,741719897,True,False,False,490,16,0.9,1.0,284,269,0.9471830985915493,89334.93055228062,1786.6951465972604
0.2,1.0,50,True,rotation_only,168429481,True,False,False,519,15,0.9,1.0,299,285,0.9531772575250836,62028.92388686423,1240.5744626822081
0.2,1.0,50,True,rotation_only,288242074,True,False,False,455,15,0.9,1.0,299,285,0.9531772575250836,56126.77887789298,1122.531444857042
0.2,1.0,50,True,rotation_only,669926097,True,False,False,535,15,0.9,1.0,278,264,0.9496402877697842,64002.06174981988,1280.0372603227765
0.2,1.0,50,True,rotation_only,1154532007,True,False,False,548,11,0.9,1.0,282,272,0.9645390070921985,18097.165155775358,361.9384045928156
0.2,1.0,50,True,monitoring_only,658675834,True,False,False,414,202,0.18000000000000002,0.4,278,77,0.27697841726618705,2.2026761116770136e+37,4.4053566578520175e+35
0.2,1.0,50,True,rotation_only,386037821,True,False,False,470,9,0.9,1.0,236,228,0.9661016949152542,5104.071246130586,102.07626521548862
0.2,1.0,50,True,monitoring_only,2060285385,True,False,False,450,201,0.18000000000000002,0.4,281,81,0.28825622775800713,1.3725137929074224e+37,2.7450303504566763e+35
0.2,1.0,50,True,monitoring_only,259979613,True,False,False,481,170,0.18000000000000002,0.4,243,74,0.3045267489711934,6.340308785583715e+31,1.2680630330910493e+30
0.2,1.0,50,True,monitoring_only,1424310329,True,False,False,470,200,0.18000000000000002,0.4,284,85,0.2992957746478873,1.1647634467155014e+37,2.3295292390940442e+35
0.2,1.0,50,True,monitoring_only,951584318,True,False,False,506,194,0.18000000000000002,0.4,264,71,0.2689393939393939,8.736526642831359e+35,1.7473070871024239e+34
0.2,1.0,50,True,monitoring_only,1999045556,True,False,False,531,200,0.18000000000000002,0.4,279,80,0.2867383512544803,1.558212623631634e+37,3.116428379821793e+35
0.2,1.0,50,True,monitoring_only,1913978775,True,False,False,530,205,0.18000000000000002,0.4,276,72,0.2608695652173913,1.0057186622806455e+38,2.0114393466856547e+36
0.2,1.0,50,True,monitoring_only,2044588673,True,False,False,520,212,0.18000000000000002,0.4,280,69,0.24642857142857144,1.2458248800290317e+39,2.4916522675456047e+37
0.2,1.0,50,True,monitoring_only,1957583218,True,False,False,478,202,0.18000000000000002,0.4,278,77,0.27697841726618705,2.519840634253719e+37,5.039686342602967e+35
0.2,1.0,50,True,monitoring_only,1541641491,True,False,False,516,203,0.18000000000000002,0.4,278,76,0.2733812949640288,4.317943810953027e+37,8.6358963085052e+35
0.2,1.0,50,True,monitoring_only,1740772901,True,False,False,516,193,0.18000000000000002,0.4,273,81,0.2967032967032967,9.384081899412007e+35,1.876818267533647e+34
0.2,1.0,50,True,monitoring_only,758663547,True,False,False,545,178,0.18000000000000002,0.4,243,66,0.2716049382716049,1.6745889174734576e+33,3.3491812018277293e+31
0.2,1.0,50,True,monitoring_only,681399382,True,False,False,509,192,0.18000000000000002,0.4,280,89,0.31785714285714284,5.2437724831073594e+35,1.048755551389125e+34
0.2,1.0,50,True,monitoring_only,165901705,True,False,False,550,191,0.18000000000000002,0.4,273,83,0.304029304029304,3.361815729970957e+35,6.723638218168521e+33
0.2,1.0,50,True,monitoring_only,271430679,True,False,False,518,202,0.18000000000000002,0.4,287,86,0.29965156794425085,3.4080059529634893e+37,6.816018758668016e+35
0.2,1.0,50,True,monitoring_only,2138262876,True,False,False,561,207,0.18000000000000002,0.4,282,76,0.2695035460992908,2.41176357981562e+38,4.8235320074307206e+36
0.2,1.0,50,True,monitoring_only,1016495206,True,False,False,506,203,0.18000000000000002,0.4,276,74,0.26811594202898553,3.936224238797841e+37,7.872456394681681e+35
0.2,1.0,50,True,monitoring_only,1540456862,True,False,False,485,197,0.18000000000000002,0.4,278,82,0.2949640287769784,3.50742124268115e+36,7.014849547097943e+34
0.2,1.0,50,True,monitoring_only,1617293586,True,False,False,450,209,0.18000000000000002,0.4,276,68,0.2463768115942029,4.270165191955466e+38,8.540338978755485e+36
0.2,1.0,50,True,monitoring_only,1455756955,True,False,False,512,204,0.18000000000000002,0.4,276,73,0.2644927536231884,4.951613905619253e+37,9.903237773424935e+35
0.2,1.0,50,True,monitoring_only,1324409994,True,False,False,574,197,0.18000000000000002,0.4,265,69,0.26037735849056604,4.500751568989624e+36,9.001512187035473e+34
0.2,1.0,50,True,monitoring_only,1469337277,True,False,False,457,190,0.18000000000000002,0.4,276,87,0.31521739130434784,1.5977506927552659e+35,3.195504605954707e+33
0.2,1.0,50,True,monitoring_only,1020031024,True,False,False,567,180,0.18000000000000002,0.4,234,55,0.23504273504273504,3.197546153609238e+33,6.3950987362294535e+31
0.2,1.0,50,True,monitoring_only,1272447305,True,False,False,512,198,0.18000000000000002,0.4,272,75,0.2757352941176471,4.3849312303225857e+36,8.769871273893875e+34
