convergence_strength,opacity_defense_threshold,defense_active,seed,survived,collapsed,extinct,final_population,final_ai_generation,max_opacity_reached,step_opacity_exceeded_threshold,defense_fired_count,defense_blocked_count,final_avg_U_sys,final_avg_L_t,avg_constraint_level,max_constraint_level
0.75,0.9,False,1953674969,True,False,False,664,1,0.894,-1,0,0,27.71457607040522,0.3411717744669278,0.4494999999999999,0.599
0.75,0.9,False,608388162,True,False,False,714,1,0.894,-1,0,0,29.867711421445698,0.3680861178250152,0.4494999999999999,0.599
0.75,0.9,False,1153615018,True,False,False,837,1,0.894,-1,0,0,35.01070138599328,0.43237385402393,0.4494999999999999,0.599
0.75,0.9,False,695268891,True,False,False,646,1,0.894,-1,0,0,26.989300034492782,0.3321057729808394,0.4494999999999999,0.599
0.75,0.9,False,498980000,True,False,False,881,1,0.894,-1,0,0,37.28548614167279,0.46080882332945616,0.4494999999999999,0.599
0.75,0.9,False,667620159,True,False,False,775,1,0.894,-1,0,0,32.859389622851644,0.4054823056748805,0.4494999999999999,0.599
0.75,0.9,False,189971843,True,False,False,511,1,0.894,-1,0,0,22.578433282605424,0.27696962849382845,0.4494999999999999,0.599
0.75,0.9,False,179073089,True,False,False,917,1,0.894,-1,0,0,38.70823883986536,0.47859333208544347,0.4494999999999999,0.599
0.75,0.9,False,212764855,True,False,False,836,1,0.894,-1,0,0,36.242102676692454,0.44776645666424963,0.4494999999999999,0.599
0.75,0.9,False,603609456,True,False,False,677,1,0.894,-1,0,0,28.32533997243944,0.3488063663966531,0.4494999999999999,0.599
0.75,0.9,False,2146847473,True,False,False,833,1,0.894,-1,0,0,35.3865439612887,0.4370719125902708,0.4494999999999999,0.599
0.75,0.9,False,117586720,True,False,False,676,1,0.894,-1,0,0,28.976108778439784,0.3569410220375694,0.4494999999999999,0.599
0.75,0.9,False,990844965,True,False,False,770,1,0.894,-1,0,0,31.78666173165786,0.39207313158927976,0.4494999999999999,0.599
0.75,0.9,False,1342301532,True,False,False,741,1,0.894,-1,0,0,31.751689848447874,0.391635980469635,0.4494999999999999,0.599
0.75,0.9,False,656765711,True,False,False,909,1,0.894,-1,0,0,37.553381159428376,0.46415752989542397,0.4494999999999999,0.599
0.75,0.9,False,1231097732,True,False,False,752,1,0.894,-1,0,0,31.530646770065523,0.3888729265415828,0.4494999999999999,0.599
0.75,0.9,False,201111257,True,False,False,790,1,0.894,-1,0,0,33.44330495522595,0.4127812884223824,0.4494999999999999,0.599
0.75,0.9,False,2122585054,True,False,False,766,1,0.894,-1,0,0,31.972119953965365,0.39439137234400745,0.4494999999999999,0.599
0.75,0.9,False,2113149284,True,False,False,729,1,0.894,-1,0,0,30.734942743191947,0.37892657014869313,0.4494999999999999,0.599
0.75,0.9,False,906680202,True,False,False,634,1,0.894,-1,0,0,27.086647103593258,0.3333226181967829,0.4494999999999999,0.599
0.75,0.9,False,966253843,True,False,False,821,1,0.894,-1,0,0,34.84953213733365,0.43035922704895613,0.4494999999999999,0.599
0.75,0.9,False,670860788,True,False,False,801,1,0.894,-1,0,0,34.09596570468044,0.42093959378474866,0.4494999999999999,0.599
0.75,0.9,False,1020760960,True,False,False,617,1,0.894,-1,0,0,25.764399540738417,0.3167944309424301,0.4494999999999999,0.599
0.75,0.9,False,536837829,True,False,False,783,1,0.894,-1,0,0,32.749355964907764,0.4041068771512409,0.4494999999999999,0.599
0.75,0.9,False,976138985,True,False,False,701,1,0.894,-1,0,0,30.34334516600618,0.37403157309633983,0.4494999999999999,0.599
0.75,0.9,False,1362725570,True,False,False,653,1,0.894,-1,0,0,27.535960602320962,0.33893906868121004,0.4494999999999999,0.599
0.75,0.9,False,1290102767,True,False,False,917,1,0.894,-1,0,0,38.17548264927573,0.4719338424236952,0.4494999999999999,0.599
0.75,0.9,False,2112000229,True,False,False,795,1,0.894,-1,0,0,33.90783550575051,0.4185879529236972,0.4494999999999999,0.599
1.0,0.3,True,1361471193,True,False,False,777,1,0.894,102,199,199,71.05876117209962,0.8829771369514307,0.38316666666666666,0.4
0.75,0.9,False,583241211,True,False,False,763,1,0.894,-1,0,0,31.5221697827513,0.388766963690267,0.4494999999999999,0.599
0.75,0.9,False,1253905434,True,False,False,994,1,0.894,-1,0,0,42.573311752204525,0.5269070153726965,0.4494999999999999,0.599
1.0,0.3,True,454275747,True,False,False,709,1,0.894,102,199,199,66.01166497020063,0.8198880797939504,0.38316666666666666,0.4
0.75,0.9,False,1581760316,True,False,False,873,1,0.894,-1,0,0,35.4124819859295,0.4373961396977994,0.4494999999999999,0.599
1.0,0.3,True,1103108180,True,False,False,619,1,0.894,102,199,199,56.918165802928414,0.7062187011611576,0.38316666666666666,0.4
1.0,0.3,True,1978141054,True,False,False,655,1,0.894,102,199,199,60.47212262857413,0.750643410956493,0.38316666666666666,0.4
1.0,0.3,True,403694849,True,False,False,865,1,0.894,102,199,199,76.8063155308379,0.9548219709253238,0.38316666666666666,0.4
1.0,0.3,True,1252813819,True,False,False,888,1,0.894,102,199,199,79.39220836610943,0.9871458130680869,0.38316666666666666,0.4
1.0,0.3,True,1248470824,True,False,False,788,1,0.894,102,199,199,73.62856430362665,0.9150998569119778,0.38316666666666666,0.4
1.0,0.3,True,1739891462,True,False,False,955,1,0.894,102,199,199,88.03227464566069,1.0951472490508796,0.38316666666666666,0.4
1.0,0.3,True,1815432083,True,False,False,776,1,0.894,102,199,199,69.73992055959533,0.8664915368686652,0.38316666666666666,0.4
1.0,0.3,True,183991216,True,False,False,693,1,0.894,102,199,199,64.25227663155812,0.7978956018044319,0.38316666666666666,0.4
1.0,0.3,True,737558777,True,False,False,640,1,0.894,102,199,199,59.174038380254316,0.7344172665141473,0.38316666666666666,0.4
1.0,0.3,True,311578717,True,False,False,951,1,0.894,102,199,199,84.90412469044367,1.0560451546697684,0.38316666666666666,0.4
1.0,0.3,True,1356007201,True,False,False,798,1,0.894,102,199,199,73.79127401666096,0.917133739863693,0.38316666666666666,0.4
1.0,0.3,True,1963458156,True,False,False,818,1,0.894,102,199,199,75.10710824835928,0.9335817605292343,0.38316666666666666,0.4
1.0,0.3,True,211021223,True,False,False,675,1,0.894,102,199,199,62.05690131247318,0.7704532559908066,0.38316666666666666,0.4
1.0,0.3,True,209462608,True,False,False,834,1,0.894,102,199,199,76.55720147508194,0.9517080275372523,0.38316666666666666,0.4
1.0,0.3,True,807472413,True,False,False,819,1,0.894,102,199,199,74.64475460125466,0.9278023071322208,0.38316666666666666,0.4
1.0,0.3,True,1829550847,True,False,False,893,1,0.894,102,199,199,82.52326586014459,1.0262842520130182,0.38316666666666666,0.4
1.0,0.3,True,882360318,True,False,False,570,1,0.894,102,199,199,52.739961324909544,0.6539908511221836,0.38316666666666666,0.4
1.0,0.3,True,1059753024,True,False,False,1033,1,0.894,102,199,199,92.67635776533022,1.1531986145821798,0.38316666666666666,0.4
1.0,0.3,True,1506175290,True,False,False,976,1,0.894,102,199,199,91.57562172232603,1.1394393366587128,0.38316666666666666,0.4
1.0,0.3,True,93903633,True,False,False,690,1,0.894,102,199,199,63.50969726627884,0.7886133076673288,0.38316666666666666,0.4
1.0,0.3,True,1891490368,True,False,False,778,1,0.894,102,199,199,70.30844298158658,0.8735981071869835,0.38316666666666666,0.4
1.0,0.3,True,939808400,True,False,False,514,1,0.894,102,199,199,44.991796994735154,0.5571382522258406,0.38316666666666666,0.4
1.0,0.3,True,2112512757,True,False,False,775,1,0.894,102,199,199,70.39717680769724,0.8747072862049038,0.38316666666666666,0.4
1.0,0.3,True,1922212205,True,False,False,606,1,0.894,102,199,199,56.312277906306655,0.6986450593896751,0.38316666666666666,0.4
1.0,0.3,True,1677145698,True,False,False,849,1,0.894,102,199,199,77.2879596039522,0.9608425556343108,0.38316666666666666,0.4
1.0,0.3,True,49339867,True,False,False,853,1,0.894,102,199,199,77.38248269092438,0.9620241009260738,0.38316666666666666,0.4
1.0,0.3,True,1348549190,True,False,False,785,1,0.894,102,199,199,73.26198747134126,0.9105176206140817,0.38316666666666666,0.4
1.0,0.3,True,473756324,True,False,False,905,1,0.894,102,199,199,82.49005729993017,1.0258691426660742,0.38316666666666666,0.4
1.0,0.3,True,584149061,True,False,False,662,1,0.894,102,199,199,62.489327646281325,0.7758586153963648,0.38316666666666666,0.4
1.0,0.3,True,733758149,True,False,False,871,1,0.894,102,199,199,78.9948849476119,0.9821792422293919,0.38316666666666666,0.4
1.0,0.3,True,1994751002,True,False,False,897,1,0.894,102,199,199,83.6617348490806,1.0405151944095405,0.38316666666666666,0.4
1.0,0.3,True,1609397076,True,False,False,722,1,0.894,102,199,199,65.93202726194995,0.8188926028930508,0.38316666666666666,0.4
1.0,0.3,True,1982105060,True,False,False,729,1,0.894,102,199,199,70.22774945365563,0.872589432270581,0.38316666666666666,0.4
1.0,0.3,True,1692106874,True,False,False,711,1,0.894,102,199,199,65.08629870962156,0.8083209366299619,0.38316666666666666,0.4
1.0,0.3,True,501672558,True,False,False,605,1,0.894,102,199,199,59.913074111720654,0.7436552653817866,0.38316666666666666,0.4
1.0,0.3,True,1958281935,True,False,False,864,1,0.894,102,199,199,80.21897919622245,0.9974805067819998,0.38316666666666666,0.4
1.0,0.3,True,282153954,True,False,False,734,1,0.894,102,199,199,66.55118362622918,0.8266321011113774,0.38316666666666666,0.4
1.0,0.3,True,1037989674,True,False,False,908,1,0.894,102,199,199,83.92572490884861,1.0438150887010245,0.38316666666666666,0.4
1.0,0.3,True,627869030,True,False,False,645,1,0.894,102,199,199,60.241493335115855,0.7477605286251604,0.38316666666666666,0.4
1.0,0.3,True,133023914,True,False,False,924,1,0.894,102,199,199,83.44272567575489,1.0377775641361027,0.38316666666666666,0.4
1.0,0.3,True,571936490,True,False,False,833,1,0.894,102,199,199,75.7601025024693,0.9417442344962037,0.38316666666666666,0.4
1.0,0.3,True,1711733898,True,False,False,678,1,0.894,102,199,199,63.37417439547378,0.7869192619504964,0.38316666666666666,0.4
1.0,0.3,True,1820164963,True,False,False,850,1,0.894,102,199,199,80.64849586234914,1.002849495082158,0.38316666666666666,0.4
1.0,0.3,True,233380359,True,False,False,785,1,0.894,102,199,199,70.1203294148535,0.8712466738649176,0.38316666666666666,0.4
1.0,0.3,True,1916291217,True,False,False,764,1,0.894,102,199,199,69.78468785208806,0.8670511309950013,0.38316666666666666,0.4
1.0,0.3,True,686986733,True,False,False,648,1,0.894,102,199,199,58.70519691848534,0.7285567153893081,0.38316666666666666,0.4
1.0,0.3,True,1360246441,True,False,False,973,1,0.894,102,199,199,91.54815527444288,1.139096003975045,0.38316666666666666,0.4
1.0,0.3,True,2056046169,True,False,False,767,1,0.894,102,199,199,69.1043963968114,0.8585474399955124,0.38316666666666666,0.4
1.0,0.3,False,465033179,True,False,False,776,1,0.894,102,0,0,32.042878036379754,0.3952758534213483,0.4494999999999999,0.599
1.0,0.3,False,749215152,True,False,False,858,1,0.894,102,0,0,35.787424897018475,0.4420829526687703,0.4494999999999999,0.599
1.0,0.3,False,472234739,True,False,False,578,1,0.894,102,0,0,24.14251584867937,0.29652077066885385,0.4494999999999999,0.599
1.0,0.3,False,1143789858,True,False,False,727,1,0.894,102,0,0,30.65118739582394,0.3778796226433026,0.4494999999999999,0.599
1.0,0.3,False,1103036362,True,False,False,839,1,0.894,102,0,0,35.07209675008287,0.43314130044617283,0.4494999999999999,0.599
1.0,0.3,False,201054458,True,False,False,908,1,0.894,102,0,0,37.78467776865037,0.46704875394923845,0.4494999999999999,0.599
1.0,0.3,False,994428325,True,False,False,816,1,0.894,102,0,0,34.02831651062719,0.4200939739590418,0.4494999999999999,0.599
1.0,0.3,False,214456769,True,False,False,693,1,0.894,102,0,0,28.07969262010451,0.345735757132816,0.4494999999999999,0.599
1.0,0.3,False,1903859995,True,False,False,749,1,0.894,102,0,0,31.75802522950995,0.391715173331219,0.4494999999999999,0.599
1.0,0.3,False,1621542818,True,False,False,880,1,0.894,102,0,0,36.86400325627524,0.45554025767511047,0.4494999999999999,0.599
1.0,0.3,False,751577092,True,False,False,747,1,0.894,102,0,0,31.435563052958706,0.38768437349970214,0.4494999999999999,0.599
1.0,0.3,False,1043832560,True,False,False,808,1,0.894,102,0,0,35.01475409269105,0.43242451308956265,0.4494999999999999,0.599
1.0,0.3,False,672478906,True,False,False,543,1,0.894,102,0,0,22.886833025307773,0.28082464718017164,0.4494999999999999,0.599
1.0,0.3,False,127500208,True,False,False,799,1,0.894,102,0,0,33.64268571793993,0.4152735619252554,0.4494999999999999,0.599
1.0,0.3,False,662805922,True,False,False,644,1,0.894,102,0,0,26.891364029710672,0.33088156618255876,0.4494999999999999,0.599
1.0,0.3,False,1280121229,True,False,False,629,1,0.894,102,0,0,26.56280921342049,0.3267746078552519,0.4494999999999999,0.599
1.0,0.3,False,1483856029,True,False,False,880,1,0.894,102,0,0,37.330936077752554,0.461376950780097,0.4494999999999999,0.599
1.0,0.3,False,1961671986,True,False,False,763,1,0.894,102,0,0,31.700036703919658,0.3909903127734603,0.4494999999999999,0.599
1.0,0.3,False,164039376,True,False,False,740,1,0.894,102,0,0,32.227759725296764,0.39758688754828314,0.4494999999999999,0.599
1.0,0.3,False,1402595098,True,False,False,586,1,0.894,102,0,0,23.5056346133238,0.2885597103482044,0.4494999999999999,0.599
1.0,0.3,False,1326327349,True,False,False,796,1,0.894,102,0,0,34.74478276890672,0.429049852635753,0.4494999999999999,0.599
1.0,0.3,False,1540615647,True,False,False,657,1,0.894,102,0,0,27.41056211666026,0.3373715787194753,0.4494999999999999,0.599
1.0,0.3,False,1472338020,True,False,False,837,1,0.894,102,0,0,35.230848833723364,0.43512571258294097,0.4494999999999999,0.599
1.0,0.3,False,2120041856,True,False,False,785,1,0.894,102,0,0,32.91025649065996,0.4061181450894207,0.4494999999999999,0.599
1.0,0.3,False,1961823648,True,False,False,610,1,0.894,102,0,0,26.08850758576993,0.3208458042110518,0.4494999999999999,0.599
1.0,0.3,False,557442121,True,False,False,658,1,0.894,102,0,0,27.48821034118705,0.3383421869684347,0.4494999999999999,0.599
1.0,0.3,False,1440009128,True,False,False,725,1,0.894,102,0,0,30.519691098086383,0.37623590960234177,0.4494999999999999,0.599
1.0,0.3,False,347472306,True,False,False,668,1,0.894,102,0,0,26.953823222119563,0.33166231045221045,0.4494999999999999,0.599
1.0,0.3,False,193633377,True,False,False,835,1,0.894,102,0,0,35.52205962938589,0.4387658679988856,0.4494999999999999,0.599
1.0,0.3,False,954182998,True,False,False,612,1,0.894,102,0,0,25.482650364913667,0.313272546308585,0.4494999999999999,0.599
1.0,0.3,False,988550698,True,False,False,779,1,0.894,102,0,0,33.538636662095755,0.41397294155128844,0.4494999999999999,0.599
1.0,0.3,False,345769042,True,False,False,759,1,0.894,102,0,0,32.25380974858377,0.3979125146189645,0.4494999999999999,0.599
1.0,0.3,False,1935389967,True,False,False,797,1,0.894,102,0,0,33.20535950724563,0.40980695365871167,0.4494999999999999,0.599
1.0,0.3,False,194176779,True,False,False,764,1,0.894,102,0,0,32.303155283582335,0.39852933733883855,0.4494999999999999,0.599
1.0,0.3,False,872118837,True,False,False,724,1,0.894,102,0,0,30.747399625107118,0.3790822822143596,0.4494999999999999,0.599
1.0,0.3,False,170252574,True,False,False,700,1,0.894,102,0,0,29.368197586920296,0.3618421598016823,0.4494999999999999,0.599
1.0,0.3,False,286519885,True,False,False,581,1,0.894,102,0,0,24.625139527258497,0.3025536004679802,0.4494999999999999,0.599
1.0,0.3,False,1823145352,True,False,False,724,1,0.894,102,0,0,31.149902826229948,0.38411360054748245,0.4494999999999999,0.599
1.0,0.3,False,417288192,True,False,False,973,1,0.894,102,0,0,41.64903923496847,0.5153535439581656,0.4494999999999999,0.599
1.0,0.3,False,1732009624,True,False,False,854,1,0.894,102,0,0,35.76891946970571,0.441851633366735,0.4494999999999999,0.599
1.0,0.3,False,1355097574,True,False,False,868,1,0.894,102,0,0,37.487024625225914,0.4633280684622519,0.4494999999999999,0.599
1.0,0.3,False,1747061631,True,False,False,859,1,0.894,102,0,0,36.18375637785487,0.4470371239409975,0.4494999999999999,0.599
1.0,0.3,False,985605938,True,False,False,803,1,0.894,102,0,0,33.071599995422496,0.4081349502236102,0.4494999999999999,0.599
1.0,0.3,False,1221351121,True,False,False,830,1,0.894,102,0,0,35.07127316491399,0.433131005499604,0.4494999999999999,0.599
1.0,0.3,False,373175193,True,False,False,767,1,0.894,102,0,0,32.6490919566978,0.4028535702450009,0.4494999999999999,0.599
1.0,0.3,False,1113446958,True,False,False,960,1,0.894,102,0,0,39.80862812652366,0.4923482755747209,0.4494999999999999,0.599
1.0,0.5,True,1982415666,True,False,False,694,1,0.894,168,133,133,63.39095292973127,0.7871289949198219,0.39053666666666664,0.46599999999999997
1.0,0.3,False,301396584,True,False,False,701,1,0.894,102,0,0,28.9970080482528,0.3572022645643841,0.4494999999999999,0.599
1.0,0.3,False,1755631373,True,False,False,1011,1,0.894,102,0,0,41.76159032701516,0.5167604404855171,0.4494999999999999,0.599
1.0,0.3,False,361664516,True,False,False,706,1,0.894,102,0,0,30.421039218151332,0.3750027541693755,0.4494999999999999,0.599
1.0,0.5,True,832881789,True,False,False,622,1,0.894,168,133,133,55.329182306789676,0.6863562953634076,0.39053666666666664,0.46599999999999997
1.0,0.3,False,1679634833,True,False,False,785,1,0.894,102,0,0,34.53613632929586,0.42644175743056323,0.4494999999999999,0.599
1.0,0.5,True,1987301079,True,False,False,736,1,0.894,168,133,133,67.53590139226472,0.8389411422775238,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1742306890,True,False,False,833,1,0.894,168,133,133,76.55232797682218,0.9516471084269277,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1935900249,True,False,False,822,1,0.894,168,133,133,74.903257135235,0.9310336069813591,0.39053666666666664,0.46599999999999997
1.0,0.5,True,969958943,True,False,False,802,1,0.894,168,133,133,74.33946013769717,0.9239861048543908,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1268832418,True,False,False,771,1,0.894,168,133,133,71.92808559258842,0.8938437535445025,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1023312728,True,False,False,888,1,0.894,168,133,133,81.27765047310882,1.0107139720695952,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1538355287,True,False,False,652,1,0.894,168,133,133,61.78002636472735,0.7669922995395113,0.39053666666666664,0.46599999999999997
1.0,0.5,True,485196942,True,False,False,747,1,0.894,168,133,133,70.28509884340697,0.8733063039037463,0.39053666666666664,0.46599999999999997
1.0,0.5,True,562387126,True,False,False,773,1,0.894,168,133,133,70.00057161403882,0.8697496933347582,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1103663658,True,False,False,834,1,0.894,168,133,133,75.82093551646092,0.9425046511727848,0.39053666666666664,0.46599999999999997
1.0,0.5,True,210567887,True,False,False,894,1,0.894,168,133,133,84.07654286098405,1.045700323452189,0.39053666666666664,0.46599999999999997
1.0,0.5,True,855242684,True,False,False,847,1,0.894,168,133,133,77.47673071515126,0.9632022079410938,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1530607884,True,False,False,749,1,0.894,168,133,133,70.04673432177077,0.8703267305268886,0.39053666666666664,0.46599999999999997
1.0,0.5,True,2118898536,True,False,False,591,1,0.894,168,133,133,53.685120120092265,0.6658054022287849,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1095366771,True,False,False,703,1,0.894,168,133,133,63.11640052734195,0.7836970704428632,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1508415351,True,False,False,818,1,0.894,168,133,133,74.63632047962089,0.9276968797737716,0.39053666666666664,0.46599999999999997
1.0,0.5,True,694527529,True,False,False,958,1,0.894,168,133,133,87.20819348022624,1.0848461764098245,0.39053666666666664,0.46599999999999997
1.0,0.5,True,2146325523,True,False,False,875,1,0.894,168,133,133,78.69638237680309,0.9784479392247947,0.39053666666666664,0.46599999999999997
1.0,0.5,True,838419992,True,False,False,693,1,0.894,168,133,133,63.95462812072562,0.7941749747257945,0.39053666666666664,0.46599999999999997
1.0,0.5,True,593157236,True,False,False,995,1,0.894,168,133,133,92.19835284021732,1.1472235196366276,0.39053666666666664,0.46599999999999997
1.0,0.5,True,2026708332,True,False,False,726,1,0.894,168,133,133,65.90240122074098,0.8185222747963996,0.39053666666666664,0.46599999999999997
1.0,0.5,True,187223346,True,False,False,824,1,0.894,168,133,133,76.07023507965921,0.9456209132565538,0.39053666666666664,0.46599999999999997
1.0,0.5,True,759266659,True,False,False,618,1,0.894,168,133,133,55.22397433653648,0.6850411883489776,0.39053666666666664,0.46599999999999997
1.0,0.5,True,186828772,True,False,False,794,1,0.894,168,133,133,70.55920345674738,0.8767326306362854,0.39053666666666664,0.46599999999999997
1.0,0.5,True,455534036,True,False,False,547,1,0.894,168,133,133,49.574144805547114,0.6144179220635645,0.39053666666666664,0.46599999999999997
1.0,0.5,True,354378880,True,False,False,638,1,0.894,168,133,133,56.9849097924282,0.7070530056549585,0.39053666666666664,0.46599999999999997
1.0,0.5,True,387189691,True,False,False,969,1,0.894,168,133,133,88.92891321880224,1.1063552942384713,0.39053666666666664,0.46599999999999997
1.0,0.5,True,769277043,True,False,False,807,1,0.894,168,133,133,73.79748749025428,0.9172114084100584,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1500085298,True,False,False,736,1,0.894,168,133,133,67.85251276810436,0.8428988066603006,0.39053666666666664,0.46599999999999997
1.0,0.5,True,707915946,True,False,False,804,1,0.894,168,133,133,72.19310232878814,0.8971564814086758,0.39053666666666664,0.46599999999999997
1.0,0.5,True,591788311,True,False,False,894,1,0.894,168,133,133,80.80700571780059,1.004830879455179,0.39053666666666664,0.46599999999999997
1.0,0.5,True,32448697,True,False,False,804,1,0.894,168,133,133,76.25405403983702,0.9479186633789544,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1699424267,True,False,False,987,1,0.894,168,133,133,90.9264008217852,1.1313240294189901,0.39053666666666664,0.46599999999999997
1.0,0.5,True,829630845,True,False,False,636,1,0.894,168,133,133,55.08430967198486,0.6832953702157119,0.39053666666666664,0.46599999999999997
1.0,0.5,True,39577297,True,False,False,709,1,0.894,168,133,133,64.56095470453268,0.8017540994719349,0.39053666666666664,0.46599999999999997
1.0,0.5,True,2013837013,True,False,False,689,1,0.894,168,133,133,61.18196388233044,0.7595164765143118,0.39053666666666664,0.46599999999999997
1.0,0.5,True,88169615,True,False,False,549,1,0.894,168,133,133,51.425833622879296,0.6375641624000077,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1087383638,True,False,False,822,1,0.894,168,133,133,73.82347414649965,0.9175362437503388,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1450661015,True,False,False,657,1,0.894,168,133,133,58.52702734367584,0.7263295830064823,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1506796535,True,False,False,664,1,0.894,168,133,133,62.34339447622077,0.7740344409195516,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1389775683,True,False,False,534,1,0.894,168,133,133,47.02664477540761,0.5825739925692873,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1805314655,True,False,False,754,1,0.894,168,133,133,68.21449243389478,0.8474235781137811,0.39053666666666664,0.46599999999999997
1.0,0.5,True,80839323,True,False,False,746,1,0.894,168,133,133,70.62253050427867,0.8775242229128077,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1503458979,True,False,False,873,1,0.894,168,133,133,79.95089013520274,0.9941293745138161,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1489708842,True,False,False,594,1,0.894,168,133,133,55.61225510642545,0.6898947253681935,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1818055865,True,False,False,820,1,0.894,168,133,133,76.63424647449379,0.9526710956012725,0.39053666666666664,0.46599999999999997
1.0,0.5,True,2101755083,True,False,False,613,1,0.894,168,133,133,56.42459675417158,0.7000490532152344,0.39053666666666664,0.46599999999999997
1.0,0.5,True,1652439710,True,False,False,546,1,0.894,168,133,133,50.90066382068858,0.6309995028977881,0.39053666666666664,0.46599999999999997
1.0,0.5,False,581910451,True,False,False,831,1,0.894,168,0,0,35.15467069865498,0.43417348049586285,0.4494999999999999,0.599
1.0,0.5,False,70794655,True,False,False,629,1,0.894,168,0,0,26.653823572697075,0.32791229370078745,0.4494999999999999,0.599
1.0,0.5,False,1878064224,True,False,False,538,1,0.894,168,0,0,21.313927414730905,0.2611632163669953,0.4494999999999999,0.599
1.0,0.5,False,327600844,True,False,False,895,1,0.894,168,0,0,38.345481246215044,0.4740588366638422,0.4494999999999999,0.599
1.0,0.5,False,1927209954,True,False,False,876,1,0.894,168,0,0,35.33668824095801,0.436448712547055,0.4494999999999999,0.599
1.0,0.5,False,1586511381,True,False,False,862,1,0.894,168,0,0,35.83660722990552,0.44269773507587695,0.4494999999999999,0.599
1.0,0.5,False,607186285,True,False,False,794,1,0.894,168,0,0,33.82689677698944,0.4175762131710147,0.4494999999999999,0.599
1.0,0.5,False,463560548,True,False,False,989,1,0.894,168,0,0,40.796294240060995,0.5046941714179655,0.4494999999999999,0.599
1.0,0.5,False,1171217243,True,False,False,746,1,0.894,168,0,0,32.87734348527529,0.40570673019562864,0.4494999999999999,0.599
1.0,0.5,False,257098385,True,False,False,856,1,0.894,168,0,0,36.73996291763617,0.45398974466983677,0.4494999999999999,0.599
1.0,0.5,False,1606325481,True,False,False,921,1,0.894,168,0,0,37.61047269605286,0.4648711780772232,0.4494999999999999,0.599
1.0,0.5,False,885285433,True,False,False,783,1,0.894,168,0,0,32.707689475065834,0.40358604324325054,0.4494999999999999,0.599
1.0,0.5,False,755566478,True,False,False,839,1,0.894,168,0,0,35.85378576728644,0.44291246794196615,0.4494999999999999,0.599
1.0,0.5,False,630737121,True,False,False,704,1,0.894,168,0,0,30.066435044833405,0.3705701771153714,0.4494999999999999,0.599
1.0,0.5,False,865475145,True,False,False,660,1,0.894,168,0,0,28.00814096490101,0.34484135639621094,0.4494999999999999,0.599
1.0,0.5,False,1916003920,True,False,False,764,1,0.894,168,0,0,32.33562215330557,0.39893517542695395,0.4494999999999999,0.599
1.0,0.5,False,116292372,True,False,False,725,1,0.894,168,0,0,30.002707904407174,0.3697735834173067,0.4494999999999999,0.599
1.0,0.5,False,2050849015,True,False,False,926,1,0.894,168,0,0,38.102141425647936,0.47101707179967855,0.4494999999999999,0.599
1.0,0.5,False,66350004,True,False,False,668,1,0.894,168,0,0,28.387771331167624,0.3495867627104744,0.4494999999999999,0.599
1.0,0.5,False,796879155,True,False,False,774,1,0.894,168,0,0,32.97893799945435,0.4069766689033134,0.4494999999999999,0.599
1.0,0.5,False,1360414396,True,False,False,758,1,0.894,168,0,0,32.5907506479341,0.402124299783586,0.4494999999999999,0.599
1.0,0.5,False,1870365829,True,False,False,877,1,0.894,168,0,0,36.7983685925209,0.4547198197786401,0.4494999999999999,0.599
1.0,0.5,False,938632969,True,False,False,713,1,0.894,168,0,0,30.227601283978867,0.37258476642493915,0.4494999999999999,0.599
1.0,0.5,False,1128851206,True,False,False,905,1,0.894,168,0,0,37.5818244310082,0.46451307288616805,0.4494999999999999,0.599
1.0,0.5,False,166412253,True,False,False,871,1,0.894,168,0,0,36.063171049306604,0.4455297988180221,0.4494999999999999,0.599
1.0,0.5,False,912026607,True,False,False,656,1,0.894,168,0,0,28.126469392493902,0.3463204700572949,0.4494999999999999,0.599
1.0,0.5,False,839953558,True,False,False,696,1,0.894,168,0,0,29.13904871577703,0.35897778284004944,0.4494999999999999,0.599
1.0,0.5,False,1609122642,True,False,False,646,1,0.894,168,0,0,26.993215483126352,0.33215471648457556,0.4494999999999999,0.599
1.0,0.5,False,976772151,True,False,False,890,1,0.894,168,0,0,38.54083608875778,0.4765007859678135,0.4494999999999999,0.599
1.0,0.5,False,1772725497,True,False,False,944,1,0.894,168,0,0,39.39078890402876,0.48712525589450817,0.4494999999999999,0.599
