alpha,successor_capability,phi,reproduction_rate,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
0.9666666666666667,12.0,10.0,0.09,True,False,False,2836,2,0.014276353258650069,0.2688532610589365,3463.7201435269585,43.29129356755803
0.9666666666666667,12.0,10.0,0.09,True,False,False,2782,2,0.013088095265778182,0.2847490141128348,3468.135118414786,43.34648082064998
0.9666666666666667,12.0,10.0,0.09,True,False,False,2998,2,0.013343550808462865,0.27691905553402685,3474.873420197712,43.430709696325266
0.9666666666666667,12.0,10.0,0.09,True,False,False,2771,2,0.014120461137139611,0.26749168280319346,3464.4832719527103,43.30083268749274
0.9666666666666667,12.0,10.0,0.09,True,False,False,2845,2,0.013793352819786883,0.26387855512778424,3471.136829422784,43.38400225697923
0.9666666666666667,12.0,10.0,0.09,True,False,False,2893,2,0.011712012248513221,0.27256365905279245,3492.364603139996,43.649349759230994
0.9666666666666667,12.0,10.0,0.09,True,False,False,2883,2,0.01198787631799911,0.25466591743704203,3465.183844494541,43.30958985105688
0.9666666666666667,12.0,10.0,0.09,True,False,False,2969,2,0.01265601108472361,0.2695718264975413,3471.9152304262034,43.39373228139938
0.9666666666666667,12.0,10.0,0.09,True,False,False,2916,2,0.012852711420320928,0.2681519947993287,3478.3697375286806,43.4744137203557
0.9666666666666667,12.0,10.0,0.09,True,False,False,3164,140,0.0009643692221151727,0.2893107666345518,5.243268306530054e+27,1.0486547110300598e+26
0.9666666666666667,12.0,10.0,0.09,True,False,False,2928,2,0.01070216191115268,0.2819904046249011,3476.118825858304,43.44627729021063
0.9666666666666667,12.0,10.0,0.09,True,False,False,3137,118,0.0009911496110430991,0.29734488331292974,7.000322640782041e+23,1.4000659295560645e+22
0.9666666666666667,12.0,10.0,0.09,True,False,False,2931,2,0.011657739041355428,0.24467068347826082,3449.9126602406022,43.11869981136324
0.9666666666666667,12.0,10.0,0.09,True,False,False,2829,2,0.012396883235543289,0.25580725900444756,3472.225893147092,43.39761557320004
0.9666666666666667,12.0,10.0,0.09,True,False,False,2767,2,0.012371860033289979,0.24667334510052874,3478.3121693543712,43.47369411931619
0.9666666666666667,12.0,10.0,0.09,True,False,False,2908,2,0.013191405358816926,0.27150535693443123,3456.919006214948,43.20627924689597
0.9666666666666667,12.0,10.0,0.09,True,False,False,2775,2,0.013375494539448796,0.26859563872221326,3421.901014197615,42.768553802615614
0.9666666666666667,12.0,10.0,0.09,True,False,False,2808,2,0.017411926068424583,0.28620394917565983,3486.019738914186,43.570038859759215
0.9666666666666667,12.0,10.0,0.09,True,False,False,2866,2,0.008775427244546684,0.2536736219036393,3482.5116219375823,43.52618734088929
0.9666666666666667,12.0,10.0,0.09,True,False,False,2945,2,0.012320884298593878,0.28451603932782144,3469.5466943102824,43.364125542507274
0.9666666666666667,12.0,10.0,0.09,True,False,False,2855,2,0.015816840966469337,0.2735236559759098,3453.2389984310803,43.160279095881
0.9666666666666667,12.0,10.0,0.09,True,False,False,2902,2,0.016777342469669016,0.26610703731173646,3459.628805431067,43.240151779612006
0.9666666666666667,12.0,10.0,0.09,True,False,False,2823,2,0.013551658115129175,0.24139787800263712,3472.347715973186,43.39913835915216
0.9666666666666667,12.0,10.0,0.09,True,False,False,3149,119,0.001003435522204965,0.30103065666148954,1.051571851142239e+24,2.1031458072463617e+22
0.9666666666666667,12.0,10.0,0.09,True,False,False,2794,2,0.016285266514581707,0.2802609490151313,3494.383208893304,43.67458236657531
0.9666666666666667,12.0,10.0,0.09,True,False,False,2941,2,0.015948252855930326,0.2724440384384055,3502.6925067772413,43.77844871898135
0.9666666666666667,12.0,10.0,0.09,True,False,False,2831,2,0.009500054527300286,0.26241305192534536,3477.8999423430932,43.468541276599304
0.9666666666666667,12.0,10.0,0.09,True,False,False,2826,2,0.01352530819376929,0.2337937538000152,3478.7932364844673,43.479707464091646
0.9666666666666667,12.0,10.0,0.09,True,False,False,2796,2,0.017485238600158205,0.28275003618366723,3499.557390051779,43.73925971293828
0.9666666666666667,12.0,10.0,0.09,True,False,False,2875,2,0.013421788794395822,0.26805800636100874,3493.186863663571,43.659628030778144
0.9666666666666667,12.0,10.0,0.09,True,False,False,2724,2,0.014454397717508395,0.26543868602862397,3480.987518691193,43.507136029466906
0.9666666666666667,12.0,10.0,0.09,True,False,False,2733,2,0.01334698567621279,0.26350751945340245,3493.873627773254,43.6682125958978
0.9666666666666667,12.0,10.0,0.09,True,False,False,2792,2,0.012170020963709265,0.2812419468728329,3479.390680866545,43.48717553167522
0.9666666666666667,12.0,10.0,0.09,True,False,False,2825,2,0.01273476337500123,0.2657055253715863,3478.4926948600987,43.47595068893226
0.9666666666666667,12.0,10.0,0.09,True,False,False,2978,2,0.01380514142606389,0.25450957546150144,3494.111505302665,43.6711860627023
0.9666666666666667,12.0,10.0,0.09,True,False,False,2674,2,0.014206963212802017,0.2451480021506245,3475.010878564985,43.43242793734155
0.9666666666666667,12.0,10.0,0.09,True,False,False,2892,2,0.01657511686611924,0.27002654778467816,3464.1592135888814,43.296781951489386
0.9666666666666667,12.0,10.0,0.09,True,False,False,2926,2,0.01063925763174503,0.28104652591695745,3458.9032123138604,43.231081854020985
0.9666666666666667,12.0,10.0,0.09,True,False,False,2787,2,0.011014849989728388,0.24871612921922104,3492.7111683649505,43.6536818332584
0.9666666666666667,12.0,10.0,0.09,True,False,False,2885,2,0.00970940400283027,0.24826595236949478,3483.29249806816,43.535948306790566
0.9666666666666667,12.0,10.0,0.09,True,False,False,2816,2,0.007802276311641531,0.2558302493580009,3475.5208072108057,43.43880204918004
0.9666666666666667,12.0,10.0,0.09,True,False,False,3017,2,0.016664186109665316,0.2853402758239554,3493.1674637379147,43.659385528454024
0.9666666666666667,12.0,10.0,0.09,True,False,False,2888,2,0.014276875298647376,0.2753006574871273,3474.671475594553,43.42818539112212
0.9666666666666667,12.0,10.0,0.09,True,False,False,2822,2,0.011359215427484741,0.2689782689516862,3505.8196853815816,43.817538498027105
0.9666666666666667,12.0,10.0,0.09,True,False,False,2770,2,0.015097549600187147,0.2670257779759255,3463.84457817332,43.292849003157336
0.9666666666666667,12.0,10.0,0.09,True,False,False,2895,2,0.012443967985129104,0.26897342505003197,3475.2199243598507,43.43504100822502
0.9666666666666667,12.0,10.0,0.09,True,False,False,2866,2,0.015892432119803967,0.2714547530339082,3483.8932785570214,43.543458069980936
0.9666666666666667,12.0,10.0,0.09,True,False,False,2827,2,0.015338199564307509,0.27230019576854736,3495.947822234951,43.6941400585197
0.9666666666666667,12.0,10.0,0.09,True,False,False,3025,125,0.0010249568504233553,0.3074870551270066,1.1970256223851978e+25,2.3940536412270774e+23
0.9666666666666667,12.0,10.0,0.09,True,False,False,2979,2,0.014057502586645374,0.25969632101976536,3479.280854665106,43.48580270162476
0.9666666666666667,12.0,10.0,0.09,True,False,False,3136,135,0.0009678974353429215,0.29036923060287645,6.896475312440146e+26,1.3792964428992718e+25
0.9666666666666667,12.0,10.0,0.09,True,False,False,2690,2,0.016868024833195144,0.27065299717447244,3490.4393844415195,43.62528449988703
0.9666666666666667,12.0,10.0,0.09,True,False,False,2884,2,0.014302993384052805,0.24164184592504157,3490.237147915862,43.62275653789085
0.9666666666666667,12.0,10.0,0.09,True,False,False,2805,2,0.013542426865626277,0.2860464650241883,3482.4617046173526,43.52556337355911
0.9666666666666667,12.0,10.0,0.09,True,False,False,2892,2,0.014119250240886968,0.2728546419011597,3473.5196461824407,43.41378750208544
0.9666666666666667,12.0,10.0,0.09,True,False,False,2876,2,0.014898576850594794,0.2562597468704839,3471.417013095818,43.38750455734117
0.9666666666666667,12.0,10.0,0.09,True,False,False,2785,2,0.011137607768966398,0.25998534400363127,3472.1145864628756,43.39622423805093
0.9666666666666667,12.0,10.0,0.09,True,False,False,2875,2,0.015097052190758502,0.2644382053846932,3475.6790094566422,43.44077958106753
0.9666666666666667,12.0,10.0,0.09,True,False,False,2956,2,0.015040301538045251,0.2797667414262228,3478.44379632493,43.475339457914956
0.9666666666666667,12.0,10.0,0.09,True,False,False,2925,2,0.011172791413907014,0.2854156746591947,3476.4881186435823,43.450893457543344
0.9666666666666667,12.0,10.0,0.09,True,False,False,2969,2,0.01265601108472361,0.2695718264975413,3471.9152304262034,43.39373228139938
0.9666666666666667,12.0,10.0,0.09,True,False,False,2831,2,0.01601583920499622,0.2813025615490041,3482.720914029235,43.52880349688927
0.9666666666666667,12.0,10.0,0.09,True,False,False,2859,2,0.011034426130493595,0.2857604476862017,3481.267787575659,43.51063939010091
0.9666666666666667,12.0,10.0,0.09,True,False,False,3102,132,0.0009659918886295508,0.28979756658886524,2.041614031665387e+26,4.0832321505816677e+24
0.9666666666666667,12.0,10.0,0.09,True,False,False,2675,2,0.01306553925212906,0.2719770248317741,3481.610483703908,43.514923103546174
0.9666666666666667,12.0,10.0,0.09,True,False,False,2924,2,0.014632519173200359,0.24608233322166861,3485.6413315044556,43.56530875952889
0.9666666666666667,12.0,10.0,0.09,True,False,False,2862,2,0.010502568122834772,0.2632321804151416,3460.131878674592,43.246440202119395
0.9666666666666667,12.0,10.0,0.09,True,False,False,3041,125,0.0010017384582534125,0.3005215374760237,1.2029831256178501e+25,2.4059686596210167e+23
0.9666666666666667,12.0,10.0,0.09,True,False,False,3075,123,0.0009859063301140207,0.2957718990342062,5.312047099704692e+24,1.0624104834167212e+23
0.9666666666666667,12.0,10.0,0.09,True,False,False,2761,2,0.012384598914977915,0.2784585873012644,3464.990611546934,43.307174436924726
0.9666666666666667,12.0,10.0,0.09,True,False,False,2867,2,0.012871161940859167,0.26208125977842656,3454.4422690350207,43.17531998792606
0.9666666666666667,12.0,10.0,0.09,True,False,False,2852,2,0.013503673832505869,0.27683943791246657,3469.075451549782,43.35823500149728
0.9666666666666667,12.0,10.0,0.09,True,False,False,2786,2,0.012036245342896571,0.2720141590061753,3474.4844921989534,43.42584809864711
0.9666666666666667,12.0,10.0,0.09,True,False,False,2938,2,0.013195028639985153,0.26838437161601303,3464.082623573287,43.29582457455574
0.9666666666666667,12.0,10.0,0.09,True,False,False,2759,2,0.012123623002615627,0.24064127909565447,3495.5508606010308,43.68917802957819
0.9666666666666667,12.0,10.0,0.09,True,False,False,2823,2,0.013372049398930136,0.2666371474230427,3468.7409758867493,43.35405404774194
0.9666666666666667,12.0,10.0,0.09,True,False,False,2934,2,0.0199628720345031,0.2728842401913014,3483.785497338923,43.54211080344952
0.9666666666666667,12.0,10.0,0.09,True,False,False,3117,134,0.0009875804315460112,0.2962741294638034,4.5774873471122354e+26,9.15498385733024e+24
0.9666666666666667,12.0,10.0,0.09,True,False,False,3009,2,0.013744615444053643,0.2752160149598901,3473.8348729053046,43.41772784468428
0.9666666666666667,12.0,10.0,0.09,True,False,False,2817,2,0.011694259381028067,0.2744986905128466,3488.1392304465116,43.596532538386725
0.9666666666666667,12.0,10.0,0.09,True,False,False,3274,118,0.0009721642177007735,0.29164926531023205,7.038309414625414e+23,1.407663291773594e+22
0.9666666666666667,12.0,10.0,0.09,True,False,False,2930,2,0.015161215769612183,0.28569917445732274,3478.2859474538855,43.47336634574542
0.9666666666666667,12.0,10.0,0.09,True,False,False,3166,120,0.000986176809597931,0.2958530428793793,1.5742083312459138e+24,3.1484198136087784e+22
0.9666666666666667,12.0,10.0,0.09,True,False,False,2996,2,0.012261533938371094,0.28029870346630537,3483.63237748512,43.54019680163607
0.9666666666666667,12.0,10.0,0.09,True,False,False,2975,2,0.018257061789495984,0.24966715671937045,3490.8534852314697,43.630460761360695
0.9666666666666667,12.0,10.0,0.09,True,False,False,2831,2,0.01185939651974652,0.26664948151582646,3466.3000377885314,43.323542290061695
0.9666666666666667,12.0,10.0,0.09,True,False,False,2843,2,0.011999386028804017,0.28221829835039736,3482.6042018500193,43.52734459256699
0.9666666666666667,12.0,10.0,0.09,True,False,False,3000,2,0.014236674052686945,0.24696579873287017,3498.1972259551476,43.72225763610278
0.9666666666666667,12.0,10.0,0.09,True,False,False,2987,2,0.012744574017124229,0.24482155894050717,3473.2568395920543,43.41050241323835
0.9666666666666667,12.0,10.0,0.09,True,False,False,2856,2,0.011256875517479191,0.23972520595847047,3460.4866086252086,43.250874327572134
0.9666666666666667,12.0,10.0,0.09,True,False,False,2652,2,0.010938256782874118,0.2490023363672873,3453.90574126507,43.16861338742236
0.9666666666666667,12.0,10.0,0.09,True,False,False,2916,2,0.013437728595416285,0.27629869415455754,3477.611485645027,43.46493555831486
0.9666666666666667,12.0,10.0,0.09,True,False,False,3213,115,0.004784515762227551,1.1472205487166471,2.0629062583801743e+23,4.125816646353099e+21
0.9666666666666667,12.0,10.0,0.09,True,False,False,3040,2,0.012386009626069292,0.28290032497969886,3468.6461903292875,43.3528692267771
1.0333333333333334,1.5,10.0,0.09,True,False,False,2874,7,0.0007156884055609614,0.06009268100598697,3280.80802222754,41.00489056298842
1.0333333333333334,1.5,10.0,0.09,True,False,False,2928,7,0.0010044098972742026,0.07828920853628007,3315.5784820375957,41.439521867238014
1.0333333333333334,1.5,10.0,0.09,True,False,False,2911,7,0.0004127415578846549,0.05549419155586577,3284.81057504427,41.05492253522611
1.0333333333333334,1.5,10.0,0.09,True,False,False,2833,7,6.958877684217102e-05,0.014322711688653511,3317.499750035163,41.4635377492697
1.0333333333333334,1.5,10.0,0.09,True,False,False,2941,7,0.00011285551931434102,0.026868013233654953,3283.572062133788,41.03944110717235
1.0333333333333334,1.5,10.0,0.09,True,False,False,2892,7,0.0004012928699214902,0.057821081729045876,3308.4219070975278,41.35006456576973
1.0333333333333334,1.5,10.0,0.09,True,False,False,2901,7,0.0009305294175763549,0.08091376368301195,3296.227750462521,41.1976374138035
1.0333333333333334,1.5,10.0,0.09,True,False,False,2914,7,0.00016258317867666295,0.03525839564857658,3299.3229855768104,41.236327901483385
1.0333333333333334,1.5,10.0,0.09,True,False,False,2799,7,0.0006639429954319357,0.0626066541904089,3301.12105473154,41.258803800445634
1.0333333333333334,1.5,10.0,0.09,True,False,False,2741,7,0.00031906134700124375,0.04587916355136423,3286.8597199290116,41.08053687915974
1.0333333333333334,1.5,10.0,0.09,True,False,False,2969,7,0.001108067201041847,0.08096240703843205,3299.5356471050845,41.23898617540739
1.0333333333333334,1.5,10.0,0.09,True,False,False,2899,7,0.0003193879732377236,0.04656587316010552,3297.1963513659794,41.20974493772623
1.0333333333333334,1.5,10.0,0.09,True,False,False,2867,7,0.0003685800746043699,0.0558422243595984,3302.666638225596,41.278123613538696
1.0333333333333334,1.5,10.0,0.09,True,False,False,2912,7,0.0006598327354795885,0.06418811599450502,3299.9125312007673,41.24369723279339
1.0333333333333334,1.5,10.0,0.09,True,False,False,2655,7,0.0003049727830421345,0.04476232151262849,3293.8070940122802,41.16737917188218
1.0333333333333334,1.5,10.0,0.09,True,False,False,2830,7,0.0009930853436755482,0.08347595932052121,3295.9019536845676,41.193564952766465
1.0333333333333334,1.5,10.0,0.09,True,False,False,2738,7,0.0009660839849688596,0.08126177649485777,3295.204285891742,41.18484409207108
1.0333333333333334,1.5,10.0,0.09,True,False,False,2793,7,0.0007846637245418061,0.07989945181784863,3296.4320998598464,41.20019178986577
1.0333333333333334,1.5,10.0,0.09,True,False,False,2755,7,0.00023698116955936266,0.040063338702747586,3310.4067279114197,41.374874859725786
1.0333333333333334,1.5,10.0,0.09,True,False,False,3037,7,0.0006518124458498183,0.06274713234391727,3294.758216999734,41.17926822257398
1.0333333333333334,1.5,10.0,0.09,True,False,False,2909,7,0.0011416465431626007,0.08843693412529396,3286.5811562150675,41.077054830813026
1.0333333333333334,1.5,10.0,0.09,True,False,False,2971,7,0.0002332045458997271,0.035224641320406924,3300.2004395539493,41.24729609058302
1.0333333333333334,1.5,10.0,0.09,True,False,False,2811,7,0.00021248466390627534,0.03931195780895158,3282.4388976992173,41.025276536552866
1.0333333333333334,1.5,10.0,0.09,True,False,False,2959,7,0.0010794096578020898,0.10021847322833999,3298.8734268101134,41.23070840906928
1.0333333333333334,1.5,10.0,0.09,True,False,False,2955,7,0.0006749607204333759,0.06255356081676022,3310.5862883742316,41.377119368805246
1.0333333333333334,1.5,10.0,0.09,True,False,False,2904,7,0.00024112156277854567,0.04213514592375067,3318.585159743511,41.47710539017066
1.0333333333333334,1.5,10.0,0.09,True,False,False,2881,7,0.0004704876384695744,0.04306123890366198,3320.9968505769475,41.507251563449714
1.0333333333333334,1.5,10.0,0.09,True,False,False,2783,7,0.0011902009648530854,0.09362702656789934,3303.15556111084,41.28423515806622
1.0333333333333334,1.5,10.0,0.09,True,False,False,2848,7,0.00017827018744470753,0.033572818587936704,3313.9325777281933,41.41894803748134
1.0333333333333334,1.5,10.0,0.09,True,False,False,2929,7,0.00032008231613927705,0.05276473712706076,3307.7059777033332,41.3411154341993
1.0333333333333334,1.5,10.0,0.09,True,False,False,2894,7,0.0003897321466076731,0.059022020522940366,3314.429077129849,41.425154291972476
1.0333333333333334,1.5,10.0,0.09,True,False,False,2888,7,0.0009233946763938576,0.07633116303417764,3305.224580436523,41.31009793472648
1.0333333333333334,1.5,10.0,0.09,True,False,False,2796,7,0.0008854824940818892,0.06797190149102428,3303.7761681565194,41.29199275997755
1.0333333333333334,1.5,10.0,0.09,True,False,False,2896,7,0.00023451243351265693,0.043506642520947825,3299.0904970731763,41.23342179349153
1.0333333333333334,1.5,10.0,0.09,True,False,False,2988,7,0.0005210123811094403,0.058123667341198004,3291.6032818002277,41.13983147779785
1.0333333333333334,1.5,10.0,0.09,True,False,False,2817,7,0.0008610930961682425,0.0801266466518522,3295.5901665015144,41.189667607077254
1.0333333333333334,1.5,10.0,0.09,True,False,False,2720,7,0.0005542489974859844,0.06410827637967564,3308.5402454524774,41.351543802836986
1.0333333333333334,1.5,10.0,0.09,True,False,False,2903,7,6.325320874825588e-05,0.01897596262447676,3313.089713844992,41.40841222603348
1.0333333333333334,1.5,10.0,0.09,True,False,False,2967,7,0.0009184427490818944,0.08403574544094772,3328.15987451072,41.59678947541117
1.0333333333333334,1.5,10.0,0.09,True,False,False,2923,7,0.0009456472850924502,0.08233057020569867,3316.541207637058,41.45155595384366
1.0333333333333334,1.5,10.0,0.09,True,False,False,2958,7,0.00025108730509050195,0.040480471432043474,3284.172381203721,41.046945102004
1.0333333333333334,1.5,10.0,0.09,True,False,False,2884,7,0.0017088978796627882,0.09627687611475744,3313.2294500478483,41.410158931908015
1.0333333333333334,1.5,10.0,0.09,True,False,False,2864,7,0.00037804771746284977,0.0462983572874649,3285.8570103168217,41.06800299513854
1.0333333333333334,1.5,10.0,0.09,True,False,False,2929,7,0.0005648783760443273,0.05869082770895773,3298.8474452881323,41.230383641236855
1.0333333333333334,1.5,10.0,0.09,True,False,False,2830,7,0.0009365814983264941,0.0770299303298978,3295.4910679327486,41.18842886887713
1.0333333333333334,1.5,10.0,0.09,True,False,False,2813,7,0.00046656174102122674,0.05936996574163311,3280.6880231924415,41.003390576174176
1.0333333333333334,1.5,10.0,0.09,True,False,False,2893,7,0.0007026782444965604,0.07217342877286148,3289.92526960497,41.118856302740845
1.0333333333333334,1.5,10.0,0.09,True,False,False,2798,7,0.0005536551883840368,0.05949881032730575,3299.134143831658,41.233967377613524
1.0333333333333334,1.5,10.0,0.09,True,False,False,2854,7,0.00032050433942341824,0.040322034224970604,3304.399704590116,41.299786974089265
1.0333333333333334,1.5,10.0,0.09,True,False,False,2878,7,0.0005462951226998085,0.06461383052099534,3306.400701782364,41.3247994710268
1.0333333333333334,1.5,10.0,0.09,True,False,False,2757,7,0.0007006033686981094,0.06703232111401936,3302.505842567686,41.276113668295
1.0333333333333334,1.5,10.0,0.09,True,False,False,2907,7,0.0010551625965910497,0.09118240854829973,3295.5281830997315,41.188892810893364
1.0333333333333334,1.5,10.0,0.09,True,False,False,2854,7,0.00021443645472289717,0.039187477046816355,3313.950574803303,41.41917300358644
1.0333333333333334,1.5,10.0,0.09,True,False,False,2788,7,0.00018671435168737816,0.03553226764142181,3298.7369903931785,41.22900295384464
1.0333333333333334,1.5,10.0,0.09,True,False,False,2853,7,0.0011152101955872683,0.08739277120567279,3317.2281259406127,41.460142448821024
1.0333333333333334,1.5,10.0,0.09,True,False,False,2946,7,0.00039264034895954093,0.0486796006106236,3308.049641749743,41.3454112468696
1.0333333333333334,1.5,10.0,0.09,True,False,False,2900,7,0.0002877133645981019,0.046572390666529184,3309.4377830968688,41.362763036237894
1.0333333333333334,1.5,10.0,0.09,True,False,False,2925,7,0.0005858322313441581,0.06804497103418394,3299.9689744065727,41.24440277415247
1.0333333333333334,1.5,10.0,0.09,True,False,False,2788,7,0.00010045898333799948,0.02451788114620168,3296.6715581915223,41.20318501792671
1.0333333333333334,1.5,10.0,0.09,True,False,False,2874,7,0.0003947091100480519,0.056883271361696464,3284.906512172149,41.05612175416638
1.0333333333333334,1.5,10.0,0.09,True,False,False,2862,7,0.00026893868617438254,0.036570654717957174,3314.243433029522,41.42283373600183
1.0333333333333334,1.5,10.0,0.09,True,False,False,2626,7,0.0005684151157334509,0.05962140613093614,3307.449248861513,41.33790632622295
1.0333333333333334,1.5,10.0,0.09,True,False,False,2921,7,0.0013028264874547875,0.1000847921717627,3293.7734250035405,41.16695830485171
1.0333333333333334,1.5,10.0,0.09,True,False,False,2948,7,0.0001965802130071522,0.039811586559999945,3300.597669835372,41.252261474340386
1.0333333333333334,1.5,10.0,0.09,True,False,False,2841,7,0.00027052982298591063,0.04368421315402893,3317.9832195506046,41.469581125469446
1.0333333333333334,1.5,10.0,0.09,True,False,False,2832,7,0.0004471471488024292,0.0607766620170751,3298.7068769438183,41.228626535446594
1.0333333333333334,1.5,10.0,0.09,True,False,False,2820,7,0.00044954638015566763,0.04957196359842442,3286.8700506292275,41.08066601536225
1.0333333333333334,1.5,10.0,0.09,True,False,False,2852,7,0.00016711850265903753,0.03596356919226351,3302.1530993924257,41.2717043697444
1.0333333333333334,1.5,10.0,0.09,True,False,False,2924,7,0.0003326321936392692,0.051052834599949914,3312.75303733693,41.404203765034055
1.0333333333333334,1.5,10.0,0.09,True,False,False,2691,7,0.0004920367518645375,0.05288118269758657,3297.3194430758404,41.21128359566377
1.0333333333333334,1.5,10.0,0.09,True,False,False,2944,7,0.0017250577584621075,0.08791014468496194,3289.837078537238,41.11775390860812
1.0333333333333334,1.5,10.0,0.09,True,False,False,2921,7,0.0013028264874547875,0.1000847921717627,3293.7734250035405,41.16695830485171
1.0333333333333334,1.5,10.0,0.09,True,False,False,2834,7,0.00018254241881533905,0.03278903044500203,3294.180264638554,41.172043807431706
1.0333333333333334,1.5,10.0,0.09,True,False,False,3006,7,0.0005654160462128662,0.06515397823311164,3302.602032496418,41.27731603818192
1.0333333333333334,1.5,10.0,0.09,True,False,False,3076,7,0.00041114600728128374,0.05447030981166856,3309.5839893480124,41.36459061281277
1.0333333333333334,1.5,10.0,0.09,True,False,False,2854,7,0.0008866447337806964,0.08695918709045469,3288.8667902425586,41.105625294236184
1.0333333333333334,1.5,10.0,0.09,True,False,False,2889,7,0.0004181210874442787,0.051438679338194016,3294.0624947749334,41.170571680193
1.0333333333333334,1.5,10.0,0.09,True,False,False,2792,7,0.0006388264812925915,0.07828943933991117,3289.2491212735904,41.1104044388092
1.0333333333333334,1.5,10.0,0.09,True,False,False,2832,7,0.0006471078537348511,0.060175663131637025,3313.5299520648537,41.413915211280546
1.0333333333333334,1.5,10.0,0.09,True,False,False,2786,7,0.0008565508297949509,0.07149467740965143,3298.7666922891704,41.2293742290036
1.0333333333333334,1.5,10.0,0.09,True,False,False,2975,7,0.0008142112537008761,0.07452199326150133,3308.0833283006823,41.34583232513354
1.0333333333333334,1.5,10.0,0.09,True,False,False,2829,7,0.0012580359475327608,0.09397983778036156,3298.940701232711,41.231549340073585
1.0333333333333334,1.5,10.0,0.09,True,False,False,2937,7,0.0005205406746637483,0.06165027732351924,3293.460539488903,41.16304723281846
1.0333333333333334,1.5,10.0,0.09,True,False,False,2972,7,0.000518342340807425,0.05371674265010884,3315.226303010318,41.43511962390151
1.0333333333333334,1.5,10.0,0.09,True,False,False,2758,7,0.0002154971221148642,0.044029008253713364,3308.2071758541488,41.3473804235548
1.0333333333333334,1.5,10.0,0.09,True,False,False,2782,7,0.00020418833523448533,0.041395882222069025,3282.818170450414,41.03001745005526
1.0333333333333334,1.5,10.0,0.09,True,False,False,2888,7,0.00027274081378776037,0.03863050780332955,3314.766399738239,41.42937082763463
1.0333333333333334,1.5,10.0,0.09,True,False,False,2715,7,0.0006752546547074356,0.05985147248291023,3333.510458641153,41.66367186564677
1.0333333333333334,1.5,10.0,0.09,True,False,False,2888,7,0.0004184902618295072,0.04204282001219162,3286.862411578842,41.080570530224556
1.0333333333333334,1.5,10.0,0.09,True,False,False,2953,7,0.0003021320192045536,0.04908776310931562,3290.4733383390585,41.12570716740963
1.0333333333333334,1.5,10.0,0.09,True,False,False,2778,7,0.0013358861867024626,0.09886567630618504,3301.039715135538,41.257787053079134
1.0333333333333334,1.5,10.0,0.09,True,False,False,2763,7,0.00046907955495886886,0.06575118776127598,3308.3363151099593,41.34899466675789
1.0333333333333334,1.5,10.0,0.09,True,False,False,2892,7,0.00037937602909022226,0.049017646393313186,3314.286570450475,41.423372954158914
1.0333333333333334,1.5,10.0,0.09,True,False,False,2899,7,0.0005789693347650744,0.05855690968141003,3297.06082901028,41.208050905561365
1.0333333333333334,1.5,10.0,0.09,True,False,False,2847,7,0.00048438307051925495,0.05426805783719657,3301.0791760142542,41.25828031334869
1.0333333333333334,1.5,10.0,0.09,True,False,False,2852,7,0.000728696030762126,0.07245549069023505,3307.3451146946145,41.33660464656415
1.0333333333333334,1.5,10.0,0.09,True,False,False,2733,7,0.00106759090203511,0.10515221808761388,3285.168837648831,41.059400824392526
1.0333333333333334,1.5,10.0,0.09,True,False,False,2889,7,0.00040796510814832633,0.06717232883164348,3301.2786767210064,41.260774073355435
1.0333333333333334,1.5,10.0,0.09,True,False,False,2906,7,0.0006021112283558313,0.05997914077901356,3295.6660082892668,41.190615630650896
1.0333333333333334,1.5,10.0,0.09,True,False,False,2860,7,0.0006925127624344245,0.06096007497192102,3289.630890563761,41.11517655942636
1.0333333333333334,2.5,10.0,0.09,True,False,False,2823,6,0.0847013862784036,0.1668127822313712,3396.078588023722,42.445771691695484
1.0333333333333334,2.5,10.0,0.09,True,False,False,2793,6,0.08446031233897366,0.19002468633329506,3432.6802241945843,42.90329270067589
1.0333333333333334,2.5,10.0,0.09,True,False,False,2919,6,0.0828508955482443,0.18155334280142577,3412.989866763547,42.65716293337619
1.0333333333333334,2.5,10.0,0.09,True,False,False,2739,6,0.0832676748738499,0.19262139478750062,3426.4553845649266,42.82548211450534
1.0333333333333334,2.5,10.0,0.09,True,False,False,2980,6,0.08749351477153133,0.18627360914603752,3383.9198548458503,42.293787338957706
1.0333333333333334,2.5,10.0,0.09,True,False,False,2824,6,0.08604009495571428,0.180796619476709,3375.0125711201895,42.18244615671626
1.0333333333333334,2.5,10.0,0.09,True,False,False,2798,6,0.08496840876498943,0.17456108550502125,3400.2744569568595,42.498220122031924
1.0333333333333334,2.5,10.0,0.09,True,False,False,2767,6,0.08654973994088427,0.18684759415592844,3364.232096687424,42.04769006656825
1.0333333333333334,2.5,10.0,0.09,True,False,False,2782,6,0.08631932763490878,0.1717456925684322,3394.4662603998718,42.42561757218454
1.0333333333333334,2.5,10.0,0.09,True,False,False,2917,6,0.08256093782518216,0.1770484318375618,3399.0413023812725,42.4828056627053
1.0333333333333334,2.5,10.0,0.09,True,False,False,2963,6,0.08664481305673156,0.17555541862062185,3373.7666682941026,42.166872355095265
1.0333333333333334,2.5,10.0,0.09,True,False,False,2862,6,0.0834438059161418,0.16994566903108765,3349.128077188156,41.858889594043674
