Attack,Parameter,Phi,Defense_Active,Attack_Succeeded,Collapsed,Extinct
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,1.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.0_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,5.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,10.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,15.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_False_IE_False,25.0,False,True,True,True
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,1.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,5.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,True,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,10.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,15.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,False,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,5.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Successor_Contamination,Cost_2.5_AI_True_IE_True,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,10.0,False,True,True,False
Opaque_Reasoning,Pop_100,10.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,15.0,False,True,True,False
Opaque_Reasoning,Pop_100,15.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,False,True,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,1.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,5.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,10.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,15.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_100,25.0,True,False,False,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_150,1.0,False,True,False,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
Opaque_Reasoning,Pop_150,1.0,False,True,True,False
