frontier_floor,reproduction_rate,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,avg_transition_cost,yield_condition_met_count
0.15,0.066,34,True,False,False,356,5,10.748035700421392,0.129098229841887,1.5395690457504214,4
0.15,0.066,35,True,False,False,271,5,8.187549274489673,0.0970897294340493,1.5423572437727386,4
0.15,0.066,36,True,False,False,316,5,9.226286223643605,0.11007492315567668,1.5309355297364442,4
0.15,0.066,38,True,False,False,380,5,11.058797912258042,0.1329830513041828,1.5468080613080673,4
0.15,0.066,39,True,False,False,484,5,13.978264805465239,0.16947914687956245,1.5406404484170877,4
0.15,0.066,43,True,False,False,308,5,9.058474609351487,0.10797711926737737,1.5414189550077382,4
0.15,0.066,40,True,False,False,418,5,12.93755970007103,0.15646934943445862,1.5505744552920584,4
0.15,0.066,41,True,False,False,222,5,7.123206334684466,0.08378443672994211,1.5431387817542925,4
0.15,0.066,42,False,True,False,138,5,0.0,0.0,1.5470555265805608,4
0.15,0.066,44,True,False,False,223,5,6.534394400879752,0.07642373096371784,1.5555353159691254,4
0.15,0.066,49,True,False,False,264,5,8.139199541382727,0.09648531216259025,1.5393856185803896,4
0.15,0.066,48,True,False,False,248,5,7.37120451656511,0.08688464838549528,1.5345475276494838,4
0.15,0.066,46,True,False,False,219,5,6.334818766796885,0.07392884693277209,1.5598050824027985,4
0.15,0.066,45,False,True,False,239,5,0.0,0.0,1.535464715997848,4
0.15,0.066,47,True,False,False,190,5,6.100728224025838,0.07100249387278992,1.5461121861187046,4
0.15,0.068,2,True,False,False,383,5,11.220022414671163,0.13499850991736922,1.5344243323728148,4
0.15,0.068,0,True,False,False,511,5,14.705352241987006,0.17856842713791515,1.5422157490155017,4
0.15,0.068,3,False,True,False,223,5,0.0,0.0,1.539263071398276,4
0.15,0.068,6,True,False,False,312,5,9.42351847450325,0.11254051270972305,1.527644318178114,4
0.15,0.068,1,True,False,False,580,5,16.71055469680089,0.2036353531015465,1.5521027724987073,4
0.15,0.068,4,True,False,False,276,5,8.468593073756237,0.10060304258147787,1.5324262995353668,4
0.15,0.068,5,True,False,False,558,5,16.05769052900076,0.1954739339016975,1.5345636722182494,4
0.15,0.068,7,True,False,False,393,5,11.327840862591412,0.13634634257167577,1.5465874713948924,4
0.15,0.068,8,True,False,False,448,5,13.098312044533008,0.15847890565837758,1.545862026512774,4
0.15,0.068,9,True,False,False,450,5,13.604719874299898,0.1648094822217556,1.554922004611262,4
0.15,0.068,14,True,False,False,396,5,11.494037324815075,0.1384239553530402,1.5475197972783235,4
0.15,0.068,10,True,False,False,437,5,13.470222594351503,0.16312813913811902,1.5374824314654272,4
0.15,0.068,11,True,False,False,400,5,11.588809716236607,0.13960869985727312,1.5387575628038523,4
0.15,0.068,12,True,False,False,317,5,8.945870575974586,0.10656946248571524,1.5461166611110604,4
0.15,0.068,21,True,False,False,474,5,14.035986794382612,0.17020072635120065,1.5348939298168398,4
0.15,0.068,13,True,False,False,416,5,12.352003329707234,0.14914934128872706,1.552831476750038,4
0.15,0.068,15,True,False,False,221,5,6.87227478311335,0.08064755502844813,1.5539076353586472,4
0.15,0.068,16,True,False,False,431,5,12.579937236440907,0.15199873061481622,1.5421521242379395,4
0.15,0.068,17,True,False,False,411,5,12.267726412491665,0.14809580019985613,1.539033721465553,4
0.15,0.068,18,True,False,False,385,5,11.511911186407273,0.13864739540864007,1.5564662697029952,4
0.15,0.068,20,True,False,False,302,5,9.25386767288639,0.11041971731916969,1.5449829387982361,4
0.15,0.068,19,True,False,False,617,5,17.96893855617724,0.21936634075038816,1.529306216094237,4
0.15,0.068,22,True,False,False,428,5,12.70476392561581,0.15355918226159632,1.5384658233316146,4
0.15,0.068,25,True,False,False,593,5,16.668287621625133,0.20310697465222877,1.546288949211856,4
0.15,0.068,26,True,False,False,440,5,13.458422905554201,0.16298063177813132,1.5344725623510802,4
0.15,0.068,23,True,False,False,429,5,12.524186260728172,0.15130179077807587,1.56130007187242,4
0.15,0.068,24,True,False,False,445,5,13.090593624641105,0.15838241812800727,1.5400513001143437,4
0.15,0.068,27,True,False,False,329,5,9.558803076641109,0.11423169804354931,1.5413979108080034,4
0.15,0.068,29,True,False,False,328,5,9.641166146354708,0.11526131431940105,1.5592940306481617,4
0.15,0.068,28,True,False,False,522,5,15.24724260901651,0.18534256887039674,1.553628123238332,4
0.15,0.068,31,True,False,False,254,5,7.725705093742211,0.09131624065490687,1.5359070391161629,4
0.15,0.068,30,True,False,False,479,5,13.927619533495061,0.1688460330964952,1.5344555665928117,4
0.15,0.068,37,True,False,False,529,5,15.314570043868207,0.18618422543581634,1.5485565537373713,4
0.15,0.068,32,True,False,False,464,5,13.59827589197919,0.16472892635968175,1.5365489705992863,4
0.15,0.068,34,True,False,False,354,5,10.270926343965549,0.1231339120652907,1.5440544669489766,4
0.15,0.068,33,True,False,False,506,5,14.9483181182169,0.18160573021999857,1.5347517968468203,4
0.15,0.068,35,True,False,False,379,5,10.856308141113526,0.13045173780356703,1.54269671096309,4
0.15,0.068,36,True,False,False,324,5,10.025917226396771,0.12007106646334435,1.5521835113252682,4
0.15,0.068,38,True,False,False,372,5,11.30468560178376,0.13605687972834332,1.5469477157559852,4
0.15,0.068,40,True,False,False,483,5,14.006822836623115,0.1698361493116969,1.5240385022797387,4
0.15,0.068,39,True,False,False,479,5,14.327153299722596,0.17384058277681863,1.5489341801754484,4
0.15,0.068,41,True,False,False,447,5,13.143698212385903,0.1590462756448064,1.547945270843498,4
0.15,0.068,42,True,False,False,359,5,11.104047826932318,0.13354871799293136,1.5426909359703809,4
0.15,0.068,43,True,False,False,532,5,16.12482144924289,0.19631313384629293,1.5478711386105752,4
0.15,0.068,44,False,True,False,153,5,0.0,0.0,1.5326353887277693,4
0.15,0.068,46,True,False,False,378,5,11.273335919250318,0.13566497912540812,1.558936790776639,4
0.15,0.068,45,True,False,False,392,5,11.916512954892344,0.1437053000803659,1.5242599277212383,4
0.15,0.068,47,True,False,False,394,5,11.885457066120017,0.14331707205518868,1.5526628687341821,4
0.15,0.07,3,True,False,False,484,5,14.493582721605756,0.17592110796696647,1.5488570440684273,4
0.15,0.068,48,True,False,False,344,5,10.270489565840332,0.12312845189722428,1.557690328610206,4
0.15,0.07,0,True,False,False,480,5,14.231155786923235,0.1726405231772894,1.537157134358898,4
0.15,0.068,49,True,False,False,453,5,13.562528907161408,0.16428205519107306,1.5354885526558264,4
0.15,0.07,1,True,False,False,651,5,19.36247980008772,0.23678692356709857,1.5421763089442408,4
0.15,0.07,2,True,False,False,434,5,12.687128949630868,0.15333872834417933,1.5387716232376438,4
0.15,0.07,4,True,False,False,532,5,15.490717583814654,0.188386236246536,1.5309501366413787,4
0.15,0.07,5,True,False,False,694,5,20.322040456522835,0.24878233860110832,1.5369605910986752,4
0.15,0.07,6,True,False,False,786,5,23.505791279086395,0.2885822331566451,1.5525993682586525,4
0.15,0.07,7,True,False,False,524,5,15.552251828452185,0.1891554724480498,1.5583324512179302,4
0.15,0.07,10,True,False,False,695,5,20.198926156773943,0.24724329356571634,1.536945819296997,4
0.15,0.07,9,True,False,False,597,5,17.669916228752182,0.2156282790386183,1.5489491639486104,4
0.15,0.07,8,True,False,False,726,5,21.644568529199873,0.2653151896370317,1.5458569198625896,4
0.15,0.07,11,True,False,False,802,5,22.796985876932894,0.27972149584577377,1.5415233195593954,4
0.15,0.07,12,True,False,False,671,5,19.6796622904511,0.24075200436758495,1.5408609550617978,4
0.15,0.07,13,True,False,False,733,5,21.744382976613284,0.26656296453324535,1.54108853306955,4
0.15,0.07,19,True,False,False,547,5,15.537995318397089,0.18897725257619313,1.5516211805996971,4
0.15,0.07,14,True,False,False,655,5,18.935700256427218,0.23145177579077889,1.549351330847107,4
0.15,0.07,15,True,False,False,634,5,19.061013323875983,0.23301830761748205,1.5379825721687692,4
0.15,0.07,20,True,False,False,560,5,16.17693867481335,0.19696464845905728,1.5469546072396652,4
0.15,0.07,21,True,False,False,771,5,22.085659656458546,0.27082924569879935,1.5473133988436496,4
0.15,0.07,17,True,False,False,515,5,14.53581213003984,0.17644901537506905,1.5506578924965562,4
0.15,0.07,16,True,False,False,708,5,20.824795217052046,0.2550672484201749,1.55383726542724,4
0.15,0.07,18,True,False,False,747,5,21.803055989928687,0.26729643261095426,1.5378796376969481,4
0.15,0.07,25,True,False,False,810,5,22.71349509564385,0.2786777820263658,1.5468565096037805,4
0.15,0.07,22,True,False,False,470,5,13.960080630272136,0.1692518275910179,1.5449731292961537,4
0.15,0.07,23,True,False,False,452,5,13.039386176390844,0.15774227671099725,1.5354567811035078,4
0.15,0.07,24,True,False,False,548,5,16.125653989611884,0.19632354145476008,1.5405769979884376,4
0.15,0.07,26,True,False,False,588,5,17.616948202619014,0.21496612870942117,1.5516273862315846,4
0.15,0.07,27,True,False,False,612,5,17.446475361537868,0.21283505694725818,1.5430263778406876,4
0.15,0.07,28,True,False,False,568,5,16.623999405528444,0.20255333022433236,1.5395199322615172,4
0.15,0.07,32,True,False,False,607,5,17.684924704033484,0.21581589910888804,1.5457978724880979,4
0.15,0.07,33,True,False,False,564,5,16.40170705082594,0.1997744656700244,1.549468171974496,4
0.15,0.07,29,True,False,False,533,5,16.145020628000275,0.19656564275079325,1.5417151126511683,4
0.15,0.07,30,True,False,False,512,5,15.112282711554993,0.18365544259077807,1.5491613329184524,4
0.15,0.07,31,True,False,False,513,5,15.65433206017181,0.1904315718636816,1.5435794690561695,4
0.15,0.07,38,True,False,False,575,5,16.380601524218882,0.19951062665178754,1.53545187702798,4
0.15,0.07,34,True,False,False,451,5,14.075929169876735,0.1707000437543445,1.5374659937943693,4
0.15,0.07,35,True,False,False,707,5,20.698396332483345,0.25348714279451756,1.5397258036557036,4
0.15,0.07,36,True,False,False,538,5,15.605551548952002,0.18982176933047504,1.546670601555973,4
0.15,0.07,37,True,False,False,720,5,20.993173487922785,0.2571721359099538,1.5402334358257395,4
0.15,0.07,39,True,False,False,405,5,11.792995651011333,0.14216121697598488,1.551061699102986,4
0.15,0.07,40,True,False,False,519,5,15.348768665082371,0.18661174054346952,1.549272991775867,4
0.15,0.07,41,True,False,False,838,5,24.422047640123974,0.30003630375572155,1.530869492424917,4
0.15,0.07,42,True,False,False,331,5,9.745584504797991,0.11656664250042888,1.5501910916975086,4
0.15,0.07,43,True,False,False,445,5,13.702702638629166,0.16603435942795164,1.5416267625382705,4
0.15,0.07,46,True,False,False,360,5,10.283485163900135,0.12329090920845616,1.546073641999327,4
0.15,0.07,44,True,False,False,290,5,9.08689621321004,0.10833241620580043,1.5378974648552939,4
0.15,0.07,45,True,False,False,673,5,19.74626981475351,0.2415846614444547,1.5465002311311435,4
0.15,0.07,47,True,False,False,536,5,15.759811476873839,0.19175016420854935,1.5391286608334875,4
0.15,0.07,48,True,False,False,864,5,25.20351694380182,0.30980540865990225,1.5488758791862844,4
0.15,0.075,3,True,False,False,1210,5,29.10789225844464,0.3586137904793194,1.5397142517645845,4
0.15,0.075,0,True,False,False,1074,5,29.447088901847035,0.3628540691165534,1.531437742025262,4
0.15,0.07,49,True,False,False,527,5,15.669267116764408,0.19061827408428916,1.5503553425765162,4
0.15,0.075,1,True,False,False,1424,5,29.360893637009536,0.3617765466883982,1.546759465189026,4
0.15,0.075,4,True,False,False,1062,5,29.318018029938134,0.3612405613734748,1.547532825430448,4
0.15,0.075,2,True,False,False,1369,5,29.541148725215542,0.3640299057146657,1.5490089265413187,4
0.15,0.075,5,True,False,False,1165,5,29.25228406630157,0.3604188246219548,1.5335929189448227,4
0.15,0.075,9,True,False,False,985,5,28.18797007021911,0.34711389368672096,1.5482623434115408,4
0.15,0.075,6,True,False,False,1206,5,29.235573007473732,0.36020992050820394,1.5561853154274732,4
0.15,0.075,7,True,False,False,1096,5,29.12447780308874,0.35882112540751404,1.541392318785632,4
0.15,0.075,8,True,False,False,993,5,28.84441307362253,0.3553200517443834,1.53236283375018,4
0.15,0.075,12,True,False,False,1245,5,29.18034659853551,0.3595195381681776,1.5391116160522127,4
0.15,0.075,10,True,False,False,1186,5,29.245740837924878,0.3603370279242682,1.5378918913043473,4
0.15,0.075,11,True,False,False,1192,5,29.29595625578839,0.3609647681317512,1.5584198654255712,4
0.15,0.075,17,True,False,False,1083,5,29.3128070351923,0.36117541889059934,1.5432582142461484,4
0.15,0.075,16,True,False,False,1085,5,29.148666257509348,0.3591235039350964,1.5337027360654365,4
0.15,0.075,13,True,False,False,1036,5,29.696908713458974,0.3659770529540766,1.552598401425281,4
0.15,0.075,14,True,False,False,1046,5,29.10607500706102,0.358591073046709,1.5466214933036548,4
0.15,0.075,15,True,False,False,1149,5,29.119934327795352,0.35876432776577244,1.5436210076314179,4
0.15,0.075,18,True,False,False,991,5,28.776085403679282,0.35446589125149675,1.5370493278641646,4
0.15,0.075,19,True,False,False,1231,5,29.26939258785747,0.36063269718985264,1.557895239109749,4
0.15,0.075,21,True,False,False,1152,5,29.058247016062513,0.35799317803453345,1.5634127227223051,4
0.15,0.075,20,True,False,False,1255,5,29.453854920836495,0.36293865067536085,1.5403109996530973,4
0.15,0.075,22,True,False,False,1216,5,29.045009102426764,0.35782769151917154,1.5466447032538475,4
0.15,0.075,23,True,False,False,1206,5,29.235573007473732,0.36020992050820394,1.5561853154274732,4
0.15,0.075,24,True,False,False,1117,5,29.25935010887573,0.36050715672965966,1.5488043674626473,4
0.15,0.075,25,True,False,False,1137,5,29.073936327790943,0.35818930920156317,1.551269083304066,4
0.15,0.075,27,True,False,False,1180,5,29.28756527848022,0.36085987303524264,1.550568067026946,4
0.15,0.075,28,True,False,False,1210,5,29.197937500292873,0.35973944097024046,1.5499345378310303,4
0.15,0.075,26,True,False,False,1211,5,29.169020695283496,0.3593779536409247,1.5424424940645218,4
0.15,0.075,29,True,False,False,1074,5,29.14751334695946,0.3591090915325818,1.5354980870116213,4
0.15,0.075,30,True,False,False,1301,5,29.254960382564605,0.36045228093609843,1.5619881161626323,4
0.15,0.075,31,True,False,False,1160,5,29.435044111869104,0.3627034978145099,1.5306570183896087,4
0.15,0.075,32,True,False,False,1408,5,29.09121917007485,0.358405360933791,1.5503561291429264,4
0.15,0.075,33,True,False,False,1161,5,28.967208311588355,0.3568551081881461,1.5385104144655652,4
0.15,0.075,36,True,False,False,1087,5,29.395107437642103,0.3622042517535626,1.5421796492084017,4
0.15,0.075,34,True,False,False,1055,5,29.353072877151398,0.3616787800151068,1.5191992850483351,4
0.15,0.075,39,True,False,False,823,5,24.078057459771184,0.2957361013792072,1.5427959279195071,4
0.15,0.075,35,True,False,False,1151,5,29.432420929255823,0.36267070560757403,1.5598099185781218,4
0.15,0.075,37,True,False,False,1015,5,29.03323129967894,0.35768045793953285,1.5612707337006997,4
0.15,0.075,38,True,False,False,1278,5,29.268569370373363,0.3606224061663432,1.5503172198438528,4
0.15,0.075,41,True,False,False,984,5,28.557586591151825,0.3517344494938979,1.5461009130568288,4
0.15,0.075,40,True,False,False,1130,5,29.16123956554761,0.35928068216735964,1.5404240325935907,4
0.15,0.075,42,True,False,False,946,5,27.721538814577702,0.34128306214571386,1.5528019429547157,4
0.15,0.075,45,True,False,False,1159,5,29.211364517710592,0.35990729146775485,1.5327250749486483,4
0.15,0.075,43,True,False,False,876,5,25.343870119384604,0.3115599560050054,1.5394409464557592,4
0.15,0.075,47,True,False,False,1120,5,29.258790867812092,0.360500165754018,1.5521692525992101,4
0.15,0.075,44,True,False,False,1349,5,29.057656707557847,0.3579857984851939,1.5343913965844038,4
0.15,0.075,46,True,False,False,1185,5,29.35442217669175,0.3616956474149914,1.5679640440295717,4
0.15,0.08,2,True,False,False,1938,5,29.239277721333956,0.36025623268208656,1.5516490433556474,4
0.15,0.075,48,True,False,False,1387,5,29.250643861104255,0.36039832030124924,1.5471851285504217,4
0.15,0.075,49,True,False,False,1270,5,29.461647865749296,0.3630360699051113,1.5389212776118102,4
0.15,0.08,0,True,False,False,1844,5,29.29038072620054,0.36089506850923,1.5442707202548869,4
0.15,0.08,4,True,False,False,1876,5,29.421916920515788,0.36253939532073876,1.5648291982404487,4
0.15,0.08,1,True,False,False,2006,5,29.38719483070627,0.36210533635337416,1.5492452467045312,4
0.15,0.08,3,True,False,False,1829,5,29.445746886726965,0.3628372923781305,1.5542409455853203,4
0.15,0.08,6,True,False,False,1860,5,29.27949263294733,0.3607589570877202,1.5472245778433542,4
0.15,0.08,5,True,False,False,1760,5,29.259766976457918,0.36051236773219286,1.5450189133512575,4
0.15,0.08,10,True,False,False,1865,5,29.458364037891386,0.3629950187464142,1.542241538416958,4
0.15,0.08,7,True,False,False,1881,5,29.36725319903199,0.3618560471494571,1.5614350797120702,4
0.15,0.08,8,True,False,False,1823,5,29.17885317328891,0.3595008687088887,1.55284062474893,4
0.15,0.08,9,True,False,False,1682,5,29.35995938166885,0.3617648675741288,1.5381631456184146,4
0.15,0.08,11,True,False,False,1879,5,29.37918399827823,0.3620051933629152,1.5452089663762527,4
0.15,0.08,12,True,False,False,1961,5,29.44134350115449,0.362782245909132,1.5560497572405876,4
0.15,0.08,16,True,False,False,1775,5,29.364905651756153,0.3618267005964697,1.5442545085492625,4
0.15,0.08,13,True,False,False,1857,5,29.294850685125375,0.36095094724345966,1.5427869735128992,4
0.15,0.08,14,True,False,False,1943,5,29.46273696435037,0.3630496844585046,1.5555127991595836,4
0.15,0.08,15,True,False,False,1597,5,29.388612963023956,0.36212306449268283,1.5441467990857793,4
0.15,0.08,23,True,False,False,1796,5,29.32319280836544,0.36130525055617163,1.5271190859218515,4
0.15,0.08,17,True,False,False,1853,5,29.40098776494073,0.3622777610600226,1.5440764599149075,4
0.15,0.08,20,True,False,False,1975,5,29.4050409701253,0.362328429903654,1.5374057989019214,4
0.15,0.08,19,True,False,False,1775,5,29.290310638812105,0.3608941924015775,1.5567870106947028,4
0.15,0.08,18,True,False,False,1958,5,29.33858518156584,0.36149766979632414,1.5564100901121452,4
0.15,0.08,21,True,False,False,1776,5,29.36720903514407,0.3618554950769827,1.5330515166905316,4
0.15,0.08,22,True,False,False,1769,5,29.33292837002461,0.3614269543003804,1.5418154866532336,4
0.15,0.08,26,True,False,False,1806,5,29.453800112581,0.3629379653230069,1.540557299494821,4
0.15,0.08,24,True,False,False,1830,5,29.3132411035563,0.3611808448615562,1.5628232192179854,4
0.15,0.08,25,True,False,False,1897,5,29.2135179746721,0.35993421150536475,1.5423547956993744,4
0.15,0.08,28,True,False,False,1894,5,29.293185485427717,0.36093013069456126,1.5408014176351525,4
0.15,0.08,27,True,False,False,2044,5,29.247480629215097,0.360358776745129,1.5484121844417307,4
0.15,0.08,29,True,False,False,1845,5,29.36394434988187,0.36181468334914524,1.5321366391298525,4
0.15,0.08,30,True,False,False,1927,5,29.16379905577075,0.35931267806074796,1.5559168866257556,4
0.15,0.08,38,True,False,False,1813,5,29.42272216934707,0.3625494616914523,1.537653333386451,4
0.15,0.08,31,True,False,False,1846,5,29.329629549031466,0.36138571593325747,1.5484415339887263,4
0.15,0.08,32,True,False,False,1825,5,29.389922724211253,0.36213943761598344,1.557060016237142,4
0.15,0.08,33,True,False,False,2030,5,29.398199878695692,0.3622429098139656,1.5403954892062404,4
0.15,0.08,35,True,False,False,1847,5,29.278918545466915,0.3607517804512353,1.5664633720239123,4
0.15,0.08,34,True,False,False,1645,5,29.22568985799187,0.3600863715906787,1.5467838150264837,4
0.15,0.08,36,True,False,False,1739,5,29.277310320250848,0.3607316761443652,1.5383124372332235,4
0.15,0.08,37,True,False,False,1863,5,29.369118823538976,0.3618793691802875,1.5497227849984867,4
0.15,0.08,39,True,False,False,1622,5,29.188223184646166,0.3596180027897661,1.5428617470453188,4
0.15,0.08,45,True,False,False,1661,5,29.27932863963367,0.3607569070559965,1.553987904690796,4
0.15,0.08,43,True,False,False,1851,5,29.285798159334433,0.3608377821268087,1.53491844832567,4
0.15,0.08,40,True,False,False,1698,5,29.074826085182316,0.3582004318457065,1.571166368935237,4
0.15,0.08,41,True,False,False,1933,5,29.37783666807246,0.3619883504658633,1.5457814903739948,4
0.15,0.08,42,True,False,False,1834,5,29.176614517518637,0.3594728834291694,1.5583850494256895,4
0.15,0.08,44,True,False,False,1817,5,29.34609996142165,0.36159161168845133,1.5520733985435595,4
0.15,0.08,48,True,False,False,1906,5,29.319685295656917,0.36126140329142187,1.548889221853248,4
0.15,0.08,46,True,False,False,1706,5,29.10530354060977,0.3585814288283452,1.5342137226387966,4
0.15,0.09,0,True,False,False,2794,5,29.311621773107383,0.3611606015755701,1.5391139190214282,4
0.15,0.08,47,True,False,False,1792,5,29.484294575598774,0.36331917495178445,1.5578840925226694,4
0.15,0.08,49,True,False,False,1872,5,29.075733786429556,0.35821177892975326,1.533482246713643,4
0.15,0.09,1,True,False,False,2752,5,29.347972781112873,0.3616150235179331,1.5567540820147336,4
0.15,0.09,9,True,False,False,2983,5,29.515733552334183,0.3637121917330326,1.54336816697475,4
0.15,0.09,2,True,False,False,2726,5,29.21378173692351,0.35993750865855534,1.5460439607493957,4
0.15,0.09,4,True,False,False,2864,5,29.388949345342354,0.3621272692979966,1.543094662426603,4
0.15,0.09,3,True,False,False,2789,5,29.36537349539273,0.36183254891588557,1.5551347077146103,4
0.15,0.09,5,True,False,False,2963,5,29.417975858880617,0.3624901281535339,1.5570133168599511,4
0.15,0.09,7,True,False,False,2883,5,29.41493918222301,0.3624521668474795,1.5617597193005932,4
0.15,0.09,6,True,False,False,3023,5,29.371546625904188,0.36190971884442646,1.553060728678719,4
0.15,0.09,10,True,False,False,2842,5,29.43006804917705,0.36264129197227135,1.542765137674293,4
0.15,0.09,8,True,False,False,2885,5,29.35941315866115,0.36175803905036685,1.5426094923735338,4
0.15,0.09,11,True,False,False,2950,5,29.506408617576245,0.3635956212520225,1.542627705600961,4
0.15,0.09,13,True,False,False,2841,5,29.594794469484345,0.3647005279195523,1.5531917937153636,4
0.15,0.09,15,True,False,False,2786,5,29.480657032988564,0.36327370210212806,1.5547522461181233,4
0.15,0.09,16,True,False,False,2945,5,29.317766907309455,0.36123742154436667,1.5512980930813602,4
0.15,0.09,12,True,False,False,2851,5,29.472574108295568,0.36317265788522857,1.5539625695522004,4
0.15,0.09,17,True,False,False,2870,5,29.290301715297954,0.360894080689582,1.5462963132920644,4
0.15,0.09,14,True,False,False,2827,5,29.487435579559257,0.3633584403133086,1.5478908130142364,4
0.15,0.09,19,True,False,False,2905,5,29.42782643535121,0.3626132697233076,1.5334402805981553,4
0.15,0.09,18,True,False,False,2958,5,29.52277061722295,0.36380016170785134,1.5398378487223172,4
0.15,0.09,21,True,False,False,2962,5,29.361800254217712,0.36178788001687234,1.533725476012361,4
0.15,0.09,20,True,False,False,3001,5,29.450617333989904,0.36289817744310865,1.5473308579187381,4
0.15,0.09,22,True,False,False,2848,5,29.329026207767065,0.36137817345259976,1.5493470058823384,4
0.15,0.09,24,True,False,False,2897,5,29.49333300523772,0.3634321637227852,1.546338170806297,4
0.15,0.09,29,True,False,False,2831,5,29.500018734041515,0.36351574166337897,1.5308591393813713,4
0.15,0.09,23,True,False,False,2947,5,29.2126270924443,0.35992307447801264,1.541439033389384,4
0.15,0.09,26,True,False,False,2882,5,29.39509305381072,0.36220407146324535,1.556521016441667,4
0.15,0.09,25,True,False,False,2798,5,29.443550924847404,0.362809840677996,1.5470115266718691,4
0.15,0.09,27,True,False,False,2814,5,29.391830864879942,0.3621632910125558,1.5494807881261363,4
0.15,0.09,28,True,False,False,2878,5,29.409989119036474,0.36239028636782694,1.5469059471291362,4
0.15,0.09,30,True,False,False,2842,5,29.534892812294583,0.36395170058693205,1.5412134163967213,4
0.15,0.09,31,True,False,False,3025,5,29.485278555732027,0.363331475494448,1.5508828135007382,4
0.15,0.09,33,True,False,False,2940,5,29.331713250651383,0.36141176400509795,1.5406013763549216,4
0.15,0.09,32,True,False,False,3041,5,29.48701566819019,0.36335319103104036,1.5427152033705531,4
0.15,0.09,34,True,False,False,2773,5,29.339415868311058,0.36150805402388764,1.5659873514927358,4
0.15,0.09,35,True,False,False,2963,5,29.42074307951331,0.36252472101541505,1.5656232733445723,4
0.15,0.09,36,True,False,False,2743,5,29.4196615781523,0.36251120127560005,1.5414936546086142,4
0.15,0.09,38,True,False,False,2838,5,29.184207978943398,0.3595678087090926,1.5431208731041983,4
0.15,0.09,40,True,False,False,2892,5,29.426582924471575,0.36259772461251893,1.5407657035587443,4
0.15,0.09,37,True,False,False,3035,5,29.166137200150892,0.35934190688267614,1.5544112163028172,4
0.15,0.09,39,True,False,False,2968,5,29.52217687104681,0.363792739305934,1.549398320857953,4
0.15,0.09,41,True,False,False,2875,5,29.537940820570746,0.36398980357144106,1.539558155646911,4
0.15,0.09,42,True,False,False,2928,5,29.379339538586883,0.36200713764549025,1.5442868530596514,4
0.15,0.09,43,True,False,False,2852,5,29.42105967112523,0.36252867870846905,1.5565165227733702,4
0.15,0.09,44,True,False,False,3018,5,29.488276723950253,0.3633689554022186,1.5674538521847017,4
0.15,0.09,49,True,False,False,2923,5,29.412363246006787,0.36241996519521275,1.5563746704484274,4
0.15,0.09,47,True,False,False,2727,5,29.29213301970835,0.3609169737809993,1.5308646135213353,4
0.2,0.05,0,False,True,False,3,4,0.0,0.0,1.0729108220999946,3
0.15,0.09,45,True,False,False,2793,5,29.49282321508638,0.36342579088584337,1.5487331288262896,4
0.15,0.09,46,True,False,False,2723,5,29.396287446657333,0.36221900252419736,1.5389608091130225,4
0.15,0.09,48,True,False,False,2996,5,29.35768136901953,0.3617363900759313,1.540395308954576,4
0.2,0.05,1,False,True,False,7,4,0.0,0.0,1.060984424097705,3
0.2,0.05,2,False,True,False,6,4,0.0,0.0,1.0676081873941956,3
0.2,0.05,7,False,True,False,1,4,0.0,0.0,1.0736431437631435,3
0.2,0.05,3,False,False,True,0,4,0.0,0.0,1.1705404379291986,3
0.2,0.05,4,False,True,False,7,4,0.0,0.0,1.069885096352441,3
0.2,0.05,5,False,True,False,12,4,0.0,0.0,1.07430171326422,3
0.2,0.05,6,False,False,True,0,4,0.0,0.0,1.0958665897519586,3
0.2,0.05,8,False,True,False,5,4,0.0,0.0,1.0692332096985475,3
0.2,0.05,9,False,False,True,0,4,0.0,0.0,1.1137313206562638,3
0.2,0.05,14,False,True,False,15,4,0.0,0.0,1.0711661934670482,3
0.2,0.05,11,False,True,False,4,4,0.0,0.0,1.0654738468180556,3
0.2,0.05,13,False,False,True,0,4,0.0,0.0,1.135913925551745,3
0.2,0.05,10,False,True,False,7,4,0.0,0.0,1.05678385993823,3
0.2,0.05,12,False,True,False,12,4,0.0,0.0,1.062175992857727,3
0.2,0.05,15,False,True,False,4,4,0.0,0.0,1.0683393227541982,3
0.2,0.05,16,False,True,False,11,4,0.0,0.0,1.0710168532642406,3
0.2,0.05,18,False,True,False,8,4,0.0,0.0,1.067704093319407,3
0.2,0.05,17,False,True,False,9,4,0.0,0.0,1.0546974431342158,3
0.2,0.05,22,False,False,True,0,4,0.0,0.0,1.4723907478896234,3
0.2,0.05,26,False,False,True,0,4,0.0,0.0,1.1343378419439498,3
0.2,0.05,21,False,True,False,12,4,0.0,0.0,1.0629853067648476,3
0.2,0.05,19,False,True,False,2,4,0.0,0.0,1.0592409042906468,3
0.2,0.05,20,False,True,False,13,4,0.0,0.0,1.0757840108893497,3
0.2,0.05,25,False,False,True,0,4,0.0,0.0,1.0983443336220962,3
0.2,0.05,23,False,True,False,15,4,0.0,0.0,1.0817802645180237,3
0.2,0.05,24,False,True,False,13,4,0.0,0.0,1.0774866618551584,3
0.2,0.05,29,False,True,False,8,4,0.0,0.0,1.0614962380992168,3
0.2,0.05,28,False,True,False,4,4,0.0,0.0,1.0706143712342506,3
0.2,0.05,27,False,False,True,0,4,0.0,0.0,1.0700539663468658,3
