reproduction_rate,defense_active,seed,extinct,final_population,collapsed,survived,opacity_accum_final,max_opacity_reached,step_opacity_exceeded_threshold,defense_fired_count,defense_blocked_count,final_ai_generation,steps_completed,final_avg_U_sys,final_avg_L_t
0.072,False,194544651,False,779,False,True,0.8893507095229062,0.8865383028869559,106,0,0,1,300,36.531401106890165,0.42481268741000094
0.072,False,1825054356,False,545,False,True,0.780955141274396,0.7789893443007161,113,0,0,1,300,32.35719780643419,0.37263485271990543
0.072,False,655164330,False,605,False,True,0.8735975524669435,0.8714509349149271,106,0,0,1,300,35.90544692577345,0.41698821619355775
0.072,False,218557096,False,519,False,True,0.6579690040773353,0.6561260344418735,127,0,0,1,300,27.651936717438602,0.31381875830175754
0.072,False,1817026954,False,367,False,True,0.6095500028993337,0.608241548806882,127,0,0,1,300,25.7801453639338,0.29042123478063064
0.072,False,224917585,False,290,False,True,0.49372763460160296,0.49267681782631784,155,0,0,1,300,21.342480737700885,0.23495011497295573
0.072,False,2067794150,False,444,False,True,0.7198524428874817,0.7182421579668314,105,0,0,1,300,30.007025003703475,0.34325752741338544
0.072,False,1151480231,False,303,False,True,0.6080355694759807,0.6069058188897483,111,0,0,1,300,25.714133448214575,0.28959608116787955
0.072,False,522881114,False,425,False,True,0.6581327451109655,0.6566768763033014,113,0,0,1,300,27.643699414427925,0.31371579141679545
0.072,False,759473414,False,611,False,True,0.9658888613383871,0.95,101,0,0,1,300,39.43359223116325,0.461090280506142
0.072,False,243039155,False,476,False,True,0.809581483945462,0.807890481941264,106,0,0,1,300,33.440885990371655,0.38618103119190667
0.072,False,750760949,False,391,False,True,0.6888958181448515,0.6875061013409729,107,0,0,1,300,28.815464026639518,0.32836293141755674
0.072,False,1433549790,False,363,False,True,0.5966679987842846,0.5954049710453724,133,0,0,1,300,25.28708530381745,0.28425794936894505
0.072,False,1581125822,False,515,False,True,0.7371817902132849,0.735297087039557,119,0,0,1,300,30.678652324759394,0.3516529161918674
0.072,False,1176008450,False,488,False,True,0.6826505862216983,0.6809019920760753,122,0,0,1,300,28.59109987092767,0.3255583637338857
0.072,False,859231623,False,349,False,True,0.6322678882345064,0.630995652434886,115,0,0,1,300,26.645384007864664,0.3012367786855102
0.072,False,774539806,False,490,False,True,0.6567063786567983,0.6549499304040627,136,0,0,1,300,27.59916962398305,0.3131591659280726
0.072,False,476596626,False,441,False,True,0.7032624970066338,0.7017272136635273,110,0,0,1,300,29.371437005287845,0.33531263272717676
0.072,False,742038651,False,700,False,True,0.8650464778816433,0.8624707782685956,100,0,0,1,300,35.592416879992186,0.41307531856868723
0.072,False,369619584,False,458,False,True,0.6003169483025307,0.5986917073144282,130,0,0,1,300,25.439927556944838,0.2861684882755956
0.072,False,1574206216,False,530,False,True,0.8606186509810351,0.8587162140348831,108,0,0,1,300,35.39975710367385,0.4106670578826693
0.072,False,670565978,False,498,False,True,0.6740905199747769,0.6723017062384319,136,0,0,1,300,28.26490080394855,0.321480852529937
0.072,False,949626912,False,467,False,True,0.7118066167989712,0.7101638905782899,112,0,0,1,300,29.7010881818747,0.3394332956543075
0.072,False,2064499220,False,457,False,True,0.7268495311793189,0.7251924714271669,118,0,0,1,300,30.276528309543572,0.3466263377000146
0.072,False,410003138,False,539,False,True,0.7312054336336655,0.7292653145821204,113,0,0,1,300,30.453859771371377,0.34884299346172026
0.072,False,1591666594,False,517,False,True,0.7297077586197007,0.7278671469947685,119,0,0,1,300,30.39310526971208,0.34808355793707724
0.072,False,1675486736,False,519,False,True,0.766076856819196,0.7642342836384858,116,0,0,1,300,31.783035077521163,0.36545777824291453
0.072,False,823385609,False,479,False,True,0.7164944875886807,0.7148135704442277,115,0,0,1,300,29.88258023919215,0.3417019591386762
0.072,False,489218797,False,660,False,True,0.8869050079099059,0.8846035549606189,104,0,0,1,300,36.42003726925222,0.4234206316695865
0.072,False,1083330318,False,484,False,True,0.6784518561091781,0.6767272038805608,118,0,0,1,300,28.43041924166042,0.32354984459819436
0.072,False,770008602,False,440,False,True,0.6919444872688868,0.6903757316787265,119,0,0,1,300,28.939501310063406,0.3299134062439322
0.072,False,591687645,False,730,False,True,0.9652496370402314,0.95,97,0,0,1,300,39.426453935938774,0.46100105137592134
0.072,False,1444582528,False,476,False,True,0.6803118449328301,0.6785753905521422,122,0,0,1,300,28.500269327000307,0.32442297556631666
0.072,False,286592746,False,451,False,True,0.701641153845288,0.6999636933335112,117,0,0,1,300,29.312623465623396,0.3345774594312882
0.072,False,301261637,False,348,False,True,0.6273105624817843,0.6260832927795447,130,0,0,1,300,26.45593822577134,0.2988686930015382
0.072,False,1801038924,False,331,False,True,0.6615882893619325,0.6604301747758636,117,0,0,1,300,27.764269373809427,0.31522292431676474
0.072,False,941428828,False,485,False,True,0.724843176191452,0.7231411408649769,109,0,0,1,300,30.201982065671515,0.3456945044086646
0.072,False,2027215409,False,231,False,True,0.5205283950886123,0.5197170999133675,129,0,0,1,300,22.3588087516366,0.24765428653856683
0.072,False,2074026436,False,263,False,True,0.5119658648230245,0.5110090685528674,133,0,0,1,300,22.035752835671023,0.24361606495980154
0.072,False,2129844066,False,462,False,True,0.7017564189824584,0.7000488846729145,108,0,0,1,300,29.317673737980986,0.3346405881660757
0.072,False,736797260,False,508,False,True,0.7569670302038652,0.7551342108308434,101,0,0,1,300,31.433417633307016,0.361087535623552
0.072,False,265879995,False,415,False,True,0.664978962702782,0.6635083693312186,123,0,0,1,300,27.905099840841732,0.31698331510358685
0.072,False,1658288101,False,639,False,True,0.8872711845032762,0.8849382525652988,99,0,0,1,300,36.4329409094043,0.42358192811640333
0.072,False,356747812,False,490,False,True,0.817242963961927,0.815488521929246,99,0,0,1,300,33.734767173052546,0.3898545666651848
0.072,False,588530198,False,640,False,True,0.8119974367024021,0.8097301337244965,98,0,0,1,300,33.55521583055258,0.38761016225441364
0.072,False,949120339,False,587,False,True,0.8010673897692204,0.7989892376460446,114,0,0,1,300,33.12955751239958,0.382289403281916
0.072,False,1858003591,False,469,False,True,0.6766266692913048,0.6749564011187511,120,0,0,1,300,28.358243298729832,0.3226476402232313
0.072,False,1307099920,False,368,False,True,0.5996539686606066,0.5983655278874811,119,0,0,1,300,25.40129581979103,0.2856855887910699
0.072,False,1124728671,False,443,False,True,0.646675680632126,0.64512271631549,118,0,0,1,300,27.208800184802147,0.3082795204864457
0.072,False,132191843,False,442,False,True,0.6639488475669213,0.6624076788594688,119,0,0,1,300,27.86899585160473,0.31653201273555076
0.072,False,804025228,False,394,False,True,0.682825768169735,0.6814190312957588,117,0,0,1,300,28.584388071490977,0.3254744657497172
0.072,False,1297643576,False,489,False,True,0.7983962440532012,0.7966090686064702,101,0,0,1,300,33.0157084105906,0.380866281534304
0.072,False,607516888,False,658,False,True,0.7884458945390127,0.786065684386388,118,0,0,1,300,32.65891820247799,0.3764063789240389
0.072,False,995706573,False,446,False,True,0.7047411326171401,0.7031183242033555,118,0,0,1,300,29.43022223018109,0.3360474522446562
0.072,False,1071605399,False,507,False,True,0.7189935869627279,0.7171366616839915,119,0,0,1,300,29.982188517786312,0.34294706964433946
0.072,False,1579081227,False,692,False,True,0.8352541764742021,0.8327615733132205,114,0,0,1,300,34.45212870254802,0.3988216361860169
0.072,False,1175998343,False,581,False,True,0.8067066488455488,0.8046509927449739,99,0,0,1,300,33.344750236556415,0.38497932755764447
0.072,False,387546286,False,520,False,True,0.7081604622645027,0.7062687943383368,125,0,0,1,300,29.57033921080593,0.3377989243720693
0.072,False,510579078,False,442,False,True,0.6791086364052726,0.6775638780636515,122,0,0,1,300,28.448970792051853,0.3237817402265136
0.072,False,356492248,False,545,False,True,0.8965983322568165,0.8945909551669018,98,0,0,1,300,36.777142957052845,0.4278844778364002
0.072,False,1095128071,False,609,False,True,0.8430768103254582,0.8408987265348904,111,0,0,1,300,34.73964281321251,0.40241558283177575
0.072,False,1064691258,False,419,False,True,0.6221470370639355,0.620662846022472,115,0,0,1,300,26.26845659942462,0.2965251595082998
0.072,False,1793207156,False,410,False,True,0.6767294680872441,0.6752567932256873,119,0,0,1,300,28.35284036215407,0.3225801031398869
0.072,False,133039584,False,503,False,True,0.675062233310602,0.6732551868344034,113,0,0,1,300,28.303341089316497,0.32196135875183607
0.072,False,1086922226,False,523,False,True,0.7266864714715208,0.7247646598674093,115,0,0,1,300,30.278999124103283,0.3466572230878834
0.072,True,1904612190,False,418,False,True,0.7372840758069377,0.7339435737002508,126,175,175,1,300,30.74124267064445,0.35243530035237713
0.072,True,487605264,False,513,False,True,0.8207642744170782,0.8167753832802818,125,176,176,1,300,33.95855987628592,0.39265199172216675
0.072,True,1943820346,False,297,False,True,0.7811359119688994,0.7787699364337979,117,184,184,1,300,32.37939109925844,0.37291227093449236
0.072,True,1600536271,False,394,False,True,0.65861545116134,0.6555434593122025,151,150,150,1,300,27.72452952722765,0.3147261739804795
0.072,False,1645630398,False,652,False,True,0.7882926373067317,0.7859723630788357,123,0,0,1,300,32.650410047829126,0.37630002636592214
0.072,False,1904398335,False,495,False,True,0.8068008747320002,0.8050169016760576,104,0,0,1,300,33.336406601348806,0.38487503145154855
0.072,False,1084603080,False,395,False,True,0.5698329578232916,0.568408747923024,141,0,0,1,300,24.266197847512597,0.27149678434785635
0.072,False,144374437,False,480,False,True,0.7301332096845444,0.7284061593243523,115,0,0,1,300,30.405049135275586,0.3482328570328798
0.072,True,938844177,False,417,False,True,0.9271067680424324,0.9238358876278678,104,197,197,1,300,37.99427143403734,0.4430986698825645
0.072,True,1107577584,False,460,False,True,0.8424213949142155,0.8387215711819582,128,173,173,1,300,34.77129822304904,0.40281127815296747
0.072,True,1755960803,False,448,False,True,1.0393682339484165,0.95,94,199,199,1,300,42.29637105168399,0.4968752174801401
0.072,True,2084055311,False,499,False,True,1.0624774611686785,0.95,105,196,196,1,300,43.19503466105092,0.5081085758910439
0.072,False,1859677441,False,564,False,True,0.836866825920972,0.8347945010436312,103,0,0,1,300,34.496632804581694,0.39937794064222343
0.072,False,1659036510,False,555,False,True,0.814067295108448,0.8120444478497243,106,0,0,1,300,33.62406046135282,0.38847072496279983
0.072,False,127078363,False,572,False,True,0.8295183604252857,0.8274652175648072,101,0,0,1,300,34.215284527782615,0.3958610673888764
0.072,False,1565776460,False,296,False,True,0.5622621853995919,0.5612244506943143,125,0,0,1,300,23.962389932567515,0.26769916403691574
0.072,True,1530025361,False,703,False,True,1.2338650552430046,0.95,102,199,199,1,300,49.80784357446174,0.5907691522583839
0.072,True,272696876,False,421,False,True,0.7802344537821215,0.7768978155965607,126,175,175,1,300,32.380583402794066,0.3729271748223245
0.072,True,801358891,False,516,False,True,0.8839867553213749,0.8798311825437813,123,178,178,1,300,36.37850980839033,0.42290153599497804
0.072,True,954136083,False,393,False,True,0.8550419902260091,0.8518475148103494,116,185,185,1,300,35.233998244359015,0.4085950609341788
0.072,True,975527827,False,574,False,True,0.9519192382888871,0.9473825727238777,115,186,186,1,300,38.9899112728586,0.4555442378234554
0.072,True,1584198833,False,340,False,True,0.7594475348546494,0.7566817165115757,115,186,186,1,300,31.563532937008908,0.3627139865212676
0.072,True,26793594,False,610,False,True,1.0460116202490068,0.95,105,196,196,1,300,42.598027416809536,0.500645943317558
0.072,True,1216463177,False,444,False,True,0.926904042457384,0.923264247511141,114,187,187,1,300,37.99719684143057,0.44313523769655233
0.072,True,526865947,False,546,False,True,0.9125325212566887,0.908219142430634,127,174,174,1,300,37.47814039401965,0.43664699566221554
0.072,True,488657451,False,633,False,True,1.0373483515075925,0.95,106,195,195,1,300,42.275385757556684,0.49661289992253177
0.072,True,1238752186,False,605,False,True,1.0641886063801205,0.95,107,194,194,1,300,43.29234215028102,0.5093249263473568
0.072,True,294112283,False,351,False,True,0.7187586913832199,0.7160118107866812,139,162,162,1,300,30.011930734020893,0.34331884989768774
0.072,True,1371461579,False,718,False,True,1.1396307688310099,0.95,111,190,190,1,300,46.21004056139153,0.545796361704226
0.072,True,1091274097,False,526,False,True,1.003546822965274,0.95,112,189,189,1,300,40.95034888917247,0.4800498459345356
0.072,True,384451690,False,527,False,True,1.056145531843058,0.95,107,194,194,1,300,42.958267267441904,0.5051489668749832
0.072,True,1404511764,False,314,False,True,0.7323352415794,0.7298891446922181,117,184,184,1,300,30.519151836341845,0.34965914928944997
0.072,True,1823004350,False,453,False,True,0.9064581520432902,0.9028329448540053,120,181,181,1,300,37.218591440730776,0.43340261544187514
0.072,True,263431829,False,396,False,True,0.8252662855343008,0.8220534637509159,114,187,187,1,300,34.09719599340517,0.3943849528299078
0.072,True,1396226683,False,584,False,True,1.0235879427728753,0.95,115,186,186,1,300,41.734837093543455,0.48985600359932363
0.072,True,1959136234,False,452,False,True,0.9681890901015964,0.95,100,199,199,1,300,39.57559858113194,0.4628653704130181
0.072,True,1951041088,False,272,False,True,0.6621908494437955,0.66003219141874,143,158,158,1,300,27.824978634749133,0.31598179480691174
0.072,True,2130551015,False,499,False,True,0.8028492591491942,0.7989256220794101,127,174,174,1,300,33.27014673461965,0.38404677898707507
0.072,True,608908478,False,536,False,True,0.9773701071629287,0.95,106,195,195,1,300,39.95543433469331,0.4676133440394194
0.072,True,605948406,False,469,False,True,0.9972207656101066,0.95,121,180,180,1,300,40.69149035281363,0.4768140960620324
0.072,True,1921953463,False,543,False,True,0.9302202914534348,0.925876704369802,119,182,182,1,300,38.152041936140634,0.44507081227791123
0.072,True,2062816755,False,518,False,True,0.9076016526654415,0.9034615982595814,135,166,166,1,300,37.281076025315755,0.4341836770836564
0.072,True,1053887642,False,363,False,True,0.7732537481300857,0.7702822830310795,136,165,165,1,300,32.09738845950062,0.3693872181344364
0.072,True,676539387,False,411,False,True,0.8276087812783129,0.8243179794431759,108,193,193,1,300,34.19091859170303,0.39555649191347025
0.072,True,409305545,False,519,False,True,1.1073777739647448,0.95,93,199,199,1,300,44.917659663498185,0.5296415094593911
0.072,True,633240803,False,510,False,True,0.8486570877593228,0.8445006325575419,134,167,167,1,300,35.02621618658402,0.4059977705836868
0.072,True,1527361869,False,421,False,True,0.918154984686053,0.914819805431008,101,199,199,1,300,37.65349532227199,0.43883894450136485
0.072,True,373008750,False,350,False,True,0.8236933327266073,0.820951426634321,116,185,185,1,300,34.02137931036781,0.393437238976868
0.072,True,977159213,False,468,False,True,0.917897706117512,0.9141078241556633,114,187,187,1,300,37.6583375222176,0.43889947236050775
0.072,True,308102950,False,596,False,True,1.027909088936477,0.95,127,174,174,1,300,41.901623521984064,0.491940845744069
0.072,True,1589379971,False,444,False,True,0.8291135992014103,0.8255672203978097,124,177,177,1,300,34.25908431023124,0.3964085682348444
0.072,True,1315423281,False,378,False,True,0.7368814120317198,0.7338247662077404,118,183,183,1,300,30.713158846512343,0.3520842505805754
0.072,True,279530743,False,501,False,True,0.9144599855847442,0.9104231582142215,120,181,181,1,300,37.537625338030615,0.43739056156578954
0.072,True,1529040881,False,612,False,True,1.0193050007934208,0.95,113,188,188,1,300,41.580078909482275,0.4879215154349481
0.072,True,1348176150,False,535,False,True,1.1787874775845777,0.95,93,199,199,1,300,47.65020188322344,0.5637984794075744
0.072,True,183253831,False,518,False,True,0.9382762066196131,0.9340595285379162,119,182,182,1,300,38.4540108497507,0.4488454449677
0.072,True,95720042,False,464,False,True,0.9166256649812821,0.9129265025510613,116,185,185,1,300,37.60682787492291,0.43825559817489346
0.072,True,1885032877,False,446,False,True,0.893034175643057,0.8894990542065266,121,180,180,1,300,36.70037458280863,0.42692486823453973
0.072,True,705593612,False,380,False,True,0.7828682081233315,0.7798618400499082,114,187,187,1,300,32.47078602753295,0.374054713976623
0.072,True,1916268110,False,649,False,True,1.0813187831587439,0.95,107,194,194,1,300,43.96009259007797,0.517671853774566
0.072,True,585015489,False,565,False,True,0.8803989160151464,0.875863597125397,124,177,177,1,300,36.25559647976272,0.4213651107266061
0.072,True,1165221531,False,339,False,True,0.692454910997643,0.6897323030375778,132,169,169,1,300,29.002234338401905,0.330697573957127
0.072,True,214249437,False,633,False,True,1.0102251707898606,0.95,110,191,191,1,300,41.240098058115144,0.48367173083616516
0.072,True,494114119,False,336,False,True,0.8661132095536795,0.8633762716727266,112,189,189,1,300,35.64114906988936,0.41368447488050963
0.072,True,429311955,False,460,False,True,0.8893960467235804,0.8857181723033493,109,192,192,1,300,36.56669738779069,0.42525389400116054
0.072,True,1561250589,False,672,False,True,1.1551515811976614,0.95,104,197,197,1,300,46.790857638187994,0.5530566158852719
0.072,True,479424884,False,541,False,True,0.8817049660096761,0.8773231236172567,120,181,181,1,300,36.30042444217355,0.421925463454497
0.072,True,594935069,False,297,False,True,0.6927290468286187,0.6903784142933309,127,174,174,1,300,28.999904793792787,0.33066845448790755
0.072,True,1808302319,False,487,False,True,0.9218131241067311,0.9179454250592523,113,188,188,1,300,37.81396452665028,0.44084482088703375
0.072,True,1915397246,False,394,False,True,0.779193433683312,0.7759645964080835,130,171,171,1,300,32.337145555602426,0.3723841987330778
0.072,True,929922251,False,561,False,True,0.9334857922177386,0.9291035924427049,111,190,190,1,300,38.282169522314064,0.44669741618617376
0.072,True,426744565,False,360,False,True,0.9892594315141131,0.95,98,199,199,1,300,40.352500075694294,0.472576693698745
0.072,True,1909793943,False,343,False,True,0.826462614063738,0.8237824397518618,107,194,194,1,300,34.12382317036267,0.3947177944842467
0.072,True,314202646,False,400,False,True,0.9026342793862482,0.8993961799592234,118,183,183,1,300,37.05654182841088,0.4313769838766149
0.072,True,419044734,False,447,False,True,0.8593334194428307,0.8557829064296623,120,181,181,1,300,35.41242310846537,0.41082538434153276
0.072,True,2010767505,False,334,False,True,0.76253299872791,0.7598973781662343,112,189,189,1,300,31.677042961327086,0.364132869842027
0.072,True,1234750449,False,574,False,True,1.0559109120616712,0.95,115,186,186,1,300,42.967103993899336,0.5052594265438874
0.072,True,619722067,False,245,True,False,0.805168245476576,0.8032183771322956,102,199,199,1,300,33.28230872632033,0.38419880479073193
0.072,True,830679759,False,596,False,True,0.9606088676083551,0.95,124,177,177,1,300,39.329531954822514,0.4597895202236598
0.072,True,535753299,False,612,False,True,1.148058654019482,0.95,99,199,199,1,300,46.500251809595305,0.5494240226148228
0.072,True,1416263605,False,399,False,True,0.8981586437534185,0.8948425813083516,123,178,178,1,300,36.883753276270596,0.42921711484164954
0.072,True,978234493,False,527,False,True,0.9617564856702203,0.95,118,183,183,1,300,39.35330210529082,0.46008664883781675
0.072,True,5120678,False,400,False,True,0.7992281200596317,0.7961091989411021,122,179,179,1,300,33.100419665612826,0.3819251786194745
0.072,True,50862468,False,388,False,True,0.8843683569319817,0.8812752735277322,115,186,186,1,300,36.35533691241308,0.42261187307895387
0.072,True,1007472869,False,427,False,True,0.8653569065411775,0.8618808235627764,113,188,188,1,300,35.6371000930778,0.4136338624092855
0.072,True,1495420853,False,368,False,True,0.6741102507057662,0.6711538500543366,154,147,147,1,300,28.309860148240343,0.3220428479215614
0.072,True,1537987082,False,352,False,True,0.6754203069236203,0.6725309340835028,142,159,159,1,300,28.35817784249591,0.32264682248798066
0.072,True,1311582945,False,285,False,True,0.7386426521900091,0.7363879401553035,120,181,181,1,300,30.75314185228856,0.35258404098807056
0.072,True,824899084,False,379,False,True,0.7236502846712667,0.7206060768729144,137,164,164,1,300,30.209890914803793,0.3457933660433435
0.072,True,84055631,False,269,False,True,0.7267158898372402,0.7245962299624806,131,170,170,1,300,30.28962876556172,0.34679009483410717
0.072,True,317069946,False,349,False,True,0.7563624979612588,0.7536164026449051,121,180,180,1,300,31.44813206852669,0.3612714675886584
0.072,True,957341724,False,478,False,True,0.9015993248636937,0.8978499232018948,119,182,182,1,300,37.03758259984473,0.4311399921748733
0.072,True,560222822,False,535,False,True,0.9389239810215105,0.9345980746025437,116,185,185,1,300,38.48514515948552,0.4492346259814031
0.072,True,1660401703,False,335,False,True,0.7712936710930901,0.7686874966511309,129,172,172,1,300,32.01396841589938,0.36834446166890467
0.072,True,1312469181,False,469,False,True,0.8856943486795374,0.8819198446813569,120,181,181,1,300,36.428971533551405,0.4235323110672593
0.072,True,476397578,False,567,False,True,0.9417518197732644,0.9373610528958155,118,183,183,1,300,38.59889545611847,0.45065651264427153
0.072,True,2080721917,False,543,False,True,0.8841207487063525,0.8797042577945705,121,180,180,1,300,36.394419940672535,0.4231004136941001
0.072,True,2011708630,False,554,False,True,1.0044422487589018,0.95,105,196,196,1,300,40.99340789355179,0.4805880864658769
0.072,True,2056945440,False,387,False,True,0.8378604159660933,0.8347785741653707,116,185,185,1,300,34.57432038334329,0.40034904125303045
0.072,True,1312067055,False,458,False,True,0.9841753364611434,0.95,112,189,189,1,300,40.187165889368806,0.4705100047410693
0.072,True,107243522,False,460,False,True,0.7630831720102395,0.7593522568041927,143,158,158,1,300,31.738570158772756,0.36490196409646974
0.072,True,290924437,False,566,False,True,1.0371262735547746,0.95,104,197,197,1,300,42.24608680284223,0.49624666087753494
0.072,True,1554341028,False,485,False,True,0.9658663325624284,0.95,117,184,184,1,300,39.50014496924716,0.4619221949082687
0.072,True,1188583069,False,510,False,True,0.9098821141524274,0.9057636161414546,118,183,183,1,300,37.36571720686911,0.43524169783323013
0.072,True,332774365,False,677,False,True,1.282164734200688,0.95,102,199,199,1,300,51.648521025365696,0.6137777497975712
0.072,True,64623723,False,486,False,True,0.9136152929553377,0.909709083274883,113,188,188,1,300,37.50384162401026,0.43696826283033974
0.072,True,2139249553,False,626,False,True,1.3336001850039791,0.95,94,199,199,1,300,53.597405687486436,0.6381389450993242
0.072,True,1840188999,False,478,False,True,0.9286131546808754,0.9248011108906077,114,187,187,1,300,38.07295157959688,0.4440821772155777
0.074,False,885687203,False,796,False,True,0.9053588884212346,0.9025010696731306,109,0,0,1,300,37.14497509721886,0.43248240552491873
0.074,False,758090948,False,546,False,True,0.7030058684514864,0.7010208595775392,122,0,0,1,300,29.37692799267644,0.33538127053600414
0.074,False,1072733167,False,788,False,True,0.9155627204152773,0.9126917250314113,106,0,0,1,300,37.53455862531282,0.43735222698144194
0.074,False,1706692475,False,615,False,True,0.848929407555433,0.8467032243949595,114,0,0,1,300,34.96389507649546,0.4052187518495226
0.074,False,1248991887,False,732,False,True,0.9910092236460596,0.95,104,0,0,1,300,40.41076107448439,0.4733049597255272
0.074,False,525381480,False,454,False,True,0.8228711709113891,0.8212701197156165,105,0,0,1,300,33.944958478271786,0.3924819727880615
0.074,False,305464772,False,719,False,True,0.9211555371286048,0.9186131394957069,97,0,0,1,300,37.738593756638835,0.4399026804400729
0.074,False,1248096182,False,670,False,True,0.8493338485476223,0.8469332363714446,103,0,0,1,300,34.98605201293912,0.40549571513042343
0.074,False,466651964,False,486,False,True,0.691598028393596,0.6898447626647563,118,0,0,1,300,28.93324057999056,0.3298351466388003
0.074,False,1814270353,False,814,False,True,0.8244334723883854,0.8215557110176835,116,0,0,1,300,34.05437873068278,0.3938497335546479
0.074,False,151588614,False,670,False,True,0.8477379757739545,0.8453365408562842,115,0,0,1,300,34.92411514094683,0.40472149983474415
0.074,False,1821268928,False,609,False,True,0.7979850752937321,0.7958698977040534,103,0,0,1,300,33.014661682879705,0.38085319738129364
0.074,False,578109588,False,552,False,True,0.7858715138231307,0.7838666878370429,119,0,0,1,300,32.544505369425245,0.37497621045291446
0.074,False,1753019860,False,575,False,True,0.7462293247812096,0.7441800504289037,114,0,0,1,300,31.031515847414738,0.3560637350165186
0.074,False,1371728969,False,703,False,True,0.8250232853165652,0.8224885736324273,103,0,0,1,300,34.06207562638484,0.3939459453241641
0.074,False,1074076706,False,691,False,True,0.7255334685261436,0.7230691139730144,129,0,0,1,300,30.25782055594506,0.34639248947208695
0.074,False,1125699497,False,550,False,True,0.8313392368237477,0.8293253460661854,104,0,0,1,300,34.2825851963909,0.3967023304764141
0.074,False,327675657,False,644,False,True,0.8575717895065622,0.855264933436672,107,0,0,1,300,35.29838750496634,0.4093999307223928
0.074,False,98518026,False,666,False,True,0.8018382669998847,0.7995086397503932,117,0,0,1,300,33.17047558902391,0.3828008821984554
0.074,False,850808294,False,889,False,True,0.9364423857289181,0.9332751239730506,110,0,0,1,300,38.34599264750921,0.44749520932599407
0.074,False,1350924362,False,742,False,True,0.9184657009163297,0.9158001569728852,104,0,0,1,300,37.63908295494207,0.43865878844750056
0.074,False,57703065,False,459,False,True,0.5810193929430951,0.5793948076055552,139,0,0,1,300,24.701584361684347,0.276939146397161
0.074,False,2077608285,False,581,False,True,0.8820917927080155,0.8800333488653147,112,0,0,1,300,36.22664203085633,0.4210031775258259
0.074,False,2023669638,False,759,False,True,0.98425391487218,0.95,100,0,0,1,300,40.15579607755021,0.4701178794221403
0.074,False,1072013580,False,663,False,True,0.7951203119968971,0.7927378189199815,116,0,0,1,300,32.91302897636941,0.3795827814950474
0.074,False,1244830128,False,444,False,True,0.8115156165697655,0.8099137309416978,103,0,0,1,300,33.51036913670291,0.38704957544257385
0.074,False,985305440,False,679,False,True,0.838496897919159,0.8360540097931941,107,0,0,1,300,34.573425600597375,0.40033785594715643
0.074,False,701647553,False,674,False,True,0.7859854413982585,0.7835943043411868,117,0,0,1,300,32.56550271655706,0.37523867872292216
0.074,False,638196557,False,609,False,True,0.7861097847420142,0.7838810575384308,121,0,0,1,300,32.562834447047685,0.37520532517955646
0.074,False,794408236,False,720,False,True,0.9011929969808766,0.8986308207224071,103,0,0,1,300,36.97381844791325,0.43034293527820777
0.074,False,402019570,False,776,False,True,0.9479909746331342,0.9451747394510164,110,0,0,1,300,38.772547285755635,0.4528271722948239
0.074,False,296093714,False,739,False,True,0.8766502719898073,0.8739440032431169,117,0,0,1,300,36.0422365667348,0.41869809632777216
0.074,False,1984101203,False,606,False,True,0.8356278933517619,0.8334759076303753,98,0,0,1,300,34.453904467720456,0.39884383339716256
0.074,False,1437846248,False,483,False,True,0.6770036994830374,0.6753128543429616,123,0,0,1,300,28.373419562581716,0.32283734459352265
0.074,False,1072993973,False,766,False,True,0.9464153735744087,0.9437035830634994,106,0,0,1,300,38.708967643587066,0.45203242225221807
0.074,False,2047834548,False,618,False,True,0.8183911587590862,0.8161928906175235,109,0,0,1,300,33.7963679531906,0.39062458070248574
0.074,False,1789106871,False,791,False,True,0.9765494639916441,0.95,106,0,0,1,300,39.865629396541486,0.4664907755229664
0.074,False,433925259,False,606,False,True,0.7204103393649135,0.718209069505968,133,0,0,1,300,30.050907017696268,0.3438060556998605
0.074,False,1190930233,False,632,False,True,0.9668450659139229,0.95,98,0,0,1,300,39.47270813527754,0.46157923211108953
0.074,False,1204356576,False,654,False,True,0.8942130262321144,0.8919544311761579,105,0,0,1,300,36.698493478522515,0.42690135385362
0.074,False,818902055,False,630,False,True,0.8355674744853993,0.8332832065284902,113,0,0,1,300,34.455376670189885,0.398862236082893
0.074,False,1109125383,False,791,False,True,1.035131365813074,0.95,97,0,0,1,300,42.10426896088822,0.4944739274964141
0.074,False,1696922516,False,711,False,True,0.9991524895845392,0.95,95,0,0,1,300,40.71922835633616,0.47716082252696385
0.074,False,343267201,False,520,False,True,0.6324163982334353,0.63059713777853,123,0,0,1,300,26.674317588494777,0.3015984503991177
0.074,False,1971083553,False,870,False,True,1.0032910168189813,0.95,99,0,0,1,300,40.897436170752094,0.47938843273685317
0.074,False,1945992177,False,556,False,True,0.8375801498970479,0.8355890360782049,99,0,0,1,300,34.52100347402204,0.39968257562225773
0.074,False,1480797941,False,704,False,True,0.8977836265261535,0.8952608530058178,108,0,0,1,300,36.84283608214468,0.4287056464889052
0.074,False,618673495,False,657,False,True,0.8473151315844889,0.8449630525975343,112,0,0,1,300,34.907577036868716,0.4045147724363973
0.074,False,1681248581,False,597,False,True,0.8090532607125303,0.80691951819468,117,0,0,1,300,33.437132994567754,0.3861341185877683
