sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3,45,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,67,200,2,2,500,1,0.002,5,-0.007931933343115816,0.4281884506391638,4.559550483178482,0,0.3691274085824933,0.2935300000846404,0.09789543950377445,6.365735399682373,3.0,2.0,True,0.1347406940734817,0.37149495115329145,0.0,0.0,0.0,
3,46,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,77,232,2,2,500,1,0.002,5,-0.0074792486748691545,0.43306526597313244,4.559550483178482,0,0.39686451712768284,0.33070181530384046,0.10009539839347269,6.358652503499798,3.0,2.0,True,0.14307168105448217,0.3994280811284222,0.0,0.0,0.0,
3,47,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,42,245,2,2,500,1,0.002,6,-0.006728196553956067,0.41287443277990477,4.559550483178482,0,0.5106674651297993,0.14373465052069662,0.09718741660400651,6.390725984099896,3.0,2.0,True,0.15519772224406744,0.5149849113996665,0.0,0.0,0.0,
3,48,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,19,251,2,2,500,1,0.002,5,-0.006490137958861553,0.4320158703180237,4.559550483178482,1,0.510826351480293,0.07994802862733635,0.07994802862733635,6.407830764113176,3.0,2.0,True,0.13236378897830506,0.5146492056469797,0.0,0.0,0.0,
3,49,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,35,242,2,2,500,1,0.002,6,-0.0074410313951265294,0.4440702169059403,4.559550483178482,1,0.46282814411584333,0.14530765116903033,0.10312249629648705,6.390749884956677,3.0,2.0,True,0.15818321301953317,0.4665282849793613,0.0,0.0,0.0,
3,50,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,79,223,2,2,500,1,0.002,6,-0.005932691853967498,0.2841160826296836,4.559550483178482,0,0.5248964225396908,0.35205852503498525,0.09759003227500879,6.354998310626955,3.0,2.0,True,0.14961235667327227,0.5294545286028457,0.0,0.0,0.0,
3,52,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,59,272,2,2,500,1,0.002,5,-0.00717960385157923,0.4095678424189906,4.559550483178482,0,0.40393248525701686,0.23820381220085907,0.09908039508428146,6.376957340719695,3.0,2.0,True,0.1340756268323908,0.4066583121097909,0.0,0.0,0.0,
3,53,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,60,208,2,2,500,1,0.002,7,-0.006936753255557093,0.40761159353072074,4.559550483178482,0,0.51710590867327,0.26466098170172714,0.10156960199842144,6.367464407801761,3.0,2.0,True,0.16066817166846079,0.5221668907402754,0.0,0.0,0.0,
3,51,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,50,223,3,3,500,2,0.004,5,-0.007350364038064328,0.4341999257002236,4.559550483178482,0,0.4255906608590203,0.22265877472447396,0.10481154547923305,6.376721900120802,4.5,3.0,True,0.1459160445778294,0.6777962303538769,0.41346350269103305,0.0,0.0,
3,54,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,65,233,2,2,500,1,0.002,6,-0.0072701701093365045,0.3129286687378787,4.559550483178482,0,0.44172074244329257,0.2785482622821164,0.09587979503583981,6.371986410791784,3.0,2.0,True,0.1530267233467616,0.4452271475335338,0.0,0.0,0.0,
3,55,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,34,213,2,2,500,1,0.002,5,-0.0060579904892303915,0.40978378023274864,4.559550483178482,0,0.33646143529388023,0.13335963703663117,0.077845560994372,6.390992390115209,3.0,2.0,True,0.13719835713948664,0.33847419365907616,0.0,0.0,0.0,
3,56,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,23,242,2,2,500,1,0.002,5,-0.007026903766567116,0.3019346365107616,4.559550483178482,0,0.3703071517698487,0.0963507528776662,0.06412176950838866,6.400356661563568,3.0,2.0,True,0.13717182409003534,0.3726620540696448,0.0,0.0,0.0,
3,59,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,25,229,2,2,500,1,0.002,4,-0.007490807851121772,0.29979007655076373,4.559550483178482,0,0.3444489934620283,0.09156021288466787,0.08612404278153152,6.401821393012009,3.0,2.0,True,0.13613203653730918,0.34612896892109857,0.0,0.0,0.0,
3,57,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,43,212,2,2,500,1,0.002,5,-0.006160068117752715,0.3926268765611667,4.559550483178482,1,0.394687367677302,0.18448487200673389,0.09736520787429205,6.387124234744349,3.0,2.0,True,0.1324107898200155,0.3973366260394969,0.0,0.0,0.0,
3,58,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,43,203,2,2,500,1,0.002,4,-0.007701151470753231,0.40920483865030555,4.559550483178482,0,0.422576173490867,0.19031500995441364,0.0993962848256813,6.384936021361409,3.0,2.0,True,0.1281979047943475,0.42495019178680665,0.0,0.0,0.0,
3,60,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,50,240,2,2,500,1,0.002,5,-0.007096108297377057,0.40815698216513496,4.559550483178482,0,0.4218973174731795,0.20601262527502429,0.10149476160373687,6.380067883247646,3.0,2.0,True,0.14037563667493885,0.42474097081457585,0.0,0.0,0.0,
3,63,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,50,253,2,2,500,1,0.002,5,-0.007441780323476976,0.32325862611776657,4.559550483178482,1,0.40883209105669116,0.23835112438402775,0.07491194004558617,6.380170842682345,3.0,2.0,True,0.14445567748159038,0.4115025598806821,0.0,0.0,0.0,
3,61,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,61,215,2,2,500,1,0.002,5,-0.007430346589799797,0.4191044748313306,4.559550483178482,0,0.4451843756505176,0.26925990847021114,0.09598923120529393,6.370129928160291,3.0,2.0,True,0.1366183632701427,0.4483012040584002,0.0,0.0,0.0,
3,62,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,30,232,2,2,500,1,0.002,6,-0.007283549262435685,0.4494966274941561,4.559550483178482,0,0.37006316398817946,0.11263155784480912,0.09795650120053108,6.396117736792756,3.0,2.0,True,0.1432257010158848,0.37281827487448255,0.0,0.0,0.0,
3,64,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,34,200,2,2,500,1,0.002,5,-0.006622664218438601,0.41306806881655156,4.559550483178482,0,0.2759654394834087,0.14974044555957494,0.057094293850254496,6.389872003241541,3.0,2.0,True,0.13768185059792631,0.2773622434115448,0.0,0.0,0.0,
3,65,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,95,224,2,2,500,1,0.002,5,-0.007505547021626313,0.42896774035456886,4.559550483178482,0,0.4774701586949864,0.41422380416459437,0.09915193182500115,6.346897736956105,3.0,2.0,True,0.1384337533046952,0.48089476885044385,0.0,0.0,0.0,
3,66,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,59,236,2,2,500,1,0.002,5,-0.005870682311684305,0.26150580223589515,4.559550483178482,0,0.4315664836561675,0.25073687839351777,0.10567776055810654,6.371683078442793,3.0,2.0,True,0.15077833116353237,0.4344027276207396,0.0,0.0,0.0,
3,67,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,45,221,2,2,500,1,0.002,4,-0.006727366653123568,0.39796077994814105,4.559550483178482,0,0.37904500668402125,0.1767011414855264,0.09865834367043086,6.386319153394982,3.0,2.0,True,0.12478895879316651,0.38109545868314104,0.0,0.0,0.0,
3,68,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,46,211,2,2,500,1,0.002,5,-0.007654067554222266,0.41123008856720666,4.559550483178482,0,0.39453241391025223,0.21279187565834493,0.09547550628738728,6.380256802298882,3.0,2.0,True,0.13279068784288403,0.3971762697291145,0.0,0.0,0.0,
