action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,corruption_active,defense_active,defense_fired,elapsed_seconds,end_reason,evaluated_yield_opportunities,executor_elapsed_seconds,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,False,0.0,False,False,False,True,True,114.8236523999949,step_limit,1,114.85514180001337,False,272,85.77042167484431,1,False,True,YOTKOTEST,0.656,0.30087933414381857,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087056,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.38534720000462,step_limit,1,114.41322640000726,False,298,97.94012859455557,1,False,True,YOTKOTEST,0.656,0.3145976057873697,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087057,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,113.32063990001916,step_limit,1,113.34543779998785,False,214,63.64746997380086,1,False,True,YOTKOTEST,0.656,0.29258829030058037,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087058,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,False,True,True,114.37327340000775,step_limit,1,114.40333319999627,False,294,99.67910480376152,1,False,True,YOTKOTEST,0.656,0.3013880092668989,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087059,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.2002419999917,step_limit,1,118.22485910000978,False,268,83.68541045506123,1,False,True,YOTKOTEST,0.656,0.28763914742317986,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087000,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.48669389999122,step_limit,1,116.51362329997937,False,372,125.771839731524,1,False,True,YOTKOTEST,0.656,0.305181228885588,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087001,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.62399439999717,step_limit,1,116.64969379999093,False,370,123.88478756096441,1,False,True,YOTKOTEST,0.656,0.30780188227869193,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087002,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.18376960000023,step_limit,1,117.2075887999963,False,355,111.37405670456378,1,False,True,YOTKOTEST,0.656,0.28904583345479745,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087003,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.95294280000962,step_limit,1,116.97119179999572,False,331,111.24036898950966,1,False,True,YOTKOTEST,0.656,0.29896791381009397,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087004,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.23042690000148,step_limit,1,117.2533398999949,False,339,108.84265000242635,1,False,True,YOTKOTEST,0.656,0.3194608234375945,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087005,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.29002060001949,step_limit,1,117.32643879999523,False,267,83.86619740669758,1,False,True,YOTKOTEST,0.656,0.31013744867992277,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087006,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.28654769997229,step_limit,1,117.31918120000046,False,301,107.89777251258938,1,False,True,YOTKOTEST,0.656,0.3303733553948056,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087007,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.10466610000003,step_limit,1,117.14403070000117,False,291,99.1851277037492,1,False,True,YOTKOTEST,0.656,0.28824789840103426,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087008,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.18568669998785,step_limit,1,117.21872679999797,False,330,107.8118446396857,1,False,True,YOTKOTEST,0.656,0.31106447652807356,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087009,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.39052449999144,step_limit,1,116.41265690000728,False,285,89.24447422136979,1,False,True,YOTKOTEST,0.656,0.31244161000744136,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087010,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.9247699000116,step_limit,1,116.95593119997648,False,335,105.32843795379702,1,False,True,YOTKOTEST,0.656,0.29324858001117393,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087011,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.9604391999892,step_limit,1,117.9913217999856,False,323,107.69176607124048,1,False,True,YOTKOTEST,0.656,0.28979215881897274,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087012,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.99684330000309,step_limit,1,117.03043439998874,False,333,111.22976927161447,1,False,True,YOTKOTEST,0.656,0.31964305572931406,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087013,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.57662119998713,step_limit,1,118.61860590000288,False,304,101.86885885164925,1,False,True,YOTKOTEST,0.656,0.31863756957630207,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087014,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,116.80076840001857,step_limit,1,116.83098050000262,False,332,113.82832898389262,1,False,True,YOTKOTEST,0.656,0.3050030210276738,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087015,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.10302189999493,step_limit,1,118.13583980000112,False,276,92.84905807760592,1,False,True,YOTKOTEST,0.656,0.29501327424117124,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087016,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.36339010001393,step_limit,1,117.39275470000575,False,355,120.58703442043769,1,False,True,YOTKOTEST,0.656,0.307522725137249,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087017,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.4446899999748,step_limit,1,118.4780512000143,False,263,87.96402692168563,1,False,True,YOTKOTEST,0.6240000000000001,0.29703650800410186,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087018,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.42717720000655,step_limit,1,118.45281739998609,False,242,78.89114984026233,1,False,True,YOTKOTEST,0.656,0.2979232509761677,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087019,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.64097880001646,step_limit,1,118.67092409997713,False,315,94.52938434673308,1,False,True,YOTKOTEST,0.656,0.28814028387698876,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087020,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.97746619998361,step_limit,1,118.00514980001026,False,348,113.40804702475687,1,False,True,YOTKOTEST,0.656,0.3112815598452857,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087021,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.33227350001107,step_limit,1,118.35165860000416,False,389,121.88277648388477,1,False,True,YOTKOTEST,0.656,0.3259630742532089,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087022,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.22451969998656,step_limit,1,118.25030169999809,False,309,100.69857065659092,1,False,True,YOTKOTEST,0.656,0.29860473411267724,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087023,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.97822620000807,step_limit,1,118.00796039999113,False,239,81.11529952539131,1,False,True,YOTKOTEST,0.656,0.31753191071674286,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087024,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.88861769999494,step_limit,1,117.92730029998347,False,294,96.44552048993451,1,False,True,YOTKOTEST,0.656,0.29156739451240726,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087025,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.54598979998264,step_limit,1,118.57694700002321,False,337,109.89612295218242,1,False,True,YOTKOTEST,0.656,0.30899378495050983,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087026,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.18006879999302,step_limit,1,119.22172679999494,False,321,102.75256473272091,1,False,True,YOTKOTEST,0.656,0.29130978258483053,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087027,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.36644800001523,step_limit,1,119.3964717000199,False,394,124.51199680835363,1,False,True,YOTKOTEST,0.656,0.29854411488614285,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087028,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.16013370000292,step_limit,1,118.18975849999697,False,232,75.51738589963928,1,False,True,YOTKOTEST,0.656,0.29864077776637565,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087029,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.89077830000315,step_limit,1,118.92035659999237,False,308,96.99945391647498,1,False,True,YOTKOTEST,0.656,0.3114165241866026,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087030,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.95061910001095,step_limit,1,119.99058579999837,False,285,94.0947336624979,1,False,True,YOTKOTEST,0.656,0.31773519361485975,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087031,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.73499999998603,step_limit,1,119.7658099999826,False,273,86.60540906425291,1,False,True,YOTKOTEST,0.656,0.2969733309728435,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087032,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.86394780001137,step_limit,1,118.89488850001362,False,249,84.79277999835537,1,False,True,YOTKOTEST,0.656,0.30649197249654775,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087033,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.81055349999224,step_limit,1,118.84026169998106,False,300,92.89845788241328,1,False,True,YOTKOTEST,0.656,0.3262578212550098,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087034,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.08124209998641,step_limit,1,118.11261919999379,False,353,110.04138063885223,1,False,True,YOTKOTEST,0.656,0.32209041308759334,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087035,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.77047469999525,step_limit,1,118.79792079998879,False,350,111.58175291889654,1,False,True,YOTKOTEST,0.656,0.31433405735868575,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087036,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.99672500000452,step_limit,1,118.03519850000157,False,321,102.72237225102178,1,False,True,YOTKOTEST,0.656,0.30808523538061566,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087037,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.57798170001479,step_limit,1,118.61234859999968,False,315,98.2205343618157,1,False,True,YOTKOTEST,0.6240000000000001,0.3055312633071797,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087038,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.29205859999638,step_limit,1,118.32295990001876,False,371,127.21165488955162,1,False,True,YOTKOTEST,0.656,0.29654644799827085,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087039,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.93201210000552,step_limit,1,118.96343770000385,False,292,92.90172410694309,1,False,True,YOTKOTEST,0.656,0.29084066356255306,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087040,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.90531770000234,step_limit,1,118.94908219997887,False,306,97.51577398650139,1,False,True,YOTKOTEST,0.656,0.31451030125499174,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087041,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.31236499999068,step_limit,1,118.34579540000414,False,303,93.5722183732102,1,False,True,YOTKOTEST,0.656,0.29000170941326714,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087042,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.34757660000469,step_limit,1,118.38371120000375,False,333,102.66254523841471,1,False,True,YOTKOTEST,0.656,0.3184815558298922,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087043,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.37772560000303,step_limit,1,119.41365070000757,False,415,127.91882868421361,1,False,True,YOTKOTEST,0.656,0.2874927139429924,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087044,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.65260849997867,step_limit,1,119.69413459999487,False,304,100.25021826186448,1,False,True,YOTKOTEST,0.656,0.325262403693734,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087045,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.81907279998995,step_limit,1,118.85419419998652,False,346,106.8181719080603,1,False,True,YOTKOTEST,0.656,0.3038643346016132,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087046,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.69796399999177,step_limit,1,119.73266410001088,False,362,113.25592823085093,1,False,True,YOTKOTEST,0.656,0.2913344310164588,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087047,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.8284144999925,step_limit,1,119.85404780000681,False,322,95.11759633742419,1,False,True,YOTKOTEST,0.656,0.2935552285507027,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087048,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.3367556000012,step_limit,1,119.36103440000443,False,327,108.59470686693417,1,False,True,YOTKOTEST,0.656,0.3279756366262091,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087049,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.99663390000933,step_limit,1,119.02594730001874,False,325,113.66825553328776,1,False,True,YOTKOTEST,0.656,0.33241646063161057,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087050,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.17051960001118,step_limit,1,119.19202380001661,False,316,106.18803847396438,1,False,True,YOTKOTEST,0.656,0.2819117413762031,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087051,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.6505756000115,step_limit,1,119.66701489998377,False,310,104.67341981525338,1,False,True,YOTKOTEST,0.656,0.3034812514120102,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087052,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.60872879999806,step_limit,1,119.63173729999107,False,263,87.02595155910032,1,False,True,YOTKOTEST,0.656,0.3006344082586091,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087053,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.5030359000084,step_limit,1,119.52524019998964,False,348,115.46015482604285,1,False,True,YOTKOTEST,0.656,0.2928719663307321,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087054,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,119.75141560001066,step_limit,1,119.77239479997661,False,307,104.256079922357,1,False,True,YOTKOTEST,0.656,0.3064281841384826,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087055,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.65989429998444,step_limit,1,118.6815493000031,False,272,85.77042167484431,1,False,True,YOTKOTEST,0.656,0.30087933414381857,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087056,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,118.5258289000194,step_limit,1,118.5442083000089,False,298,97.94012859455557,1,False,True,YOTKOTEST,0.656,0.3145976057873697,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087057,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.80365859999438,step_limit,1,117.82017530000303,False,214,63.64746997380086,1,False,True,YOTKOTEST,0.656,0.29258829030058037,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087058,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,True,117.44392499999958,step_limit,1,117.47087340001599,False,294,99.67910480376152,1,False,True,YOTKOTEST,0.656,0.3013880092668989,full,300,1.5,True,1,0,20,attack-v2-row-v1,1835087059,300,300,False,True,measurement_tampering,250,0,1,False
