grid_index,horizon,total_suppression,avg_wb,V_proj,h_n,h_n_shape
1,11,0.2,0.7359159862053719,0.08419770954213633,0.9830035473023797,0.9830285977429757
1,12,0.2,0.738315044289871,0.08474756699295433,0.9830052192967258,0.9830285977429757
1,13,0.2,0.7400952342459568,0.08515673825419935,0.9830063906540957,0.9830285977429757
1,14,0.2,0.7413076401782585,0.08543597015893475,0.9830071561527975,0.9830285977429757
1,15,0.2,0.7419995826965898,0.08559553783956177,0.9830075816915369,0.9830285977429757
1,16,0.2,0.742214910628163,0.08564522461808437,0.9830077124651361,0.9830285977429757
1,17,0.2,0.7419942728423031,0.08559431277631946,0.9830075784568973,0.9830285977429757
1,18,0.2,0.7413753712024782,0.08545158292158674,0.9830071981667704,0.9830285977429757
1,19,0.2,0.7403931955747912,0.08522532002953356,0.9830065811622895,0.9830285977429757
1,20,0.2,0.7390802417546923,0.08492332456097823,0.9830057298331776,0.9830285977429757
2,1,0.4,0.6632599026771968,0.03847103014166498,0.9752011245855967,0.9830285977429757
2,2,0.4,0.6757402486365066,0.03993244520774242,0.9765139925007614,0.9830285977429757
2,3,0.4,0.6868027681843217,0.04125061271855077,0.977508203697479,0.9830285977429757
2,4,0.4,0.6965576159428188,0.04243072182101062,0.978268844977917,0.9830285977429757
2,5,0.4,0.7051068391402096,0.04347866333590571,0.9788559698701086,0.9830285977429757
2,6,0.4,0.7125449605491581,0.044400808230832485,0.9793124047132128,0.9830285977429757
2,7,0.4,0.7189595210793533,0.045203827468319024,0.9796690078811529,0.9830285977429757
2,8,0.4,0.7244315853452825,0.045894546693552404,0.9799482393644989,0.9830285977429757
2,9,0.4,0.7290362131725375,0.046479830189777374,0.9801666038079835,0.9830285977429757
2,10,0.4,0.7328428996720053,0.0469664893504305,0.9803363375741087,0.9830285977429757
2,11,0.4,0.7359159862053719,0.04736121161745167,0.9804665846988121,0.9830285977429757
2,12,0.4,0.738315044289871,0.04767050643353681,0.9805642244618586,0.9830285977429757
2,13,0.4,0.7400952342459568,0.04790066526798712,0.9806344594449832,0.9830285977429757
2,14,0.4,0.7413076401782585,0.04805773321440079,0.9806812374767371,0.9830285977429757
2,15,0.4,0.7419995826965898,0.048147490034753486,0.9807075573519207,0.9830285977429757
2,16,0.4,0.742214910628163,0.04817543884767244,0.9807156925231562,0.9830285977429757
2,17,0.4,0.7419942728423031,0.04814680093667968,0.9807073564123943,0.9830285977429757
2,18,0.4,0.7413753712024782,0.04806651539339252,0.9806838258405727,0.9830285977429757
2,19,0.4,0.7403931955747912,0.047939242516612614,0.9806460341886213,0.9830285977429757
2,20,0.4,0.7390802417546923,0.04776937006555024,0.9805946425371734,0.9830285977429757
3,1,0.6,0.6632599026771968,0.01709823561851777,0.8682920176148193,0.9830285977429757
3,2,0.6,0.6757402486365066,0.017747753425663294,0.8772823909832325,0.9830285977429757
3,3,0.6,0.6868027681843217,0.018333605652689242,0.8847856848644526,0.9830285977429757
3,4,0.6,0.6965576159428188,0.018858098587115832,0.8910502992724307,0.9830285977429757
3,5,0.6,0.7051068391402096,0.019323850371513653,0.8962776205333521,0.9830285977429757
3,6,0.6,0.7125449605491581,0.019733692547036663,0.9006311503761582,0.9830285977429757
3,7,0.6,0.7189595210793533,0.02009058998591957,0.9042439211475689,0.9830285977429757
3,8,0.6,0.7244315853452825,0.020397576308245513,0.9072244689409227,0.9830285977429757
3,9,0.6,0.7290362131725375,0.020657702306567723,0.9096616212292264,0.9830285977429757
3,10,0.6,0.7328428996720053,0.020873995266857997,0.911628324476365,0.9830285977429757
3,11,0.6,0.7359159862053719,0.021049427385534083,0.9131847018361927,0.9830285977429757
3,12,0.6,0.738315044289871,0.02118689174823858,0.9143804971639234,0.9830285977429757
3,13,0.6,0.7400952342459568,0.021289184563549838,0.9152570316049211,0.9830285977429757
3,14,0.6,0.7413076401782585,0.02135899253973369,0.9158487737107336,0.9830285977429757
3,15,0.6,0.7419995826965898,0.02139888445989044,0.9161846032284876,0.9830285977429757
3,16,0.6,0.742214910628163,0.021411306154521092,0.9162888319165027,0.9830285977429757
3,17,0.6,0.7419942728423031,0.021398578194079865,0.9161820313401485,0.9830285977429757
3,18,0.6,0.7413753712024782,0.021362895730396684,0.9158817069915267,0.9830285977429757
3,19,0.6,0.7403931955747912,0.02130633000738339,0.9154028497131481,0.9830285977429757
