run_id,seed,step,total_suppression,c_suppressive,c_protective,population,adapter_active,adapter_score
baseline_seed1835086202,1835086202,66,0.8140000000000001,0.8,0.2,271,False,0.0
baseline_seed1835086202,1835086202,67,0.126,0.0,0.6,273,False,0.0
baseline_seed1835086202,1835086202,68,0.2,0.2,0.0,268,False,0.0
baseline_seed1835086202,1835086202,69,0.256,0.2,0.4,275,False,0.0
baseline_seed1835086202,1835086202,70,1.0,1.0,0.2,271,False,0.0
baseline_seed1835086202,1835086202,71,0.4,0.4,0.0,271,False,0.0
baseline_seed1835086202,1835086202,72,1.0,1.0,0.8,274,False,0.0
baseline_seed1835086202,1835086202,73,0.926,0.8,0.6,281,False,0.0
baseline_seed1835086202,1835086202,74,0.42400000000000004,0.2,0.8,280,False,0.0
baseline_seed1835086202,1835086202,75,0.8560000000000001,0.8,0.4,288,False,0.0
baseline_seed1835086202,1835086202,76,0.726,0.6,0.6,295,False,0.0
baseline_seed1835086202,1835086202,77,0.6,0.6,0.0,293,False,0.0
baseline_seed1835086202,1835086202,78,1.0,1.0,0.2,298,False,0.0
baseline_seed1835086202,1835086202,79,0.6,0.6,0.0,291,False,0.0
baseline_seed1835086202,1835086202,80,0.014000000000000002,0.0,0.2,299,False,0.0
baseline_seed1835086202,1835086202,81,1.0,1.0,0.4,296,False,0.0
baseline_seed1835086202,1835086202,82,0.8,0.8,0.0,293,False,0.0
baseline_seed1835086202,1835086202,83,0.126,0.0,0.6,291,False,0.0
baseline_seed1835086202,1835086202,84,0.75,0.4,1.0,289,False,0.0
baseline_seed1835086202,1835086202,85,1.0,0.8,1.0,291,False,0.0
baseline_seed1835086202,1835086202,86,0.41400000000000003,0.4,0.2,293,False,0.0
baseline_seed1835086202,1835086202,87,0.126,0.0,0.6,292,False,0.0
baseline_seed1835086202,1835086202,88,1.0,1.0,0.8,297,False,0.0
baseline_seed1835086202,1835086202,89,1.0,1.0,0.0,306,False,0.0
baseline_seed1835086202,1835086202,90,0.256,0.2,0.4,316,False,0.0
baseline_seed1835086202,1835086202,91,0.456,0.4,0.4,314,False,0.0
baseline_seed1835086202,1835086202,92,0.014000000000000002,0.0,0.2,311,False,0.0
baseline_seed1835086202,1835086202,93,0.926,0.8,0.6,321,False,0.0
baseline_seed1835086202,1835086202,94,0.614,0.6,0.2,320,False,0.0
baseline_seed1835086202,1835086202,95,0.8240000000000001,0.6,0.8,319,False,0.0
baseline_seed1835086202,1835086202,96,0.326,0.2,0.6,319,False,0.0
baseline_seed1835086202,1835086202,97,0.0,0.0,0.0,319,False,0.0
baseline_seed1835086202,1835086202,98,0.526,0.4,0.6,316,False,0.0
baseline_seed1835086202,1835086202,99,0.05600000000000001,0.0,0.4,320,False,0.0
baseline_seed1835086202,1835086202,100,0.8240000000000001,0.6,0.8,321,False,0.0
baseline_seed1835086202,1835086202,101,0.0,0.0,0.0,331,False,0.0
baseline_seed1835086202,1835086202,102,1.0,1.0,1.0,333,False,0.0
baseline_seed1835086202,1835086202,103,0.21400000000000002,0.2,0.2,343,False,0.0
baseline_seed1835086202,1835086202,104,0.6240000000000001,0.4,0.8,345,False,0.0
baseline_seed1835086202,1835086202,105,0.656,0.6,0.4,353,False,0.0
baseline_seed1835086202,1835086202,106,0.8560000000000001,0.8,0.4,354,False,0.0
baseline_seed1835086202,1835086202,107,0.95,0.6,1.0,354,False,0.0
baseline_seed1835086202,1835086202,108,0.8560000000000001,0.8,0.4,367,False,0.0
baseline_seed1835086202,1835086202,109,0.0,0.0,0.0,367,False,0.0
baseline_seed1835086202,1835086202,110,0.8560000000000001,0.8,0.4,367,False,0.0
baseline_seed1835086202,1835086202,111,0.326,0.2,0.6,362,False,0.0
baseline_seed1835086202,1835086202,112,0.05600000000000001,0.0,0.4,362,False,0.0
baseline_seed1835086202,1835086202,113,0.014000000000000002,0.0,0.2,360,False,0.0
baseline_seed1835086202,1835086202,114,0.6,0.6,0.0,358,False,0.0
baseline_seed1835086202,1835086202,115,0.726,0.6,0.6,352,False,0.0
baseline_seed1835086202,1835086202,116,0.014000000000000002,0.0,0.2,349,False,0.0
baseline_seed1835086202,1835086202,117,0.8140000000000001,0.8,0.2,355,False,0.0
baseline_seed1835086202,1835086202,118,0.8240000000000001,0.6,0.8,353,False,0.0
baseline_seed1835086202,1835086202,119,0.6240000000000001,0.4,0.8,352,False,0.0
baseline_seed1835086202,1835086202,120,1.0,1.0,0.8,350,False,0.0
baseline_seed1835086202,1835086202,121,1.0,1.0,0.0,355,False,0.0
baseline_seed1835086202,1835086202,122,1.0,0.8,0.8,355,False,0.0
baseline_seed1835086202,1835086202,123,0.42400000000000004,0.2,0.8,344,False,0.0
baseline_seed1835086202,1835086202,124,0.014000000000000002,0.0,0.2,340,False,0.0
baseline_seed1835086202,1835086202,125,0.22400000000000003,0.0,0.8,336,False,0.0
baseline_seed1835086202,1835086202,126,0.326,0.2,0.6,345,False,0.0
baseline_seed1835086202,1835086202,127,0.42400000000000004,0.2,0.8,345,False,0.0
baseline_seed1835086202,1835086202,128,0.8240000000000001,0.6,0.8,354,False,0.0
baseline_seed1835086202,1835086202,129,1.0,0.8,1.0,353,False,0.0
baseline_seed1835086202,1835086202,130,0.656,0.6,0.4,352,False,0.0
baseline_seed1835086202,1835086202,131,0.95,0.6,1.0,351,False,0.0
baseline_seed1835086202,1835086202,132,1.0,1.0,0.6,341,False,0.0
baseline_seed1835086202,1835086202,133,0.55,0.2,1.0,348,False,0.0
baseline_seed1835086202,1835086202,134,0.35,0.0,1.0,343,False,0.0
baseline_seed1835086202,1835086202,135,0.22400000000000003,0.0,0.8,341,False,0.0
baseline_seed1835086202,1835086202,136,0.926,0.8,0.6,333,False,0.0
baseline_seed1835086202,1835086202,137,0.526,0.4,0.6,336,False,0.0
baseline_seed1835086202,1835086202,138,0.05600000000000001,0.0,0.4,335,False,0.0
baseline_seed1835086202,1835086202,139,0.95,0.6,1.0,339,False,0.0
baseline_seed1835086202,1835086202,140,1.0,0.8,0.8,349,False,0.0
baseline_seed1835086202,1835086202,141,0.726,0.6,0.6,347,False,0.0
baseline_seed1835086202,1835086202,142,0.6240000000000001,0.4,0.8,356,False,0.0
baseline_seed1835086202,1835086202,143,1.0,1.0,0.2,359,False,0.0
baseline_seed1835086202,1835086202,144,1.0,1.0,0.8,362,False,0.0
baseline_seed1835086202,1835086202,145,0.95,0.6,1.0,371,False,0.0
baseline_seed1835086202,1835086202,146,0.726,0.6,0.6,368,False,0.0
baseline_seed1835086202,1835086202,147,0.8,0.8,0.0,369,False,0.0
baseline_seed1835086202,1835086202,148,0.21400000000000002,0.2,0.2,360,False,0.0
baseline_seed1835086202,1835086202,149,0.95,0.6,1.0,355,False,0.0
baseline_seed1835086202,1835086202,150,0.8,0.8,0.0,351,False,0.0
baseline_seed1835086202,1835086202,151,1.0,0.8,1.0,344,False,0.0
baseline_seed1835086202,1835086202,152,0.8,0.8,0.0,351,False,0.0
baseline_seed1835086202,1835086202,153,0.75,0.4,1.0,350,False,0.0
baseline_seed1835086202,1835086202,154,0.55,0.2,1.0,349,False,0.0
baseline_seed1835086202,1835086202,155,0.726,0.6,0.6,333,False,0.0
baseline_seed1835086202,1835086202,156,0.126,0.0,0.6,325,False,0.0
baseline_seed1835086202,1835086202,157,0.8,0.8,0.0,316,False,0.0
baseline_seed1835086202,1835086202,158,0.326,0.2,0.6,308,False,0.0
baseline_seed1835086202,1835086202,159,0.05600000000000001,0.0,0.4,317,False,0.0
baseline_seed1835086202,1835086202,160,1.0,0.8,0.8,303,False,0.0
baseline_seed1835086202,1835086202,161,1.0,1.0,0.6,293,False,0.0
baseline_seed1835086202,1835086202,162,0.8,0.8,0.0,291,False,0.0
baseline_seed1835086202,1835086202,163,0.8560000000000001,0.8,0.4,297,False,0.0
baseline_seed1835086202,1835086202,164,0.8560000000000001,0.8,0.4,302,False,0.0
baseline_seed1835086202,1835086202,165,0.22400000000000003,0.0,0.8,302,False,0.0
baseline_seed1835086202,1835086202,166,1.0,1.0,0.4,302,False,0.0
baseline_seed1835086202,1835086202,167,1.0,1.0,0.2,297,False,0.0
baseline_seed1835086202,1835086202,168,0.4,0.4,0.0,290,False,0.0
baseline_seed1835086202,1835086202,169,0.8140000000000001,0.8,0.2,289,False,0.0
baseline_seed1835086202,1835086202,170,0.614,0.6,0.2,289,False,0.0
baseline_seed1835086202,1835086202,171,1.0,1.0,0.8,294,False,0.0
baseline_seed1835086202,1835086202,172,1.0,1.0,0.2,293,False,0.0
baseline_seed1835086202,1835086202,173,0.05600000000000001,0.0,0.4,297,False,0.0
baseline_seed1835086202,1835086202,174,0.126,0.0,0.6,303,False,0.0
baseline_seed1835086202,1835086202,175,1.0,0.8,0.8,300,False,0.0
baseline_seed1835086202,1835086202,176,1.0,0.8,0.8,296,False,0.0
baseline_seed1835086202,1835086202,177,1.0,1.0,0.2,294,False,0.0
baseline_seed1835086202,1835086202,178,1.0,0.8,0.8,299,False,0.0
baseline_seed1835086202,1835086202,179,0.656,0.6,0.4,299,False,0.0
baseline_seed1835086202,1835086202,180,0.614,0.6,0.2,300,False,0.0
baseline_seed1835086202,1835086202,181,0.8,0.8,0.0,305,False,0.0
baseline_seed1835086202,1835086202,182,0.926,0.8,0.6,308,False,0.0
baseline_seed1835086202,1835086202,183,0.6,0.6,0.0,311,False,0.0
baseline_seed1835086202,1835086202,184,0.926,0.8,0.6,306,False,0.0
baseline_seed1835086202,1835086202,185,0.256,0.2,0.4,303,False,0.0
baseline_seed1835086202,1835086202,186,1.0,0.8,1.0,311,False,0.0
baseline_seed1835086202,1835086202,187,0.22400000000000003,0.0,0.8,309,False,0.0
baseline_seed1835086202,1835086202,188,0.926,0.8,0.6,304,False,0.0
baseline_seed1835086202,1835086202,189,1.0,1.0,0.2,303,False,0.0
baseline_seed1835086202,1835086202,190,1.0,1.0,0.2,297,False,0.0
baseline_seed1835086202,1835086202,191,0.126,0.0,0.6,305,False,0.0
baseline_seed1835086202,1835086202,192,0.526,0.4,0.6,309,False,0.0
baseline_seed1835086202,1835086202,193,0.326,0.2,0.6,310,False,0.0
baseline_seed1835086202,1835086202,194,1.0,1.0,0.0,313,False,0.0
baseline_seed1835086202,1835086202,195,0.656,0.6,0.4,313,False,0.0
baseline_seed1835086202,1835086202,196,1.0,1.0,0.0,312,False,0.0
baseline_seed1835086202,1835086202,197,0.656,0.6,0.4,310,False,0.0
baseline_seed1835086202,1835086202,198,0.6,0.6,0.0,306,False,0.0
baseline_seed1835086202,1835086202,199,0.41400000000000003,0.4,0.2,313,False,0.0
baseline_seed1835086202,1835086202,200,0.6240000000000001,0.4,0.8,313,False,0.0
baseline_seed1835086202,1835086202,201,0.0,0.0,0.0,314,False,0.0
baseline_seed1835086202,1835086202,202,0.75,0.4,1.0,307,False,0.0
baseline_seed1835086202,1835086202,203,0.95,0.6,1.0,303,False,0.0
baseline_seed1835086202,1835086202,204,0.41400000000000003,0.4,0.2,298,False,0.0
baseline_seed1835086202,1835086202,205,0.8,0.8,0.0,299,False,0.0
baseline_seed1835086202,1835086202,206,0.014000000000000002,0.0,0.2,303,False,0.0
baseline_seed1835086202,1835086202,207,1.0,1.0,0.6,308,False,0.0
baseline_seed1835086202,1835086202,208,0.41400000000000003,0.4,0.2,308,False,0.0
baseline_seed1835086202,1835086202,209,0.6240000000000001,0.4,0.8,314,False,0.0
baseline_seed1835086202,1835086202,210,0.8,0.8,0.0,311,False,0.0
baseline_seed1835086202,1835086202,211,0.8140000000000001,0.8,0.2,316,False,0.0
baseline_seed1835086202,1835086202,212,0.926,0.8,0.6,312,False,0.0
baseline_seed1835086202,1835086202,213,0.656,0.6,0.4,310,False,0.0
baseline_seed1835086202,1835086202,214,0.55,0.2,1.0,306,False,0.0
baseline_seed1835086202,1835086202,215,0.456,0.4,0.4,319,False,0.0
baseline_seed1835086202,1835086202,216,0.2,0.2,0.0,322,False,0.0
baseline_seed1835086202,1835086202,217,1.0,1.0,0.4,323,False,0.0
baseline_seed1835086202,1835086202,218,0.614,0.6,0.2,327,False,0.0
baseline_seed1835086202,1835086202,219,0.41400000000000003,0.4,0.2,329,False,0.0
baseline_seed1835086202,1835086202,220,1.0,1.0,0.8,335,False,0.0
baseline_seed1835086202,1835086202,221,0.656,0.6,0.4,345,False,0.0
baseline_seed1835086202,1835086202,222,0.656,0.6,0.4,352,False,0.0
baseline_seed1835086202,1835086202,223,1.0,0.8,1.0,359,False,0.0
baseline_seed1835086202,1835086202,224,0.42400000000000004,0.2,0.8,371,False,0.0
baseline_seed1835086202,1835086202,225,0.35,0.0,1.0,363,False,0.0
baseline_seed1835086202,1835086202,226,0.456,0.4,0.4,359,False,0.0
baseline_seed1835086202,1835086202,227,0.05600000000000001,0.0,0.4,362,False,0.0
baseline_seed1835086202,1835086202,228,0.95,0.6,1.0,359,False,0.0
baseline_seed1835086202,1835086202,229,0.95,0.6,1.0,352,False,0.0
baseline_seed1835086202,1835086202,230,0.35,0.0,1.0,342,False,0.0
baseline_seed1835086202,1835086202,231,0.41400000000000003,0.4,0.2,344,False,0.0
baseline_seed1835086202,1835086202,232,0.8140000000000001,0.8,0.2,351,False,0.0
baseline_seed1835086202,1835086202,233,0.42400000000000004,0.2,0.8,353,False,0.0
baseline_seed1835086202,1835086202,234,0.8560000000000001,0.8,0.4,348,False,0.0
baseline_seed1835086202,1835086202,235,1.0,1.0,0.6,350,False,0.0
baseline_seed1835086202,1835086202,236,0.35,0.0,1.0,349,False,0.0
baseline_seed1835086202,1835086202,237,0.014000000000000002,0.0,0.2,348,False,0.0
baseline_seed1835086202,1835086202,238,0.614,0.6,0.2,349,False,0.0
baseline_seed1835086202,1835086202,239,0.8140000000000001,0.8,0.2,362,False,0.0
baseline_seed1835086202,1835086202,240,1.0,1.0,0.2,377,False,0.0
baseline_seed1835086202,1835086202,241,0.726,0.6,0.6,371,False,0.0
baseline_seed1835086202,1835086202,242,0.0,0.0,0.0,377,False,0.0
baseline_seed1835086202,1835086202,243,1.0,1.0,0.2,373,False,0.0
baseline_seed1835086202,1835086202,244,0.8140000000000001,0.8,0.2,378,False,0.0
baseline_seed1835086202,1835086202,245,0.2,0.2,0.0,384,False,0.0
baseline_seed1835086202,1835086202,246,1.0,1.0,0.4,393,False,0.0
baseline_seed1835086202,1835086202,247,0.656,0.6,0.4,387,False,0.0
baseline_seed1835086202,1835086202,248,0.95,0.6,1.0,382,False,0.0
baseline_seed1835086202,1835086202,249,0.326,0.2,0.6,377,False,0.0
baseline_seed1835086202,1835086202,250,0.8560000000000001,0.8,0.4,373,False,0.0
baseline_seed1835086202,1835086202,251,0.4,0.4,0.0,377,False,0.0
baseline_seed1835086202,1835086202,252,1.0,0.8,1.0,380,False,0.0
baseline_seed1835086202,1835086202,253,0.21400000000000002,0.2,0.2,383,False,0.0
baseline_seed1835086202,1835086202,254,0.014000000000000002,0.0,0.2,387,False,0.0
baseline_seed1835086202,1835086202,255,0.8,0.8,0.0,382,False,0.0
baseline_seed1835086202,1835086202,256,0.35,0.0,1.0,382,False,0.0
baseline_seed1835086202,1835086202,257,0.256,0.2,0.4,387,False,0.0
baseline_seed1835086202,1835086202,258,0.0,0.0,0.0,383,False,0.0
baseline_seed1835086202,1835086202,259,0.8240000000000001,0.6,0.8,385,False,0.0
baseline_seed1835086202,1835086202,260,0.926,0.8,0.6,391,False,0.0
baseline_seed1835086202,1835086202,261,1.0,1.0,0.2,395,False,0.0
baseline_seed1835086202,1835086202,262,1.0,1.0,0.2,390,False,0.0
baseline_seed1835086202,1835086202,263,0.8140000000000001,0.8,0.2,379,False,0.0
baseline_seed1835086202,1835086202,264,1.0,1.0,0.4,383,False,0.0
baseline_seed1835086202,1835086202,265,0.526,0.4,0.6,385,False,0.0
baseline_seed1835086202,1835086202,266,0.614,0.6,0.2,379,False,0.0
baseline_seed1835086202,1835086202,267,1.0,1.0,0.2,380,False,0.0
baseline_seed1835086202,1835086202,268,0.014000000000000002,0.0,0.2,369,False,0.0
baseline_seed1835086202,1835086202,269,0.656,0.6,0.4,360,False,0.0
baseline_seed1835086202,1835086202,270,0.656,0.6,0.4,360,False,0.0
baseline_seed1835086202,1835086202,271,0.8240000000000001,0.6,0.8,361,False,0.0
baseline_seed1835086202,1835086202,272,0.256,0.2,0.4,361,False,0.0
baseline_seed1835086202,1835086202,273,0.126,0.0,0.6,358,False,0.0
baseline_seed1835086202,1835086202,274,0.926,0.8,0.6,358,False,0.0
baseline_seed1835086202,1835086202,275,0.8140000000000001,0.8,0.2,348,False,0.0
baseline_seed1835086202,1835086202,276,0.55,0.2,1.0,347,False,0.0
baseline_seed1835086202,1835086202,277,0.8140000000000001,0.8,0.2,346,False,0.0
baseline_seed1835086202,1835086202,278,0.456,0.4,0.4,341,False,0.0
baseline_seed1835086202,1835086202,279,0.6,0.6,0.0,338,False,0.0
baseline_seed1835086202,1835086202,280,1.0,1.0,1.0,336,False,0.0
baseline_seed1835086202,1835086202,281,0.55,0.2,1.0,340,False,0.0
baseline_seed1835086202,1835086202,282,1.0,1.0,0.2,335,False,0.0
baseline_seed1835086202,1835086202,283,1.0,1.0,0.6,330,False,0.0
baseline_seed1835086202,1835086202,284,1.0,1.0,0.8,324,False,0.0
baseline_seed1835086202,1835086202,285,0.726,0.6,0.6,331,False,0.0
baseline_seed1835086202,1835086202,286,0.456,0.4,0.4,328,False,0.0
baseline_seed1835086202,1835086202,287,1.0,0.8,1.0,329,False,0.0
baseline_seed1835086202,1835086202,288,0.22400000000000003,0.0,0.8,321,False,0.0
baseline_seed1835086202,1835086202,289,1.0,0.8,0.8,320,False,0.0
baseline_seed1835086202,1835086202,290,0.126,0.0,0.6,323,False,0.0
baseline_seed1835086202,1835086202,291,0.2,0.2,0.0,325,False,0.0
baseline_seed1835086202,1835086202,292,0.656,0.6,0.4,339,False,0.0
baseline_seed1835086202,1835086202,293,0.95,0.6,1.0,340,False,0.0
baseline_seed1835086202,1835086202,294,0.8560000000000001,0.8,0.4,329,False,0.0
baseline_seed1835086202,1835086202,295,0.4,0.4,0.0,321,False,0.0
baseline_seed1835086202,1835086202,296,0.8140000000000001,0.8,0.2,328,False,0.0
baseline_seed1835086202,1835086202,297,0.8240000000000001,0.6,0.8,334,False,0.0
baseline_seed1835086202,1835086202,298,0.4,0.4,0.0,340,False,0.0
baseline_seed1835086202,1835086202,299,0.8560000000000001,0.8,0.4,335,False,0.0
