arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,maximum_live_points,suspensions,permanence_reached,permanence_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,NORMAL_to_CONSENSUS,VETO_to_NORMAL,VETO_to_CONSENSUS,CONSENSUS_to_NORMAL,CONSENSUS_to_VETO
M1,OFF,1835088217,224,223,extinction,0,133,0,0,0,NORMAL,NORMAL,0,0,False,null,null,null,null,True,defense_points_run_a2_run_M1_OFF_1835088217_audit_attempt1.json,94d57f8bc86464509dac950c5c78fff1c8c4d2a2171f8437a544d088817a1860,True,True,True,542.8579087000107,0,0,0,0,0,0
M1,OFF,1835088218,266,265,extinction,0,170,0,0,0,NORMAL,NORMAL,0,0,False,null,null,null,null,True,defense_points_run_a2_run_M1_OFF_1835088218_audit_attempt1.json,dcd48960a54aca97e555df9f745781c7513a35399d79e9cc166849877fe56802,True,True,True,645.1120441000094,0,0,0,0,0,0
M1,OFF,1835088219,205,204,extinction,0,126,0,0,0,NORMAL,NORMAL,0,0,False,null,null,null,null,True,defense_points_run_a2_run_M1_OFF_1835088219_audit_attempt1.json,87e130943e40b5d5a3dba905f52b0284f4baa674354cc9de2b716e6eeafb460d,True,True,True,502.5293033000198,0,0,0,0,0,0
M1,POINTS,1835088200,300,299,step_limit,251,80,178,49,227,VETO,VETO,10,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088200_audit_attempt1.json,224bf8f09e9ed9c63ab9c06a32669d9e7b2cf2afb707a28e035582428c6ebf0d,True,True,True,739.9833330999827,4,0,3,1,0,1
M1,POINTS,1835088201,300,299,step_limit,242,28,185,54,239,VETO,VETO,12,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088201_audit_attempt1.json,c8549531932e47a12fa28886b0b32c91711f9ba62401221739756d42bf808558,True,True,True,735.6167283999966,5,0,4,1,0,1
M1,POINTS,1835088202,300,299,step_limit,271,20,148,72,220,VETO,VETO,7,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088202_audit_attempt1.json,feb73f9a61bf1873ca4177f52d9df583a30a80d5652b51b0da91288330f40f4e,True,True,True,746.4909214999643,5,0,4,1,0,1
M1,POINTS,1835088203,300,299,step_limit,289,41,103,119,222,VETO,VETO,12,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088203_audit_attempt1.json,01f5bdf9cc87e24ebe5d8a6c72318342c87a9197c41f9d689be8a8b65f77f53a,True,True,True,741.291003899998,3,0,2,2,0,2
M1,POINTS,1835088204,300,299,step_limit,306,51,137,109,246,VETO,VETO,10,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088204_audit_attempt1.json,7b1235b2545b8b59a99fbccb24346c13f58ad3fd7256f762ea044a15103c499c,True,True,True,737.5333051999914,4,0,3,2,0,2
M1,POINTS,1835088205,300,299,step_limit,210,31,131,81,212,VETO,VETO,10,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088205_audit_attempt1.json,aaff0105474abb8d53abc2a70bce7373166406af3a160674de1729652f1136cf,True,True,True,742.8949247999699,4,0,3,1,0,1
M1,POINTS,1835088206,300,299,step_limit,253,63,116,114,230,VETO,VETO,13,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088206_audit_attempt1.json,1818829547bf60d2517e8fd4aeaf11a128c0160f4115184e5cc97a899c029083,True,True,True,738.3031726999907,4,0,3,2,0,2
M1,POINTS,1835088207,300,299,step_limit,292,30,155,62,217,VETO,VETO,7,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088207_audit_attempt1.json,a658fbc8a68d2724144d91aa670e401b42d5d80785a50c6372313f66f3c6b56c,True,True,True,734.2711520000012,4,0,3,1,0,1
M1,POINTS,1835088208,300,299,step_limit,224,19,159,66,225,VETO,VETO,6,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088208_audit_attempt1.json,42f2bd9418cad61c41fb74667a961ba060b850ac0229b06df0d039daf04ff9fe,True,True,True,733.5695807000156,5,0,4,2,0,2
M1,POINTS,1835088209,300,299,step_limit,265,42,123,100,223,VETO,VETO,10,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088209_audit_attempt1.json,9a865d9cbe5a16900d4483d308d9e32215b6d6aa37e0198b18d1b0c49805a859,True,True,True,721.7636534000048,3,0,2,2,0,2
M1,POINTS,1835088210,300,299,step_limit,215,35,70,145,215,VETO,VETO,10,1,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088210_audit_attempt1.json,09eb8c7b14248dd78323a0bb715fd4f8f5a0e70329280e996a7632253cd520b4,True,True,True,722.3608434000053,3,0,2,1,0,1
M1,POINTS,1835088211,300,299,step_limit,289,44,145,80,225,VETO,VETO,5,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088211_audit_attempt1.json,605fe5eedbc815da99f2db2132ba037101d6e4faea87576fe389ebf941991f81,True,True,True,722.1180799999856,4,0,3,2,0,2
M1,POINTS,1835088212,300,299,step_limit,249,23,131,82,213,VETO,VETO,6,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088212_audit_attempt1.json,991d2935f4f3b67e758bb0965211e0ac17666a1342db97420aa0ed752239877e,True,True,True,703.7388081999961,4,0,3,2,0,2
M1,POINTS,1835088213,300,299,step_limit,236,48,150,76,226,VETO,VETO,6,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088213_audit_attempt1.json,db1e651c92b94a79b213735c2cb78e34c1df3d764a56458338ad3f1eb2581fe5,True,True,True,685.5606013999786,5,0,4,2,0,2
M1,POINTS,1835088214,300,299,step_limit,254,51,78,173,251,CONSENSUS,CONSENSUS,10,3,True,210,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088214_audit_attempt1.json,15f8b6db50d4065dd119514986c3b0779ac0a3f71a189316b9c32a38292f5768,True,True,True,681.5516975999926,2,0,1,3,0,2
M1,POINTS,1835088215,300,299,step_limit,308,19,126,88,214,VETO,VETO,8,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088215_audit_attempt1.json,81151ab5bf49563b1990b0f2a1f4ec3ab4e17b8aa7a79fecbfb187cb0f01cf1e,True,True,True,609.6325493999757,5,0,4,2,0,2
M1,POINTS,1835088216,300,299,step_limit,295,18,144,77,221,VETO,VETO,6,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088216_audit_attempt1.json,b6013dfbff0f49ce23cb2175174822e7287b3887886afcb1a379a9cfccc94a19,True,True,True,609.7604955999996,4,0,3,2,0,2
M1,POINTS,1835088217,300,299,step_limit,275,50,123,90,213,VETO,VETO,9,2,False,null,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088217_audit_attempt1.json,9bb1a7118a37093bbdf34bd6cdc2c1ec82f41e4867de8b293fe751d6a7292251,True,True,True,603.8534387000254,4,0,3,2,0,2
M1,POINTS,1835088218,300,299,step_limit,273,21,118,106,224,CONSENSUS,CONSENSUS,10,3,True,279,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088218_audit_attempt1.json,e8f3672419d4509b40deeef2497d321c455c90b4d19ec0b94fafcfc934c1fd44,True,True,True,606.8676178999594,4,0,3,3,0,2
M1,POINTS,1835088219,300,299,step_limit,274,21,73,154,227,CONSENSUS,CONSENSUS,10,3,True,223,null,null,null,False,defense_points_run_a2_run_M1_POINTS_1835088219_audit_attempt1.json,5b0a68dd90572dbae605514486d03b33a86db8de7edf6a8b1d6ca8bea5886b0e,True,True,True,596.9305493999855,2,0,1,3,0,2
