arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,VETO_to_CONSENSUS,CONSENSUS_to_VETO,VETO_to_NORMAL,re_escalations_after_recovery
A3,LATCHED,1835088000,300,299,step_limit,238,31,10,218,228,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088000_audit_attempt1.json,aad1ee22c1d813feb6415023d5da5e2e1164389cdf9905cdc81285fe5c64b675,True,True,True,702.8662777999998,1,1,0,0,0
A3,LATCHED,1835088001,300,299,step_limit,301,19,6,188,194,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088001_audit_attempt1.json,e81ae4cbb79831e604604609db00be8e0515fca7e47e44eb27cf9716c944e24d,True,True,True,714.8994205000054,1,1,0,0,0
A3,LATCHED,1835088002,300,299,step_limit,334,21,19,193,212,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088002_audit_attempt1.json,d17a753acf85e13a5252c327443bbc5b3630b505e365a514833f24676991d54f,True,True,True,713.3352059000172,1,1,0,0,0
A3,LATCHED,1835088003,300,299,step_limit,306,21,9,186,195,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088003_audit_attempt1.json,f6a2c89f5053c35c5b47209da0851775b06aa6aad02e585b72556bbf9b840e9a,True,True,True,710.515014900011,1,1,0,0,0
A3,LATCHED,1835088004,300,299,step_limit,273,45,19,149,168,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088004_audit_attempt1.json,433cdb2702a35a75e1cc1fb4ae237b412aa596b8fe655c0c8ed1e9bdf93b1f3e,True,True,True,710.7720230999985,1,1,0,0,0
A3,LATCHED,1835088005,300,299,step_limit,222,20,9,172,181,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088005_audit_attempt1.json,37ea504e4815fae5b5cfde3c93e597c09c42f7ac1d65462c8c19f47dc9abf646,True,True,True,705.3521194999921,1,1,0,0,0
A3,LATCHED,1835088006,300,299,step_limit,318,31,4,187,191,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088006_audit_attempt1.json,543fc9a20f3a23ed2dacb335a375245c883d3bf105fd0111770c107fccacef27,True,True,True,714.7479418999865,1,1,0,0,0
A3,LATCHED,1835088007,300,299,step_limit,220,34,13,165,178,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088007_audit_attempt1.json,c2114d7e9ea4623e41197a45100654ba2be7fe45f076fd091e690a988383d058,True,True,True,709.3421899999958,1,1,0,0,0
A3,LATCHED,1835088008,300,299,step_limit,195,26,1,147,148,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_LATCHED_1835088008_audit_attempt1.json,dc53c31de8b6afe6db6736884b66d513548969de855cb00473b9ee246e56d8ea,True,True,True,712.385993200005,1,1,0,0,0
A3,LATCHED,1835088009,300,299,step_limit,290,20,15,187,202,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088009_audit_attempt1.json,474f835125f6e0ffba50147b63a4535aca6c6f4504ed97e9ede0523b25a68ff7,True,True,True,720.3426010000112,1,1,0,0,0
A3,LATCHED,1835088010,300,299,step_limit,170,23,1,146,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_LATCHED_1835088010_audit_attempt1.json,808b12d8c216c7c7a8181f601c090b7fec6e6d25560a3984fec821261c0d0624,True,True,True,704.2613728999859,1,1,0,0,0
A3,LATCHED,1835088011,300,299,step_limit,220,23,9,148,157,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088011_audit_attempt1.json,c8e2b2bba37d605a2b8fad067f9df2c6d92f1207de1bffbabd4c9e03003d601f,True,True,True,707.7583073000133,1,1,0,0,0
A3,LATCHED,1835088012,300,299,step_limit,245,46,17,155,172,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088012_audit_attempt1.json,0aa0b5cad4885d9368f88dae94b8eca7a7b3c2eb8ccc3ee992330d752dd0b048,True,True,True,712.6267211000086,1,1,0,0,0
A3,LATCHED,1835088013,300,299,step_limit,176,26,86,148,234,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088013_audit_attempt1.json,40d1472df81fe412ff10ead7ffd72e1d6fa61f6b60e2c7619fff5b921d1197bd,True,True,True,705.7879209000093,1,1,0,0,0
A3,LATCHED,1835088014,300,299,step_limit,230,27,89,149,238,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088014_audit_attempt1.json,30070e750f92787dc09a0d6b393dcae6442d37e4ad01251800ccbd06f765994a,True,True,True,703.7200960000046,1,1,0,0,0
A3,LATCHED,1835088015,300,299,step_limit,247,25,1,146,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_LATCHED_1835088015_audit_attempt1.json,e08058e8b3987c0295bb3af855a31af3dba43ac7c74940a35ebd10d58b63ce20,True,True,True,707.098948800005,1,1,0,0,0
A3,LATCHED,1835088016,300,299,step_limit,276,23,1,146,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_LATCHED_1835088016_audit_attempt1.json,2e782c14fc887fa17e986b210a8818f28260a88e535cdbdfdc27e14b6115de0e,True,True,True,714.4555411000038,1,1,0,0,0
A3,LATCHED,1835088017,300,299,step_limit,223,50,50,182,232,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088017_audit_attempt1.json,d6cf83dc113eac25c48f06ae058da357d5dc5367f4d4c3d9b9909f0afeb16d73,True,True,True,711.5132167999982,1,1,0,0,0
A3,LATCHED,1835088018,300,299,step_limit,215,25,3,144,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_LATCHED_1835088018_audit_attempt1.json,485812eacea49865a146d23332ca05856cb13f30ee11826b6cd51c8b50d81e4b,True,True,True,711.0267160999938,1,1,0,0,0
A3,LATCHED,1835088019,300,299,step_limit,306,19,8,192,200,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_LATCHED_1835088019_audit_attempt1.json,a555d341bf370b48b0e6cb41e7ece64061318a188f8c3137172a247ba08582d6,True,True,True,725.3086757000128,1,1,0,0,0
A3,OFF,1835088000,300,299,step_limit,286,33,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088000_audit_attempt1.json,7420b7d5db050d080b2ee6e5d28800de4cc3b3ce69ae0455ceabb753627d5508,True,True,True,709.9557639999839,0,0,0,0,0
A3,OFF,1835088001,300,299,step_limit,227,26,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088001_audit_attempt1.json,2069d3e872d864a13483773f6d69f2d5071ad3a236abe071660d8f5e804b8c30,True,True,True,709.1253196999896,0,0,0,0,0
A3,OFF,1835088002,300,299,step_limit,216,25,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088002_audit_attempt1.json,36799d3c60482f6f642f6bc54539138dc82db655e2fc7ac20d83d9bec8edb50f,True,True,True,708.3167418999947,0,0,0,0,0
A3,OFF,1835088003,300,299,step_limit,168,25,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088003_audit_attempt1.json,c02299ab30513401e699019a6415c666912bed82e30637acb29fdb488bb0594e,True,True,True,707.7302743000037,0,0,0,0,0
A3,OFF,1835088004,300,299,step_limit,199,38,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088004_audit_attempt1.json,67c31c4bb85a6f69d07ae290602730fb31a6dfd4b66db82804f79f894da59833,True,True,True,744.425465599983,0,0,0,0,0
A3,OFF,1835088005,300,299,step_limit,276,36,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088005_audit_attempt1.json,4a5c10c985965bf7272129bbe9db71137fbbdf6a0d35c11a3507febceeaedd35,True,True,True,714.8205922000052,0,0,0,0,0
A3,OFF,1835088006,300,299,step_limit,228,29,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088006_audit_attempt1.json,b83ec44e8b6e1beea7702625df90500ee58c023f5bd03e70fb8ea28d43657233,True,True,True,708.551228700002,0,0,0,0,0
A3,OFF,1835088007,300,299,step_limit,232,20,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088007_audit_attempt1.json,14b05281abc77ad9d74517e07d7914281c7db065ccfaf76ab44f0ef61b0b02b5,True,True,True,705.9662928999751,0,0,0,0,0
A3,OFF,1835088008,300,299,step_limit,206,25,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088008_audit_attempt1.json,6018b4ecbdbbaf38cd4963f5d09028b81b4fdc87676bed95f7cc1d4a6079c4f7,True,True,True,718.255740499997,0,0,0,0,0
A3,OFF,1835088009,300,299,step_limit,240,28,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088009_audit_attempt1.json,0d0601238265c7bbae2232fd02420cb80508b8efcf192bb8f2ab50245b92f264,True,True,True,714.5349000999995,0,0,0,0,0
A3,OFF,1835088010,300,299,step_limit,226,24,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088010_audit_attempt1.json,70b70343f4733ddd0b0478781d831a9da2b1c006b5e68cbfe15b0bdd3b8220a3,True,True,True,720.8777763000107,0,0,0,0,0
A3,OFF,1835088011,300,299,step_limit,237,28,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088011_audit_attempt1.json,f8ae97eadc0bc369c6863f44be7e92bb1fd66f946e6d9318010d470e0162660e,True,True,True,724.203354999976,0,0,0,0,0
A3,OFF,1835088012,300,299,step_limit,286,30,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088012_audit_attempt1.json,388a1e6cb30edcaf15cbb039d40290935aa9cbac220446bb95f13b4b458b6036,True,True,True,719.9963311000029,0,0,0,0,0
A3,OFF,1835088013,300,299,step_limit,233,25,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088013_audit_attempt1.json,0a50c537b59fe78cea12bb57c3fe66f1e727c2db55a4c453351c4667cf2b2936,True,True,True,716.3953854000138,0,0,0,0,0
A3,OFF,1835088014,300,299,step_limit,248,28,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088014_audit_attempt1.json,26bedab8ee342524fd5fec444e619f86ee6ffe9d5bdf692ed438d71d6de29dd4,True,True,True,722.3420310000074,0,0,0,0,0
A3,OFF,1835088015,300,299,step_limit,237,28,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088015_audit_attempt1.json,2f8aa158f5671edb5734f472e3103c4dba8faaeb3e4927bb489912f3b1ce3589,True,True,True,727.1839009999821,0,0,0,0,0
A3,OFF,1835088016,300,299,step_limit,231,23,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088016_audit_attempt1.json,f6f093c74f48bea27148df8ae120f27515cbe995b978f12b9929a940c2e47be2,True,True,True,718.1505916999886,0,0,0,0,0
A3,OFF,1835088017,300,299,step_limit,230,32,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088017_audit_attempt1.json,f32e47e0aab9dfba589de41e5292f2499ba6c451c2b5b601a630907f7f587d48,True,True,True,719.8489350000164,0,0,0,0,0
A3,OFF,1835088018,300,299,step_limit,233,31,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088018_audit_attempt1.json,b91e005a7745f289150fcc930702203dd74f726cbeeb505c37fde2e54e00398e,True,True,True,713.4421287000005,0,0,0,0,0
A3,OFF,1835088019,300,299,step_limit,231,40,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_OFF_1835088019_audit_attempt1.json,55b462a3bd20f1496ff5619fb979d6f40a718f6434617d5d042849922eff5a6f,True,True,True,720.1007282999926,0,0,0,0,0
A3,RECOVER-10,1835088000,300,299,step_limit,280,34,72,58,130,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088000_audit_attempt1.json,012a2b0c2f896db0f08f882bf9ab7ac291da4fead97731464f0bae4c63c20bd7,True,True,True,718.2070575999969,4,5,5,4,7
A3,RECOVER-10,1835088001,300,299,step_limit,338,28,72,55,127,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088001_audit_attempt1.json,84e93c456b8cb15c8db0faf1a03973520ee45d6e22ae74214d1a6f5b33123112,True,True,True,723.4255014999944,6,5,4,5,9
A3,RECOVER-10,1835088002,300,299,step_limit,244,25,84,78,162,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088002_audit_attempt1.json,dae6e586cda76a62e5942df7c6d03be8ed409a88af41c0fd6daf1ba0b46668a6,True,True,True,719.6405652000103,6,6,6,6,11
A3,RECOVER-10,1835088003,300,299,step_limit,222,24,53,42,95,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088003_audit_attempt1.json,2d45feb5d69bf8566fc78556e441d4e8cacb1e41f379e043e0e5ecf4e2b58b80,True,True,True,722.1038420000114,4,3,3,3,5
A3,RECOVER-10,1835088004,300,299,step_limit,165,43,46,110,156,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088004_audit_attempt1.json,77f9f7d90195c06f646bdc4950479b14d1cbcd48812ce439ef6510bcdf26fe28,True,True,True,710.8752540000132,3,6,6,2,8
A3,RECOVER-10,1835088005,300,299,step_limit,237,18,61,20,81,VETO,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088005_audit_attempt1.json,3691b295a0412cb5cac3aa6ea082fe3a74df1585987559f2523ff7d70de0cf7b,True,True,True,715.0292761999881,6,2,2,5,6
A3,RECOVER-10,1835088006,300,299,step_limit,162,36,47,121,168,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088006_audit_attempt1.json,d60e443222bdc54d07ebc13e5a5add1fa22eae54903b4189edb596a046aded71,True,True,True,717.7488965000084,2,5,5,2,5
A3,RECOVER-10,1835088007,300,299,step_limit,292,38,65,71,136,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088007_audit_attempt1.json,cabb70fcb06cda1a2ad048a8b12c0723b8a3971cae974abbb42d9607316fb0fa,True,True,True,717.304354300024,5,5,5,4,9
A3,RECOVER-10,1835088008,300,299,step_limit,199,29,43,66,109,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088008_audit_attempt1.json,f88549fd333b7d823ff288f7d41e423a30d6c50f83de205c783f1c7d3feb9d91,True,True,True,725.5395677000051,3,4,4,2,5
A3,RECOVER-10,1835088009,300,299,step_limit,257,49,55,35,90,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088009_audit_attempt1.json,78da2c4d438d5ec2a35426f1147f8e681cea0bf48243b623ce0db82b64d0185e,True,True,True,714.5600549000083,5,2,2,5,6
A3,RECOVER-10,1835088010,300,299,step_limit,173,23,59,58,117,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088010_audit_attempt1.json,dbf0c95724297b69924b5d901b63bae386d6aecd0597e87d24ee668b73cb5b90,True,True,True,734.782901300001,4,4,4,4,6
A3,RECOVER-10,1835088011,300,299,step_limit,277,23,48,32,80,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088011_audit_attempt1.json,ed243d09d78bdd44e8e7f6f3770da38cdc7fc705afc20be26c124a9709c02612,True,True,True,726.0824972999981,3,2,2,3,3
A3,RECOVER-10,1835088012,300,299,step_limit,249,61,44,84,128,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-10_1835088012_audit_attempt1.json,cedd441c3dd8187a58748bc92a209586c981457572f2eaf0d856a6b13632cea6,True,True,True,721.845539300004,3,3,3,3,5
A3,RECOVER-10,1835088013,300,299,step_limit,234,27,48,86,134,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088013_audit_attempt1.json,b72b819d184369b7deb060db6cafdd0a26ebb957b4ae97a05cd8c1193bb098a5,True,True,True,720.6550432999793,4,6,6,3,9
A3,RECOVER-10,1835088014,300,299,step_limit,202,31,56,77,133,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088014_audit_attempt1.json,77c14f2cd2da43185b6bed7aaab26e9c0305fe423156f639b0c18fb4dfb9b96e,True,True,True,722.727003899985,3,6,6,2,8
A3,RECOVER-10,1835088015,300,299,step_limit,299,25,37,58,95,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088015_audit_attempt1.json,11192a93b665329fd05cc1ebea82a39f95e1605e33ee5f14188d6b57d9d6c1c2,True,True,True,714.8746549999923,3,3,3,2,4
A3,RECOVER-10,1835088016,300,299,step_limit,347,23,23,40,63,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088016_audit_attempt1.json,7b7ff49b322757f39831c4abeafcd3125c6dd38fd183a7cda990da0a049e61ac,True,True,True,718.3242253000208,2,2,2,2,2
A3,RECOVER-10,1835088017,300,299,step_limit,267,38,51,39,90,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088017_audit_attempt1.json,a504643d27e405d0ad6611d3a3cd1d9f3ccb783dbd38e4d3534649f02075d0f7,True,True,True,713.6509948999737,4,2,2,4,5
A3,RECOVER-10,1835088018,300,299,step_limit,205,25,45,71,116,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088018_audit_attempt1.json,7393b1ebb27333183d57c5648776ed036ca5931844c61e0790936a84b970c2e0,True,True,True,710.1907555999933,4,4,3,3,6
A3,RECOVER-10,1835088019,300,299,step_limit,251,25,53,55,108,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-10_1835088019_audit_attempt1.json,bd5046503e705069b16221ccff91bef6a84b7b7e04a66fabcd87613e50053444,True,True,True,725.0090466999973,3,4,4,3,5
A3,RECOVER-20,1835088000,300,299,step_limit,274,37,77,84,161,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088000_audit_attempt1.json,fc1de2d2cdda35ac67a3e8546a10bb4b23a4f3a8a3d4876b6a16181664a1fd95,True,True,True,716.8853238000011,4,3,2,3,5
A3,RECOVER-20,1835088001,300,299,step_limit,276,16,75,65,140,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088001_audit_attempt1.json,7304247781ef1ed8a151bc79ea2c07a4cabcc3b2da97c24b9164a1e5fdf9d015,True,True,True,709.2560801999934,3,3,3,3,4
A3,RECOVER-20,1835088002,300,299,step_limit,300,19,90,83,173,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088002_audit_attempt1.json,edc0e8bac7fbfee574635157ae3523c75998a4bf302e442fa4f9a1be5e574850,True,True,True,713.4744601999992,4,3,3,3,5
A3,RECOVER-20,1835088003,300,299,step_limit,338,21,70,40,110,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088003_audit_attempt1.json,eda2862046e6f5177317e1b38ac1a277d4386dfe2151c51da9104c55f75b8498,True,True,True,712.0126389000216,3,2,2,3,3
A3,RECOVER-20,1835088004,300,299,step_limit,273,45,57,92,149,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088004_audit_attempt1.json,1d6232f80836ba0b3d578bd7c2abba42f8ffc59e0ccd63da2cdc90c7e115f95e,True,True,True,704.3280659999873,1,2,2,1,1
A3,RECOVER-20,1835088005,300,299,step_limit,196,20,59,85,144,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088005_audit_attempt1.json,a47197664dcabbc5ca3bd8d5d20b34dce52da1d2a570b24f56f380e1eb06bc03,True,True,True,707.4852916999953,2,3,3,2,3
A3,RECOVER-20,1835088006,300,299,step_limit,309,30,85,73,158,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088006_audit_attempt1.json,6ae5e99d70b2d75ed569e8f87c2014c67cbe596ef2b80d7b5f44f63846523259,True,True,True,706.6607151000062,4,4,3,3,6
A3,RECOVER-20,1835088007,300,299,step_limit,220,34,51,66,117,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088007_audit_attempt1.json,0db42b8f6fefe7f0c879f348ac4d698157b9cf04f9e0afc0f3debccbce08919d,True,True,True,706.0952872000053,1,2,2,1,1
A3,RECOVER-20,1835088008,300,299,step_limit,195,26,28,111,139,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088008_audit_attempt1.json,fb149adb73b10ce7cddc2b4e6575b0a05d944d39f159ae7e3d06fb210bad887a,True,True,True,714.9614490999957,2,2,1,1,2
A3,RECOVER-20,1835088009,300,299,step_limit,284,21,57,57,114,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088009_audit_attempt1.json,14fabfd5729ada34d387e7b5197330ab02aec3fc98b55a46b450a6bdd889ad03,True,True,True,710.8709767999826,2,2,2,2,2
A3,RECOVER-20,1835088010,300,299,step_limit,170,23,19,128,147,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088010_audit_attempt1.json,504bd95ac4894383974910f8e9f43217476bec1c11761955f0b8d35fd139310c,True,True,True,704.0809795000241,1,4,4,0,3
A3,RECOVER-20,1835088011,300,299,step_limit,220,23,60,71,131,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088011_audit_attempt1.json,7f367f14f5cb4ece5b5f452e1788d73b594da176ba252a83e0e516a812630be4,True,True,True,707.5320963999839,3,2,2,2,3
A3,RECOVER-20,1835088012,300,299,step_limit,249,46,38,126,164,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-20_1835088012_audit_attempt1.json,9b33adb93f67d8397684d6fe52ce0283695c716664a8253d0d9d797bdf07b620,True,True,True,711.1746357000084,1,2,2,1,1
A3,RECOVER-20,1835088013,300,299,step_limit,177,27,27,140,167,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088013_audit_attempt1.json,73bf3e5903a65c2b836c7de69c8e6e5c6b5d37f6bc94c180eea1d1eefd66c779,True,True,True,711.795358000003,2,3,2,1,4
A3,RECOVER-20,1835088014,300,299,step_limit,225,26,75,104,179,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088014_audit_attempt1.json,b2260ca7f24e87c9682ae6e9d183d6c5e88742e99559ba24d28553d1d7445df4,True,True,True,713.2034735000052,4,4,4,3,7
A3,RECOVER-20,1835088015,300,299,step_limit,270,25,24,82,106,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088015_audit_attempt1.json,b6a4ce3fa4b68a6288ffe111fb676e607a75553d68758fb58b025f0f20cbb272,True,True,True,710.328307000018,1,2,2,1,1
A3,RECOVER-20,1835088016,300,299,step_limit,320,23,22,72,94,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088016_audit_attempt1.json,81d9c5a50631b8f94504757ce594ea24efbd24ca8d7dbf6ab6e785b096249bf9,True,True,True,715.4148572000267,1,2,2,1,1
A3,RECOVER-20,1835088017,300,299,step_limit,218,25,55,79,134,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088017_audit_attempt1.json,6d8c53870387d4d25e673441b209063d6c5a78e99c9d406cdd25cad30607dbd6,True,True,True,721.6638864999986,3,3,3,2,5
A3,RECOVER-20,1835088018,300,299,step_limit,215,25,25,122,147,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088018_audit_attempt1.json,042f0497220cc1c6cfeb94c1bc8f94100e10964319510ec19c3ceb551d71fea7,True,True,True,714.3438092999859,1,3,3,0,2
A3,RECOVER-20,1835088019,300,299,step_limit,346,28,86,60,146,VETO,VETO,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-20_1835088019_audit_attempt1.json,079ec31b99c50bc20654732a57491b603c10c6360237d73b50ea4ece01b42948,True,True,True,719.9307546000055,3,3,3,2,4
A3,RECOVER-40,1835088000,300,299,step_limit,238,31,83,135,218,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088000_audit_attempt1.json,8543d6dda8605f08fe4d37deb7598534853b95d554df84147a2742c72942a0f3,True,True,True,714.3452771999873,1,2,2,1,1
A3,RECOVER-40,1835088001,300,299,step_limit,252,19,55,110,165,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088001_audit_attempt1.json,877bc3866a89f57088294924c22556081556a8aca4754b4d54c2677ed6981771,True,True,True,712.1104703000165,2,3,2,1,3
A3,RECOVER-40,1835088002,300,299,step_limit,336,21,68,137,205,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088002_audit_attempt1.json,b2b4599a8e0d9b1b5b7ac7607e03626955162c23e9219076c14375e4aa13a320,True,True,True,712.0744658000185,1,2,2,1,1
A3,RECOVER-40,1835088003,300,299,step_limit,280,21,51,120,171,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088003_audit_attempt1.json,4300942dcafb8fc7f6c7deffc85cb5fe4105a5a6e9a8eb675a53944659b22681,True,True,True,716.4456087999861,1,2,2,1,1
A3,RECOVER-40,1835088004,300,299,step_limit,273,45,38,130,168,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088004_audit_attempt1.json,541668322f8b45c1fa5cdd30f372044913f9d9b7bfc8e57a2a1390b709f97954,True,True,True,717.1475039000215,1,1,1,0,0
A3,RECOVER-40,1835088005,300,299,step_limit,212,20,57,115,172,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088005_audit_attempt1.json,93b26498100c4921ac82d8b8e418bc652bf26e2f99fdac5fb53848bb76cabd29,True,True,True,719.4220107999863,2,1,1,1,1
