sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3-corner-density,36,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,70,221,2,2,500,1,0.002,4,0.008415440965475085,0.427561448017709,4.559550483178482,0,0.40154625575946,0.3158769494238658,0.09726068104463854,6.370519801493281,2.5,2.0,True,0.12647839377483874,0.40376454496901343,0.0,0.0,0.0,
3-corner-density,41,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,48,221,3,3,500,2,0.004,4,0.007415976104136135,0.33666728973357074,4.559550483178482,0,0.5672689328026146,0.212327233562869,0.10443944437661398,6.38903969558935,3.125,2.5,True,0.13416335500330792,0.6772058457715813,0.5631749893538485,0.0,0.0,
3-corner-density,38,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,23,217,3,3,500,2,0.004,4,0.007316011997714256,0.29415606727942034,4.559550483178482,0,0.38867465475147583,0.1138930346244225,0.06648820204868808,6.407938833922073,3.125,2.5,True,0.12739503597160975,0.6563877384130596,0.37307468245386366,0.0,0.0,
3-corner-density,42,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,7,222,3,3,500,2,0.004,5,0.007093323817310093,0.3919679552433113,4.559550483178482,0,0.4029926026104738,0.05525945452253958,0.048107142432196846,6.416985126730235,3.125,2.5,True,0.1392228818423443,0.6741283044403417,0.3901682108464444,0.0,0.0,
3-corner-density,39,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,19,246,3,3,500,2,0.004,4,0.009172218791295705,0.26083152004395593,4.559550483178482,0,0.39144131654743664,0.09315016953228185,0.07141302237110171,6.41342533084093,3.125,2.5,True,0.1347217750017856,0.6510055962928144,0.38041872216670264,0.0,0.0,
3-corner-density,44,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,19,196,2,2,500,1,0.002,4,0.0070782123870483105,0.4594144863459082,4.559550483178482,0,0.35600536101135455,0.07483125230129785,0.06115378913318664,6.413694700124597,2.5,2.0,True,0.11973126735186317,0.357910797250544,0.0,0.0,0.0,
3-corner-density,45,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,34,252,3,3,500,2,0.004,4,0.0072973406962049125,0.3532593435262683,4.559550483178482,0,0.5039805060103432,0.1361772390587552,0.08325304978218316,6.40209089148882,3.125,2.5,True,0.12355655163186907,0.5814398840429126,0.5035956737335444,0.0,0.0,
3-corner-density,48,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,46,217,2,2,500,1,0.002,4,0.007756718779893035,0.45060837200950665,4.559550483178482,0,0.32858643952224714,0.1952486785934,0.09498830286268768,6.392343311274985,2.5,2.0,True,0.1236011621949688,0.33023954659746707,0.0,0.0,0.0,
3-corner-density,46,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,51,235,3,3,500,2,0.004,4,0.008082408658445672,0.4160587476865185,4.559550483178482,0,0.41959149728541484,0.22888870715478585,0.1001813712142108,6.383939274592416,3.125,2.5,True,0.12723623411411852,0.633776009094985,0.41117834637282064,0.0,0.0,
3-corner-density,47,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,12,213,3,3,500,2,0.004,4,0.007457482502553958,0.43588140227093675,4.559550483178482,0,0.35583937087812556,0.0733712124711676,0.046478543710453436,6.415358732158549,3.125,2.5,True,0.12933906544437593,0.6839831197270292,0.32826158520544413,0.0,0.0,
3-corner-density,49,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,40,232,3,3,500,2,0.004,4,0.006697366380342018,0.4444699332862321,4.559550483178482,1,0.40653290310960283,0.20193635380116023,0.09441141305722524,6.388055311903263,3.125,2.5,True,0.12117656161645186,0.6625661491039687,0.3942269920736215,0.0,0.0,
3-corner-density,51,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,21,227,3,3,500,2,0.004,4,0.008608470761062748,0.4041425835345702,4.559550483178482,0,0.35095728453428265,0.10279172003122403,0.08033164833909934,6.41195887763279,3.125,2.5,True,0.1333614915073271,0.632714676057261,0.3384746696519868,0.0,0.0,
3-corner-density,54,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,25,202,2,2,500,1,0.002,5,0.008582504846531336,0.46329692078809437,4.559550483178482,0,0.2736587238469511,0.11061899772593356,0.06988426281362188,6.4003562005907195,2.5,2.0,True,0.13670861615761787,0.2750420582680555,0.0,0.0,0.0,
3-corner-density,52,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,49,220,2,2,500,1,0.002,4,0.008223209449738533,0.42437050048648395,4.559550483178482,0,0.5081107749963906,0.2305716788332249,0.10135175104037406,6.384988318970783,2.5,2.0,True,0.12785491671971988,0.5111773544986218,0.0,0.0,0.0,
