sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
1,91,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,11,True,218,220,2,2,11,1,0.09090909090909091,10,-0.054761459053024986,-0.039000483559983756,4.559550483178482,0,0.21300556124213585,0.3604059867556572,0.09257206223516298,-1.890078809911811,2.0,2.0,True,0.1982655186907837,0.3604059867556572,0.0,0.0,0.0,
1,92,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,11,True,199,213,2,2,11,1,0.09090909090909091,10,-0.05522522079414305,-0.046214440291884706,4.559550483178482,0,0.21295268783297958,0.3440398204336125,0.099756278064192,-1.7532924667546927,2.0,2.0,True,0.19984397457291628,0.3440398204336125,0.0,0.0,0.0,
1,93,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,12,True,218,219,2,2,12,1,0.08333333333333333,11,-0.05486736965847161,-0.049867369658471716,4.559550483178482,0,0.2225855111063604,0.3648375449169297,0.09900905523870747,-1.7782666616892717,2.0,2.0,True,0.20965350803267227,0.3648375449169297,0.0,0.0,0.0,
1,96,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,203,208,2,2,10,1,0.1,9,-0.054821606533083767,-0.04838436361886522,4.559550483178482,0,0.19122217187808244,0.3156321738091371,0.09698621392876174,-1.786370591362473,2.0,2.0,True,0.17739883833018746,0.3156321738091371,0.0,0.0,0.0,
1,94,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,11,True,184,210,2,2,11,1,0.09090909090909091,10,-0.055080695829851756,-0.05008069582985186,4.559550483178482,0,0.1976067910159802,0.32234509391574717,0.1002432503846768,-1.57706214769744,2.0,2.0,True,0.18513296072600346,0.32234509391574717,0.0,0.0,0.0,
1,98,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,10,True,209,211,2,2,10,1,0.1,9,-0.05441876626828801,-0.04607946261681839,4.559550483178482,0,0.19942057355638737,0.3322137437571569,0.09421040856652149,-1.873215693442766,2.0,2.0,True,0.184665776867413,0.3322137437571569,0.0,0.0,0.0,
1,99,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,11,True,197,202,2,2,11,1,0.09090909090909091,10,-0.05444986374320404,-0.043143221078358884,4.559550483178482,0,0.1910243637832915,0.3150142832205436,0.09253863939694489,-1.5745993324426435,2.0,2.0,True,0.17862537183956628,0.3150142832205436,0.0,0.0,0.0,
1,2,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,8,True,189,198,2,2,8,1,0.125,7,-0.05511369581301562,-0.055060300557656205,4.559550483178482,0,0.17223914999368578,0.27547738785540055,0.09841711731081451,-1.9536724643009253,2.0,2.0,True,0.1574908302991551,0.27547738785540055,0.0,0.0,0.0,
1,97,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,13,True,214,214,2,2,13,1,0.07692307692307693,12,-0.054466745088197044,-0.014552116714366292,4.559550483178482,0,0.21658198550924057,0.3796481848441757,0.0962183409209115,-1.5638927117641712,2.0,2.0,True,0.20299313556466267,0.3796481848441757,0.0,0.0,0.0,
1,95,0.064,25.0,1.0,2.0,1.5,0.1,H_C_inflated,instance,2,14,True,182,197,2,2,14,1,0.07142857142857142,13,-0.05487092697711038,-0.029374824025063972,4.559550483178482,0,0.20382814169072208,0.34663106808040917,0.09440624681394771,-1.2457878073717186,2.0,2.0,True,0.19284330119920767,0.34663106808040917,0.0,0.0,0.0,
1,1,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,11,True,212,218,2,2,11,1,0.09090909090909091,10,-0.05497354575153324,-0.05492159068838909,4.559550483178482,0,0.20951068488129335,0.3505294412519285,0.10078135521981159,-1.740361331609921,2.0,2.0,True,0.19540880924422982,0.3505294412519285,0.0,0.0,0.0,
1,0,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,15,True,221,221,2,2,15,1,0.06666666666666667,14,-0.055216786114891114,-0.05516259723464412,4.559550483178482,0,0.24782682530189856,0.4197140024096743,0.09940197602690387,-1.5286739353924348,2.0,2.0,True,0.2355491697942003,0.4197140024096743,0.0,0.0,0.0,
1,3,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,10,True,170,200,2,2,10,1,0.1,9,-0.0551027849329655,-0.05504955002825174,4.559550483178482,0,0.17476369439457357,0.28033836872549395,0.1005641545170893,-1.578107093001019,2.0,2.0,True,0.16303317502447132,0.28033836872549395,0.0,0.0,0.0,
1,4,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,12,True,207,217,2,2,12,1,0.08333333333333333,11,-0.05512625172979657,-0.05507291946079995,4.559550483178482,0,0.21897136197488642,0.3338238463259974,0.10093982838657758,-1.5688840250914626,2.0,2.0,True,0.20853022703387633,0.3338238463259974,0.0,0.0,0.0,
1,6,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,10,True,204,205,2,2,10,1,0.1,9,-0.05490062403101437,-0.054849164935990125,4.559550483178482,0,0.19702548352655858,0.3365692910375638,0.10456960307853616,-1.9139572989325326,2.0,2.0,True,0.18152061602533578,0.3365692910375638,0.0,0.0,0.0,
1,10,0.064,25.0,1.0,2.0,1.5,0.1,L_t_inflated,instance,2,8,True,202,207,2,2,8,1,0.125,7,-0.05489057375778472,-0.054839062699228336,4.559550483178482,0,0.17434506297050706,0.2830139552584042,0.09733137818158677,-2.1072628419969206,2.0,2.0,True,0.15882093550080748,0.2830139552584042,0.0,0.0,0.0,
