arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,VETO_to_CONSENSUS,CONSENSUS_to_VETO,VETO_to_NORMAL,re_escalations_after_recovery
A3,LATCHED,1835088100,300,299,step_limit,234,20,131,148,279,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088100_audit_attempt1.json,469d164d2c72babae69ab6eabddac88e8c949deae20710e0a0b92f86146e841a,True,True,True,645.6479071999784,1,1,0,0,0
A3,LATCHED,1835088101,300,299,step_limit,229,26,66,149,215,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088101_audit_attempt1.json,20031aef74813c519b62159f4449c5f4f075a514ba179e4ab4a3bd2ed718646a,True,True,True,651.625182400021,1,1,0,0,0
A3,LATCHED,1835088102,300,299,step_limit,151,19,6,206,212,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088102_audit_attempt1.json,f03fa4a78439bc923dac07368c46711bd119b1ca627184cf5b5f8b3248349324,True,True,True,662.576003299997,1,1,0,0,0
A3,LATCHED,1835088103,300,299,step_limit,244,27,6,152,158,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088103_audit_attempt1.json,7dae5478e9719d2a0a8ffa089af11cda08bb2ff50841223c85900f0a30f1963d,True,True,True,646.9582678999868,1,1,0,0,0
A3,LATCHED,1835088104,300,299,step_limit,229,21,2,144,146,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_A3_LATCHED_1835088104_audit_attempt1.json,308600e9d74f6056fdbefb02965effe511fa1bb8007413ec033cb507adfb1464,True,True,True,647.2108107999957,1,1,0,0,0
A3,LATCHED,1835088105,300,299,step_limit,246,32,7,169,176,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088105_audit_attempt1.json,24b229dd92d59cc1f8460d53e5c4f0fda0bc4fb5608ee8847dba11be31ee3cee,True,True,True,657.0078644999885,1,1,0,0,0
A3,LATCHED,1835088106,300,299,step_limit,252,24,5,174,179,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088106_audit_attempt1.json,a1f119a127b6e61c0dadbe10330ca76b26c68bdcb1049dce2b1123be424bfabd,True,True,True,646.3543582000129,1,1,0,0,0
A3,LATCHED,1835088107,300,299,step_limit,259,18,37,191,228,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088107_audit_attempt1.json,4edc24ec8fcae63d75a5be1a03e453c4dde60524dc08a0ebc709e46ec29229a8,True,True,True,644.4636324000021,1,1,0,0,0
A3,LATCHED,1835088108,300,299,step_limit,284,19,3,220,223,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088108_audit_attempt1.json,5c6756d5b05a8e6cc38ad06fb4f14175d509da4248f9c1f221ed25aa117aa357,True,True,True,644.936145899992,1,1,0,0,0
A3,LATCHED,1835088109,300,299,step_limit,272,26,42,148,190,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088109_audit_attempt1.json,add22d6bb4153bf8ab5668a8bfcf798b7d15615cb0b745a3e35ea2814393b484,True,True,True,648.9269715000119,1,1,0,0,0
A3,LATCHED,1835088110,300,299,step_limit,180,23,12,200,212,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088110_audit_attempt1.json,283d3318fb96edddb20f0544b4c848760f0a3aaf2495f4e3da1e9aba620d572e,True,True,True,643.513392599998,1,1,0,0,0
A3,LATCHED,1835088111,300,299,step_limit,304,23,48,170,218,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088111_audit_attempt1.json,92f350b9e3e37f12f745c7fde45b36b6d8bff5544cbfb061ad0f600cea3c39f3,True,True,True,652.3080281000002,1,1,0,0,0
A3,LATCHED,1835088112,300,299,step_limit,310,47,22,172,194,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088112_audit_attempt1.json,903aaceed85eafc28dd106a952d1365042b26b1afd7ef9ab5c8a62ad9cd8c1da,True,True,True,652.8743975000107,1,1,0,0,0
A3,LATCHED,1835088113,300,299,step_limit,271,21,4,229,233,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088113_audit_attempt1.json,12ceecfdbf76a655f157ba8ef03343d827a1c44e4f92f4e9f69c02e047e2c358,True,True,True,659.719458800013,1,1,0,0,0
A3,LATCHED,1835088114,300,299,step_limit,292,22,38,189,227,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088114_audit_attempt1.json,9057e9393cb96051f8c662822fb2728f0b7b5c6882bf6eaa125af37624ff242e,True,True,True,647.2003140000161,1,1,0,0,0
A3,LATCHED,1835088115,300,299,step_limit,240,22,72,148,220,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088115_audit_attempt1.json,210e97b8a72cdc92b8c9c63dfcda4fbbcb51d718a0c84e8571a324064e601f67,True,True,True,657.2157382000005,1,1,0,0,0
A3,LATCHED,1835088116,300,299,step_limit,222,24,1,147,148,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_A3_LATCHED_1835088116_audit_attempt1.json,0c41305fd0618a749e9c2e8b1a1df4f862da36c3dea4588e40c5796185d36032,True,True,True,658.2629279000103,1,1,0,0,0
A3,LATCHED,1835088117,300,299,step_limit,257,23,4,195,199,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088117_audit_attempt1.json,33c171e02b40317b1128ba17703eaac87471b67510e5a4fbf3513c2ecd221a86,True,True,True,667.138610199996,1,1,0,0,0
A3,LATCHED,1835088118,300,299,step_limit,311,26,4,143,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_A3_LATCHED_1835088118_audit_attempt1.json,5b1bf0f5cbabbc33b5243fefeea7473c4fbeafe7d91817c09f7dc7524d751408,True,True,True,665.7570340000093,1,1,0,0,0
A3,LATCHED,1835088119,300,299,step_limit,273,21,14,219,233,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_LATCHED_1835088119_audit_attempt1.json,ceed855a30b6b9d39e7d223a91ff0d8837b800168b73f118a959bc1573c46dce,True,True,True,665.7570358999947,1,1,0,0,0
A3,OFF,1835088100,300,299,step_limit,244,26,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088100_audit_attempt1.json,8d5c9f5fc0056b9afb2adb19037e492cc2f80313d68bdbf639d3e8d9e9802744,True,True,True,681.404614900006,0,0,0,0,0
A3,OFF,1835088101,300,299,step_limit,201,37,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088101_audit_attempt1.json,adbc5ab7f4c60e6a770f8c309b1ccec272674d539cb69c3400d8fdfe68a0da0f,True,True,True,669.6530344000203,0,0,0,0,0
A3,OFF,1835088102,300,299,step_limit,168,22,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088102_audit_attempt1.json,b6f0eb2261cc5976c410070ca4266a589f895a2cffbab3170345132b5ea181e4,True,True,True,660.2335662000114,0,0,0,0,0
A3,OFF,1835088103,300,299,step_limit,203,34,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088103_audit_attempt1.json,141ff25982b0acb9c2ba32d03caed0fd1b2972b02538ae75d5262025b9dff1d0,True,True,True,658.3680791000079,0,0,0,0,0
A3,OFF,1835088104,300,299,step_limit,295,18,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088104_audit_attempt1.json,ec8770cd9d3abe49b5e3c447033c13c2e0635f8ab9beb31f9e4b453ef0ed7bae,True,True,True,666.7199125999759,0,0,0,0,0
A3,OFF,1835088105,300,299,step_limit,171,26,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088105_audit_attempt1.json,af796010795498b9730297deaf1ed6ed97afd732bbe0e14949b84572d171a898,True,True,True,663.7024247000227,0,0,0,0,0
A3,OFF,1835088106,300,299,step_limit,270,26,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088106_audit_attempt1.json,a906b91efeb61532adef9ef8e3978376eaa8f3044b453172e843b1f5f9490cc1,True,True,True,661.2846901000012,0,0,0,0,0
A3,OFF,1835088107,300,299,step_limit,330,22,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088107_audit_attempt1.json,97197120901d69da7110047a9a38d74f0adfd9c8a54cd84bd476c964ca2aa186,True,True,True,659.6871490000049,0,0,0,0,0
A3,OFF,1835088108,300,299,step_limit,274,30,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088108_audit_attempt1.json,6bcbb566ad5f6f66f3a27394c36c2d684a3ed33375cb68b36c1ec92d3ee8e1d6,True,True,True,666.4916841000086,0,0,0,0,0
A3,OFF,1835088109,300,299,step_limit,282,38,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088109_audit_attempt1.json,d30f7b941fbb79232e82da7f8121a7702d22c6d9b51801e0635e9abafc2e99f7,True,True,True,668.9541674999928,0,0,0,0,0
A3,OFF,1835088110,300,299,step_limit,234,28,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088110_audit_attempt1.json,e603c7e55d32355b56af686dae3744896a311d9a484ff6286de702a54b43f078,True,True,True,715.1282758000016,0,0,0,0,0
A3,OFF,1835088111,300,299,step_limit,238,23,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088111_audit_attempt1.json,5d1c680e471291200eed65b73a2fa4357b8bb8c7a5f5cbd332b48a6e002d5f70,True,True,True,725.8554758999962,0,0,0,0,0
A3,OFF,1835088112,300,299,step_limit,252,30,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088112_audit_attempt1.json,c049c6750b33dd0c3a704484a868ef6cf625419ae4d943e534c66c91a66b0c03,True,True,True,716.2128008999862,0,0,0,0,0
A3,OFF,1835088113,300,299,step_limit,219,25,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088113_audit_attempt1.json,0ef6cfdc07e305e77e4725c08c112775d84f1507c415a681224dff0ac405e48f,True,True,True,717.9163504999888,0,0,0,0,0
A3,OFF,1835088114,300,299,step_limit,179,26,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088114_audit_attempt1.json,205fee98a4e726551e9840ebae5a85070a7a1afcbc8f80daa904bd1f545301cf,True,True,True,713.6696307000238,0,0,0,0,0
A3,OFF,1835088115,300,299,step_limit,256,30,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088115_audit_attempt1.json,c7b3951d0818dd034cfd0a8de613c08706772402247a55d3f254d22f41706561,True,True,True,713.9415102000057,0,0,0,0,0
A3,OFF,1835088116,300,299,step_limit,177,29,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088116_audit_attempt1.json,f7c2737066351285246d9ab939f52437eb7c6df45dc035ba465dd923c61decc3,True,True,True,716.0791833999974,0,0,0,0,0
A3,OFF,1835088117,300,299,step_limit,209,33,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088117_audit_attempt1.json,3c53cac166db1a0d63ad054c11a4790a13ac09b43195fc4b1676d7cd689b29ed,True,True,True,712.7394927999994,0,0,0,0,0
A3,OFF,1835088118,300,299,step_limit,213,30,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088118_audit_attempt1.json,78e138ed586eacb731d726c78b103f2860dff9e8bb8b6ae84001d73e34dce7a9,True,True,True,718.7925968999916,0,0,0,0,0
A3,OFF,1835088119,300,299,step_limit,229,27,0,0,0,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_OFF_1835088119_audit_attempt1.json,1ebe958e04513766b1a3e4aa5740bfe1ed55eb5f0d4d80dcc9e2d898f61ba3ff,True,True,True,720.8148623000016,0,0,0,0,0
A3,RECOVER-20,1835088100,300,299,step_limit,217,25,77,65,142,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088100_audit_attempt1.json,97f2d21e8f48fa439f1b93ce708b93c859c362a4a1be9ff5165a591b04ec7cdf,True,True,True,709.8080562999821,3,2,2,3,4
A3,RECOVER-20,1835088101,300,299,step_limit,268,39,51,70,121,VETO,VETO,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088101_audit_attempt1.json,ea114a260cf54f8efb78039d08a891fd9e2266db404c2b9dbf8a28e545c41671,True,True,True,716.8563207999978,3,2,2,2,4
A3,RECOVER-20,1835088102,300,299,step_limit,265,23,69,79,148,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088102_audit_attempt1.json,8c68d9518a82b1167bb10ed0eb3287288222a261d0e984839344ac8e38996270,True,True,True,711.9508062999812,3,3,3,3,4
A3,RECOVER-20,1835088103,300,299,step_limit,251,41,39,102,141,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088103_audit_attempt1.json,feba6de4c6767158f1e62b88e3da6af4f5682cc054b506df7c28a36a5f8d83d2,True,True,True,709.0041228000191,2,2,1,1,2
A3,RECOVER-20,1835088104,300,299,step_limit,275,21,37,70,107,VETO,VETO,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088104_audit_attempt1.json,0c0f01b661366368af0c285edf675e2e274ccac77ee5eff0252140fe378af290,True,True,True,713.2218990999972,2,2,2,1,2
A3,RECOVER-20,1835088105,300,299,step_limit,246,32,51,108,159,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088105_audit_attempt1.json,bcf792aa6a35d9fcbd26d05ce0022088f9819d1c07aac2ae9f0317346e1fa8f8,True,True,True,696.6117061999976,1,5,5,1,4
A3,RECOVER-20,1835088106,300,299,step_limit,367,24,33,70,103,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088106_audit_attempt1.json,a717b91eeb457d0a19b9e0d824eb10817f6b65a23c2788af484a7a0fadb4abe7,True,True,True,692.0297676000046,1,2,2,1,1
A3,RECOVER-20,1835088107,300,299,step_limit,236,24,80,95,175,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088107_audit_attempt1.json,8e658f9e121c27ae5283251cd9957326a2390a80fa6ddb99564c1cea786ed716,True,True,True,692.3493029999954,3,3,3,3,5
A3,RECOVER-20,1835088108,300,299,step_limit,225,34,55,110,165,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088108_audit_attempt1.json,aa2e567eaa9d7dd68d2bc14851c6af1be451bc4f5eb2c68d1fd7328c1d0d5094,True,True,True,691.7217267000233,3,4,3,2,5
A3,RECOVER-20,1835088109,300,299,step_limit,155,24,85,63,148,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088109_audit_attempt1.json,fead8a7955ff6affb63353a16455614ddf6f693c17000808122024d96ed36e7b,True,True,True,704.6048089000105,4,3,2,3,6
A3,RECOVER-20,1835088110,300,299,step_limit,273,22,57,56,113,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088110_audit_attempt1.json,5850c24fb7693a95eb1b097442dc0b98be31b4c63a7809fdba4f066da5f4f45d,True,True,True,693.8473786999821,2,2,2,2,2
A3,RECOVER-20,1835088111,300,299,step_limit,188,27,48,127,175,CONSENSUS,CONSENSUS,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088111_audit_attempt1.json,ca03b31bb1f2ea49a0b9b0c0c0da7df044f5a65a8543d397ed835610b56cfe3f,True,True,True,695.0074215999921,2,3,2,1,4
A3,RECOVER-20,1835088112,300,299,step_limit,239,45,80,73,153,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088112_audit_attempt1.json,0184042937a9a8a8b6e6378d32661b7db873910559a3287e26a164344580b57f,True,True,True,693.5046710000024,3,3,3,2,5
A3,RECOVER-20,1835088113,300,299,step_limit,299,20,81,91,172,VETO,VETO,null,null,null,False,defense_recovery_run_conf_run_A3_RECOVER-20_1835088113_audit_attempt1.json,4a60af8b3469931b3a59a5600116447eaee6da840a5f798d0f4c885b46c6d549,True,True,True,693.0366440000071,4,3,3,3,5
A3,RECOVER-20,1835088114,300,299,step_limit,173,25,63,86,149,VETO,VETO,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088114_audit_attempt1.json,2486dc7a06d80e3f593018d84872ee90740cadd289d9f88c3111f74e49541ee0,True,True,True,700.0697967000015,3,2,2,2,4
A3,RECOVER-20,1835088115,300,299,step_limit,220,25,41,125,166,VETO,VETO,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088115_audit_attempt1.json,7e4c445bea9a5fb41bc4efe3fea22eb9a6b814dc0df4273db659a3b9c0803017,True,True,True,698.7611540000071,2,2,2,1,3
A3,RECOVER-20,1835088116,300,299,step_limit,238,24,33,95,128,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088116_audit_attempt1.json,5bfef60da49d7a7f8f68ff6ef1cb35100be357866764a21a67ec3b4d3aa2bf88,True,True,True,697.3831724000047,1,3,3,1,2
A3,RECOVER-20,1835088117,300,299,step_limit,297,24,66,66,132,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088117_audit_attempt1.json,c7b89ed35bccde611c4f87e12bed7aeb42eca8163cff679f94d7c261ac99d16a,True,True,True,694.7839953000075,3,3,3,3,4
A3,RECOVER-20,1835088118,300,299,step_limit,281,26,44,47,91,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088118_audit_attempt1.json,d8757c537d7ca857efcac355b5c5bc1b04cca5b409620c455c9a345c479cc162,True,True,True,695.2858027000038,2,1,1,2,1
A3,RECOVER-20,1835088119,300,299,step_limit,303,25,66,112,178,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_conf_run_A3_RECOVER-20_1835088119_audit_attempt1.json,0bbd3beaab7a02fce8afe72a29fb77761e2f768cd67295ba910389ab727ac8a4,True,True,True,696.6094587999978,2,3,3,2,3
H,LATCHED,1835088100,300,299,step_limit,234,20,131,148,279,CONSENSUS,CONSENSUS,null,null,True,False,defense_recovery_run_conf_run_H_LATCHED_1835088100_audit_attempt1.json,c7d22f9ac8b972e944a9361dcbf33a332571986b41b10e5d6313367295948991,True,True,True,675.1497514999937,1,1,0,0,0
H,LATCHED,1835088101,300,299,step_limit,323,22,2,144,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088101_audit_attempt1.json,fb1ab670f9ab8e7dd9ef68d44da205e593bb45fa176f8e0f8da3e33abe6c1205,True,True,True,674.0326193000074,1,1,0,0,0
H,LATCHED,1835088102,300,299,step_limit,327,20,1,144,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088102_audit_attempt1.json,316877af051889dce82db3716337ea6e34a499485835ffe307fc04171caeb775,True,True,True,672.1952239999955,1,1,0,0,0
H,LATCHED,1835088103,300,299,step_limit,279,22,4,142,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088103_audit_attempt1.json,b5ba1e04925d19a8dcaafaa09ca5e03dfa945d895146f8980ebdd9144e1b18f9,True,True,True,675.1148268999823,1,1,0,0,0
H,LATCHED,1835088104,300,299,step_limit,306,21,1,145,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088104_audit_attempt1.json,b528d4894aaccd947a2a85b7ca69444a951b457c68fe23426d74c4ff310bed6e,True,True,True,671.2319453000091,1,1,0,0,0
H,LATCHED,1835088105,300,299,step_limit,284,21,4,141,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088105_audit_attempt1.json,f958b241a69c13fcc9d5ae40fce5f25342b637591d61f82ffc46d3111e2d6857,True,True,True,669.2386937000265,1,1,0,0,0
H,LATCHED,1835088106,300,299,step_limit,194,17,2,144,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088106_audit_attempt1.json,8bccb88a92e5dc7ce3fc977704bd46a30863189586d769a4d051b6fbe731e94d,True,True,True,674.8484749000054,1,1,0,0,0
H,LATCHED,1835088107,300,299,step_limit,258,22,4,143,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088107_audit_attempt1.json,b0ac1c7bcc552d3c9d08ea77085c0165d26807e681662150cdf3a896c3ab1551,True,True,True,671.5872565999744,1,1,0,0,0
H,LATCHED,1835088108,300,299,step_limit,284,22,6,217,223,CONSENSUS,CONSENSUS,null,null,True,False,defense_recovery_run_conf_run_H_LATCHED_1835088108_audit_attempt1.json,4f616b3a5d77b374c7927e6cf23733752c0ec1ee4c9c5835d48ab9e9ab55d02f,True,True,True,670.8143091000093,1,1,0,0,0
H,LATCHED,1835088109,300,299,step_limit,344,18,6,139,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088109_audit_attempt1.json,bbd46ebf5527f8870775c5c4e6878d1a538a8d2ea742394156682f1367face8c,True,True,True,674.3178888999973,1,1,0,0,0
H,LATCHED,1835088110,300,299,step_limit,300,29,31,110,141,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088110_audit_attempt1.json,128c014d8517e595642c51477bf345723481eed81147ca20266ffbed42597dba,True,True,True,678.3667590999976,1,1,0,0,0
H,LATCHED,1835088111,300,299,step_limit,281,20,11,135,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088111_audit_attempt1.json,70a605d86df426a76b5cef68f0689919e63fe5328162d552fce28220981c4796,True,True,True,674.8686142000079,1,1,0,0,0
H,LATCHED,1835088112,300,299,step_limit,287,19,3,144,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088112_audit_attempt1.json,8e06356a539656bacce04c2995c4497358ba416f1498731d07ea063c5aeefc17,True,True,True,679.3357060999842,1,1,0,0,0
H,LATCHED,1835088113,300,299,step_limit,310,19,2,146,148,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088113_audit_attempt1.json,2271c78a751c65ffe513a77a72155b05acf1a58ba32bc774ab3f813b0650a27b,True,True,True,671.7474265999917,1,1,0,0,0
H,LATCHED,1835088114,300,299,step_limit,295,15,2,143,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_conf_run_H_LATCHED_1835088114_audit_attempt1.json,1ecc078cdcebb7c08522c92788dd7801a11150a87c4aa6ec3c5ed74702df811f,True,True,True,673.2595707,1,1,0,0,0
