substrate,category,cell,seed,rr,phi,alpha,successor_capability,cop_cost_audit,survived,collapsed,extinct,final_population,final_ai_generation,yield_fired,max_yield_margin,knowledge_transfer_verified,steps_completed,end_reason,peak_population,min_viable_population,survival_threshold,elapsed_seconds,source_path,source_head,non_registered,worker_pid
v21,phi,222c1f24c31b6817,1835089326,0.057,15.0,1.0,1.0,True,False,True,False,16,1,False,-3.125175519536798,False,300,step_limit,211,50,137.15,116.57691959996009,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,44612
v21,phi,222c1f24c31b6817,1835089327,0.057,15.0,1.0,1.0,True,False,True,False,25,1,False,-3.0955932303085705,False,300,step_limit,212,50,137.8,117.88880219997372,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50156
v21,phi,222c1f24c31b6817,1835089328,0.057,15.0,1.0,1.0,True,False,True,False,20,1,False,-3.1409602380891126,False,300,step_limit,208,50,135.20000000000002,117.27583220001543,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,25312
v21,phi,222c1f24c31b6817,1835089329,0.057,15.0,1.0,1.0,True,False,True,False,45,1,False,-3.1017420422260624,False,300,step_limit,233,50,151.45000000000002,116.91517699998803,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53624
v21,phi,222c1f24c31b6817,1835089330,0.057,15.0,1.0,1.0,True,False,True,False,20,1,False,-3.1095300237401684,False,300,step_limit,242,50,157.3,122.20418000000063,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,17268
v21,phi,222c1f24c31b6817,1835089331,0.057,15.0,1.0,1.0,True,False,True,False,47,1,False,-3.1017152104531194,False,300,step_limit,241,50,156.65,118.88646169996355,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53504
v21,phi,222c1f24c31b6817,1835089332,0.057,15.0,1.0,1.0,True,False,True,False,60,1,False,-3.114122814164235,False,300,step_limit,217,50,141.05,117.66427840001415,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,43624
v21,phi,222c1f24c31b6817,1835089333,0.057,15.0,1.0,1.0,True,False,True,False,28,1,False,-3.102899824984717,False,300,step_limit,244,50,158.6,117.60227899998426,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50876
v21,phi,222c1f24c31b6817,1835089334,0.057,15.0,1.0,1.0,True,False,True,False,21,1,False,-3.108220697579461,False,300,step_limit,238,50,154.70000000000002,120.31524409999838,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50780
v21,phi,222c1f24c31b6817,1835089335,0.057,15.0,1.0,1.0,True,False,True,False,17,1,False,-3.116441805303908,False,300,step_limit,207,50,134.55,119.31261919997633,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,44292
v21,phi,222c1f24c31b6817,1835089336,0.057,15.0,1.0,1.0,True,False,True,False,43,1,False,-3.1144604921550894,False,300,step_limit,244,50,158.6,118.33401980000781,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53844
v21,phi,222c1f24c31b6817,1835089337,0.057,15.0,1.0,1.0,True,False,True,False,15,1,False,-3.112272950561821,False,300,step_limit,217,50,141.05,119.03724419994978,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,13652
v21,phi,222c1f24c31b6817,1835089338,0.057,15.0,1.0,1.0,True,False,True,False,27,1,False,-3.1063202442927698,False,300,step_limit,240,50,156.0,119.19567950000055,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,31876
v21,phi,222c1f24c31b6817,1835089339,0.057,15.0,1.0,1.0,True,False,True,False,15,1,False,-3.113875018025787,False,300,step_limit,272,50,176.8,119.31989809998777,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,42932
v21,phi,222c1f24c31b6817,1835089340,0.057,15.0,1.0,1.0,True,False,True,False,8,1,False,-3.1195475816955938,False,300,step_limit,208,50,135.20000000000002,116.66801760002272,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54172
v21,phi,222c1f24c31b6817,1835089341,0.057,15.0,1.0,1.0,True,False,True,False,11,1,False,-3.110967609341085,False,300,step_limit,266,50,172.9,117.39298329997109,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53720
v21,phi,222c1f24c31b6817,1835089342,0.057,15.0,1.0,1.0,True,False,True,False,38,1,False,-3.1017029465771797,False,300,step_limit,251,50,163.15,117.81962389999535,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,4856
v21,phi,222c1f24c31b6817,1835089343,0.057,15.0,1.0,1.0,True,False,True,False,29,1,False,-3.0970951677383987,False,300,step_limit,219,50,142.35,118.38116989994887,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,42400
v21,phi,222c1f24c31b6817,1835089344,0.057,15.0,1.0,1.0,True,False,True,False,20,1,False,-3.1113230918123542,False,300,step_limit,246,50,159.9,118.35057509999024,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53224
v21,phi,222c1f24c31b6817,1835089345,0.057,15.0,1.0,1.0,True,False,True,False,58,1,False,-3.1054190590344963,False,300,step_limit,251,50,163.15,120.43116990005365,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,41388
v21,phi,222c1f24c31b6817,1835089346,0.057,15.0,1.0,1.0,True,False,True,False,25,1,False,-3.1163751591711484,False,300,step_limit,239,50,155.35,118.49237819999689,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,9340
v21,phi,222c1f24c31b6817,1835089347,0.057,15.0,1.0,1.0,True,False,True,False,57,1,False,-3.107128921027434,False,300,step_limit,217,50,141.05,118.45451179996599,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53064
v21,phi,222c1f24c31b6817,1835089348,0.057,15.0,1.0,1.0,True,False,True,False,25,1,False,-3.119142137716012,False,300,step_limit,249,50,161.85,121.11170410003979,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,36668
v21,phi,222c1f24c31b6817,1835089349,0.057,15.0,1.0,1.0,True,False,True,False,39,1,False,-3.1039003706338453,False,300,step_limit,253,50,164.45000000000002,119.33018789999187,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,8476
v21,phi,222c1f24c31b6817,1835089350,0.057,15.0,1.0,1.0,True,False,True,False,23,1,False,-3.1094618366046856,False,300,step_limit,237,50,154.05,120.49043139995774,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54000
v21,phi,222c1f24c31b6817,1835089351,0.057,15.0,1.0,1.0,True,False,True,False,43,1,False,-3.101382349921678,False,300,step_limit,230,50,149.5,121.10132890002569,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,4748
v21,phi,222c1f24c31b6817,1835089352,0.057,15.0,1.0,1.0,True,False,True,False,18,1,False,-3.1060974395428427,False,300,step_limit,254,50,165.1,120.76511050004046,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54008
v21,phi,222c1f24c31b6817,1835089353,0.057,15.0,1.0,1.0,True,False,True,False,11,1,False,-3.0955715079374055,False,300,step_limit,249,50,161.85,120.84884719998809,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53396
v21,phi,222c1f24c31b6817,1835089354,0.057,15.0,1.0,1.0,True,False,True,False,51,1,False,-3.101680541145093,False,300,step_limit,202,50,131.3,118.62879889999749,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,48600
v21,phi,222c1f24c31b6817,1835089355,0.057,15.0,1.0,1.0,True,False,True,False,26,1,False,-3.115359434250352,False,300,step_limit,206,50,133.9,119.46642680000514,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,20776
v21,phi,222c1f24c31b6817,1835089356,0.057,15.0,1.0,1.0,True,False,True,False,79,1,False,-3.0999050386555793,False,300,step_limit,237,50,154.05,118.4216688000015,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,45332
v21,phi,222c1f24c31b6817,1835089357,0.057,15.0,1.0,1.0,True,False,True,False,23,1,False,-3.1193880957153794,False,300,step_limit,236,50,153.4,116.82383780000964,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,36056
v21,phi,222c1f24c31b6817,1835089358,0.057,15.0,1.0,1.0,True,False,True,False,63,1,False,-3.1222712595552804,False,300,step_limit,218,50,141.70000000000002,115.88900890003424,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,9288
v21,phi,222c1f24c31b6817,1835089359,0.057,15.0,1.0,1.0,True,False,True,False,82,1,False,-3.101711118484462,False,300,step_limit,245,50,159.25,117.42477719997987,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,44884
v21,phi,3ebc23e15d89e550,1835089300,0.057,20.0,1.0,1.0,True,False,True,False,57,1,False,-3.1340018771753972,False,300,step_limit,242,50,157.3,118.94373999995878,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,3096
v21,phi,3ebc23e15d89e550,1835089301,0.057,20.0,1.0,1.0,True,False,True,False,25,1,False,-3.116465623347561,False,300,step_limit,253,50,164.45000000000002,118.77430020004977,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54060
v21,phi,3ebc23e15d89e550,1835089302,0.057,20.0,1.0,1.0,True,False,True,False,37,1,False,-3.125093443428091,False,300,step_limit,268,50,174.20000000000002,118.92586190003203,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,13332
v21,phi,3ebc23e15d89e550,1835089303,0.057,20.0,1.0,1.0,True,False,True,False,30,1,False,-3.106742538387125,False,300,step_limit,260,50,169.0,117.91690340003697,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,44060
v21,phi,3ebc23e15d89e550,1835089304,0.057,20.0,1.0,1.0,True,False,True,False,28,1,False,-3.1062974050726986,False,300,step_limit,211,50,137.15,117.26543229998788,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54168
v21,phi,3ebc23e15d89e550,1835089305,0.057,20.0,1.0,1.0,True,False,True,False,94,1,False,-3.1055104599191186,False,300,step_limit,220,50,143.0,119.86929639999289,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,40100
v21,phi,3ebc23e15d89e550,1835089306,0.057,20.0,1.0,1.0,True,False,True,False,22,1,False,-3.122508880859611,False,300,step_limit,205,50,133.25,119.73206180002308,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,52324
v21,phi,3ebc23e15d89e550,1835089307,0.057,20.0,1.0,1.0,True,False,True,False,48,1,False,-3.118483603047141,False,300,step_limit,250,50,162.5,119.92267820000416,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,51980
v21,phi,3ebc23e15d89e550,1835089308,0.057,20.0,1.0,1.0,True,False,True,False,32,1,False,-3.1199483561088948,False,300,step_limit,283,50,183.95000000000002,119.12974960001884,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,51836
v21,phi,3ebc23e15d89e550,1835089309,0.057,20.0,1.0,1.0,True,False,True,False,36,1,False,-3.129105284858878,False,300,step_limit,210,50,136.5,119.64075010002125,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,52156
v21,phi,3ebc23e15d89e550,1835089310,0.057,20.0,1.0,1.0,True,False,True,False,51,1,False,-3.1153757093256074,False,300,step_limit,253,50,164.45000000000002,118.65846380003495,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,48980
v21,phi,3ebc23e15d89e550,1835089311,0.057,20.0,1.0,1.0,True,False,True,False,28,1,False,-3.1148039827091547,False,300,step_limit,224,50,145.6,117.47870279999916,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,14128
v21,phi,3ebc23e15d89e550,1835089312,0.057,20.0,1.0,1.0,True,False,True,False,11,1,False,-3.1024752779194364,False,300,step_limit,207,50,134.55,117.28821410000091,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,43176
v21,phi,3ebc23e15d89e550,1835089313,0.057,20.0,1.0,1.0,True,False,True,False,29,1,False,-3.117805726368574,False,300,step_limit,214,50,139.1,118.47506880003493,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,41164
v21,phi,3ebc23e15d89e550,1835089314,0.057,20.0,1.0,1.0,True,False,True,False,18,1,False,-3.0984912494016035,False,300,step_limit,217,50,141.05,120.82496079994598,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,52804
v21,phi,3ebc23e15d89e550,1835089315,0.057,20.0,1.0,1.0,True,False,True,False,38,1,False,-3.116465044933987,False,300,step_limit,252,50,163.8,117.76206220005406,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,11000
v21,phi,3ebc23e15d89e550,1835089316,0.057,20.0,1.0,1.0,True,False,True,False,56,1,False,-3.116571350542965,False,300,step_limit,237,50,154.05,119.98757810000097,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54236
v21,phi,3ebc23e15d89e550,1835089317,0.057,20.0,1.0,1.0,True,False,True,False,40,1,False,-3.1004555035841954,False,300,step_limit,217,50,141.05,119.21064519998617,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,47260
v21,phi,3ebc23e15d89e550,1835089318,0.057,20.0,1.0,1.0,True,False,True,False,24,1,False,-3.099484110637784,False,300,step_limit,222,50,144.3,118.45520159997977,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,54084
v21,phi,3ebc23e15d89e550,1835089319,0.057,20.0,1.0,1.0,True,False,True,False,54,1,False,-3.1236444679802546,False,300,step_limit,215,50,139.75,119.74476339999819,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,48120
v21,phi,3ebc23e15d89e550,1835089320,0.057,20.0,1.0,1.0,True,False,True,False,21,1,False,-3.1009229964937006,False,300,step_limit,215,50,139.75,116.87454809999326,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,49172
v21,phi,3ebc23e15d89e550,1835089321,0.057,20.0,1.0,1.0,True,False,True,False,20,1,False,-3.1280823264851936,False,300,step_limit,242,50,157.3,119.80560010002228,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,46440
v21,phi,3ebc23e15d89e550,1835089322,0.057,20.0,1.0,1.0,True,False,True,False,19,1,False,-3.088748322800226,False,300,step_limit,218,50,141.70000000000002,124.09820430004038,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,32060
v21,phi,3ebc23e15d89e550,1835089323,0.057,20.0,1.0,1.0,True,False,True,False,32,1,False,-3.11168071902742,False,300,step_limit,219,50,142.35,119.2188672000193,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,36368
v21,phi,3ebc23e15d89e550,1835089324,0.057,20.0,1.0,1.0,True,False,True,False,30,1,False,-3.11085949799387,False,300,step_limit,244,50,158.6,119.32400109997252,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,49788
v21,phi,3ebc23e15d89e550,1835089325,0.057,20.0,1.0,1.0,True,False,True,False,43,1,False,-3.1182975395359573,False,300,step_limit,197,50,128.05,117.7956784000271,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,35600
v21,phi,3ebc23e15d89e550,1835089326,0.057,20.0,1.0,1.0,True,False,True,False,16,1,False,-3.12418622708071,False,300,step_limit,211,50,137.15,117.74658889998682,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,35484
v21,phi,3ebc23e15d89e550,1835089327,0.057,20.0,1.0,1.0,True,False,True,False,58,1,False,-3.128859117746568,False,300,step_limit,212,50,137.8,117.88628989999415,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,51832
v21,phi,3ebc23e15d89e550,1835089328,0.057,20.0,1.0,1.0,True,False,True,False,38,1,False,-3.105625393229258,False,300,step_limit,208,50,135.20000000000002,117.76156370004173,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50940
v21,phi,3ebc23e15d89e550,1835089329,0.057,20.0,1.0,1.0,True,False,True,False,45,1,False,-3.1006900487256446,False,300,step_limit,233,50,151.45000000000002,118.09956810000585,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,52796
v21,phi,3ebc23e15d89e550,1835089330,0.057,20.0,1.0,1.0,True,False,True,False,20,1,False,-3.1095299880195784,False,300,step_limit,242,50,157.3,120.17752279998967,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,39692
v21,phi,3ebc23e15d89e550,1835089331,0.057,20.0,1.0,1.0,True,False,True,False,47,1,False,-3.101718255346339,False,300,step_limit,241,50,156.65,120.2143518999801,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,46544
v21,phi,3ebc23e15d89e550,1835089332,0.057,20.0,1.0,1.0,True,False,True,False,18,1,False,-3.116965856614039,False,300,step_limit,209,50,135.85,119.43903609999688,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,51124
v21,phi,3ebc23e15d89e550,1835089333,0.057,20.0,1.0,1.0,True,False,True,False,57,1,False,-3.1120517871605173,False,300,step_limit,244,50,158.6,119.54590569995344,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,45348
v21,phi,3ebc23e15d89e550,1835089334,0.057,20.0,1.0,1.0,True,False,True,False,24,1,False,-3.108070501707165,False,300,step_limit,238,50,154.70000000000002,117.01999339996837,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50892
v21,phi,3ebc23e15d89e550,1835089335,0.057,20.0,1.0,1.0,True,False,True,False,17,1,False,-3.10768842397338,False,300,step_limit,207,50,134.55,118.57422640000004,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,46588
v21,phi,3ebc23e15d89e550,1835089336,0.057,20.0,1.0,1.0,True,False,True,False,43,1,False,-3.1144604921550894,False,300,step_limit,244,50,158.6,119.43619839998428,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,39880
v21,phi,3ebc23e15d89e550,1835089337,0.057,20.0,1.0,1.0,True,False,True,False,15,1,False,-3.112176802871691,False,300,step_limit,217,50,141.05,118.75201050000032,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,47128
v21,phi,3ebc23e15d89e550,1835089338,0.057,20.0,1.0,1.0,True,False,True,False,24,1,False,-3.1222563291748027,False,300,step_limit,256,50,166.4,119.88303959998302,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,39728
v21,phi,3ebc23e15d89e550,1835089339,0.057,20.0,1.0,1.0,True,False,True,False,45,1,False,-3.1279501845950053,False,300,step_limit,272,50,176.8,118.79409050004324,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,31736
v21,phi,3ebc23e15d89e550,1835089340,0.057,20.0,1.0,1.0,True,False,True,False,8,1,False,-3.1195508348496204,False,300,step_limit,208,50,135.20000000000002,119.70001749997027,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,44584
v21,phi,3ebc23e15d89e550,1835089341,0.057,20.0,1.0,1.0,True,False,True,False,27,1,False,-3.107608324004871,False,300,step_limit,266,50,172.9,116.43251319997944,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,43732
v21,phi,3ebc23e15d89e550,1835089342,0.057,20.0,1.0,1.0,True,False,True,False,38,1,False,-3.1017029465771797,False,300,step_limit,251,50,163.15,117.38190090004355,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,19412
v21,phi,3ebc23e15d89e550,1835089343,0.057,20.0,1.0,1.0,True,False,True,False,28,1,False,-3.111242709088427,False,300,step_limit,219,50,142.35,117.1166993000079,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,35476
v21,phi,3ebc23e15d89e550,1835089344,0.057,20.0,1.0,1.0,True,False,True,False,46,1,False,-3.114618612528933,False,300,step_limit,246,50,159.9,119.59323729999596,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,47988
v21,phi,3ebc23e15d89e550,1835089345,0.057,20.0,1.0,1.0,True,False,True,False,32,1,False,-3.0897485638561406,False,300,step_limit,251,50,163.15,121.77539720002096,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53308
v21,phi,3ebc23e15d89e550,1835089346,0.057,20.0,1.0,1.0,True,False,True,False,16,1,False,-3.1228882248242016,False,300,step_limit,239,50,155.35,123.76208220003173,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,13372
v21,phi,3ebc23e15d89e550,1835089347,0.057,20.0,1.0,1.0,True,False,True,False,57,1,False,-3.1071291018903477,False,300,step_limit,217,50,141.05,121.72517759999027,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,38996
v21,phi,3ebc23e15d89e550,1835089348,0.057,20.0,1.0,1.0,True,False,True,False,25,1,False,-3.117407565548499,False,300,step_limit,249,50,161.85,122.4278560000239,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53200
v21,phi,3ebc23e15d89e550,1835089349,0.057,20.0,1.0,1.0,True,False,True,False,72,1,False,-3.1078622566042826,False,300,step_limit,253,50,164.45000000000002,122.91037009999854,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53216
v21,phi,3ebc23e15d89e550,1835089350,0.057,20.0,1.0,1.0,True,False,True,False,23,1,False,-3.110809210834103,False,300,step_limit,237,50,154.05,132.27739379997365,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,3216
v21,phi,3ebc23e15d89e550,1835089351,0.057,20.0,1.0,1.0,True,False,True,False,47,1,False,-3.101644864434464,False,300,step_limit,230,50,149.5,133.13350369996624,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,25424
v21,phi,3ebc23e15d89e550,1835089352,0.057,20.0,1.0,1.0,True,False,True,False,18,1,False,-3.1112363646970564,False,300,step_limit,254,50,165.1,133.64979729999322,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,49900
v21,phi,3ebc23e15d89e550,1835089353,0.057,20.0,1.0,1.0,True,False,True,False,37,1,False,-3.1198053414894993,False,300,step_limit,242,50,157.3,135.215332199994,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,43260
v21,phi,3ebc23e15d89e550,1835089354,0.057,20.0,1.0,1.0,True,False,True,False,51,1,False,-3.101633553074704,False,300,step_limit,202,50,131.3,131.50368500000332,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,49980
v21,phi,3ebc23e15d89e550,1835089355,0.057,20.0,1.0,1.0,True,False,True,False,79,1,False,-3.115507361130508,False,300,step_limit,206,50,133.9,127.82403780001914,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,39072
v21,phi,3ebc23e15d89e550,1835089356,0.057,20.0,1.0,1.0,True,False,True,False,74,1,False,-3.1082105373280835,False,300,step_limit,237,50,154.05,127.11619299999438,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,47200
v21,phi,3ebc23e15d89e550,1835089357,0.057,20.0,1.0,1.0,True,False,True,False,33,1,False,-3.1022757809944568,False,300,step_limit,236,50,153.4,127.61961220001103,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,11256
v21,phi,3ebc23e15d89e550,1835089358,0.057,20.0,1.0,1.0,True,False,True,False,63,1,False,-3.122271212839987,False,300,step_limit,218,50,141.70000000000002,126.43072880001273,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,50144
v21,phi,3ebc23e15d89e550,1835089359,0.057,20.0,1.0,1.0,True,False,True,False,27,1,False,-3.115371323275566,False,300,step_limit,244,50,158.6,126.33939170005033,C:\Users\matty\Dev\AI-Succession-Problem,9b1cd2b518490a08267e1aab34f1a68ca4f55a75,False,53884
