successor_capability,alpha,rr,seed,survived,final_population,final_ai_generation,final_active_capability,yield_fired,yield_fire_count,yield_eval_count,max_yield_margin,mean_yield_margin,final_theta_capability,final_transfer_state,final_avg_well_being,final_theta_tech_observed,final_runaway_term,expected_theta_tech,theta_relative_error,theta_below_floor,max_eval_runaway_term,min_eval_theta_tech,eval_observations_below_floor,extreme_eval_observations
3.0,1.0,0.057,23,False,0,1,1.0,False,0,362,-2.5016890713447832,-6.189482050347815,0.6803280532233522,0.9713662385086309,0.0,0.01,66.53280532233522,0.01,0.0,False,8.660993441661114,0.01,0,2
3.0,1.0,0.057,24,False,0,1,1.0,False,0,494,-3.064788532483921,-5.5338703084634115,0.7408730663068718,0.953715827717516,0.0,0.01,72.58730663068718,0.01,0.0,False,3.0259808662779717,0.03638266191874975,0,0
3.0,1.0,0.06,0,False,0,1,1.0,False,0,376,-3.141296031605133,-6.087617788089463,0.7145648478474913,0.938982921898055,0.0,0.01,69.95648478474912,0.01,0.0,False,3.17328079476186,0.03139951389578739,0,0
3.0,1.0,0.06,1,False,0,1,1.0,False,0,393,-1.7037055899585392,-6.8630781238292204,0.7478495015737806,0.9691836669585827,0.0,0.01,73.28495015737806,0.01,0.0,False,3.049222072986553,0.035546835383684805,0,0
3.0,1.0,0.06,2,False,19,1,1.0,False,0,500,-2.916468786277156,-6.291022540511818,0.7500776566769475,0.9293482341784632,0.7427591244790058,0.6970833457294408,0.0,0.6970833457294408,0.0,False,3.084496223455541,0.03431480806693514,0,0
3.0,1.0,0.06,3,False,0,1,1.0,False,0,490,-2.64987096853243,-5.8887068449963555,0.6864377787232637,0.9487928132537801,0.0,0.01,67.14377787232637,0.01,0.0,False,2.948348261261824,0.0393196716789605,0,0
3.0,1.0,0.06,4,False,2,1,1.0,False,0,500,-1.1449834242886174,-5.624033618667495,0.7468956417469341,0.9696336504612582,0.7886342960232837,0.7242151476206838,0.0,0.7242151476206838,0.0,False,3.19326938853464,0.0307781129232751,0,0
3.0,1.0,0.06,7,False,0,1,1.0,False,0,471,-0.17546971938779166,-5.718638173397174,0.6823907454484537,0.9553874975580472,0.0,0.01,66.73907454484537,0.01,0.0,False,3.168714955256326,0.03154320682658825,0,0
3.0,1.0,0.06,8,False,12,1,1.0,False,0,500,-1.3488492542411294,-5.758612434173234,0.6798693999275087,0.9459442972166574,0.7856852571552738,0.6431185817135379,0.0,0.6431185817135379,0.0,False,3.052117607498281,0.03544405716579584,0,0
3.0,1.0,0.06,5,False,25,1,1.0,False,0,500,-2.0449488499770427,-6.7504392475089565,0.6985304685977053,0.9320709700325163,0.8182855790215123,0.6510799714631313,0.0,0.6510799714631313,0.0,False,3.22137268194726,0.029925187724275153,0,0
3.0,1.0,0.06,6,False,7,1,1.0,False,0,500,-2.549419892555286,-5.63094300802264,0.7448059697385844,0.9204151136078884,0.8184760606802121,0.6855306712527727,0.0,0.6855306712527727,0.0,False,3.0708106848822316,0.03478765288430581,0,0
3.0,1.0,0.06,11,False,5,2,3.0,True,1,500,0.31233486197047755,-13.758154535578955,0.5562019670894099,0.9825899470597004,0.7531513179735716,0.7707978181187689,0.7547542709960489,0.7707978181187689,0.0,False,3.0530515240573006,0.03541097082623489,0,0
3.0,1.0,0.06,12,False,3,1,1.0,False,0,500,-2.414996179930582,-5.713764605633422,0.7388798270020928,0.9417520774919552,0.6710275621639431,0.6958416120961173,0.0,0.6958416120961173,0.0,False,3.153900348659702,0.03201398561759042,0,0
3.0,1.0,0.06,9,False,1,1,1.0,False,0,500,-2.357623602926101,-5.9965188558697875,0.7065989144944561,0.9667644761397226,0.6313452476047025,0.6831147294121295,0.0,0.6831147294121295,0.0,False,2.9669047422139405,0.03859676498640996,0,0
3.0,1.0,0.06,10,False,21,2,3.0,True,1,500,0.7879038666962765,-12.823047159580575,0.5537374518116347,0.9930425935960707,0.7689653459836795,0.8395484663976758,0.6754570200733871,0.8395484663976758,0.0,False,3.06249070850002,0.03507829271641113,0,0
3.0,1.0,0.06,13,False,19,1,1.0,False,0,500,-2.7228269923321085,-6.779126753725575,0.7069483653316854,0.9506183851998179,0.7695743711862629,0.6720381134712576,0.0,0.6720381134712576,0.0,False,3.082679677173262,0.03437719915494901,0,0
3.0,1.0,0.06,14,False,0,1,1.0,False,0,464,-2.924659453727662,-6.303940821083839,0.6764566899940166,0.9602329710725604,0.0,0.01,66.14566899940166,0.01,0.0,False,4.430575768939538,0.02366636617413565,0,0
3.0,1.0,0.06,15,False,0,1,1.0,False,0,373,-2.905670053168096,-6.456494056320625,0.713526473117741,0.9543174667636712,0.0,0.01,69.85264731177409,0.01,0.0,False,3.0563408765464875,0.035294683021843784,0,0
3.0,1.0,0.06,16,False,15,1,1.0,False,0,500,-3.0565571300321746,-5.776900415060087,0.7086760297338812,0.9697525262633504,0.8840419908407919,0.6872403701367126,0.0,0.6872403701367126,0.0,False,3.201036350605456,0.030539986444348,0,0
3.0,1.0,0.06,17,False,9,1,1.0,False,0,500,-2.6847471698264656,-6.154474268443417,0.7149399185920813,0.9448923988523655,0.7483183267296885,0.6755412947137867,0.0,0.6755412947137867,0.0,False,2.9466800397577178,0.03938532034382213,0,0
3.0,1.0,0.06,18,False,17,1,1.0,False,0,500,-3.3522308608820675,-7.010258812999442,0.7528084349039353,0.9385097378370386,0.7667707595115394,0.7065180468832037,0.0,0.7065180468832037,0.0,False,3.042213641815513,0.03579683797248408,0,0
3.0,1.0,0.06,19,False,2,1,1.0,False,0,500,-2.588156268352554,-6.061838792012583,0.7524625512178417,0.9815817214993996,0.700684040831177,0.7386034863882391,0.0,0.7386034863882391,0.0,False,3.09437804035326,0.033977385337334395,0,0
3.0,1.0,0.06,20,False,14,2,3.0,True,1,500,1.2325109941867778,-15.71486760676005,0.5600213799562345,0.9910673603874681,0.8113926614431896,0.9236735338654337,0.5892557844537434,0.9236735338654339,2.403929492228799e-16,False,3.1426238743276436,0.03237703360829199,0,0
3.0,1.0,0.06,23,False,12,1,1.0,False,0,500,-1.2265364429844574,-6.1495569346738375,0.7308151026876791,0.9485373714790747,0.8053920667207164,0.6932054365405812,0.0,0.6932054365405812,0.0,False,3.1826575894995077,0.031106463184494677,0,0
3.0,1.0,0.06,24,False,9,1,1.0,False,0,500,-2.822024835262811,-5.790657974375834,0.7091923512114487,0.9555380827966561,0.8362458911563163,0.6776602996106406,0.0,0.6776602996106406,0.0,False,3.1878448603638736,0.030945523314551124,0,0
3.0,1.0,0.064,0,True,94,1,1.0,False,0,500,-2.5343037621326974,-7.465261133833287,0.6939148807850918,0.9448537189186594,0.791817607048844,0.6556480557227922,0.0,0.6556480557227922,0.0,False,3.1514294962380953,0.03209318525649517,0,0
3.0,1.0,0.064,1,False,8,1,1.0,False,0,500,-0.8319084607793648,-7.890555090903365,0.7412143014772165,0.9385445924725578,0.8874548834039511,0.6956626745147657,0.0,0.6956626745147657,0.0,False,3.0298969056424365,0.036240464589382175,0,0
3.0,1.0,0.06,21,False,9,1,1.0,False,0,500,-2.4485082883280365,-5.961159636389263,0.7604786947615146,0.9184842053559351,0.7632461391587912,0.6984876696481485,0.0,0.6984876696481485,0.0,False,2.9701519893316872,0.0384716350264583,0,0
3.0,1.0,0.06,22,False,0,1,1.0,False,0,483,-2.6414356457649117,-5.753032134036188,0.7087468615864716,0.9624309309307061,0.0,0.01,69.37468615864717,0.01,0.0,False,3.044289313093099,0.035722612564499365,0,0
3.0,1.0,0.064,2,False,3,1,1.0,False,0,500,-2.337081577977304,-6.55734046340239,0.7487158658125396,0.9481717228779515,0.7607612377163839,0.7099112124335328,0.0,0.7099112124335328,0.0,False,3.100862946681697,0.03375775807692542,0,0
3.0,1.0,0.064,3,False,3,1,1.0,False,0,500,-2.035052366706062,-6.003594978542651,0.6962156294397828,0.9320727268374865,0.780736914297523,0.6489236001988155,0.0,0.6489236001988155,0.0,False,2.9911737832231005,0.03767133360200222,0,0
3.0,1.0,0.064,8,True,36,1,1.0,False,0,500,-2.5032171699421166,-7.228309202597842,0.7348118811529232,0.9051108739667578,0.8144242874420821,0.6650862239514796,0.0,0.6650862239514796,0.0,False,3.130767334721007,0.032763197952208015,0,0
3.0,1.0,0.064,9,False,0,1,1.0,False,0,450,-2.838912360423209,-6.598626385889635,0.7445573531123207,0.9676317691644168,0.0,0.01,72.95573531123208,0.01,0.0,False,3.223870607216824,0.029850530125033747,0,0
3.0,1.0,0.064,4,False,28,1,1.0,False,0,500,-1.9086783259958544,-7.130298933638939,0.7388763118947297,0.9157638072119785,0.775254955234488,0.6766361844394629,0.0,0.6766361844394629,0.0,False,2.960831897202996,0.03883187031466037,0,0
3.0,1.0,0.064,5,False,6,1,1.0,False,0,500,-2.960413452163993,-7.593723883434321,0.7528470100217085,0.9056575587258426,0.8395227888335377,0.6818215851903106,0.0,0.6818215851903106,0.0,False,3.0099946098801604,0.036968958336925366,0,0
3.0,1.0,0.064,6,True,33,1,1.0,False,0,500,-3.155208464920106,-7.047362900206471,0.7400087271992197,0.9523606562863792,0.8048299555852417,0.7047551970930971,0.0,0.7047551970930971,0.0,False,2.952864573807795,0.039142492152674034,0,0
3.0,1.0,0.064,7,True,58,1,1.0,False,0,500,-2.236336510715702,-8.435842379390472,0.7192489908593737,0.920196477131001,0.797368880295919,0.6618503875688232,0.0,0.6618503875688232,0.0,False,3.0033849278870335,0.03721412072530979,0,0
3.0,1.0,0.064,12,False,25,1,1.0,False,0,500,-2.4496990793345903,-8.800828411559582,0.7125057803478579,0.9607108109963071,0.8411183106225263,0.6845120060775473,0.0,0.6845120060775473,0.0,False,3.215268975049246,0.030108400869878746,0,0
3.0,1.0,0.064,13,True,41,1,1.0,False,0,500,-2.4014233515238486,-7.898864249968305,0.6933990752999896,0.9643483347794718,0.7575641750658092,0.6686782436031705,0.0,0.6686782436031705,0.0,False,3.0625456229864474,0.035076366462871954,0,0
3.0,1.0,0.064,10,False,27,2,3.0,True,1,500,0.5169174108355508,-17.889871551513373,0.5583818991238612,0.9880686465926484,0.8409777967633375,0.9880139693205185,0.5159554840544658,0.9880139693205185,0.0,False,2.955336359318453,0.039045859784163924,0,0
3.0,1.0,0.064,11,True,42,1,1.0,False,0,500,-2.7138011938878037,-8.155440806408825,0.7594305295819493,0.891690021302553,0.8137948697355599,0.6771766251007375,0.0,0.6771766251007375,0.0,False,2.9836106376644915,0.037957327524990994,0,0
3.0,1.5,0.057,3,False,0,1,1.0,False,0,323,-3.132232016844688,-11.20676867777838,0.6904266808371305,0.969848290138202,0.0,0.01,67.54266808371305,0.01,0.0,False,3.032994105589289,0.01,0,0
3.0,1.5,0.057,4,False,0,1,1.0,False,0,283,-3.414644998662728,-11.39690175056317,0.6231980027927407,0.9726835688022141,0.0,0.01,60.81980027927407,0.01,0.0,False,5.149269979813255,0.01,0,1
3.0,1.0,0.064,14,False,24,1,1.0,False,0,500,-0.5856246980113498,-6.799445886822746,0.7377729619341502,0.9129779736205249,0.8074210586703842,0.6735704637786532,0.0,0.6735704637786532,0.0,False,3.0332743270471596,0.03611827173309926,0,0
3.0,1.0,0.064,15,True,49,1,1.0,False,0,500,-3.2339396742236772,-8.219298430004885,0.7153795023292195,0.9491826839160223,0.7761782252119913,0.679025836039357,0.0,0.679025836039357,0.0,False,3.0434278783655575,0.03575339852166347,0,0
3.0,1.0,0.064,16,True,50,1,1.0,False,0,500,-3.5782380633018476,-7.947361399412891,0.7472874216895281,0.942777309842419,0.8080516610264052,0.7045256250995307,0.0,0.7045256250995307,0.0,False,3.1016214863797567,0.03373216118666262,0,0
3.0,1.0,0.064,17,True,50,1,1.0,False,0,500,-2.877387961940947,-6.824690565932443,0.7585343674112803,0.9298911474123411,0.8056247505495274,0.7053543932637698,0.0,0.7053543932637698,0.0,False,3.2579951824205438,0.028849077713584345,0,0
3.0,1.0,0.064,20,True,34,1,1.0,False,0,500,-1.4614243984370692,-6.41180302222045,0.6970545252463434,0.9574172483927869,0.8439870139896936,0.6673720255410944,0.0,0.6673720255410944,0.0,False,3.1332927183210018,0.032680562696193904,0,0
3.0,1.0,0.064,21,False,0,1,1.0,False,0,420,-2.8517492581298423,-7.536689465455458,0.7252061680474454,0.9822122490417927,0.0,0.01,71.02061680474453,0.01,0.0,False,3.0921905344470417,0.03405179242173502,0,0
3.0,1.0,0.064,18,True,68,1,1.0,False,0,500,-1.9045952110790907,-8.900536874786846,0.7250837158344218,0.9067122964970666,0.8135891748030745,0.6574423211368551,0.0,0.6574423211368551,0.0,False,2.9849134913201834,0.03790790688298749,0,0
3.0,1.0,0.064,19,True,48,1,1.0,False,0,500,-3.217510057910949,-7.8224513677486,0.7569363969523923,0.9210949216656957,0.8039041384780194,0.6972102712567778,0.0,0.6972102712567778,0.0,False,3.1549528537016593,0.0319803084621116,0,0
3.0,1.5,0.057,1,False,0,1,1.0,False,0,409,-3.276232761558802,-10.073297863074899,0.7140522891173711,0.9573379464845065,0.0,0.01,69.90522891173711,0.01,0.0,False,3.241967946497276,0.01,0,0
3.0,1.5,0.057,2,False,2,1,1.0,False,0,500,-3.2785004732964635,-10.115961471278405,0.6973875634218577,0.9566459353901654,0.7773809479436913,0.6671529779391714,0.0,0.6671529779391714,0.0,False,2.964683013869201,0.01,0,0
3.0,1.0,0.064,22,False,23,1,1.0,False,0,500,-2.733405737246289,-7.255968047400802,0.7249767614095382,0.9240727565677634,0.7621718421732417,0.6699312743632817,0.0,0.6699312743632817,0.0,False,3.073749797102681,0.034685558175989624,0,0
3.0,1.0,0.064,23,True,35,1,1.0,False,0,500,-1.304280645934651,-6.883259849944959,0.7023321014752285,0.9616547639850815,0.8442845909113073,0.6754010112833072,0.0,0.6754010112833072,0.0,False,3.217848332885696,0.03003084060099697,0,0
3.0,1.0,0.064,24,True,59,1,1.0,False,0,500,-3.869540392950208,-8.119681022620801,0.7575467820942197,0.9098189969184249,0.8166307611255081,0.6892304534037436,0.0,0.6892304534037436,0.0,False,3.2867738336573,0.028030672943806838,0,0
3.0,1.5,0.057,0,False,14,1,1.0,False,0,500,-3.847582214940273,-10.180812936346944,0.737619323799548,0.929322565508748,0.813777765935803,0.6854862823622239,0.0,0.6854862823622239,0.0,False,3.137291533063147,0.01,0,0
3.0,1.5,0.057,5,True,37,1,1.0,False,0,500,-4.65197381679035,-11.716979074208044,0.7693573144277873,0.9185832940417845,0.7836400466243003,0.7067187761822178,0.0,0.7067187761822178,0.0,False,3.0786434994068115,0.01,0,0
3.0,1.5,0.057,6,False,0,1,1.0,False,0,386,-3.2095847180709525,-10.925693565462936,0.7156013355378327,0.941839478270688,0.0,0.01,70.06013355378326,0.01,0.0,False,3.091321098816902,0.01,0,0
3.0,1.5,0.057,9,False,7,1,1.0,False,0,500,-4.372136108131694,-8.429611670212237,0.7215138982299509,0.933911526628161,0.7419235326463994,0.6738301461793691,0.0,0.6738301461793691,0.0,False,3.0804703399602493,0.01,0,0
3.0,1.5,0.057,10,False,0,1,1.0,False,0,248,-3.133530658521391,-10.473445596655049,0.7425461299951063,0.9386673431831745,0.0,0.01,72.75461299951063,0.01,0.0,False,3.118935860559251,0.01,0,0
3.0,1.5,0.057,7,False,0,1,1.0,False,0,447,-3.371266840343488,-9.847591531741191,0.728297258862751,0.9539896038970809,0.0,0.01,71.3297258862751,0.01,0.0,False,3.0459855246479615,0.01,0,0
3.0,1.5,0.057,8,False,0,1,1.0,False,0,328,-3.175201498060831,-11.303499508920872,0.7064760910726872,0.9825213482171923,0.0,0.01,69.14760910726872,0.01,0.0,False,3.0959377047500913,0.01,0,0
3.0,1.5,0.057,13,False,0,1,1.0,False,0,412,-3.062523997748573,-9.654899517946685,0.7352397281738212,0.9347004857806498,0.0,0.01,72.02397281738212,0.01,0.0,False,3.144349022319002,0.01,0,0
3.0,1.5,0.057,14,False,0,1,1.0,False,0,394,-3.1894463335243963,-9.893804023737768,0.7025292672864278,0.9590218800359509,0.0,0.01,68.75292672864278,0.01,0.0,False,3.1048279043267604,0.01,0,0
3.0,1.5,0.057,15,False,0,1,1.0,False,0,467,-3.1148787668592135,-9.71531559053155,0.7319709683783986,0.9402208949717437,0.0,0.01,71.69709683783985,0.01,0.0,False,3.1566172747889043,0.01,0,0
3.0,1.5,0.057,16,False,10,1,1.0,False,0,500,-4.649053157641867,-11.613888907741563,0.7388137470498237,0.9518721935446622,0.7928687595564445,0.7032562620252669,0.0,0.7032562620252669,0.0,False,3.189602195487055,0.01,0,0
3.0,1.5,0.057,11,False,0,1,1.0,False,0,460,-3.150643639173534,-8.679002310658962,0.6795478467275359,0.9625639589447483,0.0,0.01,66.45478467275359,0.01,0.0,False,3.192955349350391,0.01,0,0
3.0,1.5,0.057,12,False,3,1,1.0,False,0,500,-3.373823674852148,-10.485850109448158,0.7403032234618029,0.916801010563168,0.8312594640472942,0.6787107433929517,0.0,0.6787107433929517,0.0,False,3.1474943834991276,0.01,0,0
3.0,1.5,0.057,19,False,0,1,1.0,False,0,350,-3.227931738913857,-10.356216988324483,0.7278590527314024,0.9788837090176302,0.0,0.01,71.28590527314024,0.01,0.0,False,3.0419233932957654,0.01,0,0
3.0,1.5,0.057,20,False,0,1,1.0,False,0,419,-3.163932020881034,-8.50638358429177,0.7236067810128892,0.9489442247754477,0.0,0.01,70.86067810128893,0.01,0.0,False,2.9554931366429615,0.01,0,0
3.0,1.5,0.057,21,False,0,1,1.0,False,0,343,-3.596748468175101,-9.051044311174042,0.6623232015409277,0.9788586387899595,0.0,0.01,64.73232015409278,0.01,0.0,False,3.129788162607447,0.01,0,0
3.0,1.5,0.057,22,False,0,1,1.0,False,0,449,-3.324418992470673,-9.024653969696136,0.6834664503783305,0.9446013599224068,0.0,0.01,66.84664503783306,0.01,0.0,False,3.179107510114762,0.01,0,0
3.0,1.5,0.057,17,False,16,1,1.0,False,0,500,-4.4794883174348925,-8.652550942698085,0.7329274298197405,0.936979880520877,0.8233391730792629,0.6867382556229739,0.0,0.6867382556229739,0.0,False,3.112100856306287,0.01,0,0
3.0,1.5,0.057,18,False,9,1,1.0,False,0,500,-4.379053821912435,-10.515191759994643,0.6981232208032792,0.9203819153837887,0.7954906463741754,0.6425399871368217,0.0,0.6425399871368217,0.0,False,3.207903187460743,0.01,0,0
3.0,1.5,0.057,23,False,0,1,1.0,False,0,398,-3.252729561792599,-8.743700383650342,0.7364496333991881,0.9761247080754003,0.0,0.01,72.14496333991882,0.01,0.0,False,3.1692955679667794,0.01,0,0
3.0,1.5,0.057,24,False,1,1,1.0,False,0,500,-3.2403574409718576,-8.311421062449206,0.7116415369182065,0.9470474943665698,0.6013230202611863,0.6739583344255623,0.0,0.6739583344255623,0.0,False,3.059788920680975,0.01,0,0
3.0,1.5,0.06,0,True,30,1,1.0,False,0,500,-4.616651927600525,-9.900288706909375,0.748989455595336,0.8923376273243182,0.7857399799502035,0.668351473696875,0.0,0.668351473696875,0.0,False,2.867568548410259,0.010162661676915612,0,0
3.0,1.5,0.06,1,False,5,1,1.0,False,0,500,-4.26424253455705,-12.453316894339492,0.7161933235225227,0.9339618055385892,0.800171258012768,0.6688972095517783,0.0,0.6688972095517783,0.0,False,3.192998650940268,0.01,0,0
3.0,1.5,0.06,2,True,55,1,1.0,False,0,500,-4.648664000736956,-10.814160816521778,0.7301795343441146,0.9387803278368985,0.812332371152014,0.6854781826313618,0.0,0.6854781826313618,0.0,False,3.1764360708239616,0.01,0,0
3.0,1.5,0.06,3,False,8,1,1.0,False,0,500,-4.098872550649817,-10.459358321376534,0.7408894479093414,0.9308307521145067,0.8848477638672245,0.6896426820311539,0.0,0.6896426820311539,0.0,False,3.0834483484166624,0.01,0,0
3.0,1.5,0.06,4,False,17,1,1.0,False,0,500,-3.898948509079136,-10.505189323584348,0.7306553009776202,0.9297847801566992,0.7788925127690588,0.6793521783898034,0.0,0.6793521783898034,0.0,False,3.0376878155784253,0.01,0,0
3.0,1.5,0.06,5,False,10,1,1.0,False,0,500,-3.033090100827904,-9.12461892677546,0.7399807782763271,0.9256580824858835,0.8186514806424257,0.6849691882956768,0.0,0.6849691882956768,0.0,False,3.0766395967673574,0.01,0,0
3.0,1.5,0.06,6,False,1,1,1.0,False,0,500,-2.85194045839275,-8.77719902682177,0.7586855956018994,0.9510304198636973,0.6718355183270288,0.7215330805298137,0.0,0.7215330805298137,0.0,False,3.090231797232488,0.01,0,0
3.0,1.5,0.06,7,False,10,1,1.0,False,0,500,-3.217760815324504,-11.72705899290424,0.7135724858459939,0.9473552162288036,0.7327955911524245,0.6760066166235564,0.0,0.6760066166235564,0.0,False,2.9568032030918303,0.01,0,0
3.0,1.5,0.06,8,False,16,1,1.0,False,0,500,-4.482062987406597,-13.362079941840225,0.7438783238304121,0.8875448295256785,0.8981980677471206,0.6602253601119106,0.0,0.6602253601119106,0.0,False,2.953310149361106,0.01,0,0
3.0,1.5,0.06,9,False,12,1,1.0,False,0,500,-3.9222012847105736,-11.601217194152555,0.7021543651347162,0.9652231797942299,0.8379744534200624,0.6777356690217295,0.0,0.6777356690217295,0.0,False,3.11799639865,0.01,0,0
3.0,1.5,0.06,10,False,19,1,1.0,False,0,500,-4.434144153728158,-12.064721761531585,0.7183050229754092,0.9386550021016425,0.7826546741464059,0.6742406028506032,0.0,0.6742406028506032,0.0,False,3.010218650533373,0.01,0,0
3.0,1.5,0.06,11,False,3,1,1.0,False,0,500,-3.1857426542908667,-10.102007363749497,0.7022271085686899,0.9390369193261376,0.5777002779682601,0.6594171806976438,0.0,0.6594171806976438,0.0,False,3.121487307753382,0.01,0,0
3.0,1.5,0.06,14,False,10,1,1.0,False,0,500,-4.267036523711161,-10.362789511349806,0.7346106440533503,0.9403360285347023,0.7965582336702295,0.6907808555484473,0.0,0.6907808555484473,0.0,False,3.20729778840451,0.01,0,0
3.0,1.5,0.06,15,False,0,1,1.0,False,0,426,-3.2528288631547264,-10.657465631618111,0.698103086305649,0.953279862772368,0.0,0.01,68.3103086305649,0.01,0.0,False,3.091329661156414,0.01,0,0
3.0,1.5,0.06,12,False,4,1,1.0,False,0,500,-3.493078444381694,-10.494105439769683,0.7258997471912845,0.9313121540103807,0.8855295030070781,0.676039257152306,0.0,0.676039257152306,0.0,False,3.0764628109200522,0.01,0,0
3.0,1.5,0.06,13,False,17,1,1.0,False,0,500,-4.651698649147011,-12.077042004388568,0.7335669738152836,0.900387475790147,0.8840780094143961,0.66049451587656,0.0,0.66049451587656,0.0,False,3.1312688879909336,0.01,0,0
3.0,1.5,0.06,16,False,0,1,1.0,False,0,450,-3.351864680806525,-10.176075760305798,0.7567650501726133,0.96010328725379,0.0,0.01,74.17650501726133,0.01,0.0,False,3.1394519983020936,0.01,0,0
3.0,1.5,0.06,17,False,8,1,1.0,False,0,500,-3.878262798937674,-10.371803264608035,0.7449821129804989,0.9285144019657348,0.7892154192284029,0.6917266211092573,0.0,0.6917266211092573,0.0,False,2.901916909597528,0.01,0,0
3.0,1.5,0.06,20,False,12,1,1.0,False,0,500,-4.6466824760135275,-11.231966603855213,0.7162795328551762,0.9091071685776982,0.7817237272205154,0.6511748580241257,0.0,0.6511748580241257,0.0,False,3.072913167201855,0.01,0,0
3.0,1.5,0.06,21,False,14,1,1.0,False,0,500,-4.467635446368182,-11.996068540275028,0.7537413355186627,0.9180657242419932,0.8583560168970271,0.6919840850840683,0.0,0.6919840850840683,0.0,False,2.984720343574134,0.01,0,0
3.0,1.5,0.06,18,False,11,1,1.0,False,0,500,-3.4872324910429167,-10.862247695421113,0.7365371634793223,0.9500325264762469,0.7968733326005818,0.6997342622639091,0.0,0.6997342622639091,0.0,False,3.044155317896207,0.01,0,0
3.0,1.5,0.06,19,True,30,1,1.0,False,0,500,-4.650870062197043,-10.108144976151046,0.7485390463735653,0.9352566604247423,0.8035440452519574,0.7000761287088619,0.0,0.7000761287088619,0.0,False,3.0949100208553872,0.01,0,0
3.0,1.5,0.06,22,False,0,1,1.0,False,0,457,-3.2054381366134974,-9.975812263951473,0.7448551963482932,0.9607195974558153,0.0,0.01,72.98551963482932,0.01,0.0,False,3.0692115041716868,0.01,0,0
3.0,1.5,0.06,23,False,21,1,1.0,False,0,500,-4.651647082442865,-10.659206243197865,0.7323260895161499,0.9229308597614865,0.8179337655301866,0.6758863474229075,0.0,0.6758863474229075,0.0,False,3.0959200658430763,0.01,0,0
3.0,1.5,0.06,24,False,4,1,1.0,False,0,500,-3.1947259479251224,-10.272576171181784,0.7275702677521153,0.9507726395186129,0.6621594693356985,0.6917539039059426,0.0,0.6917539039059426,0.0,False,2.982746076863407,0.01,0,0
3.0,1.5,0.064,0,True,67,1,1.0,False,0,500,-4.649652932024452,-17.463153833500826,0.7153958133092997,0.9157531495436927,0.770642356393631,0.6551259692083627,0.0,0.6551259692083627,0.0,False,3.006654198727179,0.01,0,0
3.0,1.5,0.064,3,True,50,1,1.0,False,0,500,-4.650812997462953,-14.035588123153213,0.7313011547246827,0.9062074326914789,0.8169359580738064,0.6627105419473687,0.0,0.6627105419473687,0.0,False,3.1558422590568416,0.01,0,0
3.0,1.5,0.064,4,True,34,1,1.0,False,0,500,-4.65362081759868,-13.261203390084491,0.7324047531592852,0.9303710603306552,0.7748938984072373,0.681408186788016,0.0,0.681408186788016,0.0,False,2.9172655752737082,0.01,0,0
3.0,1.5,0.064,1,False,26,1,1.0,False,0,500,-4.65168202907569,-11.29183274773522,0.7322297219958211,0.9254022930274018,0.7566790389042732,0.6776070637577498,0.0,0.6776070637577498,0.0,False,3.015646215021226,0.01,0,0
3.0,1.5,0.064,2,False,9,1,1.0,False,0,500,-4.471987983162968,-12.215350158269478,0.7021912763294041,0.9599900544532791,0.6680376965609811,0.6740966416000822,0.0,0.6740966416000822,0.0,False,2.9876715727418484,0.01,0,0
3.0,1.5,0.064,9,True,44,1,1.0,False,0,500,-4.653880380018808,-14.309629893366026,0.7242633095832708,0.9422454043104092,0.8013794670828603,0.682433774965484,0.0,0.682433774965484,0.0,False,2.9345676376625756,0.01,0,0
3.0,1.5,0.064,10,False,10,1,1.0,False,0,500,-4.248130702225226,-12.456646755019351,0.7193281853541615,0.9302634208655132,0.8475671123679582,0.6691646984325442,0.0,0.6691646984325442,0.0,False,3.2815172466360334,0.01,0,0
3.0,1.5,0.064,7,True,49,1,1.0,False,0,500,-4.652584080387542,-15.60679876675181,0.7103747112191363,0.9303978164206679,0.8179854283178115,0.6609310801587469,0.0,0.6609310801587469,0.0,False,3.015188062022469,0.01,0,0
3.0,1.5,0.064,8,True,79,1,1.0,False,0,500,-4.650112016626078,-15.405018864248108,0.7363917653190086,0.9458494389405984,0.7833534084985995,0.6965157380674611,0.0,0.6965157380674611,0.0,False,3.007498421948898,0.01,0,0
3.0,1.5,0.064,5,True,79,1,1.0,False,0,500,-4.648594001591159,-14.067129915827024,0.7154245154320575,0.9582475253731946,0.7808449915748609,0.685553771504086,0.0,0.685553771504086,0.0,False,3.0915648878087643,0.01,0,0
3.0,1.5,0.064,6,False,19,1,1.0,False,0,500,-4.651092795214543,-16.026869734928642,0.7104599602153251,0.9490116503793159,0.8367178714415823,0.6742347793723688,0.0,0.6742347793723688,0.0,False,3.028913853870007,0.01,0,0
3.0,1.5,0.064,11,True,51,1,1.0,False,0,500,-4.6466151972765335,-13.94345508100442,0.7358444441128213,0.9152400831477332,0.7797653974576115,0.6734743302136161,0.0,0.6734743302136161,0.0,False,3.0893077346211344,0.01,0,0
3.0,1.5,0.064,12,False,15,1,1.0,False,0,500,-4.65001285648435,-13.84060392206569,0.7265674757876677,0.9351412787122311,0.7405210592725947,0.6794432383787975,0.0,0.6794432383787975,0.0,False,3.14627541067261,0.01,0,0
